location,price,beds,baths,house_size,land_size
Dehiwala,165000000,9,8,3900.0,18.9
Talawatugoda,42000000,4,4,3200.0,10.0
Talawatugoda,32000000,4,3,2850.0,7.7
Piliyandala,9800000,3,2,1325.0,7.0
Nugegoda,32000000,4,3,3000.0,12.0
Piliyandala,11000000,3,1,1600.0,20.0
Talawatugoda,30000000,4,3,3000.0,13.5
Piliyandala,16000000,3,2,1500.0,25.0
Rajagiriya,170000000,4,3,5700.0,20.0
Talawatugoda,120000000,5,5,9000.0,16.0
Talawatugoda,58000000,4,3,3500.0,16.0
Piliyandala,21500000,5,4,2966.0,8.2
Nugegoda,38000000,4,3,2850.0,9.0
Piliyandala,19800000,3,4,2500.0,11.0
Kesbewa,8500000,2,2,2300.0,10.5
Colombo 9,6500000,2,1,520.0,2.0
Nawala,45000000,4,3,2500.0,7.0
Battaramulla,23000000,3,3,2000.0,8.0
Dehiwala,28000000,4,2,1500.0,9.6
Nawala,40000000,3,3,2500.0,10.0
Piliyandala,40000000,5,5,3800.0,10.0
Piliyandala,29500000,5,4,4120.0,16.0
Piliyandala,4800000,2,1,1500.0,8.8
Piliyandala,18500000,5,3,3000.0,8.0
Piliyandala,21000000,4,4,3002.0,8.0
Kottawa,8500000,1,1,800.0,10.0
Kesbewa,11500000,3,2,1100.0,8.0
Rajagiriya,27500000,3,1,1500.0,15.0
Kesbewa,24500000,6,2,2650.0,13.0
Piliyandala,19800000,5,3,3000.0,8.0
Colombo 5,57400000,6,4,3000.0,7.0
Piliyandala,9000000,3,1,1200.0,12.0
Battaramulla,28000000,5,4,3150.0,9.5
Piliyandala,25000000,5,5,3000.0,14.68
Piliyandala,13500000,3,3,1600.0,10.0
Battaramulla,20000000,3,1,1000.0,8.0
Rajagiriya,44000000,3,3,4500.0,8.0
Boralesgamuwa,27500000,5,3,2980.0,15.5
Colombo 10,6850000,4,3,500.0,1.2
Rajagiriya,115000000,4,3,3200.0,20.0
Rajagiriya,33000000,5,4,4500.0,11.0
Angoda,14000000,4,2,2000.0,21.0
Homagama,20900000,4,3,3000.0,9.0
Angoda,14000000,4,3,2800.0,19.7
Battaramulla,48500000,4,4,3850.0,10.5
Kottawa,23500000,4,4,2480.0,8.0
Piliyandala,25500000,5,4,3700.0,11.0
Boralesgamuwa,18500000,5,3,2789.0,8.0
Malabe,9800000,3,2,1170.0,3.75
Malabe,28500000,4,4,4300.0,10.0
Nawala,60000000,3,2,3000.0,12.45
Kesbewa,17500000,4,3,2000.0,6.5
Nawala,44000000,4,4,2400.0,8.5
Nugegoda,72000000,5,4,4850.0,21.5
Moratuwa,7600000,2,1,890.0,11.0
Talawatugoda,30000000,4,3,2800.0,9.6
Homagama,6900000,2,1,1600.0,11.0
Piliyandala,9800000,3,2,1345.0,7.0
Malabe,22000000,4,4,2600.0,11.6
Dehiwala,9500000,2,1,800.0,5.0
Maharagama,26000000,4,3,2100.0,7.85
Maharagama,35000000,6,3,2596.0,15.13
Piliyandala,20000000,4,3,3142.0,6.3
Kotte,68000000,4,4,4500.0,11.2
Piliyandala,15700000,4,3,2350.0,7.0
Kesbewa,6500000,3,1,1000.0,10.0
Malabe,20500000,4,4,2900.0,7.0
Piliyandala,5000000,3,1,1470.0,8.75
Pannipitiya,26000000,8,5,4000.0,18.5
Homagama,6500000,3,1,1000.0,6.0
Rajagiriya,35000000,5,2,3000.0,23.0
Kolonnawa,7000000,4,3,1450.0,2.0
Talawatugoda,25000000,4,3,3100.0,10.2
Kottawa,22500000,5,4,3600.0,9.0
Piliyandala,8000000,3,2,1350.0,7.0
Talawatugoda,100000000,5,5,5500.0,20.0
Kaduwela,22500000,3,1,1200.0,8.6
Rajagiriya,13500000,2,1,1680.0,8.8
Piliyandala,22000000,4,4,3158.0,10.0
Piliyandala,21000000,3,4,2650.0,11.0
Maharagama,27500000,4,2,1800.0,12.9
Boralesgamuwa,37000000,4,4,2800.0,11.0
Kottawa,13900000,3,3,1600.0,8.5
Athurugiriya,12000000,3,1,1250.0,7.25
Dehiwala,60000000,4,4,2700.0,10.0
Kolonnawa,18000000,4,3,1600.0,9.0
Maharagama,55000000,7,3,3400.0,26.0
Avissawella,7500000,4,1,1134.0,30.0
Athurugiriya,16000000,4,3,2500.0,14.0
Piliyandala,25500000,5,4,3785.0,11.0
Kottawa,31000000,4,3,3576.0,10.8
Homagama,19500000,3,2,1680.0,7.2
Piliyandala,16500000,3,1,1300.0,11.2
Dehiwala,26000000,3,2,2000.0,8.0
Piliyandala,21000000,4,4,2560.0,11.0
Kesbewa,14500000,3,3,1400.0,10.0
Piliyandala,22000000,4,3,2700.0,10.0
Kotte,27000000,5,3,2600.0,6.18
Boralesgamuwa,40000000,6,3,3200.0,15.0
Maharagama,19000000,3,3,1626.0,10.0
Pannipitiya,15000000,3,3,2650.0,10.0
Wellampitiya,9500000,3,1,1500.0,5.0
Kottawa,27000000,4,4,2180.0,8.0
Piliyandala,15500000,4,2,2450.0,6.5
Piliyandala,29500000,5,4,3986.0,16.0
Malabe,14000000,4,2,1800.0,6.5
Piliyandala,22000000,4,4,3210.0,10.0
Piliyandala,13700000,3,3,1356.0,10.0
Piliyandala,26000000,5,4,3478.0,11.0
Colombo 9,6500000,2,1,1000.0,3.0
Padukka,6500000,3,1,1000.0,19.43
Nugegoda,27000000,2,1,950.0,10.62
Kesbewa,6000000,3,1,1600.0,10.6
Kottawa,18800000,5,4,5100.0,9.5
Piliyandala,9000000,3,2,1400.0,12.0
Nugegoda,50000000,4,4,3200.0,8.8
Piliyandala,11800000,3,2,2000.0,6.0
Boralesgamuwa,29000000,4,4,3800.0,6.5
Talawatugoda,26000000,4,4,3000.0,15.0
Talawatugoda,31500000,4,4,2800.0,10.5
Battaramulla,18000000,3,4,2211.0,9.0
Pannipitiya,6000000,3,1,850.0,10.0
Piliyandala,15000000,3,2,3000.0,9.3
Dehiwala,56500000,5,5,3091.0,12.0
Nawala,250000000,5,5,6500.0,20.0
Talawatugoda,100000000,5,6,5500.0,20.0
Piliyandala,9500000,3,1,1700.0,10.0
Kolonnawa,35000000,6,4,2800.0,10.0
Maharagama,25000000,7,5,4600.0,15.5
Piliyandala,18500000,4,4,2950.0,8.0
Colombo 5,54000000,3,4,1800.0,12.0
Kohuwala,23500000,5,3,2600.0,7.0
Kottawa,41000000,5,4,6000.0,20.0
Kolonnawa,13000000,3,2,816.0,7.0
Piliyandala,32000000,5,4,4250.0,16.0
Nugegoda,38000000,3,2,2200.0,6.0
Nugegoda,38000000,4,2,3370.0,11.5
Kesbewa,8500000,3,2,1400.0,12.5
Boralesgamuwa,33500000,3,3,1977.0,7.22
Piliyandala,22500000,4,4,3000.0,6.0
Rajagiriya,30000000,5,3,3200.0,17.0
Nugegoda,25500000,4,4,2150.0,9.0
Kolonnawa,40000000,5,4,3000.0,10.0
Moratuwa,15500000,4,3,3000.0,6.8
Kesbewa,21500000,5,3,2600.0,8.2
Homagama,8700000,3,2,1300.0,15.2
Kottawa,5500000,2,1,850.0,4.5
Boralesgamuwa,36500000,7,6,3500.0,6.1
Maharagama,29500000,5,3,2350.0,10.0
Piliyandala,22000000,4,4,28503.0,8.0
Kolonnawa,5000000,2,1,700.0,3.0
Mount Lavinia,12700000,4,3,607.11,2.23
Kottawa,8500000,3,2,1200.0,6.5
Dehiwala,55000000,6,5,5000.0,14.1
Maharagama,24000000,6,4,2750.0,8.5
Kesbewa,19800000,5,4,2850.0,8.6
Piliyandala,25500000,4,2,3200.0,10.0
Talawatugoda,25500000,4,4,2580.0,8.0
Padukka,11000000,3,1,1500.0,21.5
Pannipitiya,11500000,5,4,3500.0,11.0
Dehiwala,17000000,2,1,1560.0,6.0
Piliyandala,15500000,3,2,1800.0,10.0
Piliyandala,22500000,5,4,3250.0,9.0
Kesbewa,15000000,4,3,1685.0,13.0
Wellampitiya,4500000,2,2,1200.0,3.0
Talawatugoda,32500000,4,4,3800.0,11.0
Angoda,11800000,3,2,1200.0,10.0
Moratuwa,22000000,5,3,38000.0,13.75
Kottawa,7200000,3,1,1800.0,13.0
Homagama,9500000,5,3,1700.0,15.0
Homagama,6300000,3,1,1500.0,8.5
Piliyandala,25500000,5,4,3685.0,11.0
Moratuwa,35000000,5,5,4800.0,11.0
Malabe,24000000,4,4,2500.0,7.0
Battaramulla,45000000,5,5,6500.0,21.0
Homagama,29000000,4,3,3600.0,10.0
Athurugiriya,12000000,3,3,1350.0,8.0
Piliyandala,16000000,2,1,1000.0,21.0
Piliyandala,24500000,6,3,2685.0,13.0
Kotte,70000000,4,3,3500.0,18.0
Kottawa,19500000,3,3,2200.0,6.5
Talawatugoda,24000000,4,4,2850.0,8.0
Kottawa,8800000,4,2,1600.0,5.0
Dehiwala,33500000,5,4,1500.0,7.0
Hanwella,2800000,2,1,1100.0,8.5
Dehiwala,7500000,3,2,1400.0,2.5
Homagama,8000000,3,1,1400.0,7.0
Boralesgamuwa,26000000,5,4,3766.0,11.0
Ratmalana,7000000,2,1,820.0,3.0
Talawatugoda,12000000,2,1,1000.0,10.0
Talawatugoda,55000000,4,4,2800.0,11.8
Battaramulla,75000000,4,4,3750.0,35.0
Nawala,90000000,7,2,6000.0,9.75
Athurugiriya,8000000,2,1,1600.0,12.0
Colombo 8,175000000,6,3,4000.0,26.0
Piliyandala,19500000,4,4,3000.0,8.0
Piliyandala,25500000,5,4,3752.0,11.0
Piliyandala,25500000,4,3,2700.0,10.0
Piliyandala,21500000,5,3,2400.0,8.2
Dehiwala,37750000,5,4,3200.0,10.0
Battaramulla,180000000,5,5,5500.0,38.0
Dehiwala,47000000,9,5,5000.0,11.0
Piliyandala,8700000,3,2,1600.0,10.0
Talawatugoda,16000000,2,2,950.0,8.0
Piliyandala,21000000,4,3,3012.0,8.0
Talawatugoda,41500000,5,4,3500.0,21.0
Piliyandala,40000000,5,3,3250.0,25.0
Piliyandala,10000000,3,3,1356.0,7.0
Malabe,36000000,4,4,3500.0,11.5
Rajagiriya,75000000,5,4,3500.0,10.5
Colombo 5,40000000,4,3,3000.0,6.5
Piliyandala,19700000,4,4,3100.0,8.0
Piliyandala,12000000,3,3,1560.0,8.0
Battaramulla,89000000,4,4,5000.0,30.0
Talawatugoda,34000000,4,4,3200.0,8.0
Piliyandala,11500000,3,2,1652.0,6.0
Boralesgamuwa,20000000,3,3,2087.0,6.3
Maharagama,78000000,4,3,6200.0,30.0
Battaramulla,29000000,6,3,3800.0,10.0
Kotte,87000000,5,6,6300.0,18.0
Piliyandala,39000000,4,3,3500.0,16.0
Kesbewa,7800000,3,2,1000.0,7.0
Athurugiriya,16800000,3,3,2200.0,12.0
Padukka,18000000,3,2,1736.0,24.0
Talawatugoda,48500000,4,4,3800.0,10.0
Nugegoda,82500000,4,4,4500.0,25.8
Piliyandala,21000000,5,5,3562.0,6.5
Battaramulla,49000000,4,4,3200.0,10.0
Pannipitiya,16000000,3,3,2422.0,17.4
Padukka,6200000,2,1,1200.0,10.5
Kottawa,18000000,3,3,1676.0,6.0
Piliyandala,14500000,3,3,1982.0,8.6
Piliyandala,8800000,3,2,1450.0,7.5
Malabe,38000000,4,3,3500.0,7.9
Battaramulla,46800000,4,3,3177.0,10.9
Kesbewa,9500000,3,1,840.0,6.0
Nugegoda,55000000,5,4,5500.0,12.0
Piliyandala,175000000,4,4,3000.0,9.0
Piliyandala,22000000,4,4,2865.0,8.0
Homagama,25000000,4,3,2500.0,8.6
Maharagama,14000000,5,1,2000.0,10.0
Kottawa,23000000,5,4,2883.0,10.0
Kottawa,13250000,3,1,1915.0,12.0
Piliyandala,6900000,3,1,1800.0,8.0
Colombo 10,10000000,5,3,2500.0,13.5
Nugegoda,40000000,5,4,3800.0,15.0
Piliyandala,32000000,5,4,4650.0,16.0
Boralesgamuwa,25500000,5,4,3654.0,11.0
Piliyandala,22000000,4,4,2863.0,8.0
Dehiwala,35000000,6,4,2500.0,7.0
Piliyandala,18500000,3,3,1850.0,6.5
Athurugiriya,13500000,3,2,2500.0,11.0
Kotte,16500000,2,2,1300.0,6.1
Piliyandala,7900000,3,1,1100.0,12.2
Nawala,50000000,5,4,2850.0,7.5
Piliyandala,30000000,5,4,4258.0,16.0
Malabe,13500000,3,3,2000.0,12.65
Kesbewa,22500000,5,4,3146.0,9.0
Kolonnawa,37000000,4,3,1250.0,5.0
Moratuwa,40000000,5,3,4000.0,14.1
Boralesgamuwa,8000000,1,2,900.0,3.0
Piliyandala,29000000,5,4,2900.0,15.0
Colombo 5,90000000,6,4,5000.0,15.0
Rajagiriya,38000000,5,2,3000.0,23.0
Piliyandala,32000000,5,4,4520.0,16.0
Athurugiriya,14900000,5,4,2000.0,6.5
Wellampitiya,8000000,3,2,1250.0,3.5
Malabe,27500000,4,4,4100.0,10.0
Kottawa,24000000,4,3,3200.0,10.0
Homagama,8300000,3,2,1280.0,11.0
Boralesgamuwa,25000000,6,6,4000.0,10.0
Piliyandala,21500000,4,4,2860.0,7.0
Kesbewa,8800000,3,2,1650.0,7.5
Pannipitiya,8600000,3,2,1200.0,6.7
Mount Lavinia,12000000,2,1,986.0,3.9
Dehiwala,50000000,7,2,3500.0,13.5
Kottawa,25000000,4,4,3145.0,8.0
Talawatugoda,26500000,4,3,3500.0,6.4
Wellampitiya,5500000,3,2,1600.0,4.5
Boralesgamuwa,36000000,4,4,3000.0,10.5
Piliyandala,22000000,4,4,2856.0,8.0
Moratuwa,42000000,4,3,4000.0,40.0
Piliyandala,6800000,3,1,1500.0,8.0
Colombo 7,220000000,4,3,4500.0,19.0
Kotte,62000000,5,4,3500.0,24.5
Dehiwala,36000000,4,3,2300.0,6.9
Pannipitiya,37500000,4,4,3000.0,11.5
Mount Lavinia,4100000,3,1,800.0,2.5
Athurugiriya,11000000,3,3,1500.0,10.0
Homagama,4000000,2,1,600.0,2.0
Athurugiriya,14500000,5,2,2300.0,15.0
Athurugiriya,11800000,3,2,1050.0,6.75
Piliyandala,9500000,3,1,1200.0,12.0
Nugegoda,33000000,3,2,2500.0,7.0
Homagama,9250000,3,1,1450.0,10.0
Athurugiriya,20000000,4,4,2500.0,10.0
Colombo 5,95000000,5,3,3500.0,12.8
Piliyandala,18500000,4,4,2856.0,8.0
Piliyandala,31000000,5,4,4560.0,16.0
Kesbewa,14000000,4,3,2200.0,9.0
Homagama,12500000,4,1,1950.0,28.2
Colombo 5,100000000,4,4,3200.0,8.98
Nawala,42000000,4,3,2700.0,8.0
Piliyandala,21500000,5,4,2960.0,8.2
Malabe,17800000,3,3,2000.0,10.0
Dehiwala,60000000,4,3,2800.0,10.0
Piliyandala,15000000,4,1,1685.0,13.0
Mount Lavinia,22000000,4,3,1700.0,4.0
Piliyandala,14999999,2,1,980.0,11.5
Malabe,30000000,4,3,3150.0,6.0
Nawala,75000000,5,4,3000.0,10.0
Kesbewa,8500000,3,1,1050.0,8.0
Dehiwala,28000000,4,2,1500.0,8.9
Homagama,4900000,3,2,2300.0,15.0
Piliyandala,25500000,5,4,3456.0,11.0
Talawatugoda,39500000,4,3,3500.0,14.0
Maharagama,24800000,7,6,5300.0,15.5
Malabe,29000000,4,4,2900.0,10.0
Kottawa,11200000,1,1,1375.0,7.2
Rajagiriya,25000000,4,5,1700.0,6.0
Pannipitiya,10000000,3,2,15000.0,10.0
Mount Lavinia,24000000,3,3,1800.0,4.0
Piliyandala,30000000,5,4,4530.0,16.0
Kesbewa,15000000,4,4,2650.0,10.0
Dehiwala,23500000,4,3,1500.0,7.75
Hanwella,5600000,2,1,1300.0,8.0
Nugegoda,35000000,2,2,1500.0,9.0
Athurugiriya,13000000,3,2,1350.0,7.3
Piliyandala,26500000,5,4,3250.0,8.2
Boralesgamuwa,27000000,4,3,2650.0,8.5
Piliyandala,16000000,3,2,1850.0,25.0
Moratuwa,24000000,3,2,2800.0,20.0
Boralesgamuwa,45000000,5,3,2500.0,10.0
Pannipitiya,25000000,5,4,3145.0,10.0
Mount Lavinia,39000000,4,4,1500.0,6.0
Wellampitiya,7500000,2,2,600.0,3.0
Nugegoda,50000000,5,3,3200.0,6.3
Pannipitiya,29500000,4,4,2800.0,8.0
Talawatugoda,32000000,4,3,2800.0,7.7
Piliyandala,27500000,5,4,3540.0,8.2
Dehiwala,32000000,3,3,1700.0,10.0
Kottawa,9800000,3,2,1200.0,8.5
Malabe,17500000,5,4,2000.0,6.75
Colombo 2,12000000,2,2,300.5,1.0
Moratuwa,40000000,4,4,2580.0,8.0
Kolonnawa,19500000,5,4,4100.0,6.0
Maharagama,35000000,5,4,3500.0,10.0
Talawatugoda,39000000,5,5,4500.0,10.0
Maharagama,29000000,5,4,3154.0,10.0
Kottawa,17000000,4,3,3500.0,10.4
Dehiwala,28220000,2,2,2000.0,8.3
Malabe,20700000,4,3,1841.0,7.0
Boralesgamuwa,22000000,5,4,3000.0,10.0
Pannipitiya,17500000,5,2,3000.0,8.0
Colombo 5,140000000,3,3,3000.0,32.42
Athurugiriya,18500000,3,2,1500.0,15.0
Rajagiriya,45000000,5,3,3000.0,8.75
Rajagiriya,50000000,8,4,8000.0,10.0
Dehiwala,60000000,4,2,2500.0,12.0
Nugegoda,46000000,4,2,3600.0,15.0
Malabe,17500000,4,4,2250.0,8.0
Piliyandala,15000000,3,3,1658.0,10.5
Pannipitiya,29000000,5,4,3240.0,10.0
Piliyandala,8300000,3,2,2000.0,11.0
Maharagama,32000000,3,2,2200.0,8.0
Maharagama,11750000,3,1,900.0,9.4
Piliyandala,33000000,5,4,3758.0,9.0
Piliyandala,22500000,5,4,3452.0,9.0
Piliyandala,18000000,4,1,7800.0,15.0
Ratmalana,9000000,3,2,1800.0,6.2
Battaramulla,36500000,4,4,2800.0,10.0
Athurugiriya,6500000,3,3,2000.0,6.25
Rajagiriya,65000000,5,4,4000.0,17.25
Kotte,65000000,3,4,3500.0,20.0
Talawatugoda,20300000,3,2,2500.0,12.69
Homagama,5900000,3,1,1800.0,10.0
Battaramulla,150000000,7,6,6500.0,34.0
Boralesgamuwa,78880000,5,3,2000.0,49.3
Battaramulla,39000000,3,3,1900.0,18.0
Piliyandala,18500000,4,3,2900.0,10.0
Malabe,17800000,3,3,1600.0,10.0
Kotte,14500000,2,1,1000.0,5.0
Dehiwala,46000000,5,5,3000.0,6.0
Nugegoda,28500000,3,3,1650.0,6.5
Moratuwa,27500000,4,4,2688.0,7.0
Dehiwala,28750000,3,3,1500.0,12.5
Piliyandala,16000000,3,1,1400.0,25.0
Maharagama,8000000,3,2,1500.0,6.0
Kotte,45000000,5,2,2700.0,8.0
Malabe,29500000,4,4,3100.0,11.0
Piliyandala,15700000,6,3,2700.0,8.5
Mount Lavinia,55000000,3,3,3500.0,20.5
Battaramulla,53235000,4,3,2500.0,18.2
Angoda,6000000,1,1,600.0,4.0
Kaduwela,7000000,3,2,2000.0,10.0
Wellampitiya,7200000,3,3,1000.0,4.5
Malabe,11000000,3,2,1800.0,10.0
Kottawa,14000000,3,2,2000.0,14.3
Battaramulla,26000000,4,3,2950.0,7.6
Colombo 5,120000000,5,4,4000.0,11.7
Battaramulla,60000000,5,3,3024.0,15.0
Pannipitiya,15000000,4,2,2100.0,10.0
Kolonnawa,12000000,4,1,2000.0,12.0
Rajagiriya,5800000,2,1,1500.0,5.3
Wellampitiya,9500000,4,3,885.0,3.25
Kesbewa,15500000,5,3,2000.0,10.0
Ratmalana,52500000,4,3,2885.0,20.0
Battaramulla,33000000,6,5,5200.0,19.0
Battaramulla,70000000,4,2,3000.0,14.0
Talawatugoda,34000000,4,4,3600.0,8.0
Kesbewa,9800000,3,2,1650.0,10.0
Malabe,16500000,4,4,2200.0,6.0
Piliyandala,16000000,4,3,1800.0,6.6
Piliyandala,13500000,3,3,1500.0,10.0
Talawatugoda,34000000,4,3,2200.0,10.0
Kesbewa,15500000,4,2,1800.0,6.5
Dehiwala,38000000,4,3,3000.0,6.0
Piliyandala,19700000,4,4,3120.0,8.0
Piliyandala,21500000,5,4,2963.0,8.2
Angoda,13000000,3,2,2000.0,8.5
Moratuwa,55000000,6,4,4200.0,18.0
Athurugiriya,33000000,10,7,4600.0,20.0
Pannipitiya,17500000,4,3,2150.0,10.0
Kolonnawa,3000000,1,1,500.0,3.0
Piliyandala,20000000,5,4,3000.0,10.0
Piliyandala,22500000,4,4,3250.0,9.0
Kesbewa,17000000,4,4,2400.0,7.5
Nugegoda,36000000,4,4,2900.0,9.0
Wellampitiya,5100000,2,2,950.0,3.5
Battaramulla,35000000,4,4,3926.0,10.0
Piliyandala,13000000,3,2,1256.0,15.98
Piliyandala,13700000,3,3,1524.0,10.0
Boralesgamuwa,26000000,5,4,3500.0,11.5
Mount Lavinia,6500000,3,2,800.0,1.5
Piliyandala,13800000,3,3,2140.0,8.6
Battaramulla,125000000,4,5,4000.0,13.0
Piliyandala,13500000,3,2,1550.0,10.0
Kottawa,12000000,3,4,1250.0,6.5
Moratuwa,27500000,5,4,4000.0,10.0
Malabe,14500000,3,3,1650.0,10.5
Moratuwa,46000000,5,3,5760.0,15.0
Piliyandala,22500000,4,4,3215.0,9.0
Piliyandala,9800000,3,2,1350.0,7.0
Piliyandala,5800000,3,1,1850.0,16.0
Piliyandala,6500000,3,1,1950.0,10.9
Malabe,28000000,6,3,3200.0,20.0
Ratmalana,29300000,7,7,2500.0,9.7
Piliyandala,18500000,4,3,2700.0,6.5
Piliyandala,16000000,3,3,1800.0,10.0
Pannipitiya,31000000,4,4,3100.0,9.0
Piliyandala,15000000,3,3,1600.0,13.0
Dehiwala,180000000,8,6,4000.0,20.5
Malabe,19000000,3,3,2100.0,9.0
Piliyandala,18500000,4,3,2980.0,8.0
Nugegoda,65000000,6,5,4800.0,10.0
Nugegoda,92500000,5,4,4500.0,17.0
Malabe,11000000,2,2,1900.0,6.0
Talawatugoda,19500000,5,3,2900.0,10.0
Piliyandala,17500000,3,2,1400.0,8.0
Malabe,46000000,4,2,4000.0,11.0
Ratmalana,8500000,3,1,1500.0,3.0
Piliyandala,16000000,4,3,2200.0,6.5
Battaramulla,59700000,5,5,4100.0,10.0
Piliyandala,17000000,4,3,2805.0,7.0
Kohuwala,48000000,2,3,2764.0,4.75
Kottawa,19500000,4,3,1480.0,18.5
Colombo 3,227500000,10,10,12500.0,17.0
Piliyandala,6900000,3,1,1800.0,12.7
Piliyandala,4800000,2,1,1000.0,5.5
Piliyandala,32000000,4,3,3500.0,13.0
Dehiwala,27500000,6,4,2700.0,6.0
Athurugiriya,4400000,3,1,900.0,3.2
Homagama,24500000,4,3,3200.0,9.0
Pannipitiya,16000000,6,4,2200.0,10.0
Kohuwala,42500000,4,3,2700.0,12.0
Piliyandala,15000000,3,3,1652.0,13.0
Dehiwala,32500000,6,4,7000.0,8.0
Padukka,8200000,4,1,2500.0,98.0
Moratuwa,22900000,3,2,3500.0,18.7
Piliyandala,15700000,4,3,2200.0,6.72
Piliyandala,22500000,5,4,3425.0,9.0
Malabe,23000000,3,3,2200.0,6.0
Piliyandala,8500000,4,1,1600.0,12.0
Colombo 7,210000000,3,2,2000.0,20.0
Talawatugoda,33000000,10,6,3800.0,20.0
Nugegoda,29500000,3,2,1500.0,6.0
Wellampitiya,31500000,9,7,6856.0,24.0
Talawatugoda,25000000,4,4,2850.0,6.3
Moratuwa,8500000,4,3,1800.0,5.0
Colombo 7,240000000,5,4,3500.0,14.81
Homagama,6800000,3,1,1320.0,11.0
Piliyandala,12500000,3,2,1300.0,6.5
Nugegoda,30000000,4,4,2650.0,6.0
Piliyandala,27500000,5,4,3456.0,8.2
Piliyandala,22500000,4,4,3600.0,10.0
Kottawa,18800000,5,3,3850.0,9.5
Colombo 6,120000000,5,4,1500.0,10.0
Pannipitiya,26000000,4,3,3000.0,10.0
Dehiwala,13000000,3,2,1750.0,5.0
Athurugiriya,18000000,3,4,2200.0,12.0
Mount Lavinia,42000000,7,6,4000.0,16.72
Dehiwala,32000000,4,3,2600.0,10.0
Piliyandala,30000000,5,4,2000.0,15.0
Kottawa,18000000,4,3,2600.0,6.2
Athurugiriya,11000000,3,2,1400.0,10.9
Colombo 3,255000000,6,6,6000.0,17.0
Colombo 7,140000000,4,3,3000.0,9.0
Rajagiriya,39000000,6,3,3000.0,13.3
Maharagama,8500000,2,2,1360.0,6.0
Kesbewa,9750000,3,1,1050.0,7.0
Piliyandala,12000000,3,2,1600.0,8.0
Malabe,23000000,4,3,2450.0,7.5
Dehiwala,40000000,6,4,3500.0,12.0
Piliyandala,11500000,3,2,2000.0,6.0
Piliyandala,24000000,4,2,3200.0,10.0
Athurugiriya,9500000,3,2,1500.0,10.5
Piliyandala,8800000,3,2,1352.0,7.5
Kaduwela,28000000,8,3,3500.0,20.0
Angoda,9000000,3,3,1360.0,5.0
Colombo 10,5000000,2,2,400.0,1.0
Malabe,17800000,4,4,1700.0,10.0
Homagama,8900000,6,3,1500.0,10.0
Malabe,24000000,4,4,2654.0,7.0
Kesbewa,17500000,4,2,2200.0,7.0
Athurugiriya,16000000,5,4,1900.0,6.5
Kesbewa,11500000,3,2,2300.0,8.35
Rajagiriya,3600000,2,1,450.0,4.0
Talawatugoda,75000000,4,4,4800.0,35.0
Piliyandala,8800000,3,2,1400.0,7.5
Athurugiriya,9300000,3,1,1800.0,10.0
Colombo 8,1800000,2,1,625.0,2.0
Wellampitiya,6800000,2,2,816.0,3.0
Piliyandala,15000000,3,2,2000.0,7.0
Padukka,8000000,3,2,3012.0,13.5
Moratuwa,27500000,5,2,4500.0,8.0
Talawatugoda,28000000,4,3,3000.0,8.5
Colombo 5,270000000,6,5,1000.0,20.0
Piliyandala,9850000,3,2,1600.0,6.0
Malabe,23000000,3,2,2500.0,6.0
Piliyandala,29500000,4,3,2885.0,25.0
Colombo 9,37500000,5,3,4167.0,5.1
Kottawa,9200000,4,3,2700.0,17.0
Nugegoda,36000000,4,4,2750.0,9.0
Kottawa,5500000,2,2,442.0,10.0
Piliyandala,21000000,3,3,2500.0,11.0
Boralesgamuwa,42000000,3,2,2800.0,24.0
Piliyandala,22000000,4,4,2850.0,9.5
Piliyandala,21500000,5,4,3000.0,10.5
Malabe,27500000,4,4,3250.0,10.5
Piliyandala,18500000,4,4,3100.0,8.0
Homagama,5000000,2,1,850.0,3.5
Malabe,38000000,5,3,2783.0,20.0
Mount Lavinia,40000000,5,5,4750.0,8.5
Piliyandala,25500000,5,4,3140.0,10.0
Malabe,12500000,3,3,1300.0,6.0
Kotte,21000000,4,3,1300.0,10.0
Kohuwala,58000000,5,4,6000.0,15.0
Malabe,21000000,3,2,2800.0,9.0
Talawatugoda,35000000,4,4,2480.0,7.5
Boralesgamuwa,31000000,4,5,3200.0,6.5
Homagama,15000000,5,2,2000.0,13.0
Kottawa,31000000,4,4,3400.0,11.5
Kaduwela,11000000,3,3,1200.0,9.9
Colombo 6,36000000,4,4,2100.0,2.5
Kottawa,25000000,5,4,3145.0,10.0
Kesbewa,5500000,2,1,1000.0,8.3
Dehiwala,80000000,4,4,4000.0,15.0
Piliyandala,12500000,3,2,1850.0,6.0
Kottawa,15500000,3,2,2150.0,14.0
Piliyandala,38000000,5,3,3000.0,30.0
Wellampitiya,7300000,2,2,816.0,3.0
Nugegoda,220000000,5,5,8000.0,18.0
Colombo 5,50000000,4,5,5300.0,13.0
Boralesgamuwa,27000000,4,3,2750.0,8.5
Maharagama,37000000,4,4,3000.0,15.0
Piliyandala,5000000,3,1,1200.0,10.0
Athurugiriya,18000000,4,3,2520.0,10.2
Athurugiriya,18500000,5,3,4000.0,16.0
Piliyandala,35000000,5,3,3500.0,37.0
Colombo 6,135000000,10,10,4500.0,12.0
Nugegoda,33000000,4,4,3000.0,8.0
Boralesgamuwa,33000000,5,4,3588.0,9.0
Nugegoda,60000000,5,4,4550.0,8.96
Mount Lavinia,35000000,5,5,5500.0,8.5
Piliyandala,21500000,5,3,25000.0,8.2
