,0,1,2,3,4,5,6,7,8,9
24,House in Pothuhera,17 Jul 12:54 pm,"Kurunegala, Kurunegala","5,700,000",40p Situated in pothuhera 500m for Colombo kurunegala main road8km for kurunegala townOne bathroom and outside toiletAttractive lake viewWell waterClear deeds,3,1,"2,000.0 sqft",40.0 perches,
25,House for Sale - Kurunagala,17 Jul  2:40 pm,"Kurunegala, Kurunegala","6,000,000",Only 200 meters to Colombo 6 Main Road and High way entrance10 minutes drive to the Kurunagala hospital and town. Can travel easily for all the school in Kurunagala.,"Herath Niwasa , 11th Street , Reglandwatta, Boyagane , Kurunagala",2,1,500.0 sqft,16.5 perches
26,House for Sale at - Dambadeniya,17 Jul 10:33 am,"Giriulla, Kurunegala","2,700,000","Two bed rooms, Kitchen, Dining room and salaya.","Athuruwala, Dambadeniya",2,1,800.0 sqft,15.0 perches
27,House For Sale Kurunegala,15 Jul  3:21 pm,"Mawathagama, Kurunegala","3,500,000","නුවර ප්‍රදාන මාර්ගයේ මාවතගම සිට km 1.5  නොදුරින් වලිකුබුර ප්‍රදේශයේ ප 25 ක බිම්කොටසක අගනා නිවසක් විකිණීමට ඇත.නිදන කාමර 4, attach bathroom 1,විදුලිය ඇත,ළිං ජලය ඇත නිරවුල් ඔප්පු ,සාමකාමී වටපිටාවක්.වැඩි විස්තර සදහා අමතන්න.","Walikubura, Mawathagama",4,1,"2,800.0 sqft",25.0 perches
28,Two Storied House for Sale in Kurunegala.,15 Jul  2:49 pm,"Kurunegala, Kurunegala","16,000,000","Two Storied House for Sale in Kurunegala, with furniture. 500 meters to Kandy main road and 5 minutes drive to proposed Kandy – Colombo highway entrance. 6 km to Kurunegala Town and Mawathagama Town. Built on 18 Perches  and consist 6 bedrooms (3 A/C bedrooms ), 2 bathrooms, Hot water, living, dining, pantry, kitchen, and Servant bathroom. This Property All for Suitable for Boutique Hotel.",Kurunegala,6,3,"3,500.0 sqft",18.0 perches
29,Two Stories House For Sale in Kurunegala,21 Jun  3:38 pm,"Kurunegala, Kurunegala","33,000,000",Two Storied House for saleClose to Colombo Kandy Highwayentrance at Wilbawa 4km to Kurunegala6 bed rooms04 bathroomskitchen with pantryupstairs to room stair palourcall for more Details,"Dummalapitiyawatta, Wanduragala, Kurunegala.",6,4,"4,000.0 sqft",19.0 perches
30,land for Sale with Coconut - Bingiriya,10 Jul  2:05 pm,"Bingiriya, Kurunegala","15,000,000","අක්කර 3.25 විශාල ඉඩම සමග අංග සම්පුර්ණ නිවස කාමර - 06නාන කාමරය , සාලය , කුස්සිය දැනට හොදින් පවත්වාගෙන යන පෙට්ටි කුට්ටම් 2ක් සහිත අංග සම්පුර්ණ කොහු මෝල සේවකයන් සමග සාරවත් පොල් ඉඩම මේ සියල්ලම වැදගත් පරිසරය බිංගිරිය නගරයට 2km දුරින් (දුම්මලසුරිය දෙසට)",Bingiriya,6,1,"5,000.0 sqft",3.25 acres
31,House for Sale in Kurunegala,20 Jul 11:37 am,"Kurunegala, Kurunegala","2,300,000",කුරුණෑගල මීගමු පාරේ ගෙපල්ලව රංජනගම පාරේ කිලෝමීටර් 1 දුරින් කනුමලේ පිහිටි නිවසජල විදුලිය සහිතයිකුරුණෑගල නගරයට විනාඩි 10 ඉක්මනින් විකිණීමටවැඩි විස්තර සදහා අමතන්න.,"Ranjanagama Road, Gepallawa, Kurunegala.",2,1,"1,500.0 sqft",11.0 perches
32,House with Land for Sale in Giriulla,17 Jul  2:35 pm,"Giriulla, Kurunegala","6,100,000","ගිරිඋල්ල හමන්ගල කුලියාපිටිය පාරට 20 දුරින් ඉඩම, බටපොතලේ රජයේ පාසලට මායිම්ව, ළිං ජලය, විදුලිය පහසුකම් ඇත.","Batapothaela , Narangoda",2,1,"1,000.0 sqft",122.0 perches
33,House for Sale in Pothuhara,13 Jul  5:38 pm,"Kurunegala, Kurunegala","3,900,000",4 BEDROOMKITCHENDINNING ROOMPOTICOBATHROOM,4,1,"1,000.0 sqft",20.0 perches,
34,House for sale in Nikawaratiya,12 Jul  2:18 pm,"Nikaweratiya, Kurunegala","7,500,000","අංග සම්පූර්ණ නිවසනිකවැරටිය නගර සීමාවේසම්පූර්ණයෙන් ටයිල් කර ඇත.ජල, විදුලිය සහිතයිවෙල් යායකට මුහුණලා පිහිටා ඇත.ගේට්ටුව සහිතයිවැඩි විස්තර සදහා අමතන්න","Medaela Road, Nikawaratiya, Kurunegala.",3,1,"2,000.0 sqft",30.0 perches
35,අලව්ව නගරයට ආසන්නයෙන් නිවසක්,12 Jul  1:28 pm,"Kurunegala, Kurunegala","16,500,000","අලව්ව නගරයට කි.මි. 3ක් දුරින්, කොළඹ මහනුවර අධිවේගී මාර්ගයට ඉතා ආසන්නයෙන් පිහිටි අලව්ව ගිරිඋල්ල (මහරගම) ප්‍රධාන බස් මාර්ගයට මුහුණලා නිවසක් සහ කඩකාමර සහිත පර්චස් 58ක ව්‍යාපාරික ස්ථානයක් විකිණීමට තිබේ ලිපිනය - 147, හුම්බුළුව, අලව්ව","147, හුම්බුළුව, අලව්ව",5,1,"2,500.0 sqft",58.0 perches
36,House for sale in Kurunegala,12 Jul 10:08 am,"Kurunegala, Kurunegala","6,500,000","5 Bed RoomHouse for sale in Kurunegala Aluth Malkaduwawa600 m From Negambo Road 4 km away from town 500 m from visvoda collegeLarge Living area and varanda kitchen 5 bed rooms 2 Bath rooms, Gate, Well water and land phone fully complete house for saleකුරුණෑගල අලුත් මල්කඩුවාව කාමර 5 ක් හා නාන කාමර 2 කින් සමන්විත විශාල සාලය වැරුන්ඩාව, ගරාජය වට තාප්පය , ගේට්ටුව, ලිං ජලය සහිත වර්ග අඩි 2800 ක අංග සම්පූර්ණ නිවස ගෘහ භාණ්ඩ සමග ඉක්මනින් විකිණේ. ප‍්‍රමාණය පර්චස් 15 කි.කුරුණෑගල නගරයට කිලෝමීටර් 4  වන අතර මීගමු පාරට මීටර් 600 විශ්වෝදා විද්‍යාලයට ඉන්ධන පිරවුම් හලට 1 කිලෝමීටර් පිරිසිදු ඔප්පුවැදගත් පරිසරයක් සහිතයි","Aluth Malkaduwawa, Kurunegala",5,2,"2,800.0 sqft",15.0 perches
37,Land with Home in Pannala,11 Jul  7:45 pm,"Pannala, Kurunegala","1,500,000",LAND WITH HOME IN PANNALAKANDANEGEDARA NAGARAYATA1 KM NUDURIN PERCHES 52WARGA ADI 1000KAAMARA 4 SAMAGA NIWASAK WIKINEEMATA,4,1,"1,000.0 sqft",52.0 perches,
38,House for sale in මාවතගම වටරැක,11 Jul 10:48 am,"Mawathagama, Kurunegala","3,500,000",කුරුණෑගල නුවර ප්‍රධාන පාරේ මාවතගම ටවුමේ සිට විනාඩි 15 ක දුරින් රඹුක්කන පාර වටරැක පර්චස් 51ඉඩමක් සමග ගෙයක් විකිණීමට තිබේපිරිසිදු ඔප්පුවිදුලියපිරිසිදු වතුරවැඩි විස්තර දැන ගැනීමට අමතන්න,මාවතගම රමුක්කන පාර වටරැක,4,1,"50,000.0 sqft",51.0 perches
39,Land and House in polgahawela,10 Jul 10:00 pm,"Polgahawela, Kurunegala","5,950,000","Residential Area Land for Sale in Polgahawela 15.9 Perches Land Immediate Sale.800 M to Polgahawela Railway Station 🚉.150 M to Parakramabahu National School.200 M Al Aqsa Maha Vidyalaya.1 KM to Adarsha School 2 KM to St. Bernadette's College50 M to Mal asna purana viharaya.4 KM to Wattarama Sri Arahanta Maliyadeva Raja Maha Viharaya,100 M to Mosque300 M to People’s Bank & Sampath bank.1 km to Bank of Ceylon 1.5 Km to Commercial BankGreat Opportunity.",2,1,"1,800.0 sqft",15.9 perches,
40,පොතුහැරින් නිවසක් - කුරුණෑගල,10 Jul  7:32 pm,"Kurunegala, Kurunegala","6,000,000",පොතුහැර වදාකඩ මාර්ගයට 250mඅධිවේගී පිවිසුමට 500m ලිද ඇතළිං ජලය විදුලියලොකු වැරෙන්ඩා එකක් ඇතඅමතර පොඩි නිවසක් ඇත පදිංචියට ඉතා සුදුසු නිස්කලංක පරිසරය,"කලුන්දාගෙදර, අල්ගම පාර, පොතුහැර.",3,1,"1,200.0 sqft",60.0 perches
41,New House For sale Kurunegala,10 Jul  4:43 pm,"Kurunegala, Kurunegala","6,000,000","Newly built house for sale at Kalohagedara , Yanthampalawa ,Kurunegala with 2 bed rooms ,kitchen,living room , bathroom , small dining room with separated bathroom and a kitchen for sale .","604/11/2, Kalohagedara,Yanthampalawa Kurunegala,",2,1,"1,000.0 sqft",15.5 perches
42,"4 BR House For Sale In Yanthampalawa, Kurunegala",18 Jul  4:04 am,"Kurunegala, Kurunegala","8,000,000","4BR House for Sale in Wilgoda, Yanthampalawa, Kurunegala17 Perches1700 Sq.Ft.4 Bedrooms2 Bedrooms can be Use as an Annex2 Bathrooms (1 Bathroom is not Completed)Large Living AreaDining AreaKitchenServants' Toilet & Shower500m to Main Bus Route (Circular Road)12Ft. Access RoadBuilt in 3.5 Years AgoGovernment Valuation is Rs.10 MillionResidential AreaUrgent SaleNo BrokersSelling Price: Rs.80 LakhsCall for More Details",500m to Main Bus Route (Circular Road),4,2,"1,700.0 sqft",17.0 perches
43,Two Storied House For Sale in Kurunegala,10 Jul  2:47 pm,"Kurunegala, Kurunegala","16,000,000",Two Storied House For Sale in Kurunegala,Kurunegala,3,2,"2,000.0 sqft",33.0 perches
44,House with Land for Sale in Wariyapola,10 Jul  1:24 pm,"Wariyapola, Kurunegala","3,500,000","කුරුණෑගල - කටුපොත ප්‍රධාන පාරට මීටර් 10 යි. පර්චස් 18 ඉඩම. වර්ග අඩි 2500  කට වැඩි විශාල නිවස, නිදන කාමර 3, සාල 2, barth room 1, කුස්සි 2, මුලු නිවසම ලී සිවිලිම, වැරැන්ඩාව, ලිද සහ නළ ලිද, ජල , විදුලිය, දුරකථන පහසුකම් ඇත.","Siyabalangamuwa,Bamunakotuwa.",3,1,"2,500.0 sqft",35.0 perches
45,"House with 17.5 Perches Land for Sale in Kiriwaula, Kurunegala",10 Jul  3:54 pm,"Kurunegala, Kurunegala","6,800,000","House with 17.5 Perches Land for Sale in Kiriwaula, Kurunegala17.5 PerchesHouse Area is 13 Perches from This Land3 BedroomsKitchen1 Bathroom Living Room20Ft. Access RoadBuilt in Year 2010750m to Kurunegala-Dambulla RoadHouse is Located inside a Lane Near to Deduru Oya BridgeUrgent SaleNo BrokersSelling Price: Rs.68 LakhsCall for More Details",Kurunegala-Dambulla Road Near to Deduru Oya Bridge,3,1,"3,000.0 sqft",17.5 perches
46,House for Sale - Kurunegala,18 Jul  8:34 pm,"Kurunegala, Kurunegala","16,500,000","4.5km away from kurunagala twn,400 m to girl president college in kurunagala......4km to wayamba royal college.","dampitiya waththa,thiththawalla ,Kurunagala",5,2,"1,750.0 sqft",20.0 perches
47,කුරුණෑගල නගර සීමාවෙන් දෙමහල් නිවසක්,10 Jul  4:26 am,"Kurunegala, Kurunegala","7,500,000",මලියදේව බාලිකා ජාතික පාසලට 800mකුරුණෑගල නගරයට 800mඅධිවේගී පිවිසුමට 400mඉඩම වටේට තාප්පය බැඳ ඇතටයිල් අල්ලන ලද දෙමහල් නිවසඅධිවේගී මාර්ගයට මුහුණලා,"යග්ගපිටිය වත්ත ,ගැට්ටුවාන ,කුරුණෑගල.",3,3,"2,000.0 sqft",5.0 perches
48,Brand New House for Sale in Kurunegala,19 Jul 12:36 pm,"Kurunegala, Kurunegala","31,500,000",Property Details,"Dambokka,Boyagane",4,2,"3,900.0 sqft",30.0 perches
49,House for Sale in Kurunegala, 9 Jul  3:26 pm,"Kurunegala, Kurunegala","42,500,000",කුරුණෑගල නගර සීමාව තුලප‍්‍රධාන පාසල් රෝහල් වලට ඉතා සමීපයෙන්ජල විදුලිය සහිත වට තාප්ප දෙමහල් නිවසඉක්මණින් විකිනීමට වැඩි විස්තර සදහා විමසන්නඉක්මනින් විකිණීමට,"215,Eaksath Mawatha, Aluth Malkaduwawa, Kurunegala.",3,2,"1,000.0 sqft",20.0 perches
50,House for sale with land in Pannala, 9 Jul  3:12 pm,"Pannala, Kurunegala","7,000,000","Out side bathing place, out side servant toilet, water tank, 20 coconut tree, 10 teak plants, attach garage, attach bath room with complete house,","hendiyagala, sadalankawa",3,1,"2,000.0 sqft",91.0 perches
51,Gahamulla Niwasak Sahitha Edamak Vikinimata, 9 Jul  9:24 am,"Kuliyapitiya, Kurunegala","3,500,000",Siyalu Pahasukam Sahithai. Kulipity Colaba Pradhana Margayata Mitar 500i.,"kubukgahamulla waththa,walipanna gahamulla",2,1,560.0 sqft,42.0 perches
