,0,1,2,3,4,5,6,7
39,Land in Denipitiya Weligama,15 Jun 12:37 pm,"Weligama, Matara","80,000,000","දෙනිපිටියේ වටින ඉඩමක් විකිණීමට ,වැලිගම අකුරැස්ස ප්‍රධාන පාරට මීටර් 100 ක පමණ දුරින් ,සංචාරක වියාපාරයට හා පදිංචියට සුදුසු තෙනක් ,විදුලිය සහ නලජල පහසුකම් සහිත ","Akuressa Road, Denipitiya","Commercial, Residential",420.0 perches
40,Land for Sale in Weligama,11 Jun  9:15 am,"Weligama, Matara","150,000","Water, electricity , 30 feet wide tarring road availableprime easy payment system and bank loan facilities availablebeautiful paddy field view.200 m to weligama akuressa main road.","WELIGAMA , AKURESSA ROAD",Residential,10.0 perches
41,Land For Sale in Polwattumodara Mirissa,10 Jun  3:23 pm,"Weligama, Matara","395,000",1km Weligama town1 Km Beach 3Km Highway,Polwattumodara Mirissa,"Commercial, Residential",20.0 perches
42,Massive Sea View Mountain Land in Mirissa, 9 Jun  4:23 pm,"Weligama, Matara","650,000",Did you know Mirissa is one of the best tourism area in the country..Mirissa is the famous city in the country for whale watching.,"Commercial, Residential, Other",175.0 perches,
43,වැලිගම නගරයේ වටිනා ඉඩමක් විකිණීමට.,16 Jun  5:07 pm,"Weligama, Matara","450,000","වැලිගම මුහුදු වෙරළ සිට  මී 300ක දුරින්,වැලිගම නගරයට විනාඩි 5 න් ,සියලූම පහසුකම් සහිතව,250M For Weligama TownNear the sri Sumangala SchoolMore Details Please Contact",Hettiweediya Bandaranayaka mw. Weligama (Kotagoda Road),"Commercial, Residential",10.5 perches
44,Tea Land for Sale Weligama, 7 Jun  5:07 pm,"Weligama, Matara","3,000,000",Nadaththu nokala tea land for saleCall....,Panatiyana,Agricultural,1.5 acres
45,Land for Sale in Weligama, 5 Jun  3:21 pm,"Weligama, Matara","150,000","water , electricity , 30 feet wide tarring road available.nice paddy field vieweasy payment and bank loan facilities available.","WELIGAMA , AKURESSA ROAD",Residential,10.0 perches
46,Land For Sale - Weligama,20 Jul 11:40 am,"Weligama, Matara","30,000,000",The 32 Perches Highly Commercially Worth Land On The Galle Road With Sea View In Land Side.,"No:132 A, Thalaramba East, Weligama.",Commercial,32.0 perches
47,අක්කර 30 මැණික් ඉල්ලම් සහිත රබර් සහ පොල් ඉඩම, 3 Jul  9:50 am,"Weligama, Matara","200,000,000",අක්කර 30 ක රබර් සහ පොල් ඉඩම විකිණීමට.,"Thelijjawila,Weligama","Agricultural, Commercial, Residential, Other",30.0 acres
48,Land For Sale In weligama, 3 Jun  5:31 pm,"Weligama, Matara","250,000",Land For Sale in Weligama Polwatta River Side 35 Perches land 2KM from weligama town Suitable for Tourism Business River Behind the Land Between Land and River 40 Perches ReserversionMore Details Please Contact ,"Polwatta, Weligama.","Commercial, Residential",35.0 perches
49,Land In Mirissa,30 May  1:13 am,"Weligama, Matara","6,250,000",clear document..near to beach.( 600M) contact owner for more details.,"bandaramulla, Mirissa",Commercial,34.0 perches
50,Land for Sale in Mirissa,27 Jun  7:12 am,"Weligama, Matara","240,000",lowest price in Mirissa,"Rotary road, Mirissa","Commercial, Residential",20.0 perches
51,Land for Sale in - Weligama,26 May  2:17 pm,"Weligama, Matara","95,000","වැලිගම ඉමදුව ප්‍රධාන මාර්ගයෙ  5 කනුව හංදිය අසල, ගාල්ල අකුරැස්ස ප්‍රධාන මාර්ගයට  1km.",Other,15.0 perches,
