,0,1,2,3,4,5,6,7
49,Land for Sale in Pannipitiya, 2 Jul  1:06 pm,"Pannipitiya, Colombo","6,000,000",300m to main Rd 15ft Rd facing superb land 7 perches square land..600m to 174rd highly residential area very close to Battaramulla Thalawathugoda pannipitiya price 850000.per perch no brokers genuine buyers well come after appointments,pannipitiya polwatta..,Residential,7.0 perches
50,Land for Sale in Pannipitiya, 2 Jul 11:12 am,"Pannipitiya, Colombo","850,000",300 m to Vidyala Junction15 Wide road8.1 Perches Land for sale,Pannipitiya,Residential,8.1 perches
51,Land Pannipitiya., 1 Jul 10:51 am,"Pannipitiya, Colombo","4,130,000","296 bus paarata 50m, kottawa town ekata  3km. 7 perches  kebeli  2k atha obata awashshya paridi laba gatha heka;",pelanwaththa.  pannipitiya.,Residential,7.0 perches
52,Land in Pannipitiya Vidyala Junction,11 Jul  4:00 pm,"Pannipitiya, Colombo","1,050,000","28P LAND EXTENT IN VIDYALA JUNCTION PANNIPITIYA, AMBULDENIYA AVENUE. SECOND BLOCK FROM KOTTAWA MALABE RD, 300M TO VIDYALA JUNCTION. CONVENIENT LOCATION WITH WALKING DISTANCE TO CARGILLS SUPERMARKET, BUS ROUTE MALABE KOTTAWA, RESTAURANTS, BAKERIES, PHARMACIES ETC. 20 FEET RD ACCESS THAT'S TO BE WIDEN AND CONNECTED TO THE SOUTHERN HIGHWAY. HIGHLY DEVELOPING AREA PROPOSED FOR THE MEGA POLIS DEVELOPMENTS. ASKING PRICE 10.5M PER PERCH. (NEGOTIABLE) Land can be divided in to two plots if required",Pannipitiya Vidyala Junction Malabe Kottawa Rd,"Commercial, Residential",28.0 perches
53,Land || in Pannipitiya, 8 Jul  9:25 am,"Pannipitiya, Colombo","1,950,000",25.5 perchesSituated in residential areaMain road accessNear dharmapala schoolClear deedsIdeal opportunity to build your house,Pannipitiya,"Commercial, Residential",25.5 perches
54,Land in Pannipitiya Lot 4,28 Jun  9:50 pm,"Pannipitiya, Colombo","925,000","පිලියන්දල, කොට්ටාව, මහරගම, පන්නිපිටිය බොරලැස්ගමුව නගරවලට ආසන්නයෙන් තරු පන්තියේ බිම් කොටස් 341/2  ප්‍රධාන බස් පාරට මුහුණලා ආරක්ශිත ගේට්ටු සහ වට තාප්ප වලින් සමන්විත නේවාසික කලාපය",erewwala pannipitiya,"Commercial, Residential",8.3 perches
55,Land for Sale in Pannipitiya,28 Jun  9:36 pm,"Pannipitiya, Colombo","1,150,000",පන්නිපිටිය දේවාල පාරේ 174 පාරට මීටර 200  ක් දුරින් පර්චස් 10 ක ඉඩමක්,පන්නිපිටිය දේවාල පාරේ 174 පාරට මීටර 200 ක් දුරින් පර්චස් 10 ක ඉඩමක්,"Commercial, Residential",10.0 perches
56,Land for Sale Pannipitiya,22 Jul 11:25 am,"Pannipitiya, Colombo","1,000,000",2.2 km to pannipitiya1.8 km to ambagas hathara junction800m to kalalgoda junction2.2 km to thalawathugoda,"Surakisewana Road,weera mawatha,Pannipitiya",Residential,10.25 perches
57,පර්චස් 7ක ඉඩමක් විකිනීමට - පන්නිපිටිය,22 Jul 12:53 pm,"Pannipitiya, Colombo","775,000",- පර්චස් 7ක ඉඩමක් විකිනීමට ඇත - පර්චස් 7 ඉඩමට අඩි 12 පාරක් - නිරවුල් ඔප්පු (UDA අනුමත කල)- මොරකැටිය හන්දියට 1km- කොට්ටාව අදිවේගී පිවිසුමට 3km - පන්නිපිටිය ධර්මපාල විද්‍යාලයට 1km,Pannipitiya-Rathmaldeniya,Commercial,7.0 perches
58,Pannipitiya Land for Sale,28 Jun  4:10 pm,"Pannipitiya, Colombo","885,000",Gated community with perapat wallLimited land plots available All urban facilities 200m from maharagama piliyandala bus road and facing  erewwala bokundara bus road1.5km  from maharagama town and 1.5km from bokundara eco-centerClose to pannipitiya darmapala collage maharagama janadipathi collage More payment plan,"erewwala, pannipitiya","Commercial, Residential",9.8 perches
59,Land for Sale at Pannipitiya,19 Jul  9:51 am,"Pannipitiya, Colombo","1,075,000","Pannipitiya, Mahalwarawa Road 7 perch bare land for quick sale. 600 meters to high level road.පන්නිපිටිය, මහල්වරාව පාරේ පර්චර්ස් 7 ඉඩම ඉක්මනින් විකිණීමට, හයිලෙවල් පාරට මිටර් 500. මිල ගණන් සාකච්ඡා කර ගත හැක.",Mahalwarawa,Residential,7.0 perches
60,Highly Residence Area Pannipitiya,15 Jul  9:43 am,"Pannipitiya, Colombo","1,600,000",Highly residence area pannipitiya High level road 100 meters 20 feet road facing17 perchClear documents immediately sale more information call dinesh Dream homes company,pannipitiya,Residential,17.0 perches
61,27.2P Land in Arewwala with Single Storied House,12 Jul 10:01 pm,"Pannipitiya, Colombo","23,000,000",•Our Reference No. SL 9200	(Please quote this reference number when inquiring.)	,"Arewwala, Pannipitiya",Residential,27.2 perches
62,Land for Sale - Pannipitiya,28 Jun  6:42 am,"Pannipitiya, Colombo","950,000",Pannipitiya junction 600 m high level road Good residents area 20 feet road facing 18 perch 950000 per parch,Pannipitiya junction 600 m,Residential,18.0 perches
63,Land For Sale Pannipitiya,27 Jun  7:09 pm,"Pannipitiya, Colombo","19,780,000",Good land for sale in kandahena waththa pannipitiya350.mt 174.kottawa thalawatugoda road abagasathara junction Land facing 20.feet roadHighly residantial areaPer perch 1025000 // Total price 19780000 Negotiable,Kandahena Waththa Road Pannipitiya,Residential,19.3 perches
64,19 perche Land For Sale In pannipitiya,15 Jul  9:36 am,"Pannipitiya, Colombo","1,000,000",*19 Perche. *1 million per perche * 500meters to highlevel roadPannipitiya,Pannipitiya,Residential,19.0 perches
65,Land For Sale in Pannipitiya,26 Jun 12:53 pm,"Pannipitiya, Colombo","1,350,000","පන්නිපිටිය, හයිලෙවල් පාරට 400m දුරින්පර්චස් 7 ඉඩමඅඩි 10 පාරජල විදුලිය සහිතයිපර්චසයක් ලක්ෂ 13/50මිල සාකච්ඡා කළහැක.බ්‍රෝකර්වරු අනවශ්‍යයි.",Pannipitiya,"Commercial, Residential",7.0 perches
66,Land for Sale Depanama Pannipitiya,11 Jul  4:01 pm,"Pannipitiya, Colombo","900,000","Pannipitiya, Delgahawatta Rd, 10.7p land extent, very calm and quite residential environment, 20 feet carpeted rd access, 500m to Pannipitiya Malabe bus route and 1km 174 (Borella Kottawa) bus route. Beautiful view from behind the land To a paddy field. Located in a high ground. Clear deeds and plans. Asking price 9laks per perch negotiable","Pannipitiya, Delgahawatta Rd",Residential,10.7 perches
67,24P Bare Land Sale For Pannipitiya,28 Jun  8:54 am,"Pannipitiya, Colombo","1,400,000",24P Bare Land Sale For Pannipitiya ,"Thalawathugoda Road, Pannipitiya","Commercial, Residential, Other",24.0 perches
68,12P Bear Land Sale For Pannipitiya,12 Jul  8:56 am,"Pannipitiya, Colombo","1,200,000",12 P Bare Land Sale For Bogahawatta Road Pannipitiya ,"Bogahawatta  Road, Pannipitiya","Commercial, Residential",12.0 perches
69,Land for Sale in - Pannipitiya,10 Jul 11:20 am,"Pannipitiya, Colombo","2,000,000",Valuable Land for Urgent Sale at Pannipitiya,"Pannipitiya, Borella Road","Commercial, Residential",7.5 perches
70,9P Land Sale For Pannipitiya,12 Jul  8:56 am,"Pannipitiya, Colombo","8,000,000",9P & Old House Sale For Pannipitiya ,Vidyalaya Junction,"Residential, Other",9.0 perches
71,Land For Sale In - Pannipitiya,23 Jun  3:36 pm,"Pannipitiya, Colombo","680,000",Land for sale in Pannipitiya,Pannipitiya,"Commercial, Residential",8.0 perches
72,Land For Sale In Pannipitiya,12 Jul  3:03 pm,"Pannipitiya, Colombo","950,000","Under construction land for immediate sale,Land extent - 17.6 perches with well water n electricity.100 meters for main road ( 174 borella kottawa main road)DEWRAM WEHERA rd.Price: 9/50 Lakhs Per Perch",Pannipitiya,"Commercial, Residential",17.6 perches
73,Land for Sale Close to Vidyalaya Junction, 1 Jul  6:47 am,"Pannipitiya, Colombo","750,000",5 minutes away from Vidyalaya Junction on Malwatta road. A very residential and calm neighborhood with 30 feet access road to the land.,Vidyalaya Junction Malwatta Road,Residential,10.7 perches
74,Pannipitiya Land For Sale in 8.7P,20 Jun 10:42 pm,"Pannipitiya, Colombo","6,500,000","8.7 Peraches Land For Sale Kalalgoda Road, Weeramawatha ................Ideal For Apartments/Office/ Residence etc......With 15-20 feet Road.","Weeramawatha, Pannipitiya",Residential,8.7 perches
75,Land for Sale Pelenwatta Pannipitiya, 3 Jul 11:37 am,"Pannipitiya, Colombo","15,750,000","Land in pannipitiya pelenwatta Facing to the rathmaldeniya roadLand with single story house ( without valuation for house )close to kottawa , piliyandala , maharagamaQuick sale best offers1050000 x 15 = 15,750,000 Total price",pelenwatta pannipitiya,"Commercial, Residential, Other",15.0 perches
76,7 Perches Land Lot From 60 Lots Project, 5 Jul  2:38 am,"Pannipitiya, Colombo","5,750,000",A 7 Perches Land lot From 60 Lots Project with 20 Feet roads,"Samagi Mw, Rathmaldeniya Road Pannipitiya",Residential,7.0 perches
77,Land for Sale - Pannipitiya,20 Jun 11:23 am,"Pannipitiya, Colombo","22,500,000",Super lana for sale in 174 road pannipitiya100.mt 174 kottawa thalawathugoda bus road1.km Homagama Colomba bus road pannipitiya junction2.5 km thalawathugoda townLand facing 20.feet roadPer petch 1250000 // Total price 22500000 Negotiable,174 Thalawathugoda Road Pannipitiya,Residential,18.0 perches
78,Land for Sale in Pannipitiya,20 Jun 12:27 pm,"Pannipitiya, Colombo","895,000","*The land is facing pannipitiya Ereuwala road.*08 Perches.*200 Meters from pannipitiya high level road.*20 Ft road.*Good environment and peaceful area.*Close to all banks/schools/hospitals/super market and other amenities.*Price per perch Rs 895,000.00.*Negotiable.*You can save in multi millions.*Professional in  land sales the easiest way to buy/sale/rent/lease house @ properties in around srilanka.**********Come to your dream home************************No brokers*************","Erewwala Rd , Pannipitiya",Residential,8.0 perches
79,Land. Pannipitiya,30 Jun  8:23 pm,"Pannipitiya, Colombo","5,500,000","kottawa high way entress ekata 1km, highway nawa bus stand ekata 1.200km high lewel paarata 1km .homagama town ekata 2km, 280 bus paarata 700m,","hiripitiya. pannipitiya,",Residential,10.0 perches
80,Land For Sale in Pannipitiya,14 Jun  9:20 am,"Pannipitiya, Colombo","1,200,000","පන්නිපිටිය, පොල්වත්ත පර්චස් 25 ඉඩමසම්පූර්ණයෙන් හෝ පර්චස් 14 හෝ 7 ක්කොටස් කර විකිණීමට.පර්චසය ලක්ෂ 12මහරගමට  1 1/2 kmබොරැල්ල පාරට 500m","Polwatte Road, Pannipitiya","Commercial, Residential",25.0 perches
81,Land for Sale in Pannipitiya,30 Jun  8:23 pm,"Pannipitiya, Colombo","43,500,000","mema idama adi 20 paarata muhunada etha .high lewel paarata 75m. kottawa highway entress ekata 200m. kottawa nawa highway bus stand ekata 400m.homagama town ekata  1.5km,  boker warun anawashshyai",niyandagala pannipitiya.,Commercial,29.0 perches
82,Land for Sale in Pannipitiya,13 Jun  2:21 am,"Pannipitiya, Colombo","330,000","Land for Sale in Rathmaldeniya Road, Pannipitiya.~ 1.5km to Moraketiya Junction & Dharmapala Vidyalaya Pannipitiya~ Close to Kottawa Highway Entrance~ 20 ft road to the land~ Facing a Paddy Field~ Developing area",Residential,42.0 perches,
83,Land for Sale Pannipitiya,22 Jul 11:25 am,"Pannipitiya, Colombo","1,000,000",2.2 km to pannipitiya1.8 km to ambagas hathara junction800m to kalalgoda junction2.2 km to thalawathugoda,"Surakisewana Road,weera mawatha,Pannipitiya",Residential,10.25 perches
84,Land For Sale In Pannipitiya,12 Jul  3:03 pm,"Pannipitiya, Colombo","950,000","Under construction land for immediate sale,Land extent - 17.6 perches with well water n electricity.100 meters for main road ( 174 borella kottawa main road)DEWRAM WEHERA rd.Price: 9/50 Lakhs Per Perch",Pannipitiya,"Commercial, Residential",17.6 perches
