,0,1,2,3,4,5,6,7
24,Land For Sale in Tangalla,18 Jul  4:41 pm,"Tangalla, Hambantota","3,500,000",Land For Sale In Tangalla(Sitina Maluwa)170m away from Tangalla - Beliaththa main roadNear Tangalla Ruhunu Wijeyabha School2.5km to Tangalla Junction,Residential,14.0 perches,
25,Land for Sale at Kahandamodara ( Hambanthota),18 Jul  3:48 pm,"Tangalla, Hambantota","2,500,000","Two and Half acres land for sale. Scenic,calm and quite.facing Kahanadamodara lagoon. Two hour drive from colombo.  2.5 Million per acres. Ideal for tourism or Agriculture. urgent sale.",Agricultural,2.5 acres,
26,Land Thissamaharaya,17 Jul  6:02 pm,"Tissamaharama, Hambantota","1,600,000","තිස්සමහාරාම- කතරගම ප්‍රධාන පාරට මුහුනලා ඇති මෙම  පර්චස් 20  ඉඩම ඉතා ඉක්මනින් විකිණීමට ඇත. (නිරවුල්  සින්නක්කර ඔප්පු සහිතයි.) පර්චස් එකක් රුපියල් 80,000 කි. විදුලිය, ජලය, හා දුරකථන  ලබාගත  හැක. කතරගමට 5km දුරින්ද, තිස්සමහාරාමයට 8km  ක් ද දුරින් පිහිට ඇත. බැංකු ණය පහසුකම් ලබාගත හැක.",Thissamaharamaya,Commercial,20.0 perches
27,Land Foe Sale in - Beliatha,18 Jul 10:10 am,"Beliatta, Hambantota","70,000",Very Valuable PropertyUrgent Requirement Call for More Deails,Godakumbura Beliatha,Residential,30.4 perches
28,Land in Ranna,15 Jul 12:42 pm,"Tangalla, Hambantota","300,000","පර්චසය රුපියල් 300,000/- සිට පහසුකම්_-ජලය - - විදුලිය - - පුළුල් පිවිසුම් මාර්ග - - පදිංචියට වඩාත් සුදුසු නිස්කලංක පරිසරය - - පිරිසිදු ඔප්පු -වැඩි විස්තර සඳහා අමතන්න. Can take 10 perches as well රන්න පන්සල් හන්දිය අසල","Commercial, Residential",70.0 perches,
29,1 Acer Bare Land for Sale Tissamaharama, 8 Jul 12:43 pm,"Tissamaharama, Hambantota","20,000,000","1 ACER BARE LAND FOR SALE TISSAMAHARAMA KATHARAGAMA MAIN ROAD ROAD. 200 METERS TO TELE GAMANAYA WITH ALL FACILITIES, BUS ROUTE, 6 KM FOR KATHARAGAMA .",TISSAMAHARAMA KATHARAGAMA MAIN ROAD,"Commercial, Residential, Other",1.0 acres
30,Mango Coconut Land for Sale in Gonnoruwa,16 Jul  4:54 pm,"Ambalantota, Hambantota","1,500,000",🛑හම්බන්තොට මත්තල -පාර සිට 500 m  දුරින් කෘෂිකර්මාන්තයට ඉතා සුදුසු කෙසෙල්' අඔ සහ පොල්  අැතුලු අඔ  වගාව  සමග  අක්කර 5 ක ඉඩම  කෘෂිකර්මාන්ත කටුයුතු සදහා විකිණීමට ඇත....🛑✔️ පාරට  මුහුණත පළල අඩි-300 .✔️පර්චස්- 800 ✔️හයිවේ පිවිසුමට -7 KM.✔️ ගුවන්තොටුපලට 15 KM✔️ ඉඩම වවා අැත✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ආවරණය කර ඇත.✔️ජල  සහ විදුලිය පහසුකම් .✔️ අඔ ගස් සදහා  කාලය 3 වසර ✔️ ඕනෑම වාහනයක් ඇතුලු කල හැකිය .✔️අන්පොල්සු වරගයේ අඔ ගස් 150 පමන අැත 🔴🔴 අඔ ව්‍යප්‍රතිය සදහා අපේක්ශිත  මුලු වියදම -රැ -7.5 මිලියන /= හෝ ආසන්නව .🔴🔴🔴🔴 අඔ ව්‍යප්‍රතියේන් වසර 3ට පසු අාදායම -රැ-6 මිලියන /=හෝ ආසන්නව බලාපොරොත්තු වේ.🔴🔴,Hambanthota,"Agricultural, Commercial",5.0 acres
31,ඉඩමක් විකිණීමට - තිස්සමහාරාමය,15 Jul 12:39 pm,"Tissamaharama, Hambantota","75,000",පන්නගමුව වැවට මායිම්ව සුන්දර වටපිටාවක පවතින පර්චස් 116ක ඉඩමක් විකිනීමට ඇත. මෙය පන්නගමුව වැවට මුහුණලා පිහිට තිබේ. මත්තල ගුවන්තොටුපලට 15KM පමණ ඇත. තිස්සමහාරාම නගරයටද ඉක්මනින් ලගාවිය හැක. වැඩිම ඉල්ලුමට විකුණනු ලැබේ.බලපත්‍ර සහිත වේ.,"No.297/8 , Gatamanna Gedara , 17 , Pannegamuwa, Weerawila.",Commercial,116.0 perches
32,Mango Coconut Land for Sale in Gonnoruwa,16 Jul  4:54 pm,"Ambalantota, Hambantota","1,500,000",🛑හම්බන්තොට මත්තල -පාර සිට 500 m  දුරින් කෘෂිකර්මාන්තයට ඉතා සුදුසු කෙසෙල්' අඔ සහ පොල්  අැතුලු අඔ  වගාව  සමග  අක්කර 5 ක ඉඩම  කෘෂිකර්මාන්ත කටුයුතු සදහා විකිණීමට ඇත....🛑✔️ පාරට  මුහුණත පළල අඩි-300 .✔️පර්චස්- 800 ✔️හයිවේ පිවිසුමට -7 KM.✔️ ගුවන්තොටුපලට 15 KM✔️ ඉඩම වවා අැත✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ආවරණය කර ඇත.✔️ජල  සහ විදුලිය පහසුකම් .✔️ අඔ ගස් සදහා  කාලය 3 වසර ✔️ ඕනෑම වාහනයක් ඇතුලු කල හැකිය .✔️අන්පොල්සු වරගයේ අඔ ගස් 150 පමන අැත 🔴🔴 අඔ ව්‍යප්‍රතිය සදහා අපේක්ශිත  මුලු වියදම -රැ -7.5 මිලියන /= හෝ ආසන්නව .🔴🔴🔴🔴 අඔ ව්‍යප්‍රතියේන් වසර 3ට පසු අාදායම -රැ-6 මිලියන /=හෝ ආසන්නව බලාපොරොත්තු වේ.🔴🔴,Hambanthota,"Agricultural, Commercial",5.0 acres
33,Eco Land for Sale - Ambalanthota,14 Jul  9:47 pm,"Ambalantota, Hambantota","75,000",🛑අම්බලන්තොට  - බැරගම  -පාරට  මුහුනලා  තිබෙන මෙම කෘෂිකර්මාන්තයට ඉතා සුදුසු  නිසල පරිසරයක  පිහිටි  පදිංචියට සුදුසු ඔනෑම හොටෙල් ව්‍යාප්‍රතියකට ඉතා සුදුසු  මෙම  ඉඩම විකිණීමට ඇත....🛑✔️ කුඔුරට  මුහුණත පළල අඩි1500 .✔️පර්චස්- 160 ✔️හයිවේ පිවිසුමට -7 KM.✔️ ගුවන්තොටුපලට 23 KM✔️වැවකට සහ  කුඔුරට මුහුන ලා ✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ගසා  ආවරණය කර ඇත.✔️ජල  විදුලි  පහසුකම් .✔️ ඕනෑම වාහනයක් ඇතුලු කල හැකිය .✔️.ව්‍යප්‍රතිය් ස්භාවය   commercial  ,Ambalantota,"Agricultural, Commercial, Residential",160.0 perches
