,0,1,2,3,4,5,6,7,8,9
32,Luxury House for Sale in Pita Kotte [HS30],15 Jul  2:26 am,"Kotte, Colombo","140,000,000","Brand new luxury house for sale in Pita-Kotte, conveniently located 250 meters away from Pita Kotte-Thalawathugoda Road, within close proximity to all modern day conveniences. The house offers extensive living space along with five bedrooms and four bathrooms. The house has been tastefully designed and constructed to exceptional standards with the use of high quality fittings and fixtures.","Vihara Mawatha, Pita Kotte",5,4,"7,500.0 sqft",18.1 perches
33,03 Story House & 18 P Ethulkotte, 2 Jul  1:05 am,"Kotte, Colombo","90,000,000",03 STORY HOUSE SALE AT 50 METERS TO MAIN ROAD ALAKESWARA ROAD ETHUL KOTTE ,AT 50 METERS TO MAIN ROAD ALAKESWARA ROAD ETHUL KOTTE,5,6,"6,300.0 sqft",18.0 perches
34,2 Storey House for Sale in Jubili Post- Kotte, 1 Jul  5:55 pm,"Kotte, Colombo","23,500,000",2Storey House For Sale in jubili post- Kotte,500 meters to pitakotte Junction,4,2,"1,950.0 sqft",6.0 perches
35,House for Sale in Kotte, 3 Jul 12:53 pm,"Kotte, Colombo","15,000,000",Call for More INFORMATION,Kotte,4,2,"3,250.0 sqft",8.5 perches
36,02 Story House & 10P Sale at Kotte,10 Jul  3:11 pm,"Kotte, Colombo","22,000,000",Rs 22000000.00Negotiable,FACING SEGERA MAWATHA ( 650 METERS TO MAIN ROAD ) KIBULAWALA KOTTE,5,3,"2,500.0 sqft",10.0 perches
37,Pitakotte House for Sale - HH600,15 Jul  6:53 am,"Kotte, Colombo","140,000,000","BEAUTIFUL BRAND NEW UNIQUE HOUSE AT VIHARA LANE, PITA KOTTE",5,4,"7,500.0 sqft",18.0 perches,
38,Luxury House for Sale in Ethul Kotte,27 Jun 12:59 pm,"Kotte, Colombo","85,000,000",• Our Reference No SH 9313( Please quote this reference number when inquiring),Ethul Kotte,5,4,"4,400.0 sqft",24.25 perches
39,House & Land For Sale In Kotte,25 Jun  1:58 pm,"Kotte, Colombo","60,000,000",Good Residential property in KotteLocated on Alakeshwara Road,"Alakeshwara Road, Kotte",5,3,"2,500.0 sqft",30.0 perches
40,Two Bed House for Sale in Pita Kotte [HS23],25 Jun 12:09 pm,"Kotte, Colombo","32,000,000",Recently refurbished single-story house conveniently located in Pita-Kotte within close proximity to all modern day conveniences. The property is located less than 400 meters away from Pitakotte - Talawatugoda Road and 2 km from Jubilee Post. ,"Vijithapura Road, Thalawathugoda Road, Pita Kotte",2,1,"1,400.0 sqft",11.2 perches
41,House for Sale in Pita Kotte, 8 Jul  1:02 pm,"Kotte, Colombo","44,000,000","- This property is located in a quiet gated community on a wide access road off Raja Maha Vihara Road, Kotte. The 3 storied well-designed house consists of 10.3 perches, 4 Bedrooms with 4 Bathrooms, Living & Dining area, Office room, Laundry room, Maids Quarters, Storeroom, front and back Garden, Rooftop, Solar Hot water system and 2 parking spaces. The house was built in 2017. It is 1km to Kotte road and 600m to Thalawathugoda road. Asking price is LKR 44 million.",4,3,"4,000.0 sqft",10.3 perches,
42,Super Luxury House for Sale - Kotte,21 Jun  9:35 pm,"Kotte, Colombo","54,000,000",500m.to pitakotte junction 20ft carpet rd facing almost brand new house three story house 7beds 5baths spacious living dinning wooden pantry 3vehicles parking area kumbuk staircase roof top attached bathroom and AC.rooms highly residential area very close to Nugegoda Colombo battaramulla and government departments and offices price 54000000no brokers genuine buyers well come after.appointments,kotte pitakotte Rajamahavihara rd,7,5,"4,500.0 sqft",10.89 perches
43,House for sale in Kotte, 8 Jul  1:02 pm,"Kotte, Colombo","44,000,000","This property is located in a quiet gated community on a wide access road off Raja Maha Vihara Road, Kotte. The 3 storied well designed house consists of 10.3 perches, 4 Bedrooms with 4 Bathrooms, Living & Dinning area, Office room, Laundry room, Maids Quarters, Store room, front and back Garden, Rooftop, Solar Hot water system and 2 parking spaces. The house was built in 2018. It is 1km to Kotte road and 600m to Thalawathugoda road. Asking price is LKR 44 million.",Raja Mahavihara road Kotte,4,4,"4,570.0 sqft",10.3 perches
44,2 Storey House with 24.5 P Pitakotte,20 Jun 11:43 am,"Kotte, Colombo","62,000,000","Rs 62,000,000",Dhrmapala mawatha baddagana pitakotte,5,4,"3,500.0 sqft",24.5 perches
45,Two/Story Modern Luxury House for Sale || Kottawa,20 Jun 11:25 am,"Kotte, Colombo","27,000,000",Brand New Two Storied Luxury Modern House in Kottawa10 Perches with Landscaped garden area.,"Kurulu Uyana, PolKotuwa, Kottawa",4,4,"2,900.0 sqft",10.0 perches
