,0,1,2,3,4,5,6,7,8,9
37,House for Rent - Kalutara,16 Jul  6:25 pm,"Kalutara, Kalutara","70,000","A modern two storied; six bedrooms, five bathrooms house with boundary walled ½ acre land for Lease. Situated about 1.8Km from Galle Rd near Police Training School (PTS) Aluwihara ground, approx. Forty minutes to Colombo via Expressway. Ideal for Doctors or expatriates/foreigners to use as the consultation or office/ accommodation/ Circuit bungalow in the quiet and village-like neighborhood in Sri Lanka.  Kalutara South Town, Nagoda Public Hospital, Phillips Memorial Hospital, Police Training School, supermarkets, schools, ocean beaches, Five Star Beach Hotels like Anantara Kalutara Resort, Avani Kalutara, Hotel Coconut Bay Palm Beach Hotel, and other amenities are within the radius of two to three kilometers• Complete tiled flooring including on all balconies with large 6 bedrooms and 5 baths (Two en-suite on the lower level and One on Upper level (Total three en-suite)) • Kitchen with granite pantry top, polished class one timber cupboards and under mount sink. Well and pipe born water with 2 overhead water tanks with street line water connection. An additional outer stairway for the upstairs.• Extra detached kitchen with servant facilities (bath, toilet & room) • An open car porch for two vehicles, entrance lobby with a spacious balcony• 77 perches (vegetation with matured mango, jackfruit, and coconut trees included)• The entire land is covered by a 7ft parapet wall strengthened by RCC columns and beams & color washed with two gated entrances from northern and west sides of the property secured by two iron sliding gates fixed (wired for auto operation). A modern Home Security alarm system installed. • Beautifully polished, solid wooden interior & exterior, with SLT telephone and cable TV connection, single phase electricity, French windows.",6,5,"4,000.0 sqft",77.0 perches,
38,House for Rent - Wadduwa, 1 Jul  1:21 pm,"Wadduwa, Kalutara","14,000",COMPLETE HOUSE KEY MONEY - 06 MONTHS.,"No.53, Daladawaththa Mahavihara Road, Thalpitiya South, Wadduwa",2,1,"1,930.0 sqft",10.0 perches
39,Rent Upstair House in Panadura,30 Jun  3:11 pm,"Panadura, Kalutara","25,000",# rent for 1st floor with separate entrance # 3km to galle rd# rent for small family or 4 ladies # living room# 2 varandas# 06 month key money,"kongahakotuwa rd, thanthirimulla . Panadura",3,1,"1,200.0 sqft",10.0 perches
40,Rent a House Kalutara,30 Jun  9:56 am,"Kalutara, Kalutara","17,000",Up-stair tiled house is for rent. Close to Nagoda junction.100m to Matugama Kalutara main road.,3,1,800.0 sqft,15.0 perches,
41,House Rent Panadura,28 Jun  2:23 pm,"Panadura, Kalutara","25,000","House Rent, Nalluruwa Junction,Panadura, 7 perchases, 40 meters from Galle Road, Two Bed Rooms, One attached Bathroom, Pantry, Parking space for 2 vehicles, more details please contact","Nalluruwa, Panadura",2,1,"1,250.0 sqft",7.0 perches
42,A Modern Luxury New House with Furnitures for Rent in Panadura.,28 Jun  1:00 pm,"Panadura, Kalutara","80,000",Full furnished modern luxury house for rent in panadura.Locals and Foreigners,4,3,"1,300.0 sqft",6.0 perches,
43,පානදුර ප්‍රධාන පාරට අසන්නව වටිනා නිවසක් බදු දීමට.,28 Jun 12:10 pm,"Panadura, Kalutara","30,000","පානදුර පරන ගාලු පාර  ප්ල්ලෙමුල්ල, ප්‍රධාන පාරට 75ම් දුරින් පිහිටි දෙමහල් නිවසේ උඩු මහල බදු දීමට තිබේ.නිවසම ටයිල් කර ඇත.උඩුමහලට සහ පහත මහලට වෙන වෙනම අතුල් විය හැක.",Panadura,3,2,"1,500.0 sqft",7.0 perches
44,නිවසක උඩුමහල කුලියට දීමට - පානදුර,27 Jun  3:12 pm,"Panadura, Kalutara","17,000","උඩුමහල , කාමර 2, නානකාමරය , මුලුතැන්ගය, විසිත්ත කාමරය සහ තරප්පුව පිටතින් . (යුවලකට)",පානදුර දිබ්බැද්ද,2,1,600.0 sqft,20.0 perches
45,Annex for Rent In Panadura Town, 7 Jul  4:17 pm,"Panadura, Kalutara","28,000","LOCATED CLOSE TO PANADURA COURTS5 MINUTES WALK TO GALLE ROADPANADURA BASE HOSPITAL,KETUMATIYA MATERNITY HOSPITAL ANDLYECUM INTERNATIONAL SCHOOLS ARE NEAR PROXIMITYSEPARATE WATER AND ELECTRICITYIDEAL FOR A COUPLE AND PREFERRED ALSO I YEAR RENTAL AS KEY MONEY AMPLE OF PARKING SPACEVERY DECENT ENVIRONMENT",NO 5 GUNATILLAKE MAWATHA PANADURA,2,1,"1,250.0 sqft",9.0 perches
46,Upstairs of a House Rent in Bandaragama,26 Jun 10:22 pm,"Bandaragama, Kalutara","25,000","1st Floor of a House rent in Bandaragamaනිවසක උඩු මහල (සියළු පහසුකම් සහිත) කුලියට දීමට* බණ්ඩාරගම - පානදුර පාරට මුහුණලා* ගැළනිගම අධිවේගී පිවිසුමට 2km දුරින්* කාමර 2, පැන්ට්‍රිය, සාලය, බාත්රූම්* බැල්කනිය සහිතයි",Bandaragama,2,1,"2,000.0 sqft",10.0 perches
