,0,1,2,3,4,5,6,7
93,Land for Sale Rambukkana,11 Jun 10:08 am,"Rambukkana, Kegalle","80,000",රබූක්කන මවතගම ප්‍රධානමර්ගයට යාබදව අක්කර දෙකක පැල රබර් වගාකර ඇති ජල විදුලිය සහිත පදිංචියට සූදුසූ තැනිතලා ඉඩම සම්පුර්ණ හො කොටස් වශයෙන් විකිනෙ.,Walalgoda Rambukkana.,"Commercial, Residential",2.0 acres
94,Agar wood land for sale maintain by sadaharitha company, 8 Jun 10:31 am,"Deraniyagala, Kegalle","550,000",Land for sale immediately due to money urgent. clear transfer deed. maintain by sadaharitha company. current market value about rs.700000. can transfer with company agreement. if anyone interested pls call me for more details.,deraniyagala,"Agricultural, Commercial",10.0 perches
95,Land for Sale - Mawanalla, 7 Jun  2:19 pm,"Mawanella, Kegalle","60,000",මාවනැල්ල නගරයට නොදූරින් කොළඹ නූවර         පාරේ උතුවන්කන්ද මංසන්දියේ සිට 1500m.නූදූරින් අමිබූළුගල පරට මූහූනලා ප්රචස් 50ක ඉඩමක් විකිනිමට තිබේ.අඩි 12ක ප්‍රළුල් මර්ග.Perches 60000/=.,"E.7/2 POLLWATHA, MAWANALLA.","Agricultural, Commercial, Residential",120.0 perches
96,Land for Sale in Kegalle, 7 Jul  2:56 pm,"Kegalle, Kegalle","4,000,000",*අක්කර භාගයක කුරැදු වගා කර ඇත.*ජල විදුලි පහසුකම්.*පලදාව ලබන පොල් ගස් 10 පමණ ඇත.*ඕනෑම කටයුත්තක් සඳහා යොදා ගත හැකිය.,"බටදෙණිය, දැදිගම, නෙළුන්දෙණිය","Agricultural, Commercial, Residential, Other",1.5 acres
97,Land for Sale in Rambukkana, 6 Jun 11:09 am,"Rambukkana, Kegalle","7,840,000","රඹුක්කන කිරිවන්දෙණිය නැටියපාන කාපට් සහිත පුධාන බස් මාර්ගය දෙපස මා ඔයට මුහුණලාස්වභාව සෞන්දර්ත්වයෙන් යුත් නිස්කලංක වටපිටාවක පිහිටි අක් 02 ක (පර්චස් 320) විශාලත්වයෙන් යුත් දැනට ආදායම් ලබන රබර් වගාව සහිත ඉඩම විකිණීමට ඇත. නිවසක් හෝ වෙනත් සංචාරක ව්‍යාපාරයක් සදහා වුවද යොදා ගත හැකපින්නවල අලි අනාථාගාරය, සත්තු වත්ත ඇතුලු සංචාරක කලාපයට මිනිත්තු 10 ක පමණ කෙටි කාලයකින් ලගාවිය හැකි අතර කොළඹ නුවර පුධාන බස් මාර්ගයට පුවේශ වීමට කාපට් සහිත මාර්ගද වේ පාර දෙපස ඉඩම පිහිටා ඇති නිසා කොටසක් වශයෙන් වුවද ලබා ගැනීමේ හැකියාව ඇතපර්චසය රැ:24500/= සිට",රඹුක්කණ කිරිවන්දෙණිය නැටියපාන,"Agricultural, Commercial",320.0 perches
98,Land for Sale in Warakapola / Ambepussa, 5 Jun  1:39 pm,"Warakapola, Kegalle","200,000","# වරකාපොල අඹේපුස්ස නගර මධ්‍යයේ කොළඹ-නුවර ප්‍රධාන පාරට 200m ක් දුරින් (අඹේපුස්ස තානායම අසල )අක්කර 1,1/2(පර්චස් 240) ඉඩම වහාම විකිණේ.සංචාරක හෝටල් හෝ නිස්කලංක නිවාඩු නිකේතන සඳහා රමණීය ඉඩමකි.පිරිසිදු ඔප්පු සහිතයි.",Warakapola / Ambepussa,Commercial,240.0 perches
99,Rubber Land for Sale - Ruwanwella, 4 Jun 10:25 pm,"Ruwanwella, Kegalle","7,000,000",රුවන්වෙල්ල -වෑවල ප්‍රදේශය රබර් අක්කර 3 ක ඉඩමක්,Agricultural,3.0 acres,
100,Rubber Land for Sale in Warakapola, 6 Jul 11:40 am,"Warakapola, Kegalle","50,000","වරකාපොල නගරයේ සිට කිලෝමීටර 5 දුරින් නිවටුව මහා විද්‍යාලය අසල පර්චස් 300 රබර් ඉඩමක් විකිණීමට ඇත.පර්චස් එකක් රැ:50,000/-කොටස් 1: 107 (පර්චස්)කොටස් 2: 107 (පර්චස්)කොටස් 3: 86 (පර්චස්)",Warakapola,"Agricultural, Residential",300.0 perches
101,Valuable 46 Perches Land for Sale in Kegalle,23 Jul 10:05 am,"Kegalle, Kegalle","200,000","A valuable 46 Perches Land for sale in Golahela, Kegalle. 1 km to Kegalle Town. Good solid Land in Residential area and decent neighborhood. Walking distance to Hospital, School, Police station, Government offices and Super markets.",Golahela,"Commercial, Residential, Other",46.0 perches
102,Rubber Land for Immediate Sale in Kegalle,31 May 11:36 am,"Kegalle, Kegalle","5,500,000","👍 5 acre rubber cultivated land for quick sale.👍 Located in Molagoda, Mangalagama Close to Mangalagama primary school. 👍 7 year old 700 Rubber Trees👍 1 years since harvesting👍 3 minutes to Kandy-Colombo road",Agricultural,5.0 acres,
103,Land for Sale in Pinnawala Kegalle,30 May  7:13 pm,"Kegalle, Kegalle","110,000","# 104 Perches land for Sale in Kegalle / Pinnawala  Tourist Area# කෑගල්ල / පින්නවල ප්‍රදේශයෙන් , පර්චස් 104 ක වටිනා ඉඩමක් විකිණීමට තිබේ.......# නිරවුල් / සින්නක්කර ඔප්පු .......# ජල / විදුලි පහසුකම් ඇත .........# කෑගල්ල - රඹුක්කන ප්‍රධාන මාර්ගයට මීටර 150 යි....# පින්නවල නගරයට / සත්තු වත්තට හා අලි අනාථාගාරයට විනාඩි 5 න් .......# රඹුක්කන නගරයට විනාඩි 10 න් ......# කෑගල්ල නගරයට විනාඩි 15 න් ....# මෙම ඉඩම සංචාරක ව්‍යාපාරයකටද ඉතා සුදුසු වේ.....# වැඩි විස්තර සඳහා පහත දූරකථන අංකවලින් විමසන්න .....",Pinnawala / Kegalle,"Agricultural, Commercial, Residential, Other",104.0 perches
104,Land for sale - Rambukkana,30 May  5:48 pm,"Rambukkana, Kegalle","5,500,000","රඹුක්කන දොඹේමඩ   සිල්ලුගල, සියඹලන්ගමුව  මාර්ගයේ  අක්කර  ඵකයි  තුන්කාලක(1.4/3)  රබර්  ඉඩමක්  විකිනීමට  ඇත.  කිරි කැපීමට  හැකි  රබර් ගස් 600  ක් පමණ  ඇත. කුරුණෑගල රඹුක්කන  ප්‍රධාන මාර්ගයේ සිට  මීටර්  500 ක්  ඇතුළත පිහිටා ඇත.",DOMBEMADA RAMBUKKANA,Agricultural,280.0 perches
