,0,1,2,3,4,5,6,7
108,18 P Bare Land for Sale 300 Meters to Hill Street Dehiwala, 8 Jul 12:43 pm,"Dehiwala, Colombo","2,200,000","18P BARE LAND FOR SALE 300 METERS TO HILL STREET. WITH ALL FACILITIES SUPPER MARKET'S, SHOPPING MALLS, INTERNATIONAL SCHOOLS, BANK'S, MEDICAL CENTERS, RESTAURANT, BUS ROUTE, 20 MINUTES DRIVE TO NUGEGODA AND KOHUWALA 25 MINUTES DRIVE TO HIGHWAY, RELIGIOUS PLACES, 10 MINUTES DRIVE TO BELANVILA AND DEHIWALA JUNCTION. ",DEHIWALA KADAWATHA ROAD,Residential,18.0 perches
109,Commercial Land for Sale in Dehiwala,14 Jun 12:11 pm,"Dehiwala, Colombo","13,000,000",63 Perches of commercial Land in Dehiwala,"Galle Road, Dehiwala","Commercial, Residential, Other",63.0 perches
110,Land for Sale - Ratmalana,18 Jul 11:33 am,"Dehiwala, Colombo","1,700,000","Near 192 & 117 Bus RouteFlat Bare LandClose to colombo airportclear documentscan be use warehouse, office, yard, small apartment or personal usevaluable land","Katukurunda watte, Rathmalana","Commercial, Residential",54.0 perches
111,22 Perches Land for Sale in Dehiwala,12 Jun  7:21 am,"Dehiwala, Colombo","2,600,000",Land for LUXURY RESIDENCES or APARTMENTS in DEHIWALA ,"Commercial, Residential",22.0 perches,
112,Land for Sale - Kalubowila,13 Jun  9:25 pm,"Dehiwala, Colombo","12,000,000",Bare land in andersen road kalubowila wallking distence from hospitel road .good resident land.,andersen road kalubowila,Residential,5.5 perches
113,Land for sale in Dehiwala - Union Place,14 Jul  3:08 pm,"Dehiwala, Colombo","3,250,000",SUPER LAND FOR SALE IN DEHIWALA*The land is located dehiwala union place.*The land is facing union place road.*5.6 Perches.*Price per perch 32.5 lkh.*Negotiable.*High residential and good environment area.*20 Ft carpet road.*300 Meters dehiwala junction.*Close to all banks/schools/hospitals/super market and other amenities.,Dehiwala Union Place,"Commercial, Residential",5.6 perches
114,19.75 P Bare Land for Sale Dehiwala, 8 Jul 12:43 pm,"Dehiwala, Colombo","1,750,000","19.75P BARE LAND FOR SALE DEHIWALA KAWDANA BROADWAY, 100 METERS FROM MAIN ROAD WITH ALL FACILITIES , SUPER MARKET'S, INTERNATIONAL AND GOVERNMENT SCHOOLS, 10 MINUTES DRIVE TO DEHIWALA JUNCTION,  5 MINUTES TO EGAL LAKE HALL , CLOSE HILL STREET. BUS ROUTE , RELIGIOUS PLACES ",DEHIWALA KAWDANA,Residential,19.75 perches
115,32 P Bare Land for Sale Dehiwala, 8 Jul 12:43 pm,"Dehiwala, Colombo","3,000,000","32P BARE LAND FOR SALE DEHIWALA 3.5 KM FROM DEHIWALA JUNCTION WITH ALL FACILITIES AND MANY ACCESS ROAD WAY. 30 MINUTES DRIVE TO HIGHWAY GOVERNMENT AND INTERNATIONAL SCHOOLS, HIGHLY RESIDENTIAL AREA. ",DEHIWALA QURRY ROAD,"Residential, Other",32.0 perches
116,Land for Sale Dehiwala, 5 Jul 10:24 am,"Dehiwala, Colombo","1,800,000",100 meter to 117 bus root,bellanthota dehiwala,Residential,10.0 perches
117,Land for Sale Dehiwala,12 Jun 10:20 am,"Dehiwala, Colombo","2,000,000",Dehiwala nadimala off vijitha road square block land for sale with 10ft road way very calm location and good residential location with right round parapet wall expecting 2m pp@14 p,Residential,14.0 perches,
118,22 Perches Land for Sale in Dehiwala,12 Jun  7:21 am,"Dehiwala, Colombo","2,600,000",Land for LUXURY RESIDENCES or APARTMENTS in DEHIWALA ,"Commercial, Residential",22.0 perches,
119,76 P Commercial Land Anderson Dehiwala,11 Jun 10:18 am,"Dehiwala, Colombo","5,100,000",Rs 5100000.00 LAKHS PER PERCH,FACING DEHIWALA - PEPILIYANA ROAD DEHIWALA,"Commercial, Residential",76.0 perches
