,0,1,2,3,4,5,6,7
44,Land for Sale in Nattandiya,11 Jul  3:24 pm,"Nattandiya, Puttalam","5,000,000","නාත්තන්ඩිය, පුංචි පාලම මරඳ අක්කර 2 1/2 ක හිස් ඉඩමක් විකිණීමට....* මුර ගෙයක් * පොල් ගස් 16 ක්* කෙසෙල් ගස් කිහිපයක්* ළිඳක් ද ඇත","Marada, Nattandiya","Agricultural, Commercial, Residential, Other",2.5 acres
45,Land for Sale in Dankotuwa,11 Jul  1:38 pm,"Dankotuwa, Puttalam","4,500,000",Land for Sale in Dankotuwa* දංකොටුව නගරයට ආසන්නයේ පිටාගාර මාවතේ පර්චස් 20 ඉඩම් කැබලි දෙකක් විකීණීමට ඇත.,Pitagara Rd/ Dankotuwa,Residential,20.0 perches
46,Prime Coconut Land For Sale In Kirimatiyana – Dankotuwa,11 Jul  9:56 am,"Dankotuwa, Puttalam","7,000,000",Prime Coconut Land For Sale In Kirimatiyana – Dankotuwa===============================================,"Agricultural, Commercial",3.0 acres,
47,land for sale in Anamaduwa,10 Jul  2:00 pm,"Puttalam, Puttalam","3,000,000",ආනමඩුව පල්ලම දැදුරැ ඔය මායිම  අක්කර 3 ක පොල් ඉඩම අයිතිකරැ විදේශ ගත වන බැවින් ඉක්මනින් විකීණිමට*අක්කර  2 ආසන්න ඉගුරැ වගාව.හිටුවා මාස  7.**අක්කර  2 ආසන්න p v c splinkers set* hp 12 land master engine water pump*** දැදුරැ ඔය මායිම ** පැවරැමි ඔප්පු.,Agricultural,3.0 acres,
48,Land For Sale Al Hasanath Road - Puttalam,17 Jul  9:10 pm,"Puttalam, Puttalam","1,700,000",BOX SHAPE Land For Sale Close to mosque and main Road Clear Documents Call Us More Information,Al Hasanath Road Puttalam,Residential,17.0 perches
49,Coconut Land for Sale in - Nattandiya, 9 Jul 11:30 am,"Nattandiya, Puttalam","5,300,000",නාත්තන්ඩිය නගරයට 1.5km දුරින් තාර පාරට මුහුනලා  පිහිටා තිබේ. අඩක් නිම කල නිවස සහ ඌරන් 100ක් දාන්න පුලුවන් කොටුවක්  හා පොල් 2000ක් පමන පලදාවක් සහිතය. මුදල් හදිසියකට විකුනයි.,Thabbowa Nattandiya,"Agricultural, Residential",4.0 acres
50,Land For Sale In Chilaw, 8 Jul  3:48 pm,"Chilaw, Puttalam","6,500,000","87 Perches land with complete house, 3 bed rooms and 1 bathrooms. Puliyankadawara",puliyankadawara,"Residential, Other",87.0 perches
51,Sale Land in Puttlam town area, 8 Jul 11:26 am,"Puttalam, Puttalam","25,000,000","2 Land , 1 land 245Ph,Only 900m for Puttlam Hospital / railway/ Ananda college/ St. Androos / Hindu college/Jhon Poull international school/ police/ all the bank and and all the facilities maximum 800m to 1300m.One of the best land for block out or Business project. This land valued 2 government valuers  for 42Mn Fsv,Deed value only 30Mn, IF wonted can get the loan more than 30Mn, Having a good history,and have extract since 1951.","Kurunegala road, Puttlam","Commercial, Residential, Other",490.0 perches
52,21 P Land for Sale in - Lunuwila, 6 Jul  2:45 pm,"Wennappuwa, Puttalam","175,000","21 Perches - BothalegamaEmpty Land,100m from Kuliyapitiya - Colombo main road","Bothalegama, Lunuwila",Residential,21.0 perches
53,Land for Sale in Wennappuwa, 6 Jul  1:02 pm,"Wennappuwa, Puttalam","125,000",වෙන්නප්පුව දෙමටපිටිය වෙන්දේසි ඉඩම් ව්‍යාපෘතියෙන් මිලදී ගත් වටිනා පර්.19.5 සමඟ පදිංචියට සුදුසු පැරණි නිවස විකිණීමට.,"Dematapitiya , Wennappuwa",Residential,19.5 perches
