,0,1,2,3,4,5,6,7
28,Land for sale Matale,17 Jul 12:48 pm,"Matale, Matale","1,200,000",මාතලේ - කවුඩුපැලැල්ල / Matale - Kawudupalalle,Kaudupalalle,Residential,20.0 perches
29,Land and House Dambulla,22 Jul 10:24 am,"Dambulla, Matale","500,000",කුරුනෑගල-දඹුල්ල ප්‍රධාන  මාර්ගයට මුහුනලා දඹුල්ල නගරයේ සිට 2.5km දුරින් දඹුලුඔය අසල hotel හෝ අනෙකුත් ව්‍යාපාරයක් සඳහා ඉතා සුදුසු ඉඩමකි,"542/2A, Kurunagala road ,pohoranwawa,dambulla",Residential,58.0 perches
30,"2.5 Acres Land for Sale in Iruppola-Pidurangala, Sigiriya",10 Jul  8:58 am,"Sigiriya, Matale","8,000,000","2.5 Acres 2 Land for Sale in Iruppola, Pidurangala, Sigiriya100m & 600m to Quara HotelSwarana Bhoomi Deed & Jaya Bhoomi DeedUrgent SaleNo BrokersEach Selling Price: Rs.8 MillionCall for More Details","Iruppola, Pidurangala","Commercial, Residential",2.5 perches
31,25 Perch Land In Dambulla City Center,12 Jul  3:28 am,"Dambulla, Matale","3,000,000",25 perch Land in Dambulla city Center,Dambulla City,Commercial,25.0 perches
32,8 Acres Lake Bordering Land Sigiriya,12 Jul  3:05 am,"Sigiriya, Matale","65,000,000","8 acres land for sale in Sigiria with bordering to a lake. Other side bordering to Forest. Very close to ancient palace of Sigiriya Rock and see it very well from the land. Able to see wild elephant, peacock and other wild animals.",Sigiriya,Commercial,8.0 acres
33,50 Acres Land For Sale In Matale,12 Jul  2:35 am,"Matale, Matale","700,000","50 Acres Land For Sale in Naula Ambana, District of Matale. There are few natural channel around the land.  40km far to Dambulla, Sigiriya, Wasgamuwa National Park ect. Tourism area and very close to Moragahakanda New Tank (Lake). Surroundings are forest, calm and quit environment.  Good for Meditation Purpose, Tourism Village Project, Animal Farm, Agriculture Farm (Pepper, Coconut, Mango, ect.) or Good for Future Investment.  Clear Deed for Bank LoanRs. 700,000/-  per acre",Naula Ambana,"Agricultural, Commercial",50.0 acres
34,Carpet Road Face 80 Perches Land In Sigiriya,12 Jul  1:53 am,"Sigiriya, Matale","125,000",Carpet road face 80 perch Land for sale in Sigiriya. 170 Feet Land Front of carpet road. Plot also can be available. Clear deeds. Forest surrounding. Very close to Rock of Kingdom in  Sigiriya and see the Sigiriya and Pidurangala rock very well.Suitable for any Tourism Project. Valuable and Priceless investment for future,Sigiriya,Commercial,80.0 perches
35,Dambulla Main Road Face 10.5 Acres Land,12 Jul  1:42 am,"Dambulla, Matale","250,000,000","Colombo and Kandy to Polonnaruwa, Sigiriya, Trincomalee main road face 10.5 acres land for sale in Dambulla. Clear Deeds. Land front of main road above 100m. Surrounding are paddy field and Hotel, Restaurant, Boat service, Cart Safari etc. 500m to newly propose Colombo Dambulla highway Entrance. Very suitable for Grand Tourist hotel with Restaurant. Distributing Center, Container yard, Store with Showroom, Factory.",Dambulla town area,"Agricultural, Commercial, Residential",10.5 acres
36,240 perches Land For Sale Mathale,11 Jul  4:50 pm,"Matale, Matale","45,000","නාවුල ඇලහැර පාරේ (මොරගහකන්ද ජලාශය පාර ) අගනා පර් 240ක තැනිතලා ඉඩම විකිණීමට ඇත. ඕනෑම ව්‍යාපාර කටයුත්තක් සදහා සුදුසුයි. පර්චසය - රු .45,000/-","Elahara Rd, Mathale.","Agricultural, Commercial, Residential, Other",240.0 perches
37,Land for sale in Matale,11 Jul  2:28 pm,"Matale, Matale","25,000",.......සොඳුරු කැදැල්ල තනන්නට......සුන්ඳර මනරම් නිස්කලංක පරිසරයක්,"Weheragala Rd , Alawathuyaaya",Residential,15.0 perches
38,Hotel Project Land for Sale Sigiriya,10 Jul  9:25 am,"Sigiriya, Matale","10,000,000",Land for sale digampatana 10 acres Sigiriya rock view from the land 1 acres 100 lakhsSmall villa and lake situated in the landPlease no brokers,digampatana road sigiriya,"Commercial, Residential",10.0 acres
