,0,1,2,3,4,5,6,7,8,9
33,Upstair House for Rent in Maharagama, 8 Jul 12:41 pm,"Maharagama, Colombo","28,000","Maharagama, Dabahena Road,Rent a Annex For a Couple (Upstair)1 Bedroom1 Bathroom with Hot WaterHall and Large BalconyKitchenParking AvailableAround 1100 sqftMonthly Rent: 28,000/=Advance 100,000/=",Maharagama,1,1,"1,100.0 sqft",10.0 perches
34,House for Rent in - Nawinna, 8 Jul  8:09 am,"Maharagama, Colombo","40,000","Annex/house for rent in Nawinna, Maharagama (separate entrance and the annex is completely separated from the main house). 2 bedrooms (1 with air conditioning), kitchen, bathroom with hot water, Roll-A-door access, parking space for one vehicle, Ideal for a couple or a small family. Please call for more details.",2,1,"1,000.0 sqft",10.0 perches,
35,House for Rent in - Maharagama,15 Jul 11:28 am,"Maharagama, Colombo","30,000","Upper Floor with 3 bed now room, living, dining, pantry & kitchen, attaced, bath room , only For Small Family, Seperate Entrance, Electricity, Water, Six Months Key Money,","7/21, 1st. lane, kohilakotuwa rd, neelammahara rd, maharagama",3,1,"1,250.0 sqft",10.0 perches
36,House for Rent - Piliyandala, 7 Jul  2:24 pm,"Maharagama, Colombo","30,000",341 පිළියන්දල මහරගම බස් මාර්ගය.නල ජල පහසුකම්.,"38/b jayamawatha,piliyandala",2,1,800.0 sqft,6.5 perches
37,House for Rent in - Maharagama,17 Jul  2:42 pm,"Maharagama, Colombo","23,000",House for Rent - MaharagamaParking Available Living Room Face to The Elegant Paddy Field Suitable for The Small Family,"68/5,samaja road ,pathiragoda,maharagama",2,1,"1,000.0 sqft",10.0 perches
38,House For Rent in Maharagama, 6 Jul  1:00 pm,"Maharagama, Colombo","32,000",341 මහරගම පිළියන්දල බස් පාරට මීටර් 70ක් වාහන පාර්ක් අමතර වැසිකිළි පහසුකම් ඇත.අත්තිකාරම් මුදල මාස 6හකට.රැකියා නියතු අය සදහා විශේශයි.ජල විදුලි ඇත.,"592/21 moragahalanda  mawatha, arawwala",3,2,"1,500.0 sqft",10.0 perches
39,House for Rent in Maharagama, 6 Jul 11:37 am,"Maharagama, Colombo","25,000","මහරගම සිට 150m දුරින්, පිළියන්දල පාරට යාබදවටයිල් කරනලද උඩුමහල කුලියට දීමට ඇත.කාමරයසාලයපැන්ට්‍රියබැල්කනියනානකාමරයජල / විදුලිය වෙනමමයතුරුපැදියක් නවතා තැබිය හැක.මාසික කුලිය: 25,000/=මාස 6ක අත්තිකාරම්",Maharagama,1,1,750.0 sqft,10.0 perches
40,House For Rent in Maharagama, 5 Jul  1:36 pm,"Maharagama, Colombo","20,000","මහරගම නගරයට යාබදව පහසුකම් ඇති නිවසරැකියා කරන හෝ ඉගෙන ගන්නා කාන්තාවන් දෙදෙනෙකුට පමණක් ඇත.සම්පූර්ණ ටයිල් මාසිකව රු.20,000/= අත්තිකාරම් මාස 3පාකිං නැත",Maharagama,2,1,500.0 sqft,3.0 perches
41,Upstairs House for Rent in Maharagama,16 Jul 12:34 pm,"Maharagama, Colombo","25,000",One bedroomAttached bathroomKitchen with pantry cupboardDining roomFloor completely tiledNote - Not offering goods in the picture.Only space,1,1,"2,000.0 sqft",5.6 perches,
42,Two Separate Story House for Rent in Maharagama,20 Jul  4:06 pm,"Maharagama, Colombo","30,000","First floor ..two large bed rooms ,pantry cupboards with pantry ,two attached barth rooms with solar power hot water ,living area ,Tv lodge  and five balconies ,parking area ,separate water and electricity,",2,2,"1,600.0 sqft",10.0 perches,
43,House For Rent In Nugegoda, 5 Jul 10:14 am,"Maharagama, Colombo","28,000",බිම් මහල කුලියට දීමට තිබේ..,"15/4 A, Samupakara Mawatha , Thalapathpitiya,Nugegoda.",2,2,"1,500.0 sqft",7.0 perches
44,House For Rent In Maharagama, 5 Jul  7:45 am,"Maharagama, Colombo","25,000","*2 beds, 1 bath, 1 kitchen, 1 living room*Proximity to towns: Bokundara 1.5 km and Maharagama (2.5 km)*Advance – 5 months*Parking slots available*Safe and pleasant surrounding*Guaranteed safety with gates *Can be occupied anytime (vacant)*Apartment located on first floor of a 2-story apartment complex","No. 185/6/H, Rathna Mawatha, Arawwala.",2,1,560.0 sqft,20.0 perches
45,House for Rent Maharagama Pansala Para, 4 Jul  9:23 pm,"Maharagama, Colombo","35,000",fully tiled new house6 months advance,Temple Road maharagama,3,1,"1,200.0 sqft",8.0 perches
46,Upstairs House for Rent in Maharagama, 4 Jul  3:21 pm,"Maharagama, Colombo","23,000","මහරගම, පමුණුව, දේවාල පාරේ උඩු මහල් නිවස කුලියට දීමට ඇත.* කාමර 02* නාන කාමර 01* සාලය (විසිත්ත කාමරය), මුළුතැන්ගෙය, කෑම කාමරය හා බැල්කනි, පැන්ට්‍රි කබර්ඩ්, සිවිලිම හා විදුලි පංකා සහිතයි.* මෝටර් බයිසිකල් හා ත්‍රීරෝද රථ සදහා පාකින් ඇත.* ජල, විදුලි පහසුකම් වෙන වෙනම ඇත.* මහරගම නගරයට 1 1/4 km, ශ්‍රී ජයවර්ධනපුර රෝහලට 1 1/4 km, මහරගම - නව රෝහල (අංක 212) බස් මාර්ගයට 600 m.* අත්තිකාරම් :- මුදල් සාකච්චා කර ගත හැක.* මාසික කුලිය :- රු.23,000/- (සාකච්චා කොට මිල නියම කර ගත හැක)* රැකියා වල නියුතු (5 කට අඩු) සේවක කණ්ඩායම් සදහාද ලබා දෙමි.","Maharagama, Pamunuwa, Dewala Road",2,1,"1,300.0 sqft",6.5 perches
