,0,1,2,3,4,5,6,7
241,Land for Sale in Baddegama,13 Jun  2:06 pm,"Baddegama, Galle","3,700,000","බද්දේගම, ඇල්පිටිය ප්‍රධාන මාර්ගයේ පිහිටා ඇත. බද්දේගම නගරයට කි.මී. 4 යි ඉදිකරමින් පවතින නිවසත් සමග ඉඩම අගලිය ග්‍රාමීය බැංකුවට යාබද ඉඩමකි. පිරිසිදු, නිරවුල් ඔප්පු ජලය, විදුලිය ඇතුලූ සියලූම පහසුකම් වලින් සමන්විතයි.","93, Agaliya, Baddegama","Agricultural, Commercial, Residential",25.0 perches
242,Bear Land for Sale - Baddegama,15 Jun  8:11 am,"Baddegama, Galle","350,000",Just 200 m to Baddegama interchange. Facing to Paddy field.Behind the Nayapamula Filling station. 9 km to Hikkaduwa.,"Nayapamla, Baddegama","Agricultural, Commercial, Residential",38.0 perches
243,Land for Sale in Baddegama,12 Jun  6:11 pm,"Baddegama, Galle","110,000",බද්දෙගම නගරයට විනාඩි 3 ක දුරකි.අධිවේගී හුවමාරුවට විනාඩි 10 ක දුර. (හික්කඩුව ප්‍රවේශයට)හික්කඩුව සංචාරක නගරයට විනාඩි 15 කින් ළඟාවිය හැකිය.ගාල්ල නගරයට විනාඩි 35 ක දුර.නිරවුල් ඔප්පුබැංකු ණය ලබා ගැනීමේ පහසුව.පර්චස් 11.25 බැගින් කැබලි 2 කි.,Residential,22.5 perches,
244,Land for Sale - Alapalawa Galle,12 Jun  2:22 pm,"Galle, Galle","1,000,000",Best investment for future,"No 7/A, Alapalawa Rd (Off Wackwella Rd), Galle","Commercial, Residential",35.5 perches
245,Galle Land for Sale- 70 perches,21 Jul 12:45 pm,"Galle, Galle","8,000,000","high land with nice view. 10 min. to Pinnaduwa Interchange and Unawatuna, Galle. calm and quite surroundings. for immediate sale.clear deeds and boundaries.","Pinnaduwa, Galle.","Agricultural, Commercial, Residential, Other",70.0 perches
246,Land for Sale in Watareka,13 Jul 11:38 am,"Galle, Galle","175,000",This 12.5 perch land is located at Watareka and 4 KM away from the town. Close to major schools Including internationals . Water and electricity available . Quite surroundings with views . Please call for more details. URGENT SALE,Residential,12.5 perches,
247,ඉඩමක් විකිණීමට ඇත - ගාල්ල,11 Jun  9:59 pm,"Galle, Galle","500,000",ගාල්ල කිතුලම්පිටිය ආනන්ද මාවත පිහිටි පර්16.5 වන ඉඩම. නළ ජලය සහ විදුලිය සහිතයි. ගාල්ල නගරයට 03Km යි,ගාල්ල කිතුලම්පිටිය ආනන්ද මාවත,Residential,16.5 perches
248,Land for Sale in - Galle,11 Jun  6:11 pm,"Galle, Galle","160,000",Land for Sale 50 Perches,Residential,50.0 perches,
249,Rubber Land for Sale - Aluthwala,11 Jun  1:29 pm,"Hikkaduwa, Galle","15,000,000",By Banwelgodella Road Aluthwala.Clear deeds. 2 acres and 1 rood 20 perches.,"Methmini, Banwelgodella Aluthwala,",Agricultural,380.0 perches
250,Land for sale in Hapugala,11 Jun 12:04 pm,"Karapitiya, Galle","165,000",Perches 14.5Niraul Oppu,"HAPUGALA,ROSEWOOD WATTA",Residential,14.5 perches
251,Land for Sale - Karapitiya,11 Jun  8:24 am,"Karapitiya, Galle","385,000",Land located near to the nagahawatta junction(100M)600M to karapitiya hospitalWe are not added a value for the houseWe are expecting value only for the land.Per perch 385000Selling due to migrateClear deedsIdeal for a doctorContact,Near Nagahwatta junction Ambalanwatta road karapitiya,Residential,40.0 perches
252,Land for Sale in Thalagaha,10 Jun  2:53 pm,"Galle, Galle","700,000",* නිරවුල් ඔප්පු සහිත ඉඩමකි.* විදුලියෙන් සහ ජලයෙන් සමන්විත වේ.* ඉතාමත් නිස්කලංක පරිසයකි. * කරාපිටිය නගරයට විනාඩි 5 ක දුරක් හා ගාල්ල නගරයට විනාඩි 15 ක දුරක් පමණි.* යක්කලමුල්ල - ගාල්ල (කරාපිටිය හරහා) මාර්ගයට මීටර් 100 ක දුරක් පමණි.* වැඩි විස්තර සදහා සවස 03 සහ රාත‍්‍රී 09 ත් අතර කාලයේදී පමණක් අමතන මෙන් ඉල්ලා සිටිිමි.,"Thalagaha, Galle.",Residential,7.0 perches
253,Tea State for Sale - Elpitiya,10 Jun  2:23 pm,"Elpitiya, Galle","3,500,000",2km from Ambalangoda - Uragasmanhandiya road.With pure water and electricityClear deed,"Kaluwalagoda, Uragasmanhandiya",Agricultural,140.0 perches
254,22.92 P Land in Ahangama (facing Galle Road),12 Jul 10:04 pm,"Ahangama, Galle","34,380,000",•Our Reference No. SL 9148(Please quote this reference number when inquiring.)	,"Ahangama, Galle","Commercial, Residential",22.92 perches
255,70 P Land for Sale in Thalagaha-Galle, 9 Jun 10:39 pm,"Galle, Galle","11,200,000",70P LAND FOR SALE IN THALAGAHA-GALLE,"Karapitiya Road,Thalagaha,Galle","Agricultural, Residential",70.0 perches
256,Cinnamon (kurundu) Land for Sale Near Kurundugaha High Way,14 Jun  4:01 pm,"Elpitiya, Galle","4,000,000",Commercial Cinnamon land for sale near Kurundugaha Hetekma Highway extension. Just 500 meters to high way extension. 1 acre. Price negotiable after inspection. Crop obtained just now..,Residential,1.0 acres,
257,Land for Sale in Baddegama, 9 Jun  9:35 am,"Baddegama, Galle","4,500,000","* බද්දේගම හික්කඩුව අධිවේගී පිවිසුමට ඉතා ආසන්නයේ පිහිටා ඇත. * බද්දේගම දක්ෂිණ අධිවේගී පිවිසුමට හා බද්දේගම ප්‍රධාන වෙළඳ නගරයට විනාඩි 5කින් ලගා විය හැකිය.* පිරිසිදු ඔප්පු , පිරිසිදු පානීය ජලය , විදුලිය , මාර්ග පහසුකම් ආදී සියල්ලෙන් සමන්විත වෙල් යායකට මායිම්වු සුන්දර නිසංසල පරිසරයකින්  යුතු සාමකාමී  පෙදෙසෙකි.* නිසංසල සාමකාමී දිවිපෙවෙතකට, සංවාරක කේෂ්ත්‍රයේ කටයුත්තකට විදෙස් ගැනුම්කරුවෙකුට හෝ වගාවට ඉතා සුදුසුයි.* ඉතා පිරිසිදු මායිම් හා සින්නක්කර ඔප්පු සහිතය. * සම්පූර්ණයෙන් හෝ කොටස් වශයෙන් වහාම විකිණීමට ඇත. * මිල ගණන් සාකච්ඡා කල හැකිය.* පර්චස් 1 ක මිල 60,000 /=","Agricultural, Commercial, Residential",82.0 perches,
258,සින්නක්කර විකිනීමට, 8 Jun  5:41 pm,"Bentota, Galle","15,000,000",ඇල්පිටිය කොළඹ ප්‍රධාන මාර්ගයට මීටර් පනහයි. ගාලු පාරට ඉඩමේසිට කි. මී.පහයි.යෝජිත තුරඟ තරඟ පිටිය හා ගොල්ෆ් පිටියට ආසන්නව.,"ඇල්පිටිය පාර, හබුරුගල, බෙන්තොට.",Residential,100.0 perches
