,0,1,2,3,4,5,6,7
15,Hotel for rent in dehiwala, 8 Jul  7:14 pm,"Dehiwala, Colombo","150,000",Hotel for rent in dehiwala==================,Hotel,517 sqft,
16,Shop For Lease - Dehiwala,10 Jul  2:33 pm,"Dehiwala, Colombo","90,000","In front of Dehiwala Over head bridgeAdvance - Rs.1,000,000/-Electricity , Water & Telephone connections availableOne bathroom Ground floor tile ",Shop,"No. 43, Galle Road, Dehiwala (South)",560 sqft
17,Building for Rent in - Dehiwela, 8 Jul  1:57 pm,"Dehiwala, Colombo","100,000","Ideally located just close to Galle Road, Dehiwela.",Building,"Campbell Place, Dehiwela","2,500 sqft"
18,Office Space for Rent - Dehiewla, 9 Jul 10:58 am,"Dehiwala, Colombo","19,500","Dehiwela ,near flyover bridge on land side, An Office space available with all facilities.Ideal for a Lawyer/Software Company/ Travel Trade.# Refundable deposit....100,000/-# 01 Year Renewable Contract.",Office,200 sqft,
19,Office Space for Rent in Dehiwala, 8 Jul  7:18 am,"Dehiwala, Colombo","120,000",4room three bathroom large hall kitchen servant bathroom servant room parking for 5 vehicles facing saranankara Road 40 feet why draught white draught suitable for any e commercial porpoise no hotel no spa 6 month advance agent fee half month,Office,Facing saranankara road dehiwala,"2,500 sqft"
20,Dehiwala Office for Rent, 7 Jul  4:20 pm,"Dehiwala, Colombo","135,650","Dehiwala Marine city following offices availableGood for IT companies, Accountant, Lawyers office, representative office, taxi companies, BPO.1st floor 925 sq ft office Grond floor 635 sq ft 125 per sq ft,VAT 15%NBT 2 %+ actual bills of electricitywater freecommon area staff toilets and lunch rooms available.Ground floor food court, atm machine, Cargills foods city etcWalking distance to train station and bus stopUnlimited car parks on 1 st floor.3 months deposit6 months advance 1 month agency fees",Office,"Marine City, Station Road",925 sqft
21,Commercial Property Rent Dehiwala Kalubowila, 6 Jul  7:37 pm,"Dehiwala, Colombo","120,000","Commercial House Rent in Dehiwala Kalubowila, Sqft 2500, 3 rooms,  car parks, suitable for office, coffee shops,  education classes,  easy access to Pamangkada, Rent per month Rs 120,000/ make and earlier appointment",Building,Dehiwala Kalubowila,"2,500 sqft"
22,Ground Floor Hotel for Rent Dehiwala, 5 Jul  7:01 pm,"Dehiwala, Colombo","60,000",06 month advance half month broker fee neded brand new near the 117 bus root,Hotel,aththidiya dehiwala,600 sqft
23,Prime Factory / Warehouse Space for Rent – Attidya, 4 Jul 11:29 am,"Dehiwala, Colombo","600,000","Prime Factory / Warehouse space for rent – Attidya main Road , Bellantara ",Factory / Workshop,Dehiwala,"11,000 sqft"
24,Dehiwala Commercial Showroom/Shop Space for Rent, 1 Jul 10:14 am,"Dehiwala, Colombo","150,000",Commercial Showroom/shop space (ground floor) for rent for a reputed & professional business organisation.,Shop,"86, Galle Road, Dehiwala South",850 sqft
25,Building for Rent in - Dehiwala,30 Jun 11:27 am,"Dehiwala, Colombo","125,000","Very Close  to Dehiwala  Junction , Facing  for The Galle Road . 2 Storied  Building with All Facilities .",Building,"Galle  Road,  Dehiwala","1,900 sqft"
26,Office/Store for Rent Sarankara Road Kalubowila,28 Jun  4:02 pm,"Dehiwala, Colombo","120,000","Very spacious main road facing.3 bedroom (2 with AC) 3 toilet fully tiled single stories house. Ideal for office. Parking for over 4 cars inside & plenty of parking outside with 2 large gates.Facing Saranankara Road, walking distance to Pamankada junction. Maid's quarters & toilet. 3 months advance. No Brokers.",Office,"Sarannkara Road, (Pamankada End) Dehiwala.","2,100 sqft"
27,Office for Rent in Dehiwala Hill Street/Nadimala with Factory/warehouse,27 Jun 11:02 am,"Dehiwala, Colombo","125,000","Commercial property office building front /and factory workshop or warehouse space in rear of property available for rent ( Both office and workshop/factory/warehouse area) in Nadimala,Dehiwala.Both office and warehouse or office only or warehouse only option could be accommodated,This could be ideal for a company wanting both office and factory or warhouse facilities.Ideal for setting up up office, business premises , retail outlet , shops , bank or educational institute.Could be used as an office and factory in same premises. (Nikape Road)  facing main road -100 meters to Bellanwilla junction towards hill street.Located on 119 bus route, less than 10 minutes to Dehiwala junction .Property has ample parking space and CCTV cameras.",Office,"3,000 sqft",
28,Commercial Property Rent - Kalubowila,24 Jun 11:29 am,"Dehiwala, Colombo","225,000","Approx. 200m to Hospital Road from Galle road3 parking spots allocated with roofSeparate entrance4 partitioned & air conditioned(3 of them) office roomswith common passage, washroom & pantry7 months Key money (Negotiable)",Building,"No 95, Hospital Road, Kalubowila","2,500 sqft"
29,3000 Sq.Ft 3 Storied Building for Rent - Dehiwala,14 Jul  7:34 am,"Dehiwala, Colombo","150,000","3 STORIED BUILDING FOR RENT IN DEHIWALA WITH ALL FACILITIES, MAIN ROAD FRONTAGE. ",Building,Dehiwala,"3,000 sqft"
