,0,1,2,3,4,5,6,7,8,9
26,4 Bedroom House for Sale - Kotugoda,15 Jul  1:12 pm,"Ja-Ela, Gampaha","20,000,000",2 story 4 Bedroom House for Sale - Kotugoda100 meters to Niwasipura (Behind Niwasipura)10 mnts drive to Ja-Ela Town10 mnts drive to Seeduwa12 mnts to Katunayake Airport/Industrial ZoneClose to Cargils Super Market,"42B, Sandun Uyana, Kotugoda, Seeduwa",4,2,"2,400.0 sqft",14.6 perches
27,House for sale Ja-Ela,13 Jul 10:20 pm,"Ja-Ela, Gampaha","4,000,000","Ja-ela Niwandama half built single stories house for sale.Near by Siddhartha College.2 bedrooms, 900 sqft, 10 perches.40 lakhs.Price is negotiable.Get your appointment before your visit.Genuine buyers only no brokers.",Ja-Ela,2,1,900.0 sqft,10.0 perches
28,House for sale Ja Ela,13 Jul  7:09 pm,"Ja-Ela, Gampaha","2,350,000",Small house and 03 perches land. Immediately for sale.,marel ponsaka Mawatha ja_ela,1,1,700.0 sqft,3.0 perches
29,House for Sale in Ja Ela,13 Jul 11:35 am,"Ja-Ela, Gampaha","15,000,000",price  only 150 lakhs .,near air force camp ekala,4,3,"1,500.0 sqft",10.0 perches
30,House With Land For Sale In Ja ela,19 Jul  2:22 pm,"Ja-Ela, Gampaha","16,000,000","10.26 Perches Land with Good condition 2 story house at ""Nest"" housing sachem at Nivasipura - Ekala for Rent or Sale. ",Nest @ Nivasipura,5,2,"2,000.0 sqft",10.26 perches
31,Valuable House For Sale in Ja-Ela,13 Jul  2:52 pm,"Ja-Ela, Gampaha","7,300,000","Valuable House with Land For Sale In Ja-Ela.10 Perches.4 Bed Rooms,One Bath room. 2km to Ja-Ela  Town.Facing Gamunu Mawatha.",4,1,"1,500.0 sqft",10.0 perches,
32,House for Sale in Ja Ela,13 Jul 11:35 am,"Ja-Ela, Gampaha","15,000,000",price  only 150 lakhs .,near air force camp ekala,4,3,"1,500.0 sqft",10.0 perches
33,Brand New House for Sale in Ekala,14 Jul  7:41 am,"Ja-Ela, Gampaha","16,500,000","# We are genuine Real Estate Company in Kandana area.            ""EASY HOMES""--------------------------------This house situated in very calm and quite neighbourhood in Ja Ela, Ekala.House consists of.◆ 04 bedrooms. ◆ 02 bathrooms. ◆ Living, dinning, kitchen with pantry. ◆ Tile and finishing roof.◆ Parapet wall and gate.◆ Rs 165 Lakh.   (16.5 Million)-----------------------------------Please call genuine buyers only. Inspection strictly by appointment. ","Ja Ela, Ekala.",4,2,"2,500.0 sqft",8.0 perches
34,Single Story House for Sale in Ja Ela,15 Jul  9:43 am,"Ja-Ela, Gampaha","9,000,000",Single Story house for  Sale in Thudella Kristhuraja mw,thudella Kristhuraja mw ja ela,3,1,900.0 sqft,8.14 perches
35,House for Sale in Ja Ela,12 Jul  9:29 pm,"Ja-Ela, Gampaha","2,800,000",This house located on jaelaNear by st marry churchUnder construction house1 bath room &1 bed room2.5 perches,1,1,"1,100.0 sqft",2.5 perches,
36,House for Sale - Ja Ela,15 Jul  1:32 pm,"Ja-Ela, Gampaha","3,800,000",sale or rent house located in very quit area . Vehicle can be parked1.5km to Colombo and negombo main road.1.5km to Ja-ela station.,"St, Mary's road ,  Kandawatta",2,1,"1,200.0 sqft",5.0 perches
37,House for Sale in Makewita,11 Jul 11:40 am,"Ja-Ela, Gampaha","9,400,000","This house for located in Makewita,Jaela 24.20 perchers 100m to 201 Jaela - Gampaha bus route 15min for Jaela town 25 min for Gampaha town Tile and celing living area Calm and quit area","Makewita, Jaela",3,1,"1,290.0 sqft",24.2 perches
38,This House for Sale in Bopitiya,11 Jul 10:01 am,"Ja-Ela, Gampaha","15,000,000",This house for located in Kapungoda Bopitiya10 perchers 4 bedrooms 2 inside bathrooms1 outside bathroom 5min for Jaela highway entrance 273 Negombo - Jaela  bus route 2 storey house Fully tileCalm and quit area,"Kapungoda, pamunugama",4,3,"5,200.0 sqft",10.0 perches
39,House for sale in Ekala,10 Jul  6:56 pm,"Ja-Ela, Gampaha","8,500,000",Close to Air force Camp3 Rooms2 Bath roomsServant ToiletKitchenLiving AreaParking Space availableMaster bed room & Living area With A/CGardenCCTV Camera,"E-Kala,Jaela",3,2,"1,200.0 sqft",8.0 perches
40,House and a Boarding for Sale in - Seeduwa,20 Jul 11:49 am,"Ja-Ela, Gampaha","17,500,000",Full condition House 15 boarding rooms3KM to the Katunayaka international AirportWater linesTelephoneNatural water line,3,1,"1,200.0 sqft",26.0 perches,
41,House for Sale Ragama,10 Jul  7:29 pm,"Ja-Ela, Gampaha","9,000,000",රාගම නගරය 1.5kmකඳාන නගරයට 2 km,414 පොඩි වී කුඹුර රාගම,3,1,"1,000.0 sqft",10.0 perches
42,Under Construction House for Sale Yakkaduwa,13 Jul 12:30 pm,"Ja-Ela, Gampaha","4,400,000",This house located in Ganemulla road Yakkaduwa. 20 perches of under construction house 100m to Ganemulla bus road .,Ganemulla Yakkaduwa,2,1,"5,440.0 sqft",20.0 perches
43,House for Sale in Ekala,10 Jul  4:21 pm,"Ja-Ela, Gampaha","138,000,000",House for Sale in Ekala 3 Bed rooms 2 Bath room 2 Bed room with A/C 1 Bed room with Attach Bath room Siting room with A/C,"Nivasi pura,(G Block)",3,2,875.0 sqft,8.7 perches
44,Two Story House for Immediate Sale Jaela,10 Jul 12:44 pm,"Ja-Ela, Gampaha","17,000,000",Lake city Jaela two story house on 8 perch land is for immediate sale.,Lakecity Jaela,3,2,"2,200.0 sqft",8.0 perches
45,"Property for Sale at Kanuwana, Ja-Ela.", 9 Jul  1:04 pm,"Ja-Ela, Gampaha","9,000,000","Solidly Built House for Sale in Old Negombo Road, Kanuwana, Ja-Ela. Just 30 m Old Negombo Road. 100 m to Negombo-Colombo main road and just a few mints drive to Katunayake Colombo highway entrance. This house is built on 20.55 Perches with 1,800 Sq.Ft floor area, need to renovated little bit now.",Old Negombo Road,3,1,"1,800.0 sqft",20.5 perches
46,House for Sale - Ja Ela, 8 Jul  3:17 pm,"Ja-Ela, Gampaha","7,000,000","ටැප් ජලය,විදුලිය,පිරිසිදු ඔප්පුපර්. 13.5යි. ගනේමුල්ලට 3Kmජාඇලට 3 kmඅධිවේගී මාර්ග පිවිසුමට ආසන්නයේ ඇත. මුදල සාකච්චාකරගත හැකිය.","136/I, වනමල් උයන, උතුරැ බටගම, ජාඇල.",4,2,"1,800.0 sqft",13.5 perches
47,2 Storey House for Sale in Ja Ela., 8 Jul  2:49 pm,"Ja-Ela, Gampaha","9,900,000","2 Storey House with Roof Top and Annex Quick Sale in Ja Ela,Kapuwatta,Kalaeliya,Pragathi Mawatha.","Ja Ela,Kapuwatta,Kalaeliya",3,2,"2,000.0 sqft",10.0 perches
48,House for Sale Weligampitiya, 8 Jul 12:25 pm,"Ja-Ela, Gampaha","12,500,000",Perches13. Room10. 10dathroom House two stories with kechen and prapat wall and gate immediately for sale.,weligampitiya ganamulla road,10,10,"10,000.0 sqft",13.0 perches
49,Two Story House for Sale - JA-ELA, 8 Jul 11:56 am,"Ja-Ela, Gampaha","10,500,000",Fully completed modern house.300m to Colombo - Minuwangoda main road.20ft Wide road.7.5 perches Land4 Bed Rooms2 Bath RoomsParapet wall doneLiving areaDining areaVarandhaBalcony Car porch Kitchen with Aluminium/Glass pantry cupboardsSuper residential area.,300m to Colombo - Minuwangoda main road.,4,2,"2,000.0 sqft",7.5 perches
50,House For Sale In Ja-Ela, 8 Jul  9:56 am,"Ja-Ela, Gampaha","7,000,000",House located 2 km from jaela town. Easy to reach katunayke airport and Colombo. Only 6km to be mazonad collage,"Maeliya, jaela, Sri lanka",3,1,"1,200.0 sqft",18.0 perches
51,Single Story Brand New House for Sale in Ja Ela,15 Jul  9:43 am,"Ja-Ela, Gampaha","12,500,000",New Morden Brand New single story House for Sale in ja ela rajawaththa teras,micle Fernando mw Rajawaththa terast ja ela,3,1,"1,500.0 sqft",12.5 perches
52,Luxury 2 Story House for Sale in Thudella Ja Ela,15 Jul  9:43 am,"Ja-Ela, Gampaha","14,000,000",New Morden Brand New 2 story House for Sale in thudella sinhasala Rd ja ela,thudella sinhasala Rd ja ela,5,4,"3,400.0 sqft",30.0 perches
53,Old House with 52P Land for Sale in Ja Ela,15 Jul  9:43 am,"Ja-Ela, Gampaha","29,900,000",Old house with 52p land for Sale in  ja ela meril Fernando mw,Ja Ela Weligampitiya meril Fernando mw,4,1,"1,500.0 sqft",52.0 perches
54,Super Luxury 2 Story House for Sale- Ja Ela,15 Jul  9:43 am,"Ja-Ela, Gampaha","38,000,000",New Morden Brand New 2 story House for Sale in Kanuwana ja ela,hone carsel state Kanuwana ja ela,4,2,"4,241.0 sqft",15.0 perches
55,New House for Sale in Ja Ela.3 Km to Main Rd, 8 Jul  9:11 am,"Ja-Ela, Gampaha","5,200,000","completed House, One (16*10)bed room attached bathroom with hot water, (20×10) Living room, pantry with granite Tops.","St. Reetas Road, Ma Eliya.",1,1,800.0 sqft,10.5 perches
56,House With Land For Sale In Ja ela,19 Jul  2:22 pm,"Ja-Ela, Gampaha","16,000,000","10.26 Perches Land with Good condition 2 story house at ""Nest"" housing sachem at Nivasipura - Ekala for Rent or Sale. ",Nest @ Nivasipura,5,2,"2,000.0 sqft",10.26 perches
