,0,1,2,3,4,5,6,7
54,Land for Sale in Kandana,11 Jul 10:28 am,"Kandana, Gampaha","400,000","Near to Peralanda railway stationNear to Ragama townNear to Kandana townLand with the house, but the price valuation is purely based on the land.","peralanda, kandana",Residential,17.0 perches
55,Land for Sale in Kandana,10 Jun  1:20 pm,"Kandana, Gampaha","425,000",Very Peaceful Area - Convenient Location Kandana,"Church Road, Kandana","Agricultural, Residential",27.6 perches
56,Land For Sale In Morawatta Kandana,29 Jul 11:23 am,"Kandana, Gampaha","450,000",Squared 7 perches land for sale. 800 meters from Negombo Colombo Main Road. 1.5 Kilometres to Kandana Junction.,Residential,7.0 perches,
57,Commercial /Residential 13P Land for Sale in Kandana.,24 Jul  5:48 pm,"Kandana, Gampaha","13,650,000",13 Perchase Residential /CommercialLAND FOR SALE IN Kandana.,Kandana near Lycium International School.,"Commercial, Residential",13.0 perches
58,12 Perch Land for Sale in - Kandana,10 Jun 11:40 am,"Kandana, Gampaha","285,000","12 perch285,000 LKR per perch (negotiable)Clear deed.Situated in Kospalana Road, polpithimukalane, kandana.Close to ""CARMELITE FATHERS AVILA"".Closer proximity to bus route. Near to De mazenod college. Closer to railway stations such as Kandana, batuwatta and Walpola.Complete plan for a 2 story house available (you get it for free if you need).Check below google map (street view) link . (Land is behind Lord Budhdha statue)","Kospalana Road, polpithimukalane, kandana.",Residential,12.0 perches
59,Land for Sale in Kandana,10 Jul  1:03 pm,"Kandana, Gampaha","225,000","Situated in Polpithimukalana, Kandana200m for 276 Gampaha bus route Just 1km for De Mazenod College","Polpithimukalana, Kandana",Residential,10.0 perches
60,Close to Negambo Road Lands., 9 Jun  1:33 pm,"Kandana, Gampaha","945,000",Just 150 m to the Negambo main road.Facing Nagoda church road.High residential aria with all facilities.VERY SPECIAL PAYMENT PLAN FOR THIS MONTH.1) DOWN PAYMENT = ONLY 10% .2) BALANCE CAN PAY UP TO 5 YEARS .,"Nagoda church road, Kandana","Commercial, Residential",6.0 perches
61,30 Perches Land for Sale in Kandana., 7 Jun 12:53 pm,"Kandana, Gampaha","25,000,000",30 PERCHES LAND FOR SALE IN KANDANA.,"Kandana, St Jude Mawatha.","Commercial, Residential",30.0 perches
62,Land for Sale at Kandana, 3 Jun 10:43 pm,"Kandana, Gampaha","500,000",KANDANA ( RILAULLA / SAMAGI MW. )10.60 PERCHES BARE LAND AVAILABLE FOR SALE / SQUARE BLOCK / HIGHLY RESIDENTIAL AREA / WALKING DISTANCE TO COLOMBO NEGOMBO MAIN ROAD / 7 TH DAY INTERNATIONAL SCHOOL / KZONE SUPER MARKET / GOVT.SUPPLY WATER AND WELL WATER AVAILABLE / NO FLOOD THREATS AND VISITS CAN BE ARRANGE ON APPOINMMENTS ONLY FOR APPOINMENTS PLEASE CALL -  ( PRICE PER PERCH 500000/=  5 LKS. ),"Samagi mw, Rilaulla, Kandana",Residential,10.6 perches
63,ඉඩමක් විකිණීමට කඳාන, 3 Jun  6:24 pm,"Kandana, Gampaha","360,000","පල්ලියට ආසන්න , පාසල්වලට ආසන්න වඉතාමත් අගනා අයුරින් ඇත","ගනේගොඩ ,කඳාන",Other,9.0 perches
64,Land for sale in Kandana, 3 Jun  4:06 pm,"Kandana, Gampaha","550,000",400 meters de mazond college .600 meters kandana town.300 meters kandana - gampaha road,53 balasuriya lane kandana,Commercial,26.61 perches
65,Land for Sale Kandana, 2 Jun 10:31 pm,"Kandana, Gampaha","650,000","Kandana Uluporunuwa road very valuable 6.5 perches for sale.500 m to Negombo road. ( Kandana station, kzone )Price per perch is 650,000.Square land.Best land to build your place.Can arrange bank loans on request ( depends on income ).Can even build the house.Price is negotiable.Get your appointment before your visit.Genuine buyers only no brokers.",Kandana,Residential,6.5 perches
66,Land for sale kandana, 2 Jun 10:24 pm,"Kandana, Gampaha","450,000","Kandana Balasooriya road very valuable bear land for sale.14 perches.Price per perch is 450,000.Square land.Price is negotiable.Best land to build your house.Near by Kandana De Mazenod College.700 m to 276 Kandana Gampaha bus route.Get your appointment before your visit.Genuine buyers only no brokers.",Kandana,Residential,14.0 perches
67,Land in Kandana, 2 Jun 11:54 am,"Kandana, Gampaha","945,000",Negambo road ekata 150 m.Nagoda palliya parata muhunala.Siyalu pahasukam sahitha supiri newasika parisaraya.MEMA MASA THULA SUWISHESHI GEWEEME KRAMAYATA###1) MUULIKA GEWEEMA = 10%K PAMANAI.######2) ITHIRIYA WASARA 5 K DAKWA GEWEEME HAKIYAWA.##########WARSHIKA POLIYA 14% K PAMANAI.#######,"Nagoda church road, Kandana","Commercial, Residential",6.0 perches
68,Land for sale in Kandana, 2 Jun 10:27 am,"Kandana, Gampaha","250,000","# perches 63 thiyenawa 20. 20 keli 2    Kadala thiyenne aa keli deka denawa    Perches 250,000# edama watetama parawal 3 atha      # rilaullenuth godak lagai edamata     anna weligampitiyenuth anna    puluwan","Kandana walpola, rd kospalana",Commercial,63.0 perches
69,Land For Sale Kandana, 1 Jun 10:44 pm,"Kandana, Gampaha","500,000",කඳන ද මැසනඩ් විදුහලට 1km ක් දුරින්  පිහිටා  ඇත .,Other,20.0 perches,
