,Location,Price,Beds,Baths,House Size,Land Size
4111,3,180000000,5,5,6600.0,38.0
4112,28,24000000,4,4,2650.0,8.0
4113,0,5000000,3,1,2600.0,10.0
4114,35,21500000,5,4,2890.0,8.2
4115,28,18000000,4,4,2150.0,7.3
4116,35,34000000,5,4,3785.0,10.0
4117,35,25500000,5,4,3750.0,11.0
4118,20,24500000,4,4,3300.0,8.0
4119,28,24000000,4,4,2400.0,8.0
4120,28,105000000,5,5,6600.0,40.0
4121,28,16800000,4,3,2400.0,6.3
4122,3,37000000,5,5,3800.0,7.5
4123,35,22000000,4,4,3042.0,10.0
4124,35,17500000,4,3,2900.0,8.5
4125,18,80000000,9,9,4500.0,20.0
4126,20,12500000,2,1,915.0,6.85
4127,29,18000000,2,1,1350.0,15.3
4128,28,16500000,3,3,1800.0,10.0
4129,36,43000000,4,5,3000.0,6.0
4130,3,6500000,2,1,1497.0,6.0
4131,22,12000000,3,3,1500.0,8.0
4132,3,39000000,4,3,3200.0,9.0
4133,35,22000000,4,4,2750.0,8.0
4134,28,16000000,3,3,1600.0,10.0
4135,35,21500000,5,3,2500.0,8.2
4136,22,22500000,5,4,3275.0,9.0
4137,38,15000000,4,3,1700.0,8.0
4138,4,30000000,4,3,3000.0,6.0
4139,28,22000000,4,4,2650.0,11.7
4140,28,6900000,2,2,1077.0,3.5
4141,25,27000000,5,3,4000.0,15.0
4142,26,48000000,3,2,2000.0,20.0
4143,35,15000000,4,2,2500.0,10.0
4144,35,27000000,4,3,3456.0,9.5
4145,30,33000000,4,4,2200.0,6.6
4146,22,14500000,6,2,2695.0,17.0
4147,35,34000000,5,4,4500.0,10.0
4148,20,8000000,4,1,2500.0,7.5
4149,21,10500000,3,2,1500.0,9.0
4150,29,18500000,4,3,2200.0,8.0
4151,3,39000000,5,5,4200.0,11.0
4152,22,11800000,3,3,1550.0,10.0
4153,35,21000000,5,4,3245.0,6.7
4154,3,35000000,5,4,3500.0,7.0
4155,25,22500000,5,4,3600.0,8.5
4156,31,65000000,3,3,2300.0,12.45
4157,35,32000000,5,4,4700.0,16.0
4158,34,29500000,4,4,3500.0,7.5
4159,1,19500000,4,4,2450.0,10.0
4160,20,24500000,5,3,3000.0,15.2
4161,21,7200000,3,1,1500.0,20.0
4162,38,40000000,4,5,3950.0,13.1
4163,35,30000000,5,4,4500.0,16.0
4164,25,17000000,5,4,2450.0,7.5
4165,27,36000000,3,2,3000.0,18.0
4166,3,185000000,7,7,11000.0,20.0
4167,3,20000000,3,2,1300.0,10.0
4168,4,17500000,4,2,2722.5,10.0
4169,25,10000000,2,1,800.0,5.5
4170,35,16000000,3,2,1700.0,25.0
4171,21,5800000,3,2,12000.0,8.0
4172,3,35000000,5,4,3500.0,7.5
4173,1,13000000,3,3,1650.0,7.5
4174,1,23000000,4,4,2650.0,8.0
4175,33,11000000,4,1,1200.0,22.2
4176,29,47000000,5,2,4500.0,47.0
4178,21,10800000,3,2,1500.0,8.2
4179,25,23500000,3,1,2000.0,16.0
4180,35,17500000,4,4,2400.0,9.0
4181,35,17500000,4,4,2756.0,9.5
4182,25,21500000,3,3,3000.0,10.5
4183,28,53000000,5,4,4000.0,10.0
4184,28,23500000,3,3,3000.0,7.1
4185,35,11500000,3,2,1650.0,6.0
4186,20,29500000,4,3,3800.0,12.5
4187,32,32000000,4,2,3000.0,9.7
4188,18,50000000,5,4,4000.0,7.9
4189,32,7500000,2,1,1200.0,3.0
4190,38,35000000,4,3,3400.0,9.6
4191,28,28000000,7,3,3650.0,20.0
4192,18,15000000,4,3,500.0,1.75
4193,26,42000000,3,2,1400.0,20.0
4194,35,12000000,3,3,1550.0,8.0
4195,3,27000000,4,4,2900.0,10.0
4196,35,10500000,3,1,700.0,11.4
4197,20,22000000,4,4,2850.0,24.0
4198,31,60000000,5,2,3000.0,11.0
4199,35,34000000,5,4,4500.0,10.0
4200,3,48500000,4,4,3500.0,10.5
4201,28,16500000,4,4,2200.0,10.0
4202,38,34000000,4,4,3100.0,8.0
4203,32,47500000,4,3,3600.0,15.0
4204,32,45000000,5,3,3000.0,10.0
4205,3,200000000,5,5,8000.0,23.0
4206,1,19500000,4,4,2400.0,10.2
4207,22,23000000,6,2,2900.0,10.0
4208,24,19000000,6,3,2230.0,5.5
4209,22,10000000,3,2,1000.0,11.0
4210,35,22000000,4,4,3000.0,8.0
4211,26,65000000,6,4,7000.0,18.0
4212,1,17500000,4,3,2350.0,15.0
4213,1,13000000,3,3,1600.0,10.0
4214,35,23000000,5,3,2650.0,11.9
4215,34,14000000,3,2,900.0,10.0
4216,18,65000000,6,3,3200.0,11.6
4217,35,35000000,7,2,4000.0,20.1
4218,35,25000000,5,4,3145.0,10.0
4219,28,17800000,3,3,1800.0,10.0
4220,38,35500000,4,4,3400.0,8.0
4221,34,25500000,4,2,3000.0,10.0
4222,25,26000000,4,4,3200.0,7.5
4223,21,15000000,3,2,2300.0,7.1
4224,4,22750000,5,2,2500.0,15.5
4225,35,21500000,3,2,1800.0,14.5
4226,4,31500000,4,5,3223.0,6.2
4227,20,19500000,4,3,2400.0,10.0
4228,1,16800000,4,3,2400.0,6.0
4229,3,36000000,5,5,3400.0,10.0
4230,18,75000000,3,3,4500.0,10.0
4231,34,37000000,4,3,450.0,8.0
4232,1,11500000,3,3,1500.0,8.0
4233,38,35000000,4,4,3850.0,8.0
4234,20,7800000,2,1,1000.0,10.0
4235,35,11500000,3,2,1533.0,6.0
4236,35,13800000,3,3,1450.0,10.0
4237,20,4900000,3,1,1800.0,11.0
4238,26,31000000,4,3,3000.0,8.0
4239,19,3100000,3,1,1100.0,22.0
4240,35,22000000,4,4,3145.0,10.0
4241,4,27000000,4,3,2700.0,8.5
4242,18,9000000,2,1,800.0,5.0
4243,28,20500000,4,3,2450.0,7.0
4244,38,24500000,4,4,2800.0,6.5
4245,33,5900000,3,1,1420.0,11.3
4246,38,25500000,4,3,2800.0,7.5
4247,38,42000000,5,4,4500.0,11.0
4248,35,12000000,3,3,1425.0,8.0
4249,1,16500000,4,3,2200.0,8.0
4250,30,37000000,7,4,4000.0,10.07
4251,35,11500000,3,2,1600.0,6.0
4252,35,60000000,3,4,4000.0,54.3
4253,35,10000000,2,2,1126.0,7.0
4254,1,28000000,4,5,4100.0,10.0
4255,28,25000000,6,5,3500.0,8.5
4256,20,39600000,3,1,1400.0,22.0
4257,35,22500000,5,4,3012.0,9.0
4258,33,4700000,2,1,1400.0,10.0
4259,33,8500000,3,3,1500.0,10.0
4260,21,10500000,4,2,3600.0,22.0
4261,25,16500000,3,1,1500.0,10.0
4262,18,100000000,6,6,3895.0,24.02
4263,20,11000000,3,1,2100.0,20.0
4264,1,11000000,3,3,1200.0,7.3
4265,28,22000000,4,4,2700.0,11.6
4266,28,10800000,3,3,1250.0,6.5
4267,35,21000000,4,3,3000.0,8.0
4268,25,15500000,3,2,2000.0,14.3
4269,35,15000000,4,2,2100.0,6.5
4270,1,16800000,4,3,2350.0,6.31
4271,25,17000000,4,3,2500.0,17.0
4272,22,17500000,4,4,2400.0,9.0
4273,20,16500000,4,2,2800.0,10.0
4274,35,29000000,5,4,3145.0,10.0
4275,35,7000000,3,1,1230.0,19.0
4276,35,34000000,5,4,4500.0,10.0
4277,35,21500000,5,4,3140.0,8.2
4278,38,47500000,5,4,4800.0,10.25
4279,35,21500000,5,4,3460.0,9.5
4280,34,29500000,4,4,3000.0,7.3
4281,32,38000000,4,3,2950.0,9.0
4282,30,110000000,5,5,6000.0,25.5
4283,9,8500000,2,1,1200.0,12.0
4284,31,64500000,4,3,2850.0,15.0
4285,35,22000000,4,4,2870.0,8.0
4286,34,25500000,4,4,2800.0,10.0
4287,32,62500000,8,8,5120.0,6.8
4288,1,17500000,4,4,2200.0,8.0
4289,20,4500000,2,1,2400.0,9.0
4290,28,28000000,4,4,2800.0,8.0
4291,3,47250000,3,1,1100.0,13.0
4292,18,40000000,3,3,2300.0,6.0
4293,35,34000000,5,4,4250.0,10.0
4295,35,12500000,2,2,2500.0,6.5
4296,30,23500000,5,2,2400.0,10.0
4297,20,15000000,5,4,2750.0,10.0
4298,35,17500000,4,4,2100.0,9.0
4299,35,13200000,3,2,2000.0,15.5
4300,35,18500000,4,4,3100.0,7.0
4301,35,12000000,3,3,1650.0,6.0
4302,38,26500000,4,4,3500.0,6.4
4303,3,28000000,6,3,2000.0,15.4
4304,38,45000000,4,4,2150.0,11.8
4305,35,22500000,5,4,3147.0,9.0
4306,35,22000000,4,4,2756.0,8.0
4307,20,16950000,4,3,1650.0,7.3
4308,38,21000000,4,5,2510.0,9.7
4309,35,21500000,5,4,3120.0,8.2
4310,35,15000000,3,3,2000.0,10.0
4311,35,20000000,4,3,3000.0,8.5
4312,28,26500000,4,4,3050.0,7.0
4313,35,14000000,3,3,1850.0,8.6
4314,35,18000000,3,2,1398.0,8.0
4315,35,22000000,4,4,3450.0,9.0
4316,18,55000000,4,4,2500.0,8.55
4317,28,27500000,4,4,2900.0,8.0
4318,21,8750000,3,2,1500.0,9.0
4319,35,15000000,4,3,2085.0,6.5
4320,3,100000000,7,6,6200.0,23.0
4321,14,36000000,5,4,700.0,2.5
4322,35,11500000,3,2,1600.0,6.0
4323,35,13500000,3,3,1452.0,10.0
4324,21,7500000,2,1,1200.0,11.0
4325,27,9600000,3,1,1500.0,8.0
4326,28,12800000,3,3,1300.0,7.9
4327,25,22500000,5,4,3500.0,8.5
4328,32,28500000,3,2,1500.0,6.0
4329,38,35500000,4,3,3200.0,9.8
4330,28,23000000,4,4,2450.0,7.5
4331,28,16000000,3,3,1600.0,10.0
4332,35,10000000,3,3,1346.0,7.0
4333,20,15000000,5,4,2500.0,6.5
4334,28,17800000,3,3,1800.0,10.0
4335,28,28500000,4,4,2900.0,8.0
4336,35,22500000,5,4,3245.0,9.0
4337,28,13000000,3,3,1600.0,10.0
4338,35,15000000,4,3,1679.0,13.0
4339,31,37500000,4,3,2500.0,8.5
4340,9,15000000,2,2,1088.0,4.0
4341,32,55000000,3,2,2400.0,20.0
4342,35,15000000,3,3,1750.0,10.5
4343,38,49500000,4,4,3800.0,15.0
4344,35,10500000,2,1,850.0,7.5
4345,27,27000000,4,4,3145.0,9.5
4346,38,28500000,4,4,3500.0,7.5
4347,26,24000000,6,3,2850.0,7.0
4348,38,33000000,5,3,3400.0,14.0
4349,35,19000000,4,3,3000.0,8.5
4350,35,15000000,4,4,1650.0,13.0
4351,21,7500000,3,2,1700.0,15.0
4352,32,220000000,5,4,6000.0,14.5
4353,35,15000000,4,4,1650.0,13.0
4354,28,28500000,4,4,2900.0,8.0
4355,28,17500000,4,4,2400.0,8.0
4356,24,8000000,2,2,1200.0,3.5
4357,34,37500000,2,1,1650.0,23.1
4358,18,35000000,6,5,3000.0,8.5
4359,28,23900000,3,3,2000.0,8.0
4360,26,120000000,6,5,7500.0,17.0
4361,26,28000000,3,3,2650.0,7.0
4362,35,22000000,4,4,3145.0,10.0
4363,35,19800000,5,3,2800.0,8.0
4364,28,36000000,4,4,3500.0,11.8
4365,22,3000000,2,1,1200.0,10.0
4366,38,32500000,3,3,1850.0,10.0
4367,37,8800000,4,2,2076.0,4.3
4368,4,28500000,4,3,3000.0,8.5
4369,35,22500000,5,4,3142.0,9.0
4370,38,30000000,4,4,3000.0,11.0
4371,3,31000000,4,2,2800.0,12.0
4372,35,12000000,3,3,1600.0,8.0
4373,28,24000000,4,4,2650.0,8.0
4374,22,8800000,3,2,1400.0,7.5
4375,35,7800000,3,2,1400.0,7.5
4376,35,22500000,4,3,3600.0,9.0
4377,35,12000000,4,2,2300.0,10.0
4378,25,25000000,4,4,2800.0,7.2
4379,20,9000000,4,2,3000.0,9.0
4380,35,3000000,3,1,1100.0,6.0
4381,35,24000000,5,3,4000.0,10.2
4382,20,6500000,2,1,1092.0,6.3
4383,35,8000000,2,1,2000.0,10.5
4384,32,29000000,5,4,3450.0,10.0
4385,28,24000000,4,4,2750.0,8.0
4386,20,28500000,3,3,2000.0,35.0
4387,25,13000000,4,3,2300.0,6.0
4388,27,15000000,4,3,1800.0,6.0
4389,35,22000000,5,6,3600.0,6.0
4390,32,15000000,2,1,980.0,6.2
4391,35,22000000,4,4,3241.0,10.0
4392,35,6900000,5,2,2000.0,10.0
4393,30,35000000,4,3,1500.0,13.5
4394,35,21000000,5,4,3151.0,6.7
4395,21,7500000,3,2,1700.0,15.0
4396,38,55000000,5,4,3600.0,15.0
4397,3,25500000,5,2,2500.0,13.5
4398,28,36000000,5,4,3500.0,11.5
4399,35,6900000,3,1,1350.0,9.0
4400,32,26000000,3,3,1825.0,9.11
4401,18,60000000,7,6,5000.0,10.0
4402,28,16500000,3,2,1800.0,10.0
4403,35,31000000,5,4,4545.0,16.0
4404,35,30000000,5,4,4500.0,16.0
4405,38,78000000,6,6,6000.0,11.3
4406,28,10500000,3,3,1400.0,10.0
4407,21,16500000,5,2,2156.0,12.0
4408,17,8500000,2,3,1500.0,1.5
4409,32,28000000,3,3,1600.0,7.5
4410,35,15000000,4,2,2500.0,10.0
4411,35,7900000,1,1,1100.0,8.5
4412,35,22500000,5,4,3245.0,9.0
4413,38,39000000,3,3,1900.0,18.0
4414,35,12000000,3,3,1452.0,8.0
4415,35,8500000,3,1,900.0,16.25
4416,9,2400000,2,1,300.0,2.75
4417,29,9500000,4,3,2000.0,7.5
4418,0,16000000,3,2,2360.0,10.0
4419,28,26000000,4,4,3200.0,8.0
4420,38,24000000,4,4,2650.0,8.0
4421,35,16000000,4,2,2200.0,6.5
4422,35,21000000,4,3,3000.0,8.0
4423,1,16800000,4,3,2450.0,6.3
4424,25,19000000,4,3,3500.0,10.0
4425,1,19500000,4,4,2400.0,100.0
4426,32,18500000,3,2,2000.0,8.0
4427,32,18000000,3,3,2150.0,6.0
4428,1,22000000,4,4,2650.0,11.0
4429,35,30000000,5,4,4280.0,16.0
4430,35,28500000,6,4,3500.0,20.0
4431,28,24000000,4,4,2800.0,8.0
4432,35,21000000,4,3,2200.0,7.0
4433,35,22000000,5,5,3800.0,6.0
4434,36,28000000,5,3,2800.0,10.8
4435,15,250000000,3,1,1000.0,20.0
4436,26,69000000,4,3,3500.0,11.2
4437,28,17800000,3,3,1800.0,10.0
4438,31,41000000,4,4,3000.0,7.1
4439,35,16000000,4,2,2200.0,6.5
4440,36,29500000,5,2,2800.0,14.0
4441,38,29000000,4,4,3450.0,9.5
4442,37,20000000,5,2,2722.5,5.28
4443,38,57500000,5,5,4000.0,20.0
4444,35,21000000,5,5,3520.0,6.5
4445,25,15000000,4,3,1900.0,8.0
4446,35,21000000,4,4,2650.0,7.0
4447,35,11800000,3,3,1500.0,10.0
4448,9,30000000,5,3,2500.0,7.8
4449,28,24000000,4,4,2650.0,8.0
4450,33,3500000,1,1,2000.0,14.0
4451,38,24000000,4,4,2650.0,8.0
4452,30,21500000,3,4,1750.0,4.0
4453,38,32500000,4,4,3700.0,10.0
4454,35,34000000,5,4,4500.0,10.0
4455,25,36000000,6,3,4000.0,15.0
4456,25,11500000,3,2,1400.0,9.0
4457,29,65500000,7,5,5800.0,20.7
4458,32,45000000,5,4,3600.0,15.0
4459,28,18000000,4,4,2100.0,7.3
4460,28,37000000,5,4,3000.0,15.0
4461,28,12500000,3,2,1800.0,6.0
4462,3,45000000,4,4,3500.0,14.6
4463,34,26000000,3,2,2600.0,10.0
4464,28,21000000,4,2,3000.0,18.5
4465,28,11500000,4,2,2000.0,10.0
4466,26,120000000,4,4,4500.0,33.0
4467,32,32000000,4,3,2000.0,8.0
4468,18,132500000,5,4,4500.0,53.0
4469,1,15000000,3,3,2000.0,10.0
4470,35,16000000,4,2,2356.0,6.5
4471,3,69000000,10,5,2400.0,20.0
4472,38,30000000,4,3,2600.0,10.0
4473,29,42500000,4,3,2300.0,17.0
4474,21,20000000,5,3,2500.0,10.0
4475,30,22000000,4,3,2000.0,4.0
4476,38,28000000,5,3,2550.0,8.5
4477,35,15000000,3,2,1850.0,7.5
4478,26,5000000,2,1,1200.0,4.8
4479,28,18000000,4,4,2200.0,8.0
4480,34,25000000,4,4,2800.0,7.2
4481,1,31000000,5,4,4000.0,12.65
4482,34,21500000,3,2,3200.0,10.0
4483,28,29000000,4,4,4000.0,10.0
4484,28,16000000,5,4,2000.0,6.5
4485,28,22500000,4,4,2900.0,6.0
4486,12,240000000,9,6,10000.0,19.5
4487,0,11000000,2,1,300.0,12.5
4488,32,65000000,6,6,4000.0,8.5
4489,35,17500000,4,4,2856.0,9.5
4490,39,3500000,1,1,1200.0,4.4
4491,35,15000000,3,3,1640.0,10.5
4492,30,35000000,4,3,3500.0,13.4
4493,35,12000000,4,2,2400.0,10.0
4494,4,21000000,3,1,2500.0,8.0
4495,38,48500000,4,4,3500.0,10.5
4496,29,15500000,5,2,2000.0,13.2
4497,1,16200000,3,3,1896.0,9.8
4498,39,3500000,2,1,800.0,2.5
4499,28,17500000,4,4,2200.0,8.0
4500,37,50000000,6,5,5150.0,20.0
4501,22,12000000,3,2,1250.0,8.3
4502,35,11300000,3,2,1300.0,7.0
4503,26,33000000,4,4,3000.0,10.3
4504,1,19000000,4,4,2600.0,8.5
4505,29,13000000,5,4,2000.0,6.0
4506,1,27000000,5,4,5400.0,12.8
4507,27,42500000,4,3,3500.0,10.32
4508,38,26500000,4,4,3500.0,6.4
4509,1,29000000,4,4,4100.0,10.0
4510,35,14700000,3,3,2013.0,8.7
4511,32,33000000,5,2,3370.0,11.5
4512,1,26000000,4,3,2500.0,18.2
4513,35,22000000,4,3,2200.0,8.0
4514,38,34000000,4,4,3500.0,10.5
4515,35,30000000,5,4,4500.0,16.0
4517,28,28000000,4,4,2850.0,8.0
4518,22,11500000,3,2,1950.0,8.35
4519,34,31000000,4,4,3000.0,8.0
4520,1,12000000,3,2,1200.0,7.0
4521,24,7000000,3,1,1000.0,6.0
4522,38,45000000,4,3,3500.0,12.0
4523,28,14800000,3,2,1300.0,7.5
4524,29,43000000,5,3,5760.0,15.0
4525,25,10000000,3,1,1500.0,8.5
4526,32,68000000,6,5,4500.0,10.0
4527,22,21000000,4,3,2968.0,8.0
4528,35,30000000,5,4,4500.0,16.0
4529,21,9000000,2,1,1000.0,12.0
4530,35,26000000,4,4,3152.0,7.5
4531,32,30000000,4,2,2700.0,14.0
4532,28,17800000,3,3,1700.0,10.0
4533,20,1500000,1,1,1000.0,10.8
4534,35,21000000,4,4,3104.0,8.0
4535,28,28000000,4,4,4050.0,10.0
4536,26,21000000,4,2,1800.0,8.0
4537,28,14800000,3,2,1280.0,7.5
4538,18,40000000,4,3,2500.0,7.5
4539,1,23000000,4,4,2650.0,8.0
4540,34,23700000,4,3,3140.0,10.0
4541,1,23000000,5,4,2650.0,8.0
4542,26,69000000,4,4,4500.0,15.0
4543,28,12800000,3,3,1300.0,7.9
4544,25,15000000,4,3,1900.0,8.0
4545,34,25000000,4,4,2800.0,7.2
4546,28,28500000,4,4,2800.0,10.0
4547,21,8500000,3,2,1550.0,21.0
4548,28,18000000,4,3,2650.0,7.2
4549,38,47500000,4,4,4000.0,10.25
4550,3,165000000,4,4,6000.0,21.0
4551,27,28000000,3,2,2100.0,8.0
4552,25,26500000,7,2,3500.0,12.2
4553,26,30000000,3,3,3000.0,9.5
4554,20,6800000,3,1,1600.0,12.0
4555,35,11800000,3,3,1550.0,10.0
4556,26,139000000,5,4,8400.0,18.1
4557,29,15500000,4,2,2100.0,6.0
4558,35,10500000,3,1,1700.0,9.1
4559,21,47000000,5,4,2800.0,55.0
4560,25,14700000,3,3,2101.0,8.6
4561,25,9500000,3,1,1250.0,12.0
4562,3,153000000,4,6,7000.0,16.0
4563,20,8700000,3,2,1600.0,15.0
4564,22,16000000,4,3,2400.0,8.5
4565,4,15700000,4,3,2456.0,7.0
4566,32,35000000,4,3,2000.0,23.0
4567,35,15000000,3,3,1650.0,10.0
4568,4,33000000,5,4,3452.0,8.0
4569,4,31000000,5,5,3120.0,6.5
4570,35,21500000,5,3,2560.0,8.2
4571,13,180000000,5,5,4000.0,8.5
4572,35,34000000,5,4,4500.0,10.0
4573,29,11500000,3,2,2000.0,11.0
4574,37,30000000,3,1,2856.0,10.5
4575,35,10000000,3,3,1900.0,6.0
4576,21,9000000,3,2,1300.0,10.0
4577,22,18500000,4,3,2158.0,12.0
4578,28,28500000,4,4,2850.0,8.0
4579,1,29000000,4,4,4000.0,10.0
4580,22,2700000,2,1,500.0,4.0
4581,35,14500000,3,3,2100.0,8.6
4582,28,24000000,4,4,2650.0,7.0
4583,4,25000000,5,3,4000.0,15.5
4584,6,37500000,4,3,1115.0,4.1
4585,28,12500000,3,2,1500.0,6.0
4586,29,20000000,6,3,2500.0,8.0
4587,28,18000000,4,4,2150.0,7.3
4588,39,7500000,2,1,1089.0,4.0
4589,1,28000000,7,3,3650.0,20.0
4590,32,45000000,7,5,3000.0,10.0
4591,26,68000000,4,3,4500.0,11.2
4592,28,16000000,3,3,1600.0,10.0
4593,20,12000000,3,3,6500.0,19.0
4594,28,21500000,5,4,2600.0,6.0
4595,35,13500000,3,3,1800.0,10.0
4596,28,24000000,4,4,2650.0,8.0
4597,35,25500000,5,4,3850.0,11.0
4598,35,21000000,4,4,2200.0,7.0
4599,4,30000000,3,1,1750.0,10.5
4600,38,45000000,4,5,4000.0,10.0
4601,3,26000000,4,3,3800.0,7.3
4602,25,17500000,4,4,2756.0,9.6
4603,1,13000000,3,3,1600.0,7.13
4604,27,15500000,4,2,1850.0,7.2
4605,38,25000000,4,4,2650.0,10.0
4606,1,5460000,2,1,760.0,6.0
4607,28,10800000,3,3,1250.0,6.5
4608,1,23000000,5,4,2800.0,8.0
4609,15,180000000,6,6,4000.0,10.25
4610,38,45000000,4,4,3600.0,7.5
4611,32,32000000,3,2,2500.0,9.7
4612,16,105000000,5,3,3000.0,15.0
4613,28,20000000,3,3,2400.0,10.0
4614,0,9000000,2,2,1200.0,9.8
4615,4,14000000,2,2,1250.0,8.1
4616,1,11000000,3,3,1200.0,7.3
4617,29,15500000,4,3,2200.0,9.5
4618,35,21500000,5,3,2550.0,8.2
4619,27,12000000,3,1,1280.0,9.5
4620,3,22000000,5,4,1400.0,6.0
4621,38,17500000,3,2,1700.0,10.8
4622,4,30000000,5,4,3500.0,7.6
4623,34,39500000,4,4,4000.0,20.0
4624,35,11350000,3,2,1200.0,7.0
4625,28,17800000,3,3,1650.0,10.0
4626,25,8500000,3,2,1350.0,9.5
4627,32,16000000,3,1,1400.0,12.0
4628,35,13700000,3,3,1500.0,10.0
4629,3,35000000,5,4,3500.0,7.2
4630,34,29500000,4,4,3100.0,8.0
4631,26,17500000,3,2,1750.0,10.7
4632,23,31500000,4,3,2200.0,7.0
4633,34,25000000,4,4,2800.0,10.0
4634,36,80000000,5,3,4000.0,14.0
4635,28,24000000,4,4,2650.0,8.0
4636,29,9000000,3,1,1250.0,5.6
4637,3,195000000,7,7,11500.0,20.0
4638,38,34000000,4,3,3200.0,7.8
4639,4,22500000,4,4,3120.0,6.1
4640,32,15000000,3,2,1800.0,7.9
4641,35,48000000,4,3,4200.0,15.0
4642,28,24000000,4,3,2600.0,7.0
4643,32,20000000,2,2,1500.0,7.0
4644,18,33000000,6,5,1500.0,7.25
4645,25,19500000,3,3,2800.0,11.0
4646,1,28000000,4,3,3600.0,9.0
4647,35,8000000,3,2,1500.0,7.0
4648,26,42500000,5,5,3200.0,10.0
4649,28,22000000,4,4,2650.0,11.6
4650,22,9800000,3,3,1356.0,7.0
4651,35,17500000,4,3,3000.0,9.0
4652,32,68000000,6,5,4650.0,10.0
4653,35,34000000,5,4,4500.0,10.0
4654,1,20000000,4,2,3500.0,11.8
4655,38,38000000,5,4,5000.0,9.5
4656,34,25000000,4,4,2800.0,10.0
4657,32,120000000,4,4,3000.0,26.0
4658,0,10500000,3,2,2040.0,7.0
4659,36,14500000,5,2,2700.0,10.0
4660,35,11000000,3,2,1300.0,8.5
4661,35,26000000,5,4,3752.0,11.0
4662,25,25000000,4,4,2800.0,10.0
4663,25,14500000,3,3,2010.0,8.6
4664,28,28000000,4,4,4100.0,10.0
4665,20,24500000,4,4,3800.0,8.9
4666,4,25500000,5,4,3600.0,11.0
4667,28,24000000,4,4,2650.0,8.0
4668,35,13500000,4,3,1500.0,10.0
4669,32,41000000,4,3,3000.0,7.5
4670,35,15600000,3,2,1383.0,6.25
4671,34,23000000,3,2,1800.0,26.0
4672,35,34000000,5,4,4000.0,10.0
4673,22,9800000,3,3,1258.0,7.0
4674,28,28000000,4,4,4100.0,10.0
4675,38,26500000,4,4,3500.0,6.4
4676,3,68000000,5,4,3600.0,9.5
4677,24,9800000,3,1,1000.0,10.0
4678,35,20000000,4,3,3000.0,8.5
4679,13,218500000,5,2,2500.0,23.0
4680,28,31000000,4,3,3000.0,10.0
4681,35,11500000,3,2,1650.0,6.0
4682,35,13800000,3,3,1998.0,10.0
4683,35,22000000,4,4,2785.0,8.0
4684,18,37500000,4,3,2500.0,7.0
4685,18,40000000,4,1,4000.0,12.0
4686,35,30000000,5,4,4012.0,16.0
4687,35,21500000,5,3,2550.0,8.2
4688,28,24000000,4,4,2650.0,8.0
4689,14,25000000,2,2,1200.0,3.0
4690,4,120000000,3,3,3000.0,38.5
4691,1,19500000,4,4,2400.0,10.0
4692,39,4000000,1,1,550.0,2.0
4693,28,22000000,4,4,2500.0,7.0
4694,28,14800000,3,2,1280.0,7.5
4695,27,29500000,4,4,3000.0,7.3
4696,32,45000000,3,2,3000.0,10.0
4697,26,50000000,5,5,2500.0,18.0
4698,25,14500000,4,3,1880.0,8.0
4699,28,22000000,4,4,2650.0,11.6
4700,22,17500000,4,4,2756.0,9.5
4701,31,50000000,5,5,4000.0,8.0
4702,38,32000000,4,4,3650.0,7.4
4703,32,38000000,4,4,3100.0,9.0
4704,38,34000000,4,4,3100.0,8.0
4705,35,6000000,3,1,1200.0,10.0
4706,29,3500000,2,1,700.0,4.0
4707,36,120000000,8,8,2800.0,12.5
4708,33,62500000,4,3,6680.0,181.0
4709,3,27500000,3,1,1500.0,12.0
4710,38,35500000,4,4,3500.0,8.0
4711,22,13800000,3,2,1400.0,10.0
4712,29,26500000,7,4,4300.0,9.6
4713,23,12500000,2,1,750.0,4.4
4714,38,45000000,4,3,3650.0,15.0
4715,23,48000000,4,4,2200.0,12.0
4716,25,24000000,4,3,2400.0,14.0
4717,35,6500000,1,1,1000.0,5.0
4718,28,9800000,2,2,850.0,7.0
4719,21,12000000,3,3,1500.0,10.0
4720,1,31000000,5,4,4100.0,12.65
4721,1,14800000,2,2,2500.0,15.0
4722,35,29500000,5,4,4210.0,16.0
4723,35,22500000,4,3,3000.0,8.2
4724,34,29500000,4,4,3000.0,7.3
4725,26,100000000,6,5,6000.0,18.5
4726,38,19000000,5,3,2900.0,10.5
4727,20,11000000,3,1,2000.0,15.0
4728,38,85000000,4,2,4500.0,19.0
4729,29,17500000,5,4,2600.0,10.5
4730,37,11500000,5,2,2056.0,5.5
4731,28,22000000,4,4,2650.0,11.6
4732,32,29500000,6,6,4500.0,10.0
4733,1,28500000,4,4,3900.0,8.0
4734,28,25000000,3,2,1700.0,10.0
4735,35,11500000,3,3,1650.0,6.0
4736,27,130000000,3,2,2000.0,51.0
4737,38,34000000,4,3,3500.0,8.0
4738,35,19700000,4,4,2500.0,8.0
4739,35,28000000,4,3,3332.0,21.0
4740,35,27000000,4,3,2740.0,8.5
4741,3,26000000,4,4,2900.0,7.6
4742,35,13500000,3,3,1750.0,10.0
4743,25,7600000,2,1,1100.0,4.5
4744,28,18000000,4,4,2400.0,8.0
4745,20,13000000,3,2,2000.0,10.0
4746,35,21000000,5,4,3154.0,6.7
4747,35,21000000,4,3,3000.0,8.0
4748,34,15500000,3,2,1800.0,6.0
4749,3,42000000,4,4,3500.0,10.0
