,Location,Price,Beds,Baths,House Size,Land Size
1441,"Moratuwa, Colombo","60,000,000",7,5,"6,500.0 sqft",20.7 perches
1442,"Malabe, Colombo","23,500,000",5,4,"2,900.0 sqft",8.0 perches
1443,"Kotte, Colombo","36,000,000",4,3,"3,500.0 sqft",12.5 perches
1444,,0,0,0,0.0 sqft,0.0 perches
1445,"Piliyandala, Colombo","22,500,000",5,3,"3,600.0 sqft",10.0 perches
1446,"Kottawa, Colombo","22,500,000",5,3,"2,400.0 sqft",8.0 perches
1447,"Kohuwala, Colombo","70,000,000",6,6,"7,000.0 sqft",15.0 perches
1448,,0,0,0,0.0 sqft,0.0 perches
1449,"Battaramulla, Colombo","185,000,000",7,7,"11,000.0 sqft",20.0 perches
1450,,0,0,0,0.0 sqft,0.0 perches
1451,"Piliyandala, Colombo","12,000,000",3,2,"1,550.0 sqft",8.5 perches
1452,"Pannipitiya, Colombo","25,000,000",4,4,"3,145.0 sqft",7.5 perches
1453,,0,0,0,0.0 sqft,0.0 perches
1454,"Kottawa, Colombo","13,500,000",3,2,"2,000.0 sqft",8.0 perches
1455,"Piliyandala, Colombo","21,000,000",4,4,"3,120.0 sqft",8.0 perches
1456,"Piliyandala, Colombo","16,500,000",4,3,"2,500.0 sqft",10.0 perches
1457,"Battaramulla, Colombo","120,000,000",4,4,"4,000.0 sqft",17.4 perches
1458,,0,0,0,0.0 sqft,0.0 perches
1459,"Kaduwela, Colombo","6,500,000",5,2,"1,500.0 sqft",21.0 perches
1460,,0,0,0,0.0 sqft,0.0 perches
1461,"Piliyandala, Colombo","19,000,000",4,3,"3,000.0 sqft",8.5 perches
1462,"Nugegoda, Colombo","30,000,000",4,2,"2,700.0 sqft",14.0 perches
1463,"Kolonnawa, Colombo","2,400,000",2,1,884.0 sqft,3.0 perches
1464,"Piliyandala, Colombo","7,900,000",1,1,"1,300.0 sqft",6.0 perches
1465,,0,0,0,0.0 sqft,0.0 perches
1466,"Piliyandala, Colombo","15,000,000",4,3,"1,800.0 sqft",6.5 perches
1467,"Malabe, Colombo","26,500,000",4,4,"2,900.0 sqft",10.0 perches
1468,"Battaramulla, Colombo","60,000,000",5,6,"5,000.0 sqft",20.0 perches
1469,,0,0,0,0.0 sqft,0.0 perches
1470,,0,0,0,0.0 sqft,0.0 perches
1471,"Maharagama, Colombo","24,000,000",4,2,"2,000.0 sqft",10.0 perches
1472,"Piliyandala, Colombo","22,500,000",4,4,"2,800.0 sqft",8.0 perches
1473,"Piliyandala, Colombo","21,000,000",5,4,"3,214.0 sqft",6.7 perches
1474,"Kottawa, Colombo","29,500,000",4,4,"3,000.0 sqft",7.3 perches
1475,"Wellampitiya, Colombo","10,500,000",6,2,"2,250.0 sqft",5.5 perches
1476,,0,0,0,0.0 sqft,0.0 perches
1477,"Nawala, Colombo","48,000,000",4,3,"2,850.0 sqft",8.0 perches
1478,,0,0,0,0.0 sqft,0.0 perches
1479,,0,0,0,0.0 sqft,0.0 perches
1480,"Dehiwala, Colombo","16,500,000",3,2,"1,800.0 sqft",10.0 perches
1481,"Talawatugoda, Colombo","45,000,000",5,4,"4,000.0 sqft",10.0 perches
1482,"Kottawa, Colombo","29,800,000",5,4,"3,200.0 sqft",6.0 perches
1483,,0,0,0,0.0 sqft,0.0 perches
1484,"Padukka, Colombo","4,300,000",3,1,"1,260.0 sqft",10.0 perches
1485,"Talawatugoda, Colombo","29,500,000",4,4,"2,800.0 sqft",10.5 perches
1486,"Maharagama, Colombo","29,000,000",5,4,"3,142.0 sqft",10.0 perches
1487,"Athurugiriya, Colombo","19,000,000",3,3,"2,250.0 sqft",6.5 perches
1488,"Piliyandala, Colombo","17,500,000",4,3,"2,400.0 sqft",6.3 perches
1489,"Battaramulla, Colombo","375,000,000",5,5,"8,600.0 sqft",30.0 perches
1490,"Battaramulla, Colombo","153,000,000",4,6,"7,000.0 sqft",16.0 perches
1491,"Talawatugoda, Colombo","34,000,000",4,3,"3,200.0 sqft",7.8 perches
1492,,0,0,0,0.0 sqft,0.0 perches
1493,"Athurugiriya, Colombo","10,000,000",3,2,990.0 sqft,6.0 perches
1494,"Piliyandala, Colombo","15,800,000",3,3,"1,852.0 sqft",12.0 perches
1495,"Piliyandala, Colombo","16,000,000",4,4,"2,450.0 sqft",8.5 perches
1496,,0,0,0,0.0 sqft,0.0 perches
1497,"Talawatugoda, Colombo","45,000,000",4,5,"3,800.0 sqft",10.0 perches
1498,,0,0,0,0.0 sqft,0.0 perches
1499,"Piliyandala, Colombo","22,500,000",5,4,"3,148.0 sqft",9.0 perches
1500,,0,0,0,0.0 sqft,0.0 perches
1501,"Malabe, Colombo","8,500,000",3,2,"1,800.0 sqft",10.0 perches
1502,"Kotte, Colombo","69,000,000",4,4,"4,500.0 sqft",11.2 perches
1503,,0,0,0,0.0 sqft,0.0 perches
1504,"Nawala, Colombo","8,500,000",3,1,"2,800.0 sqft",13.5 perches
1505,"Kottawa, Colombo","10,400,000",5,5,"5,000.0 sqft",13.0 perches
1506,,0,0,0,0.0 sqft,0.0 perches
1507,"Moratuwa, Colombo","23,500,000",4,3,"2,500.0 sqft",15.0 perches
1508,"Kesbewa, Colombo","9,800,000",3,3,"1,354.0 sqft",7.5 perches
1509,,0,0,0,0.0 sqft,0.0 perches
1510,,0,0,0,0.0 sqft,0.0 perches
1511,"Colombo 6, Colombo","75,000,000",4,3,"2,850.0 sqft",7.5 perches
1512,"Piliyandala, Colombo","12,000,000",3,2,"1,350.0 sqft",6.5 perches
1513,"Piliyandala, Colombo","22,000,000",5,3,"2,632.0 sqft",10.0 perches
1514,,0,0,0,0.0 sqft,0.0 perches
1515,"Pannipitiya, Colombo","25,000,000",4,4,"2,850.0 sqft",7.2 perches
1516,"Kesbewa, Colombo","6,800,000",3,2,"2,000.0 sqft",12.8 perches
1517,"Kaduwela, Colombo","11,000,000",2,1,"1,350.0 sqft",9.0 perches
1518,"Nugegoda, Colombo","23,000,000",4,3,"2,000.0 sqft",9.0 perches
1519,"Moratuwa, Colombo","13,000,000",4,2,"27,000.0 sqft",4.0 perches
1520,"Piliyandala, Colombo","10,000,000",3,2,"1,000.0 sqft",7.28 perches
1521,,0,0,0,0.0 sqft,0.0 perches
1522,"Malabe, Colombo","29,000,000",5,4,"2,600.0 sqft",12.0 perches
1523,"Piliyandala, Colombo","13,700,000",3,3,"1,500.0 sqft",10.0 perches
1524,"Piliyandala, Colombo","21,000,000",5,4,"2,700.0 sqft",7.0 perches
1525,"Malabe, Colombo","30,000,000",4,3,"3,100.0 sqft",10.0 perches
1526,"Piliyandala, Colombo","15,500,000",4,3,"2,200.0 sqft",6.5 perches
1527,"Malabe, Colombo","17,500,000",3,3,"2,000.0 sqft",8.0 perches
1528,"Maharagama, Colombo","45,000,000",4,3,"3,700.0 sqft",12.0 perches
1529,,0,0,0,0.0 sqft,0.0 perches
1530,"Boralesgamuwa, Colombo","36,000,000",5,4,"3,785.0 sqft",10.0 perches
1531,,0,0,0,0.0 sqft,0.0 perches
1532,"Malabe, Colombo","28,500,000",4,4,"2,800.0 sqft",10.0 perches
1533,"Piliyandala, Colombo","22,500,000",4,4,"3,450.0 sqft",9.0 perches
1534,,0,0,0,0.0 sqft,0.0 perches
1535,"Piliyandala, Colombo","13,500,000",3,3,"1,452.0 sqft",7.5 perches
1536,"Kottawa, Colombo","25,000,000",3,2,"2,100.0 sqft",7.5 perches
1537,"Nugegoda, Colombo","37,500,000",6,4,"3,500.0 sqft",12.0 perches
1538,,0,0,0,0.0 sqft,0.0 perches
1539,"Malabe, Colombo","17,800,000",3,3,"1,800.0 sqft",10.0 perches
1540,"Boralesgamuwa, Colombo","35,500,000",5,4,"3,578.0 sqft",10.0 perches
1541,"Angoda, Colombo","11,000,000",2,1,"1,400.0 sqft",11.0 perches
1542,"Piliyandala, Colombo","12,000,000",3,2,"1,300.0 sqft",6.5 perches
1543,"Malabe, Colombo","28,800,000",6,4,"2,850.0 sqft",12.0 perches
1544,"Piliyandala, Colombo","15,000,000",4,2,"2,400.0 sqft",10.0 perches
1545,"Colombo 4, Colombo","235,000,000",8,6,"5,000.0 sqft",19.0 perches
1546,"Boralesgamuwa, Colombo","69,000,000",4,3,"4,500.0 sqft",26.0 perches
1547,,0,0,0,0.0 sqft,0.0 perches
1548,,0,0,0,0.0 sqft,0.0 perches
1549,"Talawatugoda, Colombo","45,000,000",5,4,"4,200.0 sqft",10.0 perches
1550,"Ratmalana, Colombo","17,500,000",5,4,"2,500.0 sqft",7.0 perches
1551,,0,0,0,0.0 sqft,0.0 perches
1552,,0,0,0,0.0 sqft,0.0 perches
1553,,0,0,0,0.0 sqft,0.0 perches
1554,,0,0,0,0.0 sqft,0.0 perches
1555,,0,0,0,0.0 sqft,0.0 perches
1556,"Athurugiriya, Colombo","17,000,000",4,4,"2,400.0 sqft",10.0 perches
1557,"Piliyandala, Colombo","13,700,000",3,3,"1,506.0 sqft",10.0 perches
1558,"Piliyandala, Colombo","14,500,000",4,2,"1,600.0 sqft",13.0 perches
1559,"Homagama, Colombo","5,300,000",3,1,"1,300.0 sqft",10.7 perches
1560,"Piliyandala, Colombo","15,000,000",4,3,"1,675.0 sqft",13.0 perches
1561,"Boralesgamuwa, Colombo","36,000,000",5,4,"3,600.0 sqft",10.0 perches
1562,"Battaramulla, Colombo","37,000,000",5,4,"3,500.0 sqft",7.5 perches
1563,"Colombo 8, Colombo","105,000,000",5,3,"3,000.0 sqft",15.0 perches
1564,"Dehiwala, Colombo","28,080,000",3,2,"2,500.0 sqft",7.8 perches
1565,"Piliyandala, Colombo","22,500,000",4,4,"2,800.0 sqft",8.0 perches
1566,"Boralesgamuwa, Colombo","29,000,000",4,4,"3,800.0 sqft",6.5 perches
1567,,0,0,0,0.0 sqft,0.0 perches
1568,"Piliyandala, Colombo","45,000,000",4,2,"2,500.0 sqft",6.0 perches
1569,"Dehiwala, Colombo","28,500,000",5,2,"2,160.0 sqft",8.0 perches
1570,"Mount Lavinia, Colombo","35,500,000",3,2,"2,300.0 sqft",6.0 perches
1571,"Dehiwala, Colombo","56,000,000",4,2,"2,500.0 sqft",14.0 perches
1572,"Malabe, Colombo","23,000,000",5,4,"3,000.0 sqft",8.0 perches
1573,"Athurugiriya, Colombo","16,800,000",4,4,"2,450.0 sqft",6.5 perches
1574,"Talawatugoda, Colombo","42,000,000",4,4,"3,500.0 sqft",10.0 perches
1575,"Battaramulla, Colombo","98,500,000",5,3,"4,000.0 sqft",43.0 perches
1576,,0,0,0,0.0 sqft,0.0 perches
1577,"Athurugiriya, Colombo","11,800,000",3,3,"1,700.0 sqft",7.5 perches
1578,,0,0,0,0.0 sqft,0.0 perches
1579,,0,0,0,0.0 sqft,0.0 perches
1580,"Piliyandala, Colombo","26,000,000",5,4,"3,600.0 sqft",11.0 perches
1581,,0,0,0,0.0 sqft,0.0 perches
1582,"Talawatugoda, Colombo","25,000,000",4,4,"2,650.0 sqft",10.0 perches
1583,,0,0,0,0.0 sqft,0.0 perches
1584,"Wellampitiya, Colombo","5,000,000",2,2,650.0 sqft,3.5 perches
1585,"Malabe, Colombo","28,000,000",4,4,"3,100.0 sqft",8.0 perches
1586,,0,0,0,0.0 sqft,0.0 perches
1587,"Malabe, Colombo","42,000,000",5,5,"4,200.0 sqft",15.0 perches
1588,"Angoda, Colombo","18,000,000",3,2,"2,000.0 sqft",15.0 perches
1589,"Maharagama, Colombo","27,500,000",4,2,"1,800.0 sqft",12.9 perches
1590,"Colombo 5, Colombo","253,000,000",6,4,"5,000.0 sqft",23.0 perches
1591,"Dehiwala, Colombo","37,000,000",4,3,"1,800.0 sqft",7.0 perches
1592,"Piliyandala, Colombo","23,500,000",4,2,"3,000.0 sqft",10.0 perches
1593,"Malabe, Colombo","25,000,000",3,3,"2,100.0 sqft",13.2 perches
1594,"Malabe, Colombo","24,000,000",8,5,"2,500.0 sqft",15.0 perches
1595,"Malabe, Colombo","17,000,000",4,4,"2,100.0 sqft",7.3 perches
1596,"Boralesgamuwa, Colombo","21,000,000",5,4,"3,145.0 sqft",6.8 perches
1597,"Malabe, Colombo","23,500,000",5,4,"3,245.0 sqft",8.0 perches
1598,,0,0,0,0.0 sqft,0.0 perches
1599,"Boralesgamuwa, Colombo","33,000,000",5,4,"3,458.0 sqft",10.0 perches
1600,"Dehiwala, Colombo","58,000,000",4,4,"3,800.0 sqft",8.0 perches
1601,"Pannipitiya, Colombo","39,000,000",4,5,"3,000.0 sqft",15.0 perches
1602,"Mount Lavinia, Colombo","35,000,000",4,2,"1,200.0 sqft",4.2 perches
1603,"Malabe, Colombo","17,000,000",4,3,"2,000.0 sqft",6.0 perches
1604,,0,0,0,0.0 sqft,0.0 perches
1605,"Ratmalana, Colombo","34,000,000",4,4,"2,500.0 sqft",6.6 perches
1606,"Battaramulla, Colombo","30,000,000",4,4,"4,200.0 sqft",9.5 perches
1607,"Malabe, Colombo","36,000,000",4,4,"3,500.0 sqft",11.8 perches
1608,"Malabe, Colombo","27,500,000",4,4,"4,100.0 sqft",10.0 perches
1609,"Talawatugoda, Colombo","100,000,000",6,4,"4,000.0 sqft",17.0 perches
1610,,0,0,0,0.0 sqft,0.0 perches
1611,"Talawatugoda, Colombo","35,000,000",4,4,"3,600.0 sqft",8.0 perches
1612,,0,0,0,0.0 sqft,0.0 perches
1613,"Athurugiriya, Colombo","15,000,000",3,1,"3,000.0 sqft",20.0 perches
1614,"Battaramulla, Colombo","37,000,000",5,4,"3,500.0 sqft",7.0 perches
1615,"Piliyandala, Colombo","15,500,000",3,3,"1,758.0 sqft",12.0 perches
1616,,0,0,0,0.0 sqft,0.0 perches
1617,"Malabe, Colombo","35,000,000",4,3,"1,750.0 sqft",10.0 perches
1618,"Piliyandala, Colombo","23,500,000",6,3,"3,000.0 sqft",13.5 perches
1619,"Malabe, Colombo","23,500,000",5,4,"3,215.0 sqft",8.0 perches
1620,"Malabe, Colombo","22,000,000",4,4,"2,650.0 sqft",11.6 perches
1621,"Kottawa, Colombo","19,000,000",4,3,"2,850.0 sqft",8.0 perches
1622,,0,0,0,0.0 sqft,0.0 perches
1623,,0,0,0,0.0 sqft,0.0 perches
1624,"Malabe, Colombo","17,000,000",4,4,"2,450.0 sqft",8.0 perches
1625,"Athurugiriya, Colombo","11,000,000",3,3,"1,400.0 sqft",7.3 perches
1626,"Battaramulla, Colombo","37,500,000",4,4,"3,100.0 sqft",6.5 perches
1627,,0,0,0,0.0 sqft,0.0 perches
1628,"Colombo 5, Colombo","40,000,000",4,3,"3,000.0 sqft",6.5 perches
1629,,0,0,0,0.0 sqft,0.0 perches
1630,"Piliyandala, Colombo","15,000,000",4,2,"2,300.0 sqft",10.0 perches
1631,"Malabe, Colombo","17,000,000",4,4,"1,950.0 sqft",6.0 perches
1632,"Athurugiriya, Colombo","27,500,000",5,4,"2,500.0 sqft",22.32 perches
1633,"Maharagama, Colombo","12,000,000",3,1,"1,500.0 sqft",9.5 perches
1634,,0,0,0,0.0 sqft,0.0 perches
1635,,0,0,0,0.0 sqft,0.0 perches
1636,"Piliyandala, Colombo","22,800,000",5,3,"2,100.0 sqft",6.5 perches
1637,"Piliyandala, Colombo","15,500,000",3,3,"1,785.0 sqft",12.0 perches
1638,,0,0,0,0.0 sqft,0.0 perches
1639,"Kottawa, Colombo","25,000,000",4,2,"3,650.0 sqft",10.0 perches
1640,,0,0,0,0.0 sqft,0.0 perches
1641,,0,0,0,0.0 sqft,0.0 perches
1642,"Malabe, Colombo","17,800,000",3,3,"1,750.0 sqft",10.0 perches
1643,"Wellampitiya, Colombo","4,000,000",3,1,"1,387.0 sqft",5.1 perches
1644,"Talawatugoda, Colombo","39,000,000",4,4,"3,600.0 sqft",8.0 perches
1645,,0,0,0,0.0 sqft,0.0 perches
1646,,0,0,0,0.0 sqft,0.0 perches
1647,"Boralesgamuwa, Colombo","36,500,000",5,4,"3,600.0 sqft",10.0 perches
1648,,0,0,0,0.0 sqft,0.0 perches
1649,,0,0,0,0.0 sqft,0.0 perches
1650,"Malabe, Colombo","28,000,000",4,4,"3,100.0 sqft",8.0 perches
1651,"Pannipitiya, Colombo","29,500,000",4,4,"3,500.0 sqft",7.5 perches
1652,,0,0,0,0.0 sqft,0.0 perches
1653,"Piliyandala, Colombo","21,000,000",5,4,"2,700.0 sqft",7.5 perches
1654,"Piliyandala, Colombo","34,000,000",5,4,"4,500.0 sqft",10.0 perches
1655,"Talawatugoda, Colombo","50,000,000",4,4,"3,000.0 sqft",21.0 perches
1656,"Athurugiriya, Colombo","29,500,000",4,4,"2,900.0 sqft",12.0 perches
1657,"Nugegoda, Colombo","88,000,000",4,5,"3,000.0 sqft",16.0 perches
1658,"Malabe, Colombo","35,000,000",4,4,"3,500.0 sqft",11.8 perches
1659,"Colombo 5, Colombo","180,000,000",6,6,"4,600.0 sqft",8.5 perches
1660,"Homagama, Colombo","4,700,000",3,1,"1,250.0 sqft",10.0 perches
1661,"Malabe, Colombo","28,000,000",4,4,"3,100.0 sqft",8.0 perches
1662,,0,0,0,0.0 sqft,0.0 perches
1663,"Piliyandala, Colombo","13,900,000",3,3,"1,100.0 sqft",9.5 perches
1664,"Kesbewa, Colombo","29,000,000",6,6,"5,660.0 sqft",21.0 perches
1665,"Angoda, Colombo","15,500,000",4,1,"3,500.0 sqft",18.44 perches
1666,"Piliyandala, Colombo","6,700,000",4,2,"1,500.0 sqft",11.2 perches
1667,,0,0,0,0.0 sqft,0.0 perches
1668,"Piliyandala, Colombo","21,000,000",5,3,"2,600.0 sqft",20.0 perches
1669,"Kottawa, Colombo","22,500,000",4,2,"2,300.0 sqft",11.1 perches
1670,,0,0,0,0.0 sqft,0.0 perches
1671,"Dehiwala, Colombo","53,000,000",6,5,"4,000.0 sqft",14.0 perches
1672,"Nugegoda, Colombo","32,000,000",4,2,"2,850.0 sqft",14.3 perches
1673,,0,0,0,0.0 sqft,0.0 perches
1674,"Maharagama, Colombo","35,000,000",5,4,"3,500.0 sqft",10.0 perches
1675,,0,0,0,0.0 sqft,0.0 perches
1676,"Malabe, Colombo","29,000,000",5,4,"2,600.0 sqft",12.0 perches
1677,"Talawatugoda, Colombo","82,500,000",6,6,"4,950.0 sqft",12.0 perches
1678,"Piliyandala, Colombo","16,000,000",4,3,"2,400.0 sqft",8.5 perches
1679,"Kotte, Colombo","18,500,000",4,2,"2,400.0 sqft",10.7 perches
1680,"Mount Lavinia, Colombo","12,000,000",3,2,"2,000.0 sqft",3.2 perches
1681,"Kaduwela, Colombo","15,000,000",2,1,"1,400.0 sqft",11.0 perches
1682,"Piliyandala, Colombo","28,000,000",4,4,"4,500.0 sqft",10.0 perches
1683,"Kaduwela, Colombo","25,500,000",4,2,"3,120.0 sqft",32.0 perches
1684,,0,0,0,0.0 sqft,0.0 perches
1685,"Piliyandala, Colombo","17,000,000",4,3,"2,400.0 sqft",6.3 perches
1686,"Kesbewa, Colombo","17,500,000",5,2,"2,200.0 sqft",13.5 perches
1687,"Battaramulla, Colombo","39,800,000",5,3,"4,500.0 sqft",30.0 perches
1688,"Avissawella, Colombo","13,000,000",4,1,"2,500.0 sqft",25.0 perches
1689,,0,0,0,0.0 sqft,0.0 perches
1690,,0,0,0,0.0 sqft,0.0 perches
1691,"Pannipitiya, Colombo","17,000,000",4,3,"2,800.0 sqft",8.0 perches
1692,"Talawatugoda, Colombo","24,000,000",4,4,"2,700.0 sqft",8.0 perches
1693,"Hanwella, Colombo","5,500,000",2,1,"1,200.0 sqft",15.0 perches
1694,"Piliyandala, Colombo","16,500,000",5,4,"2,500.0 sqft",7.0 perches
1695,"Kottawa, Colombo","29,500,000",4,4,"3,200.0 sqft",8.0 perches
1696,"Kottawa, Colombo","24,000,000",4,4,"2,900.0 sqft",10.0 perches
1697,,0,0,0,0.0 sqft,0.0 perches
1698,"Malabe, Colombo","9,600,000",2,1,"1,050.0 sqft",8.5 perches
1699,"Kottawa, Colombo","13,500,000",4,2,"1,400.0 sqft",10.0 perches
1700,"Homagama, Colombo","6,500,000",3,1,"1,200.0 sqft",20.0 perches
1701,"Piliyandala, Colombo","21,500,000",4,4,"3,000.0 sqft",6.0 perches
1702,"Angoda, Colombo","6,000,000",2,1,"1,100.0 sqft",6.5 perches
1703,,0,0,0,0.0 sqft,0.0 perches
1704,"Piliyandala, Colombo","19,700,000",4,4,"2,998.0 sqft",8.0 perches
1705,"Boralesgamuwa, Colombo","24,000,000",3,3,"2,500.0 sqft",11.7 perches
1706,,0,0,0,0.0 sqft,0.0 perches
1707,"Rajagiriya, Colombo","65,000,000",5,5,"4,000.0 sqft",11.2 perches
1708,,0,0,0,0.0 sqft,0.0 perches
1709,,0,0,0,0.0 sqft,0.0 perches
1710,"Kottawa, Colombo","19,800,000",4,3,"2,500.0 sqft",8.0 perches
1711,"Athurugiriya, Colombo","27,500,000",4,4,"4,000.0 sqft",10.0 perches
1712,,0,0,0,0.0 sqft,0.0 perches
1713,"Battaramulla, Colombo","42,000,000",4,4,"3,500.0 sqft",10.0 perches
1714,"Malabe, Colombo","37,000,000",4,4,"2,900.0 sqft",10.0 perches
1715,"Malabe, Colombo","23,500,000",3,3,"2,900.0 sqft",7.1 perches
1716,"Maharagama, Colombo","26,000,000",5,4,"1,900.0 sqft",8.5 perches
1717,,0,0,0,0.0 sqft,0.0 perches
1718,,0,0,0,0.0 sqft,0.0 perches
1719,"Malabe, Colombo","16,000,000",3,3,"1,800.0 sqft",10.0 perches
1720,"Nugegoda, Colombo","32,000,000",4,3,"2,000.0 sqft",8.0 perches
1721,"Piliyandala, Colombo","13,800,000",3,3,"2,014.0 sqft",7.5 perches
1722,"Piliyandala, Colombo","17,500,000",4,3,"2,400.0 sqft",6.3 perches
1723,"Malabe, Colombo","10,800,000",3,3,"1,400.0 sqft",6.5 perches
1724,"Malabe, Colombo","24,000,000",4,3,"2,400.0 sqft",7.0 perches
1725,"Piliyandala, Colombo","21,000,000",5,4,"2,700.0 sqft",7.0 perches
1726,,0,0,0,0.0 sqft,0.0 perches
1727,"Malabe, Colombo","24,000,000",4,4,"2,650.0 sqft",7.0 perches
1728,"Kottawa, Colombo","24,000,000",5,4,"3,258.0 sqft",10.0 perches
1729,,0,0,0,0.0 sqft,0.0 perches
1730,"Piliyandala, Colombo","15,000,000",3,3,"1,758.0 sqft",12.0 perches
1731,"Battaramulla, Colombo","30,000,000",4,2,"2,200.0 sqft",13.0 perches
1732,"Moratuwa, Colombo","23,000,000",4,4,"2,500.0 sqft",6.0 perches
1733,"Malabe, Colombo","10,800,000",3,3,"1,350.0 sqft",6.0 perches
1734,"Battaramulla, Colombo","37,000,000",5,5,"3,500.0 sqft",7.0 perches
1735,"Dehiwala, Colombo","50,000,000",5,4,"3,000.0 sqft",7.0 perches
1736,"Malabe, Colombo","22,000,000",4,3,"2,771.0 sqft",12.0 perches
1737,"Athurugiriya, Colombo","11,000,000",4,2,"1,500.0 sqft",10.0 perches
1738,"Colombo 3, Colombo","120,000,000",4,3,"2,310.0 sqft",4.75 perches
1739,"Piliyandala, Colombo","23,500,000",4,2,"3,000.0 sqft",10.0 perches
1740,,0,0,0,0.0 sqft,0.0 perches
1741,"Battaramulla, Colombo","28,000,000",6,3,"2,000.0 sqft",15.4 perches
1742,"Boralesgamuwa, Colombo","29,500,000",4,3,"1,900.0 sqft",6.0 perches
1743,"Homagama, Colombo","18,500,000",4,4,"2,800.0 sqft",8.5 perches
1744,"Battaramulla, Colombo","24,000,000",4,5,"1,500.0 sqft",6.0 perches
1745,,0,0,0,0.0 sqft,0.0 perches
1746,"Talawatugoda, Colombo","45,000,000",4,4,"4,000.0 sqft",10.25 perches
1747,"Piliyandala, Colombo","16,500,000",5,2,"2,524.0 sqft",8.5 perches
1748,,0,0,0,0.0 sqft,0.0 perches
1749,"Nugegoda, Colombo","23,000,000",4,3,"2,500.0 sqft",10.0 perches
1750,"Piliyandala, Colombo","21,000,000",4,4,"3,000.0 sqft",6.0 perches
1751,"Malabe, Colombo","23,500,000",3,3,"2,950.0 sqft",7.1 perches
1752,,0,0,0,0.0 sqft,0.0 perches
1753,"Athurugiriya, Colombo","12,000,000",3,3,"1,550.0 sqft",7.5 perches
1754,,0,0,0,0.0 sqft,0.0 perches
1755,"Kaduwela, Colombo","13,500,000",4,3,"16,000.0 sqft",10.0 perches
1756,"Piliyandala, Colombo","23,500,000",6,2,"3,000.0 sqft",13.5 perches
1757,"Talawatugoda, Colombo","35,000,000",4,3,"3,200.0 sqft",8.0 perches
1758,"Piliyandala, Colombo","17,000,000",4,4,"2,875.0 sqft",6.0 perches
1759,,0,0,0,0.0 sqft,0.0 perches
1760,"Athurugiriya, Colombo","26,500,000",7,3,"3,100.0 sqft",8.0 perches
1761,"Piliyandala, Colombo","13,700,000",3,3,"1,528.0 sqft",10.0 perches
1762,"Malabe, Colombo","35,000,000",4,4,"3,200.0 sqft",8.0 perches
1763,"Battaramulla, Colombo","37,000,000",5,4,"3,500.0 sqft",7.5 perches
1764,,0,0,0,0.0 sqft,0.0 perches
1765,,0,0,0,0.0 sqft,0.0 perches
1766,"Athurugiriya, Colombo","14,300,000",2,1,"1,300.0 sqft",15.0 perches
1767,"Athurugiriya, Colombo","16,800,000",4,4,"2,450.0 sqft",6.3 perches
1768,,0,0,0,0.0 sqft,0.0 perches
1769,"Boralesgamuwa, Colombo","36,000,000",5,4,"3,758.0 sqft",10.0 perches
1770,,0,0,0,0.0 sqft,0.0 perches
1771,"Malabe, Colombo","28,500,000",4,4,"4,300.0 sqft",10.0 perches
1772,"Boralesgamuwa, Colombo","29,700,000",4,3,"3,000.0 sqft",6.0 perches
1773,"Piliyandala, Colombo","14,500,000",4,3,"1,900.0 sqft",9.0 perches
1774,"Maharagama, Colombo","17,000,000",4,5,980.1 sqft,3.6 perches
1775,"Kottawa, Colombo","22,500,000",5,4,"3,100.0 sqft",8.0 perches
1776,,0,0,0,0.0 sqft,0.0 perches
1777,"Piliyandala, Colombo","10,000,000",3,2,950.0 sqft,7.28 perches
1778,"Talawatugoda, Colombo","43,000,000",5,4,"3,000.0 sqft",11.0 perches
1779,"Piliyandala, Colombo","10,000,000",3,1,"1,100.0 sqft",12.0 perches
1780,"Kottawa, Colombo","14,400,000",3,3,"1,856.0 sqft",8.7 perches
1781,"Dehiwala, Colombo","40,500,000",4,3,"3,000.0 sqft",6.0 perches
1782,"Talawatugoda, Colombo","32,500,000",3,3,"1,850.0 sqft",10.0 perches
1783,,0,0,0,0.0 sqft,0.0 perches
1784,,0,0,0,0.0 sqft,0.0 perches
1785,"Piliyandala, Colombo","23,000,000",5,4,"2,500.0 sqft",10.0 perches
1786,,0,0,0,0.0 sqft,0.0 perches
1787,"Piliyandala, Colombo","12,000,000",3,2,"1,300.0 sqft",7.5 perches
1788,,0,0,0,0.0 sqft,0.0 perches
1789,"Malabe, Colombo","26,000,000",4,3,"3,400.0 sqft",10.0 perches
1790,"Talawatugoda, Colombo","35,000,000",5,4,"3,250.0 sqft",9.7 perches
1791,"Piliyandala, Colombo","12,000,000",3,2,"1,500.0 sqft",8.0 perches
1792,"Athurugiriya, Colombo","16,800,000",4,4,"2,400.0 sqft",6.3 perches
1793,,0,0,0,0.0 sqft,0.0 perches
1794,,0,0,0,0.0 sqft,0.0 perches
1795,"Nugegoda, Colombo","21,000,000",4,3,"2,100.0 sqft",7.0 perches
1796,"Talawatugoda, Colombo","45,000,000",4,3,"3,200.0 sqft",10.0 perches
1797,"Athurugiriya, Colombo","11,500,000",3,1,"1,700.0 sqft",15.0 perches
1798,"Kesbewa, Colombo","11,000,000",3,3,"1,500.0 sqft",10.0 perches
1799,"Athurugiriya, Colombo","17,000,000",4,2,"2,200.0 sqft",6.0 perches
1800,"Malabe, Colombo","24,000,000",4,4,"2,650.0 sqft",8.0 perches
