,0,1,2,3,4,5,6,7,8,9
27,2 Story Modern Type House in Angoda, 8 Jun  9:10 pm,"Angoda, Colombo","22,000,000","2 story Modern type house situated in Delgahawatta Rd kotikawatta,800 m to angoda town","Delgahawatta Road,angoda",4,2,"2,600.0 sqft",9.5 perches
28,House for sale - Angoda,12 Jun  1:03 pm,"Angoda, Colombo","6,800,000",Clear DeedAwissawella Main Road 100mElectricity and Water Fully TileLower deck Completed Agent SaleGate,"No 277/1D Hospital Rd, Angoda",2,1,"1,200.0 sqft",5.0 perches
29,Immediate House for Sale - Himbutana, 8 Jun 10:42 am,"Angoda, Colombo","3,600,000","2nd floor house for sale with parking space for one vehical .Suitable for small family . 3 km to Koswaththa juction, 5Km to Rajagiriya juction.For Immediate sale","7B/2/3 Himbutu Uyana Housing Scheme, Himbutana",2,1,"1,125.0 sqft",2.5 perches
30,2 Storied House for Sale in Kotikawatta Road IDH, 7 Jul 11:37 am,"Angoda, Colombo","16,500,000","IDH හන්දියේ සිට මීටර් 500ක් පමණ වන අඩි 15  හා අඩි 20 පාර සහිත පර්චස් 6  ඉඩමේ කාමර 4 නාන කාමර 2ක් ද ඇති  වටිනා අලංකාර  නවීන පන්නයට ඉදිකරන ලද අංගසම්පූර්ණ දෙමහල් නිවස ලක්ෂ 165 කට විකිනීමට ඇත .ROOLER GATE , HOT WATER  හා A/C ඇතුලු පහසුකම් ද සහිතයි .නිවස පරීක්ෂා කිරීමෙන් පසුව මිල සාකච්ඡා කල හැක .තැරව්කරුවන් අනවශ්‍යයි .සත්‍ය ගැනුම්කරුවන් සදහා පමණයි .නිවස පරීක්ෂා කිරීම සදහා සාකච්ඡා කර කලින් වෙලාවක් වෙන්කර ගන්න .ස්තූතියි ....",KOTIKAWATTA ROAD  BATALANDA HENA  IDH .,4,2,"2,250.0 sqft",6.0 perches
31,House for Sale - Angoda, 5 Jun  4:25 pm,"Angoda, Colombo","4,000,000",1.5km to Angoda town1km to Galwana4km to KaduwelaParking Space for more than 2 vehiclesවාහන නැවැත්වීමට ඉඩකඩ ඇතපර්චස් 12කි,"Kelani Nadi Road, Angoda",2,1,900.0 sqft,12.0 perches
32,14 Perch Land with a House for Sale - Kotikawatte,17 Jun 11:39 am,"Angoda, Colombo","19,000,000",14 Perch Land with Ground Floor Completed House for Sale or Lease at 175 Bus Route in Kotikawatte. 200m to Kotikawatte JunctionAll the Facilities Are Nearby Distance. Peace and Calm Environment.Clear Deeds and Looking for Sale or Lease,2,1,"3,000.0 sqft",14.0 perches,
33,House for Sale in - Kotikawatta, 4 Jun  6:26 pm,"Angoda, Colombo","11,000,000","New Single story house at Weeramal Mawatha, Kotikawatta.6 Perches with Landscaped garden area.•  1100 Sq. Ft. •  20 Ft Roads• 3 Bed rooms ( 1 Attach Bath room & AC )• 2 bathrooms• Living, dining, pantry area • Pipe born water with over head water tank• 02 Vehicles can be Park • Roller Gate (Three singha)",3,2,"1,100.0 sqft",6.0 perches,
34,දෙමහල් නිවස - අංගොඩ,30 Jun  6:12 pm,"Angoda, Colombo","6,500,000","නිස්කලංක පරිසරය , වාහන නවතා තැබීමට පහසුකම් , ජලය , විදුලියකොළඹට කිලෝ.මී  7මාළෙඹි  බත්තරමුල්ල කඩුවෙළ ආසන්නව","172/2B Maligagodalla Road , Mulleriyawa New Town Secant Lane",4,2,"1,200.0 sqft",5.5 perches
35,House for Sale in Angoda,10 Jul  2:42 pm,"Angoda, Colombo","12,500,000","FOR URGENT SALE10 Perches Land size5 Perches House areaBrand new house for sale... Approved plan for a two story house & 1st floor fully completed.Roller Shutters with Remote, Rocell tiles, all Branded items installed to the Bathroom.Large Veranda & Good looking garden area in Front & Backyard too . Septic tank,3rings + 1 extra set 3rings for overflowed water from the septic tank. Water + ElectricityWater TankMore than 12feet Road, newly paving blocks has installed.5' thick Slab. 100 meters to Avissawella Low level road5 min to Kaduwela Highway 15 min to ColomboMore access roads to Battaramulla, Rajagiriya, Kelani Temple......Water proofing blind wall",Mulleriywa new town,1,1,"1,360.0 sqft",10.0 perches
36,2 Storied Units House for Sale in Angoda Thalahena., 8 Jul 11:09 am,"Angoda, Colombo","15,000,000","2 storied 2 units house for immediate sale in Angoda. - (2.4km to Thalahena Junction, Battaramulla) ",4,2,"2,500.0 sqft",6.5 perches,
37,"02 Story Luxury House Available for Sale in Angoda, Kotikawatta",25 Jun  9:51 am,"Angoda, Colombo","28,500,000","02 Storied Luxury  House available for Sale in Kotikawatta with separate entrance. Just 400 meters away from Kotikawatta junction. built on 12.5 Perches Land area with Right round Boundary wall. Very convenient location close to Angoda Town. This house consists with 4 bedrooms (2 bedrooms A/C), 2 attached bathrooms, 01 common bathroom, terrazzo floor, kitchen and pantry cupboards, 02 gates. jack wood window and doors. easy access to Rajagiriya and Angoda Towns.",Kotikawatta,4,3,"2,800.0 sqft",12.5 perches
38,House with Land for Sale Kellanimulla,28 May  9:58 am,"Angoda, Colombo","9,500,000",Serious Buyers Only!,"401/1/2A, Kellanimulla Muleriyawa New Town",3,1,"2,000.0 sqft",7.7 perches
39,Two Story House for Sale in Ambathale,28 May  9:12 am,"Angoda, Colombo","23,000,000","Ambathale Old road. 300 m to Low level (Colombo To Avissawella) Rd. Separate entrance, electricity & water. Ideal investment. 3KM to Southern Express way. 20minutes to Rajagiriya, Battaramulla & Malabe. 2KM to Kelaniya. Close to Schools & hospitals. High residential area.",4,2,"2,300.0 sqft",7.75 perches,
40,House For Sale Mulleriyawa,27 May  4:58 pm,"Angoda, Colombo","19,300,000","දෙමහල් නිවස,ටයිල් කර ඇත,Finishing වහල ,Remote Gate,කුබුක් ලෑලි අල්ලා ඇත.","68/11 A , Malgama Road , Mulleriyawa",5,2,"2,678.0 sqft",8.5 perches
41,House for Sale in Kotikawatta,26 May  5:39 pm,"Angoda, Colombo","11,000,000",කොටිකාවත්ත මහබුත්ගමුව ප්‍රදේශයේ තනි තට්ටුවේ නිවස විකිණීමට ! කොළඹට ඉතා පහසුවෙන් ප්‍රවේශ වීමේ හැකියාව.පර්චස් 12 ඉඩම.ඉදිරිපස සහ පසුපස ඉඩකඩ සහිත ගෙවත්ත.පුළුල් ආලින්දය.නිදන කාමර දෙකයි.ඇතුලත නාන කාමරයට අමතරව පිටතද නාන කාමයක් පිහිටා ඇත.කෑම කාමරය (Dinning room) පුළුල් මුළුතැන්ගෙය (Spacious kitchen),2,1,"1,270.0 sqft",12.0 perches,
42,House For Sale at Kotikawatta,25 May  1:38 pm,"Angoda, Colombo","4,000,000",Land with house for sale at Kotikawatta==============================,"No : 88/1 c, Kotikawatta, Kudabuthgamuwa",2,1,850.0 sqft,6.5 perches
43,"House for Sale At,hibutana Road Galwana,angoda",24 May  3:08 pm,"Angoda, Colombo","21,000,000","house for sale at,hibutana road galwana,angoda    *land extent: 8.6p.                                                           *Distance to main rood: 100m.(Avissawella colombo road) #Ground floor: *parking spaces: 2 vehicles *living,dining 1 bed room and 1 attached bath room, kitchen *floor area sq feet- 2000. #1st floor: *3 bed room,1 attached bathroom and master bed room with attached bathroom *TV room and open erea *floor erea sq feet- 2000  #2nd floor: *1bed room and sarven room,big open area •totel bed room:06 bath room:03 •walking distance to main road. Food city,super market,fish market,resturent,banks,oki international school and higway.",6,3,"2,000.0 sqft",8.6 perches,
44,House for Sale in Angoda,23 May 12:45 pm,"Angoda, Colombo","31,000,000","50 m to main road  (colombo Awissawella Road) walking distance to Angoda junction.  7.5 perches , Two storey house and single storey separated house. Two storey house. ....* Two Large bed rooms *one bathroom *TV Area *Upstair Garden *Large balcony *Living room *Large kitchen *Dining room * one car porch *completely TiledSingle storey house - Two bed rooms -one bathroom -Living Room-one kitchen Flooring Tile with I panel sivilima.We sell with All furnituresOne bathroom in outside with water tank.CCTV camera system. Clear Deeds and Bank Loan already available.",4,3,"2,400.0 sqft",7.5 perches,
