,0,1,2,3,4,5,6,7
33,Lands for Sale - Boralesgamuwa,18 Jul  1:11 pm,"Boralesgamuwa, Colombo","1,550,000","Land for sale in borelasgamuwa aberathne mawathaPre sales reservation available on site development period for special pricesfor main road 120 bus route 300mfor town 450,6 blocks abailableper perch 1550000 per perch starting price.Tharanga landsales prasants boralagamuwa avendra terrace project as a housing project as wellwe built ur own house according to your tast on same land1910 squre feetstwo sory with terace 3bed roomservant room 2 toilet bathrooms1 servant toilet bathroomliving TV launchdining small gardencar portdining 3 balconies one terraceceelingbrick wallsback yard and suronded with tall parapot wallhous and land both 28.75milion onlyබොරලැස්ගමුව අබේරත්න මාවත අගන බිම්කොටස් 6ක් විකිණීමටසංවර්දනය වන ඉඩම වෙන්කරව ගැනීමෙන් විශේෂ වාසි අත්විඳින්න 120 බස් පාරේ සිට ඉඩමට මීටර් 300ඉඩමේ සිට බොරලැස්ගමුව නගරයට මීටර් 450පෙර්චසය 1550000 සිට ඉහලට",bralasgamuwa abeyrathne mawatha,"Commercial, Residential",6.0 perches
34,Land for sale in Boaralesgamuwa,10 Jul 12:25 pm,"Boralesgamuwa, Colombo","1,450,000",Land for sale in Boaralesgamuwa,"Commercial, Residential",14.5 perches,
35,90 P Bare Land Sale at Boralesgamuwa,10 Jul 11:06 am,"Boralesgamuwa, Colombo","3,000,000",Rs 3000000.00 LAKHSPER PERCHNegotiable,Facing Matisudagara road Boralesgamuwa,"Commercial, Residential",90.0 perches
36,බොරලැස්ගමුව මාලිගා පෙදෙසේ පර්චස් 8.5 ඉඩම විකිණීමට ඇත,10 Jul  3:39 pm,"Boralesgamuwa, Colombo","1,300,000",බොරලැස්ගමුව මාලිගා පෙදෙසේ  පර්චස් 8.5 ඉඩම විකිණීමට ඇත .බොරලැස්ගමුව හන්දියට මීටර් 70 යි .පිහිටා  තිබෙන්නේ laugh සුපර්මක්ර්ට් අසල පිහිටි පාරේ මීටර් 50 යනවිට වම්පැත්තට වෙන්න ඉඩම පිහිටා ඇත ..පිරිසිදු ඔප්පු.  බැංකු නය ගැනීමටද හැක ...මිල ගණන් අඩු කරනු ලැබේ ...බ්‍රෝකර්වරු අනවශ්‍යයි .....,බොරලැස්ගමුව මාලිගා පෙදෙස,Residential,8.5 perches
37,Land For Sale In Boralesgamuwa, 9 Jul 12:35 pm,"Boralesgamuwa, Colombo","10,000,000","Distance From Werahera(Gangarama Road) to 120 Colombo-Horana main road-5 minutesFacilities- water,Electricity,Telephone",Residential,10.0 perches,
38,45.8 P and Property Sale Boralesgamuwa, 8 Jul  5:22 pm,"Boralesgamuwa, Colombo","700,000",Rs 700000.00 LAKHSPER PERCHNegotiable,GALWALA ROAD ( QUREY ROAD ) EHLAPE JUNCTION KATUWAWALA BORALESGAMUWA,"Commercial, Residential",45.8 perches
39,Super Land with Single Story House for Sale, 7 Jul  5:14 pm,"Boralesgamuwa, Colombo","1,050,000",19.40 perches land 500m to 120 Rd 20ft carpet Rd facing high land including single story house with 3bed 2bath living dining highly residential area price 1050000 per perch no brokers genuine buyers well come after appointments,Boralasgamuwa Bokundara,Residential,19.4 perches
40,26.80P Property Sale at Boralesgamuwa, 6 Jul  1:47 pm,"Boralesgamuwa, Colombo","1,375,000",Rs 1375000.00 LAKHS PER PERCHNegotiable,FACING ABBILAWATHA ROAD ( 400 METERS TO MAIN ROAD ) BORALESGAMUWA,"Commercial, Residential",26.8 perches
41,Super Land for Sale - Borelesgamuwa, 5 Jul 11:41 am,"Boralesgamuwa, Colombo","4,200,000",600m to 120 rd 15ft Rd facing superb land square block highly residential area very close to Boralasgamuwa Maharagama towns price 700000 per perch no brokers genuine buyers well. Come after appointments,Boralasgamuwa Bokundara pasal Mawatha,Residential,6.0 perches
42,Super Land for Sale Boralasgamuwa, 4 Jul 11:05 am,"Boralesgamuwa, Colombo","13,000,000",500m to 119 Rd 500 m to 120rd 10perches Square block facing 20ft carpet Rd high land highly residential area 1km to maharagama and 1km to Boralasgamuwa Town price 1300000per perch genuine buyers well come after appointments,Boralasgamuwa Embillawatta Rd,Residential,10.0 perches
43,Land for sale - Boralesgamuwa, 4 Jul  7:12 am,"Boralesgamuwa, Colombo","8,800,000",8perches square land with an old single storey house facing Embillawatta Rd 20 ft Rd facing superb land highly residential area very close boralasgamuwa maharagama Nugegoda 600 m to 119 Rd 600m to 120 rd price 1100000.per perch genuine buyers well come after appointments,Boralasgamuwa Embillawatta Rd,Residential,8.0 perches
