,0,1,2,3,4,5,6,7,8,9
51,House for Rent Moratuwa,10 Jun 10:15 am,"Moratuwa, Colombo","28,000","මොරටුව කොරලවැල්ල ශ්‍රියා  පෙදෙසේ කාමර 3 ක් යාබද නාන කාමර 2ක් විශාල විසිත්ත කාමරයක්, කෑම කාමරයක්, පැන්ට්‍රිය  සහිත කුස්සිය, වාහන නැවැත්වීමේ පහසුකම් සහිත සම්පුර්ණ ටයිල් කරනලද දෙමහල් නිවසක පහත මහල කුලියට දීමට ඇත. CCTV කැමරා සහිතයි. වටේට තාප්පය ඇත. කුඩා පවුලක් නම් මිල ගණන් සාකච්චා කරගත හැක,","15/10, Sriya Place, Koralawella, Moratuwa",3,2,"2,000.0 sqft",21.0 perches
52,Rent for House in Katubedda Town, 9 Jun  7:25 pm,"Moratuwa, Colombo","25,000","මොරටුව කටුබැද්ද මංසන්ධියට 500 m පමණ නුදුරින් පිහිටි ටයිල් අල්ලන ලද කාමර 02, බාත්රෑම් 01, කුස්සිය හා සාලයෙන් යුතු නිවසක් කුලියට දීමට ඇත. මාස 04 ක අත්තිකාරම් මුදලක් ගනු ලබන අතර මාසික ගාස්තුව රැපි.25000/= කි.",Katubedda,2,1,"1,200.0 sqft",8.0 perches
53,House for Rent in Moratuwa,16 Jun 11:57 am,"Moratuwa, Colombo","40,000","3 bed rooms,2 attach bathrooms,PantrySLT Land Line, & internet line,5 minutes to galle road, Nihal Fernando,","22, charles De Soysa place, Idama, Moratuwa",3,2,"1,500.0 sqft",6.0 perches
54,House for Rent Moratuwa, 7 Jun 11:46 am,"Moratuwa, Colombo","23,000","Moratuwa Rawathawatte close to Galle Raod, 2Bedroomed house for rent. Parking space available.","Rawathawatte, Moratuwa",2,2,900.0 sqft,5.0 perches
55,House for Rent Moratuwa,14 Jun  3:08 pm,"Moratuwa, Colombo","38,000",මොරටුව නගරයට ඉතා ආසන්නයේ ( ඇවිදින දුරින්) ඉතා ඉඩ පහසුකමි සහිත නිවසක් කුලියට දීමට ඇතපර්චස් 30ක ඉඩම ඉතා ඉඩ පහසුකමි සහිත නිවසක් කුලියට දීමට ඇතපර්චස් 30ක ඉඩමඉතා විිශාල නිදන කාමර 3ක්ඉඩ පහසුකමි සහිත මැද සාල 2ක්ඉතා විශාල කුස්සියනිවසට ඇතුළුවිම ප්‍රධාන දොරටුව හැර අමතර ප්‍රදේශයක්ගරාජයක් (එළිමහන්)රු 38000 /ක මාසික කුලිය (සාකචිජා කර ගත හැක),Moratuwa,3,1,"3,000.0 sqft",30.0 perches
56,House for Rent Moratuwa, 5 Jul  2:04 pm,"Moratuwa, Colombo","22,000","Upstair Annex for rent Katukurunda, Moratuwa. 600 Sqft One Bed roomKitchenBathroomDinning RoomIdeal for working coupleSeparate entrance & ElectricitySix Months Advance","4, Joseph Place, Katukurunda, Moratuwa",1,1,600.0 sqft,5.0 perches
57,House for Rent in - Moratuwa,19 Jul 12:30 pm,"Moratuwa, Colombo","38,000",House for rent upstairs 2 Bedrooms 2 Bathrooms ( 1 attached ) 100 meters to Galle Road 200 Meters to k-zone 300 meters to university of moratuwa Living room Kitchen with pantry cupboard Separate Water electricity Air condition room Separate entrance Private parking 3 Month Advance Good residential area,87/2 Bandaranayaka Road Katubadda Moratuwa,2,2,"1,250.0 sqft",10.0 perches
58,House for Rent in Moratuwa., 4 Jun 11:42 am,"Moratuwa, Colombo","22,000","500 M To Moratuwa Town, 2 nd House From Old Galle Road, Separate Electricity, Water And Enters, Dining Room, 3 Month Advance.","21/A, 1 st Lane, Horetuduwa, Moratuwa.",3,1,"1,500.0 sqft",6.0 perches
59,House for Rent Moratuwa, 6 Jun 10:28 am,"Moratuwa, Colombo","23,000",House for Rent - Koralawella / Moratuwa Beds - 2Bath - 1Pantry - 1,"121/1 Koralawella Road, Moratuwa",2,1,"1,250.0 sqft",10.0 perches
60,Upstairs House for Rent in Katubeddha, 8 Jun 12:07 pm,"Moratuwa, Colombo","25,000",* Fully Tiled* Living Area / Kitchen / Dining Area* Separate Entrance* Separate water & electricity facility available * Parking facility available * 150 M away from Galle road,"49/2 Weerapuran Appu Road, Lakshapathiya, Moratuwa",2,1,"1,000.0 sqft",8.0 perches
