,0,1,2,3,4,5,6,7,8,9
35,Stunnning home for rent in Pita Kotte, 4 Jul 11:43 am,"Kotte, Colombo","150,000",9 perches3 story houseSheltered balconiesRooftop terracePantry and Kitchen (both including pantry cupboards finished with Mahogany wood)Veranda for KitchenFront GardenAir conditioning for 2 bedroomsEros brand sanitaryWindows Jack woodTempered glass shower cubiclesPressure pumpHot water (Solar power)Garage parking for 3 vehiclesDrivers quarter’sMaid's quarter’s,Janatha Mawatha,4,3,"3,600.0 sqft",9.0 perches
36,4BR Unfurnished House for Rent in Madiwela,12 Jul  1:58 pm,"Kotte, Colombo","150,000",• Our Reference No LH 2928( Please quote this reference number when inquiring),"Madiwela, Kotte",4,3,"2,100.0 sqft",10.5 perches
37,House for Rent - Ethul Kotte, 6 Jul  5:35 am,"Kotte, Colombo","60,000","2nd floor, 2 or 3 bedrooms with A/C , attached baths, 2 sitting, pantry, kitchen, servants toilet, 2 balconies, separate entrance, one parking inside and one can park outside.2 years of leasing.5 minutes drive to Gateway international schools and HSBC Best location in Etul Kotte and very quarte and highly residential.100 meters to the main roadOne sitting can convert to a bedroom.Owner living in Australia Tel:","929/7 a 1/2 Jayanthi Mw, Etul Kotte",2,2,"5,000.0 sqft",12.0 perches
38,House for Rent - Ethulkotte, 2 Jul  4:21 pm,"Kotte, Colombo","45,000","Ethulkotte Mahindarama road Ground floor of a two storey house2 bedroomsSpacious living area Kitchen with full pantry One bathroom and a servant toiletParking available for one vehicle 300m from the main road Without furniture - Rs. 45,000 per month Ideal for a couple or boarders",2,1,"1,500.0 sqft",6.0 perches,
39,A House for Rent Kotte,29 Jun  7:55 pm,"Kotte, Colombo","30,000",We need a key money of six months.,"No.105/17,Pragathipura,Madiwela,Kotte",2,1,"1,300.0 sqft",7.0 perches
40,Two Storied House for Immediate Rent or Lease in Kotte, 4 Jul 12:37 pm,"Kotte, Colombo","130,000",Two storey Semi - furnished house Bedroom 4Bathroom 4Down stairsSitting and dinning with ACT.V. Lobby 1 bedroom 1 bathroomTwo Pantries Servants bathroom Semi covered courtyardOutdoor covered sitting lounge Parking space for 3 cars including 1 covered ,"26/2D 8th Lane Ananda Balika Mawatha Pagoda Road, Kotte",4,4,"3,017.0 sqft",15.0 perches
41,House for rent in Ethulkotte,28 Jun  4:24 pm,"Kotte, Colombo","35,000","House for rent in Ethulkotte.2 Bed rooms1 bathroomLarge living area and kitchenParking available for 2 vehicles 2 minutes access to bus routes171,170,190,174,177,163.153,168, 17Walking distance to Diyatha UyanaIdeal for a familyKey money negotiable.","Maligawa Road, Ethulkotte",2,1,"1,500.0 sqft",7.0 perches
42,Brand New House (1st Floor) for Rent - Kotte,10 Jul 11:08 am,"Kotte, Colombo","45,000",Brand new house for rent kotte========================,"Thalawathugoda road, Kotte",2,2,"1,200.0 sqft",12.0 perches
43,Semi Furnished Home - Kotte,28 Jun 11:41 am,"Kotte, Colombo","100,000","Two story home with essentials in a safe & residential area. Two furnished bedrooms with attached bathroom and balcony. TV Lounge (sofa & LED Tv). Living and dinning area. Modern equipped pantry (refrigerator, oven, microwave etc) with separate kitchen. Parking for two vehicles. Close proximity to eateries, super markets, banks, gyms and others. Monthly rent Rs100,000/-. Residential use only. No brokers. Call IRENE for inspection.","Epitamulla Road, Pita Kotte",2,3,"2,500.0 sqft",10.0 perches
44,House for Rent - Pitakotte,27 Jun 10:10 pm,"Kotte, Colombo","35,000",Parking availableLight and water saparateThree months advance,Pitakotte,2,1,900.0 sqft,6.0 perches
45,House for Rent in - Kotte, 3 Jul  1:42 pm,"Kotte, Colombo","34,000",Jayawardanapura hospital ekata 10 min. 4 school near home. 153 main road ekata 75m.Mila ganan sakachcha kala haka. Nala galaya. Thappa gahala thiyenne. Siyalu pradesha sadaha bus pahasukan. Contact me for other informations,"No: 73, Welsiripura, Madiwela, Kotte",4,1,980.0 sqft,7.5 perches
46,House for Rent Angampitiya( Purpose Business ),25 Jun  3:31 pm,"Kotte, Colombo","100,000",RENT FOR SINGLE STORY HOUSE - ETHULKOTTE ANGAMPITIYA,"Ethulkotte, Angampitiya",1,1,"2,000.0 sqft",18.0 perches
