,0,1,2,3,4,5,6,7
30,Land for Rent/Lease in Kohuwela, 3 Jul 12:25 pm,"Kohuwala, Colombo","1,500,000","*15 perch commercial property available for long term lease.*Currently occupied by a car sale.*Walking distance to Cargills and Keells supermarkets.*Water/Electricity available.*Easily accessible from Colombo-Piliyandala main road.*Suitable for car sale, stores, car wash etc.",Commercial,15.0 Perches,
31,Land for Long Lease - Pelawatta,21 Jun  8:36 am,"Battaramulla, Colombo","900,000",A 12.75 Perch rectangular land with two sheds (741 sq.ft. and 140 sq.ft.) in walking distance from Pelawatta junction. Secured with tall parapet wall and galvanized and PVC coated chain link mesh. Ideal for vehicle parking or storage purposes.,"56, Vimukthi Mawatha, Pelawatta,",Commercial,12.75 Perches
32,Land For Rent Rathmalana,20 Jun 10:21 pm,"Ratmalana, Colombo","900,000",Commercial Property Rent Rathmalana,"20meters to Galle Road, Golumadama, Rathmalana",Residential,15.0 Perches
33,Bare land for rent in Gothatuwa,20 Jun  4:09 pm,"Kolonnawa, Colombo","1,440,000","In Gothatuwa15m to 152 bus root Also 15m to main road Suitable for vehicle work shop or any other work. Electricity and water supply available on request. Monthly Rent - 120,000/=","Agricultural, Commercial, Residential",60.0 Perches,
34,නාරාහේන්පිට හිස් බිම් කොටස බදු දීමට ඇත,18 Jun  1:40 pm,"Nawala, Colombo","100,000","නාරාහේන්පිට,නාවල ප්‍රධාන මාර්ගයේ නාරාහේන්පිට නගරයට 50m දුරකින් පහිටි වට තාප්ප සහිත ප්‍රධාන පිවිසුම් දොරටු 2ක් සහිත හිස් බිම් කොටස සුදුසු ව්‍යාපාර කටයුත්තක් සදහා බදු දීමට ඇත.",NARAHENPITA,Commercial,18.0 Perches
35,Land for Rent in Nawala,15 Jul 11:24 am,"Nawala, Colombo","1,200,000","EMPTY LAND IN NAWALA NARAHENPITA MAIN ROAD,2nd block from main Road,Suitable For,                     *Stores                      *Vehicle Park                      *Car Wash Station",NARAHENPITA,Commercial,18.0 Perches
36,Land with House for Rent Wethara 120 Horana Road,15 Jun 12:42 pm,"Piliyandala, Colombo","2,400,000","120 Perches land with house to rent  just in front of  Wethara primary school. 100ft  directly open to 120root main road . Left side of the road from Colombo to Horana . suitable for agriculture , Store yard , residence as well. Rent can be negotiate . Just 500m to Kahathuduwa high way entrance. Please call Varuna.","Agricultural, Residential, Other",0.75 Acres,
37,Land for Rent/Lease on the Galle road a reasonable price,13 Jun 11:42 am,"Moratuwa, Colombo","600,000",Plot of land bordering Galle road available for rent or lease.,"Agricultural, Commercial, Residential",2.0 Perches,
38,Land for Rent Mouth Lavinia,28 Jun 10:41 am,"Mount Lavinia, Colombo","50,000",Land for rent 16 perches monthly rent 50000 advance 6 month half month broker fees please no brokers,galle road mouth lavinia,"Commercial, Residential",16.0 Perches
39,Land for Lease or Rent Kottawa,28 Jun  2:52 pm,"Kottawa, Colombo","100,000","6 month advance.20 ft road suitable for vehicle yard,commercial building",kottawa athurugiriya road,"Commercial, Residential, Other",24.0 Perches
