,0,1,2,3,4,5,6,7,8,9
41,5BR House | Colombo 5 - For Sale, 8 Jul  1:02 pm,"Colombo 5, Colombo","125,000,000",5 bedrooms House For sale In Colombo 5 ,Greenland Lane,5,4,"4,200.0 sqft",12.0 perches
42,House With Land for Sale in - Colombo 5,12 Jun  4:17 pm,"Colombo 5, Colombo","55,000,000",යට මහල නිදන කාමර - 03නාන කාමර - 01සාලයගරාජ් - 01,"237 / 14 , Polhena Road , Kirulupana , Colombo 5.",6,2,"4,000.0 sqft",9.0 perches
43,House for Sale Kirulapone,28 Jun  2:52 pm,"Colombo 5, Colombo","36,000,000",Kirukapone 6.5 Perches 4 bedrooms house 36 million,Kirukapone,4,2,"2,500.0 sqft",6.5 perches
44,House for Sale - Colombo 5,28 Jun  2:52 pm,"Colombo 5, Colombo","25,000,000",Kirukapone Mahinda place 7 Perches 4 bedrooms house 25 million,Kirukapone Mahinda place,4,2,"2,500.0 sqft",7.0 perches
45,Stunning home for sale in Thalangama,12 Jun 10:14 am,"Colombo 5, Colombo","70,000,000","6 bedrooms6 bathrooms 22 perches land 3,050 square feet Office room with separate entrance3 story house3 ensuite rooms4 balconies  2 living areasRoof terraceBackyard1 master bedroom with ACHot waterSolar panels Well lit interiorTiled floorsMaid's quartersDriver's quarters12 feet Access roadGarage parking for 2+2 vehicles inside the premises","2nd Lane, Kotte -Bope Road, Thalangama",6,6,"3,050.0 sqft",22.0 perches
46,House for Sale in Kirulponae,28 Jun  2:52 pm,"Colombo 5, Colombo","40,000,000",Kirulapone 6.5 Perches 4 bedrooms house fully tiles 40 Million 100 Meters to High level road,Kirulapone,4,3,"3,000.0 sqft",6.5 perches
47,Two Storey House for Sale Colombo 5,28 Jun 10:43 am,"Colombo 5, Colombo","45,000,000",sibal avenue Colombo 5 two storey house for sale 3 bedrooms 2 bedrooms  5.6 perches immediately sale 450 lakhs  please no brokers,sibal avinue colombo 5,3,2,"2,000.0 sqft",5.6 perches
48,House for Sale in Kirilapona, 9 Jun  7:20 pm,"Colombo 5, Colombo","6,000,000","House for Sale Land Value inKirilapona Mawatha, (Baseline Road)","Kirilapona Mawatha, Kirilapona, Colombo-05",3,2,"1,415.7 sqft",5.2 perches
49,House For Sale @ Colombo 5,28 Jun  2:52 pm,"Colombo 5, Colombo","55,000,000",Kirulapone Colombo 5 Close to Kirulapone Mosh 10 perches with 4 bedrooms house only land value 55 Million,Kirulapone Colombo 5,4,3,"3,000.0 sqft",10.0 perches
50,4BR House For Sale - Colombo 5, 8 Jul  1:02 pm,"Colombo 5, Colombo","115,000,000",4 bedrooms house for sale in Park Road.,Park Road,4,3,"3,500.0 sqft",9.0 perches
