,0,1,2,3,4,5,6,7,8,9
30,Ratmalana Architect Designed 4 Bed Rooms Upstair House,18 Jul  4:25 pm,"Ratmalana, Colombo","16,000,000","LOCATION Three story up stair house is situated on the Soysapura main road, this building has commercial value facing the Soysapura main road 26 feet. Easy access to the Galle road. Very close to Commercial Bank,  Fashion bug, K Zone supermarket, banks, places of worship, and shops, it is about fifty minutes’ drive to the Colombo city centre, Ninety minute drive to the Katunayake International airport & close to most of the towns in & around Colombo & the suburbs, from this location.","Soysapura road, Mirage Commercial Scheme",4,3,"2,800.0 sqft",8.0 perches
31,Modern Luxury House Ratmalana, 5 Jul  8:51 am,"Ratmalana, Colombo","36,000,000","300 meters from Galle Road.5 Bed rooms & 5 Bathrooms (Hot & Cold water), Living & Dining area with an open pantry (Teak wood with Granite Top) and built in appliances (dishwasher, oven & stove/cooker). Terrace Garden, triple garage with roller door, driver & maid quarters. Running on solar electricity (3 Phase).Can be used as 2 units. Clear Deeds.expecting Rs 36 Million (Negotiable) for IMMEDIATE SALE (owner migrating)",300 meters to Galle Road,5,5,"3,800.0 sqft",10.0 perches
32,House for Sale at Dharmarama Road Ratmalana, 3 Jul  6:44 am,"Ratmalana, Colombo","19,000,000",√ 5 Bedrooms,5,2,"2,300.0 sqft",12.5 perches,
33,House For Sale In Rathmalana,28 Jun 11:00 pm,"Ratmalana, Colombo","8,800,000",House for sale Maligawa rd 1.5 km to galle road 4 Bedrooms 2 Bathrooms parking Wall Gd house88 laks only,Maligawa rd 1.5 km to galle rd,5,2,"1,900.0 sqft",5.3 perches
34,House in Ratmalana for immediate Sale -,28 Jun  4:57 pm,"Ratmalana, Colombo","16,000,000",5 Large Bed Rooms2 BathroomsProvision for another WashroomLarge Living area on both FloorsOne Kitchen Provision for a Pantry Upstairs,"Kaldemulla, Ratmalana",5,2,"1,400.0 sqft",7.5 perches
35,3 Storied House for Sale Ratmalana,27 Jun  8:53 pm,"Ratmalana, Colombo","28,000,000","Located on the sea side off Rajamawatha Road in Asiri Place is in close proximity to shops, malls and school, the property is just 650 meters from the Colombo - Galle main road.The ground floor unit has 3 air-conditioners and the house is inclusive of 3 phase electricity. This Triplex of 3 individual units with separate entrances is ideal to lease/rent!",9,6,"3,450.0 sqft",5.05 perches,
36,2 Storied 4 Br House for Sale in Ratmalana,26 Jun 10:01 am,"Ratmalana, Colombo","12,000,000",2 Storied 4BR House in Rathmalana 4 Bedrooms 3 Bathrooms 2 Halls 4 Perches1850 Sq.Ft.Can Use as 2 Units 500m Less to Galle RoadSelling Price: Rs.120 Lakhs,4,3,"1,850.0 sqft",4.0 perches,
37,House for Sale in Ratmalana,30 Jun  9:42 am,"Ratmalana, Colombo","3,500,000",House for Sale in Ratmalana=================,2,2,810.0 sqft,3.26 perches,
38,Two Storied House Immediate Sale in Ratmalana.,17 Jul  3:42 am,"Ratmalana, Colombo","23,500,000",Newly builded 2 storied house.base for 3 floor.,5,4,"3,500.0 sqft",7.5 perches,
39,House With Two Annex for Sale - Ratmalana,29 Jun  2:22 am,"Ratmalana, Colombo","16,000,000","Located At Medial Road Rathmalana, 700M To Maliban Junction 300M To Railway Station and 100 M to 117 Rathmalana Nugegoda bus.Better Fixed Income Who Invest, Present We Having 60,000 Rs As Rent These Three Units. House With Two Bedrooms Living Area Dining Room Kitchen Storage Room And Bathroom. Anex -1  with fully tiled two bedrooms living area with a balcony kitchen and bathroom. Anex - 2 two bedrooms and kitchen and toilet. Separate Electricity And Water For Each Units. Parking Available.","No 23/17,Medial Rd, Rathmalana.",6,2,"4,800.0 sqft",8.96 perches
40,House for Sale Ratmalana,21 Jun  2:48 pm,"Ratmalana, Colombo","16,000,000","Three separate house for sale•front house is 6.2 perch which was built several years ago this has three rooms,two bathrooms ,kitchen and dining room. (Ideal for renting) •behind is an two story apartment with separate entrances and separate electricity and water bills.•1.3km to Galle Road •20 feet road•parking available for both houses •walking distance to KDU university and UNIVOTECH university ## Purchasing the front house only is possible ##•2 mins to Cargils food city•decent neighborhood",7,4,"3,000.0 sqft",10.65 perches,
41,House for sale in Rathmalana,19 Jun 11:46 am,"Ratmalana, Colombo","30,000,000","1. Land 18 perch, House Appr: 1500 sq: feet2.Four bed rooms, Dining room,Attached  Bathroom, kitchen, Servant room3.Consist with NWSDB tap water line, Electricity,SLT lines4. 900m from Galle road5.500m from ratmalana airport6. 300 from Sir john kothalawala Academy7. 200m from sirasa stien studios8. Clear title reportsPrice can be negotiate after the inspection. Please call genuine buyers only.","7th lane Borupana, Rathmalana",4,1,"1,500.0 sqft",18.0 perches
42,House for Sale in Ratmalana,18 Jul  7:09 pm,"Ratmalana, Colombo","27,000,000",Highly residential area700m to Galle road 22ft wide private road500m to mosque Land side 2 unit house with rooftop gardenParking area for 2 vehicles 27 million,maliban junction ratmalana,6,4,"3,800.0 sqft",9.0 perches
43,House with Land for Sale in Ratmalana,13 Jul  4:53 pm,"Ratmalana, Colombo","12,500,000","On a peaceful road off Borupana Road Ratmalana close to Hindu College 900m from Galle road4 bedrooms, One bathroom house.Closer to Kothalawala Defence Academy and Air Port. Decent neighbourhood.18 Perches land with lots of investment options Expect to sell 2 x 9 Perches lots1.25 Million per Perch","Borupana Road, Ratmalana",4,1,"1,750.0 sqft",18.0 perches
44,House for sale Rathmalana,17 Jun 12:05 pm,"Ratmalana, Colombo","25,000,000",Modern house for sale in rathmalana. 10.2 perch house. Facing gall road. -06 bed rooms-02 bath rooms and servant toilat-living area-pantry area-full tiled-modern light -vehicle parking -(Dubol house),6,2,"2,200.0 sqft",10.2 perches,
45,House for Sale in - Rathmalana, 6 Jun  6:46 pm,"Ratmalana, Colombo","20,000,000",House for sale in RathmalanaLocation - Golumadama Junction - RathmalanaLand size 6 perches04 Bedrooms / 02 Bathrooms Living area / Kitchen with PantryTV Lobby & BalconyParking space for 02 Vehicle Surrounded by Parapet wall & Roller Gate300m to Galle RoadPrice Rs 20 MillionContact for more details,Golumadama Junction - Rathmalana,4,2,"1,800.0 sqft",6.0 perches
46,House for sale - Ratmalana,24 Jun  2:20 am,"Ratmalana, Colombo","21,000,000","3 Bedroom House with 9 perch land ,This house is designed for two floors and Ground floor is Fully completed with Living and Dining area ,Fully completed modern pantry with separate kitchen ,Fully tiled floor ,Front and rear Garden servent toilet ,Parking space for vehicle ,Four way road access ,Very close to Galle road, Food city ,Bank ,Bus stop ,Walking path ,kothalawala Defence University ,Friendly Neighborhood ,Clear Deed Title Bimsaviya and COC Available Price  Rs     21000000/=",Ratmalana Borupana Road,3,2,"1,300.0 sqft",9.0 perches
47,"House for Sale in Egodahena Road, Borupana, Ratmalana", 5 Jun  1:29 pm,"Ratmalana, Colombo","9,800,000","1  Land size P.8.42, House dimension total 1200 Sq Ft2  Pacing to 30 fits, New carpet from Egodahena road, single storied bulling.3.  Three bed rooms ,Dinning rooms Visitor rooms pantry full tiled and not pantry cupboards4.  Attached baths room each 01, & Servent baths room Each 015.  Serounding Walls & dran water Line.6.  Tap water, Electiy , telephone, Extra 1000 ltrs water tank fixed 7.  1200 meters from Galle road. (Telewala road to galle road) 8.  700 meters to Sir Jhone Kotalawala Academy & Ratmalana Air port.9.  500 meters to American international school.10.  1500 meters to German technical college 11.  Clear titel reports, can be negotiate after inspection. 12.  Good neighbors and boundaries covers by parapet walls.  ","No 38/A Egodahena, Borupana, Ratmalana",3,2,"1,200.0 sqft",8.42 perches
48,House for Sale Ratmalana, 5 Jul 10:23 am,"Ratmalana, Colombo","108,000,000",Two story house brand new parking,thelawala road ratmalana,4,2,"2,500.0 sqft",16.0 perches
49,House for sale in Rathmalana, 4 Jun  4:32 pm,"Ratmalana, Colombo","17,500,000","2 stories, 6 bedrooms, 3 bathrooms, 2 Kitchen for each floor, Garage and a Parking spot and 12 perches house for sale. The place is in excellent condition. Fully completed. The property has two separate floors with two pantries and bathrooms. Walking distance to Galle & Colombo main road and bus stop. The place is also close to the university of Moratuwa.  It is a great place with access to all parts of Colombo. The top floor has steps from outside. If someones want to rent a floor, it's possible too.",6,3,"3,500.0 sqft",12.0 perches,
50,Newly Build House for sale in Rathmalana,30 Jun  9:40 am,"Ratmalana, Colombo","13,000,000",Newly Build House for sale in Rathmalana===============================,Maligawa road Borupana rathmalana,2,2,800.0 sqft,6.0 perches
51,Two Storey House for Sale - Ratmalana,28 Jun 10:26 am,"Ratmalana, Colombo","18,000,000",Two storey house 6 bedrooms 3 bathrooms 12 perches sqft 3500 immediately sale 180 laksh please no brokers,telawala road rathmalana,6,3,"3,500.0 sqft",12.0 perches
52,House for Sale in Ratmalana, 8 Jul  6:00 pm,"Ratmalana, Colombo","26,500,000","House for Sale in Ratmalana 8 perches 2 storyed, car parks,  Garden,  Price Rs,  26.5 million make and earlier appointment",Ratmalana,4,3,"2,000.0 sqft",8.0 perches
53,House for Sale in Ratmalana,29 May 12:26 pm,"Ratmalana, Colombo","8,500,000","Single story house (without furnitures) for Sale or rent in Sri Dharmarama Road, Ratmalana with -02 Bedrooms(1 master bedroom with attached bathroom), -02 bathroom,-Hall, -Kitchen, -Dining room. - Surrounded wall with gate",2,2,"1,000.0 sqft",4.6 perches,
54,03 STORY HOUSE & 12 P RATMALANA,26 May  2:29 pm,"Ratmalana, Colombo","77,500,000",Rs 77500000.00 LAKHSTOTAL VALUENegotiable,50 METERS TO RATMALANA -ATTIDEYA MAIN ROAD / 300 METERS TO GALLE ROAD RATMALANA,8,6,"6,000.0 sqft",12.0 perches
55,House for Sale in - Ratmalana,12 Jul 10:23 am,"Ratmalana, Colombo","25,000,000","Land size: 07 Perches,",Borupana road,3,3,"2,000.0 sqft",80.0 perches
