,0,1,2,3,4,5,6,7,8,9
20,House for sale in Katugasthota,19 Jul  2:28 pm,"Katugastota, Kandy","16,000,000",කොළඹ - නුවර අධිවේගී මාර්ගයේ ප්‍රධාන පිවිසුම් සන්දිස්ථානය වන  කටුගස්තොට නගරයට ඇවිද යන දුරින් පිහිටි පර්චස් 22.9 ක් සහිත නිවසක් විකිණීමට ...         කටුගස්තොට - රණවන පාරට මීටර් 150 යි...        කටුගස්තොට - නගරයට විනාඩි 03 යි.            නිවසට මිලක් නියම නොකරන අතර පර්චස් වටිනාකමට පමණක් මිල කෙරේ...             පර්චසය රු. ලක්ෂ 7 යි.       ගැණුම්කරුවන් පමණක් විමසන්න .... රෝහල් / සුපිරි වෙළඳසැල් / බස් පහසුකම් / ආදී සියලුම පහසුකම් සහිතය ...         විමසන්න RSK Property - Kandy ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ,"ranawana road, katugasthota",3,1,"1,500.0 sqft",22.0 perches
21,House for Sale - Kandy,19 Jul  2:22 pm,"Kandy, Kandy","6,000,000","[ House for sale in , Ampitiya road, (kandy city limit ) ]","galthanna road, kandy",2,1,"1,000.0 sqft",9.0 perches
22,House For Sale in Gampola,19 Jul  2:20 pm,"Gampola, Kandy","12,500,000","විගූලවත්ත ගමිිපොල මාර්ගයේ පර්චස්  07 කින් යුත් නවීන පන්නයේ සියලු පහසුකම් සහිත නිවසක්, * ගෙබිම සමිපුර්ණ ටයිල් සහිතයි.* කාමර දෙකකි. ( වර්ග අඩි 90 කින් සහ 78 කින් සමන්විතය )* නානකාමර දෙකකි. ( වර්ග අඩි 25  කින් සහ 15 කින් සමන්විතයි)  * නවින පන්නයේ මුඑතැන්ගෙය.* මහෝගනි සහ තේක්කවලින් සාදන ලද  ජනෙල් සහ දොරවල් * සම්පුර්ණ නිමි වහලය .* විදුලි පහසුකම හා ජල පහසුකම සපයා ඇත.* වාහන දෙකක් ගාල් කිරිමෙි හැකියාව.* ස්වයංකි%ය දොරටුව (ගේටිටුව ) දොරටුව. * වර්ග අඩි 1666ක පුමාණයකින් යුත් නිවාසය.*පුධාන මාර්ගයට මීටර් 100 කි. ( ගම්පොල නාවලපිටිය මාර්ගය )*ගම්පොල නගරයට කි.මී.01 කි.*දුම්රියපොලට ,බස්නැවතම්පොලට මි.200 කි.*රෝහල,බැංක, ෆුඩ් සිටි , කීල්ස් සුපර්, රජයේ පාසල් 03 කින් සහ ජාත්ය න්තර පාසල්Brand new house architect designed,modern type house situated in Weegulawatta road Gampola, 7 perches and house is completely tiled.* 2 Bed room.* 2 Bed room.* Doors and Windows.{maho and teak wood]* finishing roof.* Electricity and Pipe born water.* parking  for  vehicles.* remote roller gate.   * 1666 Sq.ft.house size.* 100m for main road.[Gampola to Nawalapitiya]* 100m for Gampola town.* 200 station and bus stand.-Hospital-All banks-Keels super-food city-near by government school and international school","NO306/8/5,weegulawatta,gampola",2,2,"1,666.0 sqft",7.0 perches
23,House for Sale in Peradeniya,19 Jul  2:18 pm,"Peradeniya, Kandy","8,500,000","[ House for sale in , Peradeniya ,panideniya ,kandy ]","panideniya , peradeniya",3,2,"1,550.0 sqft",12.0 perches
24,Three Storey Hosue In Kandy,20 Jul 10:03 am,"Kandy, Kandy","25,000,000",Three Storey Hosue In Kandybeautiful house,tennekumbura,5,3,"3,000.0 sqft",6.5 perches
25,Modern Luxury House With An Annex for Sale - Kandy,19 Jul  4:16 pm,"Kandy, Kandy","24,000,000",නවීන සියලු පහසුකම් වලින් සපිරි මෙම සුව්සල් මැදුර කටුගස්තොට නගරයට 2 කිමී දුරින් - පේරාදෙණියට 6.5 km ,"Nugegoda Walawwa Watte, Hamangoda Road, Katugastota",7,5,"3,500.0 sqft",20.0 perches
26,දෙමහල් නිවස කටුගස්තොට,18 Jul 12:24 pm,"Katugastota, Kandy","18,000,000",මහනුවර නගරයට කිලෝමීටර් 3කටුගස්තොට නගරයට කිලෝමීටර් 1පර්චස් 20කින් සමන්විත නිසන්සල පරිසරයදෙමහල් නිවස.ඉතා ඉක්මනින් විකිනේ.ගනන් කතා කරගත හැක.,NO 22 Vidyala Mavatha Mavilmada,4,1,"1,500.0 sqft",20.0 perches
27,House for Sale Kandy,18 Jul  2:09 pm,"Kandy, Kandy","12,500,000","Three Storied House for Sale Dodamwala==========================* Location - Kudaratwatta mw,Dodamwala, Kandy* Bedrooms - 02* Bathrooms - 01* Land Size - 42.5 perches* House Size - 1512 sqft ","Aniwatta,Dodamwala,Kandy.",3,1,"1,512.0 sqft",42.5 perches
28,House for Sale in Peradeniya,18 Jul 10:50 am,"Peradeniya, Kandy","2,700,000",පේරාදෙණිය නගරයට ආසන්නයේ පිහිටා ඇත. පේරාදෙණිය විශ්ව විද්‍යලයට  කි.මි 6 යි. කාමර 2/ නාන කාමර 1/ කෑම කාමරය/සාලය සහ මුලුතැන ගෙය. පැවරුම් ඔප්පුවක් සහිත අලුතින් ඉදිකල නිවසකි. නිවසත් සමග මුලු ඉඩම පර්චස් 20 යි. ගම්පොල නගරයට කි.මි. 11 යි.,"Megoda Kalugamuwa, Peradeniya",2,1,"1,000.0 sqft",20.0 perches
29,Modern Luxury House With An Annex for Sale - Kandy,19 Jul  4:16 pm,"Kandy, Kandy","24,000,000",නවීන සියලු පහසුකම් වලින් සපිරි මෙම සුව්සල් මැදුර කටුගස්තොට නගරයට 2 කිමී දුරින් - පේරාදෙණියට 6.5 km ,"Nugegoda Walawwa Watte, Hamangoda Road, Katugastota",7,5,"3,500.0 sqft",20.0 perches
