,0,1,2,3,4,5,6,7,8,9
33,House with land for sale Mihinthalaya,22 Jun  2:37 pm,"Anuradhapura, Anuradhapura","6,000,000",අනුරාධපුර මිහින්තලය අඹතලාගම  පිහිටි  පර්චස් 87 ඉඩම හා අංගසම්පූර්ණ කාමර 4 නිවස විකිණීමට ලක්ශ 60/=මිහින්තලය නගරයට කි.මි 1 1/2 නිවස සමග පර්චස් 40  ලක්ශ 37/= හා පර්චස් 47 ඉඩම් කොටස ලක්ශ 23/= ලෙසද විකිණීමට සලකා බැලේ,අඹතලාගම මිහින්තලය අනුරාධපුර,4,1,"2,000.0 sqft",87.0 perches
34,House for Sale - Anuradhapura,25 Jun 11:47 am,"Anuradhapura, Anuradhapura","3,500,000",අඩක් නිම කළ නිවසනව නගරයට කි.මී. 2නිදන කාමර 2 කෑම කාමරය සහිතයිබලපත්‍ර සහිතයි,"No 09, Group Farm, Pubudupura, Anuradhapura",2,1,"1,600.0 sqft",12.0 perches
35,House for Sale in Anuradhapura,19 Jun 12:36 pm,"Anuradhapura, Anuradhapura","7,000,000",අනුරාධපුර නගරයට සමීපව පොතාහේනේගම හංදියට නුදුරින් සොදුරු පරිසරයක පිහිටි කාමර 5ක ගෙයක් විකිණීමට. මෙහි ඉඩමේ ප්‍රමාණය 16.66 pch අනුරාධපුර පුත්තලමේ පාරට 20 M. ඉඩම සම්පූර්ණයෙන්ම තාප්පයකින් වට කර ඇත. එක් කාමරයක් සහ ප්‍රැන්ටිය සම්පූර්ණයෙන්ම ටයිල් කර ඇත. ඇටෑච් බාත්රූම් ඇත.,අනුරාධපුර,5,1,"1,300.0 sqft",16.66 perches
36,Small House with 40p Land for Sale - Anuradhapura,22 Jun  2:50 pm,"Talawa, Anuradhapura","1,200,000",නබඩවැව - තලාවකුරුණෑගල අනුරාධපුර ප්‍රධාන බස් මාර්ගයට කි. මී 1 දුරින්  අළුතින් සාදන ලද නව නිවස විකිණීමට ඇත. (සම්පුර්‍රණ කර නොමැත)ස්වාභාවික නිදහස් නිස්කලංක පරිසරයක පිහිටා ඇති ජීවත් වීම සඳහා ඉතා සෞම්‍ය පරිසරයකිබිම් කොටස පර්චස් 40 ක් වේ.විදුලිය සහිතයි..නිරවුල් ලියවිලි සහිතයි.. ,1,1,"1,200.0 sqft",40.0 perches,
37,House for sale in Anuradhapura,17 Jun 11:47 am,"Anuradhapura, Anuradhapura","6,500,000","තිසා වැව හෙරිටේජ් වත්තේ පිහිටි , අනුරාදපුර නගරයට 2km පමන දුරින් පිහිටි 80% පමන නිමකල නිවස (පළමු මහල) සමග ඉඩම (පර්චස් 11.3) විකිනිමට ඇත. සින්නක්කර ඔප්පු.",1,1,"1,500.0 sqft",11.3 perches,
38,House for Sale in Thambuttegama,18 Jul 10:21 pm,"Tambuttegama, Anuradhapura","6,000,000","House salesampura niwasama tile kara atha,","Gammana 10,thambuttegama",2,1,"2,200.0 sqft",40.0 perches
39,House for Sale in Thabuthtegama,26 Jun  6:06 pm,"Tambuttegama, Anuradhapura","3,900,000",House with 1 acer land for sale facing to thabuthtegama thalawa main road,"Pahalagama,Thabuthtegama",3,1,"2,200.0 sqft",1.0 acres
40,අනුරධපුර දෙමහල් නිවසක් විකිනීමට,14 Jun  5:25 pm,"Anuradhapura, Anuradhapura","10,000,000",අනුරධපුර 3 වන පියවරේ ප්‍රතිභා ක්‍රීඩාංගනය අසල නිසංසල පරිසරයක පිහිටි පර්චස් 15ක ඉඩමේ පිහිටි පර්චස් 15 ක ඉඩමේ පිහිටි කාමර 5කින් සමන්විත දෙමහල් නිවස විකිනීමට,5,3,"2,500.0 sqft",15.0 perches,
41,New House for Sale - Anuradhapura,17 Jun 12:53 pm,"Anuradhapura, Anuradhapura","9,000,000",▪️Close New Town Anuradhapura▪️One storied house▪️3 Bedrooms with 1 A/C Rooms And 2 Bathrooms.▪️Three phase electric meter.▪️Can park ▪️Residential area▪️Tiled & Curtained. Sinnakkara oppu,"Thimbirikadawala, Shrawasthipura, Anuradhapura",3,2,"1,500.0 sqft",35.0 perches
42,House for sale in Anuradhapura,13 Jun  4:51 pm,"Anuradhapura, Anuradhapura","8,500,000",පුත්තලම - අනුරාධපුර ප්‍රධාන මාර්ගයට මුහුණලා උළුක්කුලම වැව ඉදිරිපිට කාමර 05 ක් සහිත අංග සම්පුර්ණ නිවස සමග පර්චස් 47 ක ඉඩම විකිනීමට.අනුරාධපුර පූජා භූමියට 4 km යි.,Anuradhapura,5,1,"2,000.0 sqft",47.0 perches
43,Niwasa Saha Idama Thambuththegama, 8 Jul  1:11 pm,"Tambuttegama, Anuradhapura","2,775,000",Thambuththegama nagara simawen agana niwasak samaga idamak soyana kenekuta Pachas 10 Angasampurna muluthan geya Angasampurna nidana kamaraya (AC) Angasampurna nana karaya Waththa watema thappaya atha Widuliya jalapahasukam sampurnai,2,1,"1,500.0 sqft",10.0 perches,
44,House for Sale in Anuradhapura Pandulagama,10 Jun  2:03 pm,"Anuradhapura, Anuradhapura","2,000,000","පන්ඩුලගම අනුරාධපුර, පුත්තලම් ප්‍රධාන මාර්ගයට 1Km සින්නක්කර නිරවුල් ඔප්පු සහිතනිදන කාමර 03සාලයමුලුතැන්ගෙයවැඩ නිම නොකල නාන කාමරයජලය හා විදුලියමුදල් හදිස්සියකට විකිණේ","අනුරාධපුර, පන්ඩුලගම, හල්මිල්ලකුලම",3,1,"1,520.0 sqft",56.0 perches
45,House For Sale - Anuradhapura, 8 Jun  3:11 pm,"Anuradhapura, Anuradhapura","8,700,000",අනුරාධපුර නගරයට 1  1/2මහ රෝහලට මීටර් 750නගර සිමාවේ පිහිටා ඇත.කාමර 4 සහිත පර්. 14.5 නිවස සමග ඉඩමහදිසි මුදල් අවශ්‍යතාවයකට විකිණේ.සින්නක්කර ඔප්පුලක්ෂ 87,"844, dewana piyawara, Anuradhapura",4,2,"2,000.0 sqft",14.5 perches
46,House and Land for Sale Anuradhapura, 7 Jun  4:40 pm,"Anuradhapura, Anuradhapura","6,900,000",අනුරාධපුර පුත්තලම පාරේ  තිසාවැවට ආසන්නව (මිටර් 150)පුජා නගරයට සමිපව පිරිසිදු ඔප්පු සහිත පර්චස් 50 ඉඩමක් හා කාමර 5 අංගසම්පූර්ණ නිවසක් විකිණීමට නිදහස් නිස්කලංක පරිසරය ජය ශ්‍රී මහා බෝධියට රුවන්වැලිසෑයට කි.මි.1 1/2,5,1,"2,000.0 sqft",50.0 perches,
47,Luxury House for sale Anuradhapura, 7 Jun  2:13 pm,"Anuradhapura, Anuradhapura","24,000,000",අනුරාධපුර නගරයට ආසන්නව  විජයපුර ප්‍රධාන මාර්ගයට මුහුණලා ඇති නවින දෙමහල් නිවස විකිණීමට ඉන්ටර්ලොක් යෙදා අලංකාර කරන ලද සුන්දර ගෙවත්ත විශාල ගරාජයපිරිසිදු ඔප්පු සහිත පර්චස් 48 නිවස,6,2,"3,300.0 sqft",48.0 perches,
48,House and Garden Sale in Main Road Megodawewa, 5 Jun  9:26 am,"Galenbindunuwewa, Anuradhapura","13,000,000",සින්නක්කර ඔප්පු ඉක්මනින් විකිණීමට මෙම නිවස  ගලෙන්නබිදුණුවැව නගරයේ සිට යක කැකිරාව පාරේ කිලෝ මී 2 1/2 දුරින්  ප්‍රධාන පාරට මුහුනලා පිහිටා ඇත ඉඩම විශාල නිසා හෝටලයක් උවද පවත්වාගෙන යා හැක බ්‍රොකර් වරු නොව ඉඩමේ අයිතිකරු ඍජුව මුන ගැසී මිල ගනන් සාකච්ඡා කල හැක නිවසේ යට තට්ටුව සම්පුර්ණයෙන් නිමවා ඇත උඩ තට්ටුව ඔබට කැමති පරිදි සාදගත හැක,"Yakalla, Megodawewa",4,2,"2,500.0 sqft",1.0 acres
49,නිවසක් විකිණීමට - නොච්චියාගම, 8 Jun 12:21 pm,"Nochchiyagama, Anuradhapura","5,000,000","නිදහස් අලංකාරවත් පරිසරයක්.පොල්ගස් 20,කුඹුක්ගස් 2,හැල්මිල්ලගස් 15, තේක්කගස්, කොහොඹගස්,මහෝගනීගස්,පළතුරුගස්, බුරුතගස් 2, කළුවරගස් 10.","413/2 146 මිහිරිපුර,නොච්චියාගම.",3,1,"7,240.0 sqft",40.0 perches
50,House and Garden Sale in A9 Main Road,30 May  3:38 pm,"Kekirawa, Anuradhapura","11,000,000",සින්නක්කර ඔප්පු ඉක්මනින් විකිණීමට  මෙම නිවස මරදන්කඩවල හා තිරප්පනේ අතර A9 ප්‍රධාන පාරට මුහුනලා පිහිටා ඇත ඉඩම විශාල නිසා හෝටලයක් උවද පවත්වාගෙන යා හැක බ්‍රොකර් වරු නොව ඉඩමේ අයිතිකරු ඍජුව මුන ගැසී මිල ගනන් සාකච්ඡා කල හැක නිවසේ යට තට්ටුව සම්පුර්ණයෙන් නිමවා ඇත උඩ තට්ටුව ඔබට කැමති පරිදි සාදගත හැක,4,1,"10,800.0 sqft",80.0 perches,
51,Sale for House - Kekirawa,28 May 12:22 pm,"Kekirawa, Anuradhapura","7,900,000",ජල සහ විදුලිය දුරකථන පහසුකමිද ඇත තවද ප්‍රධාන පාර සිට මී 500 සුවර්න භ=මිය,"Olambewa Road , Kekirawa",2,1,"1,600.0 sqft",42.0 perches
52,House for Sale in Anuradhapura,29 May  8:17 am,"Anuradhapura, Anuradhapura","4,800,000","House for sale anuradhapura. අනුරාධපුර නව නගරයට කිමි 8. නෙල්ලිකුලම පිලිම 500 පන්සලය මිටර් 500 නිදහස් නිස්කලංක පරිසරයනිදන කාමර 3,සාලයකෑම කාමරය ,මුලුතැන්ගෙයඇතුලත සහ පිටත. උණුසුම් ජලය සහිත බාත්‍ රුම් 2සම්පූර්ණ ටයිල්,වාස්තු විද්‍යානුකූලව සෑදූ නව නිවස ඉක්මනින් විකිණීමට.","නෙල්ලිකුලම, පුසියන්කුලම, අනුරාධපුර",3,2,"1,000.0 sqft",40.0 perches
