,0,1,2,3,4,5,6,7
39,"Land for Sale in Thalahena,malabe",10 Jul  5:13 pm,"Malabe, Colombo","15,000,000","Land for Sale in Thalahena,Malabe14 perches landsituated in the first house of the Sathsara Mawatha 1km to Thalahena kanaththa junction500m to Malabe","Thalahena,Malabe","Commercial, Residential, Other",14.0 perches
40,Land for Sale - Malabe,18 Jul  3:19 pm,"Malabe, Colombo","1,400,000","•	Square block with 15ft access road.•	280m from SLIIT.•	Clear deeds.•	Residential neighborhood.•	Amazing surroundings with a good view.•	Proximity to leading schools (private and government), hospitals, universities, supermarkets and banks.•	Bank loan can be arrange.•	Negotiable.•	Calm and quite environment. Clear deeds. for urgent sale",Welivita road malabe (280m To SLIIT),Residential,10.5 perches
41,Land for Sale - Malabe Sudarsana Mawatha, 9 Jul  5:23 pm,"Malabe, Colombo","7,200,000",10 perch LAND in Malabe Sudarsana Mawatha Lot no 02 15 ft wide Road Enters 700 meter From Sudarsana Mawatha to Main road1200 meter From Chandrika kumaratunha Mawatha to Main road1.5 Kms Malabe Twon3 Kms Experswey KotalawalaOne perch Rs 720000/-Total price Rs 7.2 Million,Sudarsana maawatha Malabe,Residential,10.0 perches
42,"Land in Thalahena, Malabe",13 Jul  2:45 pm,"Malabe, Colombo","950,000",Exclusive Lands Plots 7.10P and 7.80P for sale.,"Thalahena, Malabe","Commercial, Residential",7.5 perches
43,Land for Sale in Malabe, 6 Jul 12:51 pm,"Malabe, Colombo","500,000","Land for Sale in Malabe, just 400 Meters away from Neville Fernando hospital and close to everything you look in the area",Residential,11.0 perches,
44,Residential land plots in Malabe, 6 Jul 11:37 am,"Malabe, Colombo","425,000","මනරම් දසුන් මැවෙන පරිසරයක සැමදා සතුටින් දිවි ගෙවන්නඔබත් අදම ' The Grand Malabe ' වෙතින් ඔබේ ඉඩම අදම වෙන්කරවා ගන්න.සුන්දර වෙල් යායකට මුහුණලා මාළඹේ කහන්තොට පාරෙන් නේවාසික බිම් කොටස් 3ක්සියළු නාගරික පහසුකම් මැද- අතුරුගිරිය හා මාළඹේ නගර වලට වි.10යි- කොතලාවල අධිවේගී පිවිසුමට වි.15යි- පෞද්ගලික විශ්වවිද්‍යාල වලට වි.10යි- නෙවිල් ප්‍රනාන්දු රෝහලට වි.10යි- රාජ්‍යය හා පෞද්ගලික පාසල්,බැංකු/ සුපිරි වෙළඳසැල් සාප්පු සංකීර්ණ අතේ දුරින් - පිරිසිදු ඔප්පු සහ අනුමත පිඹුරුපත්- තාර යෙදූ පුළුල් මාර්ග- තෙකලා විදුලිය","Kahanthota rd, Malabe",Residential,7.5 perches
45,Malabe 10.5P Land For Sale in Thunadahena Road, 6 Jul  9:51 am,"Malabe, Colombo","5,500,000","Rs 5,500,000/NegotiableMalabe 10 P Land For Sale in Thunadahena Road4km to Malabe junction With 20Feet Road--------------------------Ideal For:---- / Office/Wearhouse/ Bulding/Residence etc...Close by Keels Super, Cargils Food City, Health Guard Pharmacy, Dispensary, wedding Hall, Hospital Post Office,Wet Land Park.",4km to Malabe junction,Residential,10.5 perches
46,Malabe | Kahanthota Road plot 12, 5 Jul  4:09 pm,"Malabe, Colombo","395,000","ජලය , විදුලිය සහිත තදබදයෙන් මිදුන නිස්කලංක පරිසරයක පිහිටි කොළඹට මෙන්ම අවශ්‍ය සෑම තැනකටම ඇසුරු සැනින් ලඟා විය හැකි පදිංචියට සුදුසුම තැනක්... සියලු පහසුකම් සහිත අගනා නේවාසික බිම් කොටසක්. පුළුල් පිවිසුම් මාර්ග සහිතව පදිංචියට වඩාත් සුදුසු පරිසරය.අනාගත අයෝජනයට වඩාත් සුදුසු ඉඩමකිMalabe Town 3.5kmNew Kandy Road 1 kmKaduwela Town 4.0 km-	SLIT CAMPUS 1.5 km-	SAITAM / CiNEC Campus 2.3 km-	MILENIUM IT 2.8 km-	H/W Entrance Kotalawala 4.3 km-	H/W Entrance Kaduwela 4.6 km",Residential,8.8 perches,
47,Luxury Land plots in Malabe, 5 Jul  3:41 pm,"Malabe, Colombo","1,025,000","මාලඹේන් දර්ශණීය වෙල්යායකට මායිම්ව පිහිටි අපගේ Ultimate Luxury ඉඩම් ව්‍යාපෘතියේ බිම් කැබැල්ල්ක් මිල දී ගන්නා ඔබට,",Malabe,Residential,6.5 perches
48,මාලබේ ජෝතිපාල මාවතේ 9 වන පටුමග බිම් කොටසක්, 8 Jul  1:30 pm,"Malabe, Colombo","585,000","මාලබේ කහන්තොට පාරේ I ජෝතිපාල මාවතේ 9 වන පටුමග,සුන්දර වෙල් යායකට මුහුණලා පර් 12 ක් අගනා නේවාසික බිම් කොටසක් ඉක්මනිණින් විකිනීමට, නල ජලය,ජලය බැස යාමේ කානුව,තෙකලා විදුලියනිසංසල පරිසරය මාලබේ පිට්ටුගල මංසන්දියට1.5 km",මාලබේ කහන්තොට පාරේ I ජෝතිපාල මාවතේ 9 වන පටුමග,Residential,12.0 perches
