,0,1,2,3,4,5,6,7
40,Land for Sale - Kiribathgoda, 9 Jul  3:13 pm,"Kiribathgoda, Gampaha","725,000",KIRIBATHGODA GAMUNU MAWATHA (MANE ROAD 500 m) KIRIBATHGODA TOWN 700m10 PARCHESELE/ WATER HAVE 1 PARCHES 7/25 /- NEGOTIABLE,KIRIBATHGODA GAMUNU MAWATHA,Residential,10.0 perches
41,ප.40 ඉඩම විකිණීමට - පමුණුවිල, 9 Jul  4:30 pm,"Kiribathgoda, Gampaha","750,000",නිරවුල් හිස් ඉඩම විකිණීමට පමුණුවිල පාරට මුහුණලා.,"103 පමුණුවිල පාර ,පමුණුවිල.","Commercial, Residential",40.0 perches
42,Land for Sale in Kiribathgoda, 8 Jul  7:01 pm,"Kiribathgoda, Gampaha","2,250,000","කිරිබත්ගොඩ නගරයට කිලෝමීටර් 2යි,සපුගස්කන්ද හන්දියට කිලෝමීටර් 1යි,පචස් 1ක් 375000යි.","Dewalapara,Makola Uthura,Makola","Agricultural, Commercial",6.0 perches
43,Land& House Sale in Kiribathgoda, 8 Jul  3:06 pm,"Kiribathgoda, Gampaha","21,000,000",2BSingle Storey House & single Storey sale,Kiribathgoda,Residential,25.0 perches
44,Land in Kiribathgoda, 8 Jul 12:27 pm,"Kiribathgoda, Gampaha","375,000",Kiribathgoda / Biyagama pradana bus parata 300 m.Kiribathgoda town ekata saha Biyagama Zone ekata WINADI 5 I.Nala jalaya / Viduliya / Banku naya saha pahasu geweem samagin.Awasana bim kotas 6 k pamanai.,"Makola , Kiribathgoda.",Residential,10.0 perches
45,Land for Sale in Kiribathgoda, 8 Jul 11:43 am,"Kiribathgoda, Gampaha","425,000",Kiribathgoda / Delgoda 234 pradana bus parata 150 m.Kiribathgoda town ekata saha Kadawatha town ekata winadi 5 i.Siyalu pahasukam samagin Pahasu geweeme kramayata saha banku naya magin.,"Sabawa road, Makola, Kiribathgoda.",Residential,10.0 perches
46,කිරිබත්ගොඩ මාකොල පාරේ ඉඩමක් විකිණීමට ඇත, 5 Jul 10:11 pm,"Kiribathgoda, Gampaha","750,000",කිරිබත්ගොඩ මාකොල පාරේ ගල්වලහන්දියෙ සගබෝමාවතේ පර්චස් 10ක හතරැස් සමතලා ඉඩමක් විකිණීමටඇත.,සගබෝමාවත,Other,10.0 perches
47,Sapugaskandha Biyagama Land For Sale, 5 Jul  9:04 am,"Kiribathgoda, Gampaha","600,000",Sapugaskandha Biyagama Land facing Samurdhi Mawatha. 130 perches.,"Commercial, Residential",130.0 perches,
48,Land for Sale - Kiribathgoda,26 Jul 10:20 am,"Kiribathgoda, Gampaha","600,000","8 perch land in kohalwila road, 1km to kiribathgoda city.land with 4 boundry walls and a gate.",Residential,8.0 perches,
49,"Residential Land for Sale Near Galwala Handiya, Makola", 4 Jul  1:03 pm,"Kiribathgoda, Gampaha","8,500,000","Square land of 20p. Just 200m from Galawala junction, Makola.Situated on Sama Mawatha.5km to Kiribathgoda town and also Kadawatha.Clear deeds, single ownership for long time.","Sama Mawatha, Dewala Road, Galwala Handiya, Makola",Residential,20.0 perches
50,Land For Sale In Kiribathgoda Mawaramandiya,22 Jul 11:58 am,"Kiribathgoda, Gampaha","335,000","* Fully developed land...* 15 minutes from Kiribathgoda,Kadawatha,Kaduwela & Delgoda junction...* Close to highway 8 minutes...* Close to government and international schools,banks,super markets and other establishments...* Clear Deeds...* Bank loan can be arranged...* All facilities available...* Down payment 10% of land value...RESERVE YOUR DREAM LAND NOW.....","Pelathawana street, Dikwala road, Mawaramandiya","Commercial, Residential",10.0 perches
51,Land in Kiribathgoda,26 Jun  4:10 pm,"Kiribathgoda, Gampaha","375,000",300 m to the Kiribathgoda / Biyagama main bus road.5 minutes from Kiribathgoda town.4 minutes to the Biyagama Zone.Few land plots are available.Bank loan / Easy payment with many facilities.,"Makola , Kiribathgoda.",Residential,10.0 perches
52,125 Perch Land for Sale in Kiribathgoda - Kadawatha,26 Jun  1:38 pm,"Kiribathgoda, Gampaha","250,000","කිරිබත්ගොඩට සහ කඩවත නගරයන්ට විනාඩි 10 න් ලගා විය හෑකි, කඩවත අධිවේගී මාර්ග පිවිසුමට ආසන්නව -  පදින්චියට සුදුසු නිදහස් පරිසරයකින් යුතු, නිරවුල් ඔප්පු සහිත මනාව නඩත්තු කරන ලද පොල් ගස් 60 වගාවකින් සහ කොස් ගස් 2 කින් යුත් ළිං ජලය/ නල ජලය සහ තෙකලා විදුලිය සහිත කුඩා ගොඩනෑගිල්ලක්ද සහිත පර්චස් 125 ක් පුද්ගලිකව එකවර විකිනේ. පුද්ගලික පදංචියට හෝ ආයෝජනයක් සදහා සුදුසු ඉතා නිදහස් නිස්කලංක ස්වාභාවික වටා පිටාවක පිහිටා ඇත. බ්රොකර් වරුන් අනවශ්යයි. මිල ගණන් සාකච්ඡා කළ හැක්කේ ඉඩම පරීක්ශා කිරීමෙන් පසුව පමණි. ","Kadawatha , Kiribathgoda","Agricultural, Commercial, Residential",125.0 perches
53,10 p Face to Highway Land for sale in Kiribathgoda,26 Jun  8:03 am,"Kiribathgoda, Gampaha","4,000,000",10 p LAND FOR SALE IN  kadawatha,"Kiribathgoda, Galwala junction, Daluggala rd",Residential,10.0 perches
54,Land in kiribathgoda,23 Jun  5:47 pm,"Kiribathgoda, Gampaha","375,000",Kiribathgoda / Siyabalape pradana bus parata 300 m.Kiribathgoda towan ekata winadi 5 i.Biyagama zone ekatath winadi 5 i.Nala jalaya / viduliya athulu siyalu pahasukam samagin.Pahasu geweeme kramayata saha banku naya samagin.,"Makola , Kiribathgoda.",Residential,10.0 perches
55,Land in Kiribathgoda,23 Jun  5:44 pm,"Kiribathgoda, Gampaha","450,000",234 Kiribathgoda / Delgoda pradana parata 200 m .Kiribathgoda town ekata winadi 5 i.Siyallu pahasukam walin samanwitha agana bim kotasak.High way ekata muhunala.Pahasu geweem saha banku naya samagin.,"Sabawa road, Makola, Kiribathgoda.",Residential,14.5 perches
56,Land for Sale Makola,18 Jul  3:28 pm,"Kiribathgoda, Gampaha","6,500,000","Makola Batalanda Sapumaluyana 10.01P rectangular land carpeted road beautiful calm peaceful area 3 sides parapet walls & steel fence water tank, servant toilet, drainage line, rain water line, drainage pit available 3Phase electricity & Water can be applied various trees available few meters to Sapugaskanda & Makola Junctions, Police Station, Vishaka Balika College, Ashoka College & Central College, Petroleum Refinery, Udupila-Delgoda-Kaduwela-Free Trade Zone access Roads, Post Office, Pradeshiya Sabha, Biyagama Maha Lekam Office, all major banks, nearby Clear deeds & titles All enquiries  ","Batalanda Road, Makola South, Makola ; in-front of Defence Services Command and Staff College",Residential,10.01 perches
57,Land for Sale in Kiribathgoda,24 Jul  4:17 pm,"Kiribathgoda, Gampaha","410,000",Highly residential land for sale in Kiribathgoda - Makola.Twenty (20) perches available (10 perches blocks can also be arranged) with ALL the clear documents (bank loans can be easily taken as ALL the documents are clear and available).Suitable for new house builders !!,Residential,20.0 perches,
58,Land for sale in Kiribathgoda,22 Jun  2:25 pm,"Kiribathgoda, Gampaha","2,500,000",බියගම කලාපයට මිනිත්තු 15කිරිබත්ගොඩ නගරයට විනාඩි 20 පිරිසිදු ඔප්පු බෝඩින් කාමර සදහා වඩාත් සුදුසුයි.මිල ගණන් සාකච්චා කර ගත හැක.,"Kajuhena Road,Heyiyanthuduwa",Residential,10.0 perches
59,Plot 7 Land for Sale in Kiribathgoda Mawaramandiya,17 Jul 11:25 am,"Kiribathgoda, Gampaha","335,000","Fully developed land...* 15 minutes from Kiribathgoda,Kadawatha,Kaduwela & Delgoda junction...* Close to highway 8 minutes...* Close to government and international schools,banks,super markets and other establishments...* Clear Deed...* Bank loan can be arranged...* All facilities available...* Down payment 10% of land value...RESERVE YOUR DREAM LAND NOW.....","Pelathawana street, Dikwala road, Mawaramandiya","Commercial, Residential",10.0 perches
60,15P Land & House For Sale kiribathgoda,21 Jun 12:02 am,"Kiribathgoda, Gampaha","12,700,000",Residential Land For Sale in kiribathgoda Twon 1.5km to main Road.------------With 15- 18 feet Road,"Hosptel Road,perera mawatha kiribathgoda",Residential,15.0 perches
