,0,1,2,3,4,5,6,7,8
26,3 Room Furnished Apartment in Colombo,17 Jul  9:09 pm,"Colombo 3, Colombo","7,500","This new apartment is located very close to Galle Rd in Colombo 3. Its just few minutes walking distance to the beach, mosque and all the amenities including banks, restaurants and shopping.  The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment.  This is a perfect location for your holiday or business trip.","Galle Rd, behind Lalson Tailors, Colombo 3 - Kollupitiya",Apartment,3,2
27,Luxury Apartment For Rent Colombo 3,17 Jul  9:09 pm,"Colombo 3, Colombo","8,000","This Beautiful Apartment is located very close to Galle Rd in Colombo 3. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment.  This is a perfect location for your holiday or business trip.","Galle Rd, Colombo 3 - Kollupitiya",Apartment,3,2
28,Spacious 3 Room Apartment in Colombo,17 Jul  9:09 pm,"Colombo 3, Colombo","8,000","This Beautiful Apartment is located very close to Galle Rd in Colombo 3. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment.  This is a perfect location for your holiday or business trip.","LGalle Road, COlombo 3, Colombo 3 - Kollupitiya",Apartment,3,2
29,3 Rooms Luxury Apartment for Rent Colombo,17 Jul  9:15 pm,"Colombo 3, Colombo","8,000","■ 3 Rooms-1 Attached and 1 Common Bathroom.■ Living and Dining Area.■ Fully Furnished and Fully Air conditioned.■ Free WiFi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Electricity Rs 50 per unit.",lower bagatalle road,Apartment,3,2
30,Hotel Relax on - Kollupitiya, 8 Jul  7:04 am,"Colombo 3, Colombo","1,500","The Relax on is reputed hotel in Colombo. We have single,double family rooms for long & short periods.",Seasonal room,10+,10+,
31,3 Rooms Apartment Colombo,17 Jul  9:09 pm,"Colombo 3, Colombo","8,000","This new apartment is located very close to Galle Rd in Colombo 3. Its just few minutes walking distance to the beach, mosque and all the amenities including banks, restaurants and shopping.  The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment.  This is a perfect location for your holiday or business trip.","Galle Rd, behind Lalson Tailors, Colombo 3 - Kollupitiya",Apartment,3,2
32,2 Rooms Apartment Colombo 3,17 Jul  9:10 pm,"Colombo 3, Colombo","7,500","This modern and spacious apartment consists of 2 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV,Washing Machine, Fridge, Ironing, Microwave.  Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Sea Avenue Colombo 3,Apartment,2,2
33,3BR Luxury Apartment 19th Lane - Colombo 3,19 Jul  3:57 pm,"Colombo 3, Colombo","7,500","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  PER DAY 7500/- ELE PERUNIT 50/- NOW CALL",5 good hope at colombo-3,Apartment,3,2
34,3BR Apartment at Wellawatta,19 Jul  3:58 pm,"Colombo 3, Colombo","6,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  PER DAY 6500/- ELE PERUNIT 50/- NOW CALL",25 rohini road colombo-6,Apartment,3,2
35,3Room Apartment for Short & Long Stay. Colombo 3,19 Jul  9:36 am,"Colombo 3, Colombo","8,500","This 3 Room Apartment is located very close to Galle Rd in Colombo 3. It’s just few minutes walking distance to the beach and all the amenities including banks, restaurants and shopping. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment. This Apartment is located in a very Prime Location.■ 3 Rooms, 1 Attached & 1 Common Bathroom.■ Living and Dining Area. ■ Fully Air conditioned & Fully Air Conditioned.■ 24 Hours Security and Parking. ■ Short and Long Stays.■ Daily - Rs 8,500+ Electrcity. ■ Long Term - Rs 185,000/month+Bills.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.","13th Lane, Colombo 3",Apartment,3,2
