,Location,Price,Beds,Baths,House Size,Land Size
3760,Piliyandala,21500000,5,4,3450.0,9.5
3761,Ratmalana,40000000,5,3,3000.0,20.0
3762,Malabe,25000000,5,3,2650.0,19.0
3763,Athurugiriya,11000000,3,2,1250.0,6.5
3764,Homagama,7000000,3,1,830.0,6.0
3765,Malabe,17800000,3,3,1800.0,10.0
3766,Kottawa,9850000,3,2,1500.0,7.25
3767,Talawatugoda,100000000,6,4,4000.0,17.0
3768,Piliyandala,22500000,5,4,3580.0,11.0
3769,Piliyandala,15000000,4,3,2200.0,9.0
3770,Kesbewa,7500000,4,1,1600.0,15.0
3771,Kottawa,13800000,3,3,2650.0,9.0
3772,Piliyandala,8200000,3,2,1550.0,11.5
3773,Wellampitiya,6000000,2,1,890.0,4.0
3774,Malabe,3000000,1,1,350.0,2.5
3775,Malabe,24000000,4,4,2600.0,8.0
3776,Pannipitiya,16000000,3,2,2200.0,10.0
3777,Kottawa,62500000,6,5,5000.0,15.0
3778,Rajagiriya,87000000,3,3,4000.0,9.2
3779,Kottawa,11000000,3,2,1480.0,9.0
3780,Athurugiriya,23000000,4,4,2650.0,8.0
3781,Battaramulla,160000000,4,5,5300.0,56.0
3782,Nugegoda,71145000,4,2,2500.0,27.9
3783,Colombo 9,18000000,6,3,2800.0,3.0
3784,Boralesgamuwa,16500000,3,2,1500.0,10.3
3785,Kottawa,15000000,4,4,2000.0,8.0
3786,Kottawa,35000000,5,4,2500.0,20.0
3787,Malabe,28500000,5,5,3100.0,10.0
3788,Boralesgamuwa,82000000,7,5,6000.0,37.0
3789,Kottawa,5800000,2,2,1100.0,6.2
3790,Battaramulla,7800000,2,1,950.0,6.0
3791,Dehiwala,54000000,5,4,3800.0,12.3
3792,Piliyandala,11500000,3,2,2100.0,6.0
3793,Dehiwala,90000000,5,5,3500.0,14.0
3794,Battaramulla,40000000,5,4,3200.0,12.5
3795,Piliyandala,22000000,4,4,2878.0,8.0
3796,Malabe,24000000,4,4,2600.0,8.0
3797,Piliyandala,19000000,4,3,3000.0,8.5
3798,Colombo 3,18500000,4,2,1900.0,10.0
3799,Kesbewa,8800000,3,2,1400.0,7.5
3800,Pannipitiya,24000000,4,4,3600.0,10.0
3801,Piliyandala,22500000,5,4,3600.0,8.5
3802,Piliyandala,26000000,4,4,3140.0,7.5
3803,Kottawa,32000000,4,2,4200.0,11.5
3804,Nugegoda,100000000,6,5,6000.0,22.0
3805,Piliyandala,8000000,2,1,1000.0,14.5
3806,Malabe,10500000,3,3,1450.0,10.0
3807,Mount Lavinia,38000000,5,4,3200.0,6.11
3808,Piliyandala,17500000,4,4,2950.0,9.5
3809,Kottawa,18800000,3,2,1197.0,7.5
3810,Malabe,28500000,4,4,2900.0,8.0
3811,Kotte,69500000,4,3,4000.0,11.8
3812,Piliyandala,48000000,4,4,3500.0,25.0
3813,Kottawa,22500000,5,4,3500.0,8.5
3814,Malabe,17800000,3,3,1700.0,10.0
3815,Kottawa,16000000,5,2,1500.0,12.86
3816,Piliyandala,15000000,3,3,1680.0,10.5
3817,Kesbewa,17500000,4,3,2100.0,9.0
3818,Wellampitiya,7500000,2,2,900.0,3.0
3819,Athurugiriya,17500000,3,3,2300.0,7.5
3820,Athurugiriya,16500000,4,3,2200.0,8.0
3821,Athurugiriya,13000000,3,3,1650.0,7.5
3822,Athurugiriya,11000000,3,3,1250.0,7.3
3823,Homagama,38250000,3,2,2600.0,34.0
3824,Kotte,33000000,5,3,2760.0,4.2
3825,Malabe,16000000,3,3,1800.0,10.0
3826,Malabe,26000000,4,4,3200.0,8.0
3827,Talawatugoda,33000000,4,3,2500.0,7.7
3828,Piliyandala,21500000,5,3,3140.0,8.2
3829,Talawatugoda,29000000,4,4,3500.0,13.0
3830,Malabe,22000000,4,3,2250.0,6.0
3831,Talawatugoda,45000000,4,4,4000.0,10.5
3832,Malabe,28000000,4,4,2800.0,8.0
3833,Nugegoda,47500000,6,2,3500.0,23.8
3834,Piliyandala,26000000,5,4,3500.0,11.5
3835,Boralesgamuwa,25500000,5,4,3645.0,11.0
3836,Piliyandala,22500000,4,3,3600.0,9.0
3837,Athurugiriya,27000000,5,4,5400.0,12.8
3838,Malabe,26000000,5,4,4100.0,8.0
3839,Malabe,17500000,4,3,2200.0,7.5
3840,Boralesgamuwa,18500000,4,2,2450.0,10.0
3841,Maharagama,60000000,4,3,3000.0,31.0
3842,Piliyandala,15500000,3,3,2010.0,7.0
3843,Piliyandala,12000000,3,3,1500.0,8.0
3844,Wellampitiya,6500000,2,2,816.0,3.0
3845,Athurugiriya,29000000,4,4,4000.0,10.0
3846,Rajagiriya,17000000,3,2,1500.0,15.5
3847,Malabe,23000000,4,4,2450.0,7.25
3848,Talawatugoda,23000000,4,3,2650.0,15.0
3849,Malabe,24000000,4,4,2650.0,8.0
3850,Piliyandala,22000000,4,4,2970.0,8.0
3851,Kesbewa,8800000,3,1,1280.0,12.0
3852,Kotte,49280000,3,2,1200.0,15.4
3853,Piliyandala,8000000,5,2,2000.0,6.0
3854,Boralesgamuwa,38000000,4,3,2600.0,13.2
3855,Athurugiriya,27000000,5,4,5400.0,12.8
3856,Battaramulla,30000000,5,5,4000.0,8.0
3857,Piliyandala,22500000,5,4,3145.0,9.0
3858,Angoda,19000000,4,2,1600.0,9.0
3859,Nugegoda,14500000,4,4,2100.0,4.0
3860,Piliyandala,7900000,2,1,1250.0,11.0
3861,Athurugiriya,13000000,3,2,1800.0,7.0
3862,Moratuwa,26000000,4,4,2500.0,6.0
3863,Angoda,33000000,6,3,4650.0,7.1
3864,Kottawa,10000000,2,1,1420.0,9.0
3865,Malabe,16000000,3,3,1550.0,10.0
3866,Piliyandala,22500000,5,4,3256.0,9.0
3867,Talawatugoda,25500000,4,4,2850.0,7.5
3868,Dehiwala,46000000,5,4,3000.0,6.0
3869,Nawala,85000000,6,6,4500.0,14.0
3870,Athurugiriya,17500000,4,4,2200.0,8.0
3871,Nawala,61000000,3,3,3000.0,12.5
3872,Piliyandala,9000000,3,1,1150.0,8.5
3873,Maharagama,42000000,4,4,2850.0,11.0
3874,Kaduwela,6000000,2,1,614.0,7.0
3875,Piliyandala,22000000,4,3,2200.0,8.0
3876,Mount Lavinia,80000000,4,3,5000.0,13.3
3877,Piliyandala,22500000,5,4,3025.0,9.0
3878,Angoda,17000000,5,2,1200.0,6.5
3879,Athurugiriya,11000000,3,2,1800.0,6.0
3880,Kotte,9800000,3,2,2800.0,7.8
3881,Kottawa,25000000,4,4,2800.0,10.0
3882,Ratmalana,28500000,3,3,3000.0,3.5
3883,Piliyandala,11500000,3,2,1650.0,6.0
3884,Kesbewa,11200000,3,3,1250.0,7.0
3885,Malabe,28000000,7,3,3600.0,20.0
3886,Kaduwela,18000000,3,3,1400.0,22.0
3887,Nugegoda,27000000,4,3,2950.0,10.5
3888,Malabe,23500000,4,4,2400.0,7.0
3889,Piliyandala,28000000,4,4,3332.0,21.0
3890,Athurugiriya,18000000,2,2,2500.0,18.2
3891,Malabe,16500000,4,3,2250.0,10.5
3892,Maharagama,20000000,4,3,3200.0,9.1
3893,Malabe,36000000,5,4,3800.0,8.6
3894,Dehiwala,46000000,5,4,3150.0,8.0
3895,Padukka,3500000,3,1,1500.0,20.0
3896,Talawatugoda,15000000,4,1,1200.0,10.0
3897,Piliyandala,9000000,2,1,1500.0,7.5
3898,Athurugiriya,18000000,4,4,2100.0,7.3
3899,Colombo 5,170000000,5,5,4600.0,8.5
3900,Athurugiriya,19500000,4,4,2400.0,10.0
3901,Piliyandala,14000000,5,2,2000.0,17.6
3902,Mount Lavinia,29500000,6,4,2000.0,6.4
3903,Piliyandala,22500000,4,4,2650.0,5.5
3904,Rajagiriya,65000000,5,3,3000.0,17.0
3905,Piliyandala,32490500,5,6,5306.0,60.0
3906,Colombo 6,37500000,4,4,2000.0,10.0
3907,Kottawa,15000000,3,2,2650.0,10.0
3908,Rajagiriya,65000000,5,5,4000.0,11.2
3909,Piliyandala,22500000,5,4,3245.0,9.0
3910,Piliyandala,30000000,5,4,4500.0,16.0
3911,Colombo 8,38000000,4,3,3000.0,6.68
3912,Maharagama,30000000,5,4,3400.0,10.0
3913,Piliyandala,17000000,3,2,2000.0,12.5
3914,Nugegoda,38500000,6,4,3100.0,9.85
3915,Malabe,29000000,4,4,4000.0,10.0
3916,Malabe,15000000,3,3,2400.0,6.0
3917,Pannipitiya,25000000,4,4,2800.0,7.2
3918,Malabe,11800000,3,3,1450.0,10.0
3919,Nugegoda,80000000,5,4,5000.0,25.5
3920,Piliyandala,26000000,4,4,3000.0,7.5
3921,Athurugiriya,15000000,4,3,1900.0,8.0
3922,Athurugiriya,13000000,3,2,1600.0,10.0
3923,Malabe,30000000,4,3,3100.0,10.0
3924,Pannipitiya,25000000,4,4,2800.0,10.0
3925,Malabe,24000000,4,4,2850.0,7.0
3926,Piliyandala,16000000,4,2,2200.0,6.5
3927,Piliyandala,7900000,2,1,1100.0,6.0
3928,Kesbewa,22000000,4,2,2250.0,14.2
3929,Mount Lavinia,225000000,4,3,1500.0,4.0
3930,Malabe,16000000,3,3,1600.0,10.0
3931,Talawatugoda,13500000,3,3,1450.0,10.0
3932,Padukka,16500000,7,3,2800.0,15.0
3933,Talawatugoda,8200000,2,1,1100.0,7.0
3934,Piliyandala,22000000,4,3,2200.0,8.0
3935,Malabe,23500000,4,3,2650.0,7.25
3936,Piliyandala,11500000,3,3,1300.0,7.0
3937,Piliyandala,29500000,4,3,2850.0,25.1
3938,Moratuwa,8500000,3,1,1400.0,7.9
3939,Malabe,29000000,4,4,4000.0,10.0
3940,Athurugiriya,12000000,3,2,1200.0,7.0
3941,Piliyandala,22000000,4,3,2200.0,8.0
3942,Piliyandala,21000000,4,4,3200.0,9.6
3943,Battaramulla,80000000,4,4,5000.0,14.0
3944,Athurugiriya,22000000,5,3,3500.0,8.0
3945,Malabe,25500000,4,4,2850.0,7.5
3946,Kesbewa,21000000,3,4,2500.0,11.0
3947,Piliyandala,8000000,2,1,1000.0,14.5
3948,Piliyandala,22000000,4,4,3145.0,10.0
3949,Kesbewa,9500000,2,2,2300.0,14.8
3950,Kottawa,25000000,4,4,2800.0,7.2
3951,Piliyandala,24500000,6,3,3420.0,10.0
3952,Piliyandala,15000000,4,3,1657.0,13.0
3953,Piliyandala,17500000,4,4,2850.0,9.5
3954,Piliyandala,11300000,3,2,1300.0,7.0
3955,Piliyandala,38000000,4,4,3300.0,9.0
3956,Nawala,43000000,4,4,3500.0,7.0
3957,Piliyandala,15000000,4,3,1680.0,13.0
3958,Athurugiriya,11000000,3,2,1200.0,6.0
3959,Athurugiriya,7500000,3,1,1000.0,7.5
3960,Malabe,16000000,3,2,3200.0,9.0
3961,Piliyandala,16000000,4,2,2200.0,6.5
3962,Athurugiriya,22500000,3,2,1500.0,15.0
3963,Nawala,65000000,5,3,3000.0,14.0
3964,Pannipitiya,25000000,4,4,2800.0,10.0
3965,Maharagama,28000000,4,3,1400.0,6.5
3966,Colombo 5,39000000,4,3,4200.0,10.5
3967,Nugegoda,11500000,3,1,1200.0,7.0
3968,Talawatugoda,48000000,4,3,2850.0,31.0
3969,Maharagama,42000000,5,3,4100.0,14.3
3970,Piliyandala,21500000,4,3,2400.0,10.5
3971,Malabe,24000000,4,4,2650.0,8.0
3972,Boralesgamuwa,32500000,5,4,4000.0,15.5
3973,Kottawa,37500000,6,4,4000.0,10.0
3974,Homagama,13800000,4,2,1800.0,20.0
3975,Pannipitiya,25000000,4,4,2800.0,10.0
3976,Piliyandala,21000000,4,4,3001.0,8.0
3977,Piliyandala,21000000,4,4,3000.0,8.0
3978,Wellampitiya,7900000,6,2,1800.0,7.0
3979,Homagama,6000000,2,1,1500.0,10.0
3980,Boralesgamuwa,33000000,5,4,3456.0,8.0
3981,Kottawa,14000000,3,3,1200.0,11.65
3982,Piliyandala,22500000,5,4,3600.0,10.0
3983,Angoda,8500000,2,1,2250.0,10.24
3984,Piliyandala,45000000,5,4,4700.0,17.0
3985,Malabe,16500000,5,4,3000.0,11.0
3986,Malabe,21000000,4,4,2650.0,7.0
3987,Piliyandala,22000000,4,4,3145.0,10.0
3988,Athurugiriya,15000000,3,3,2400.0,6.0
3989,Piliyandala,19000000,4,3,3142.0,8.5
3990,Pannipitiya,26000000,4,4,3600.0,7.5
3991,Athurugiriya,12000000,3,2,1200.0,7.0
3992,Piliyandala,17500000,4,4,2000.0,9.0
3993,Athurugiriya,7000000,3,2,1100.0,12.0
3994,Maharagama,42250000,8,8,4200.0,11.5
3995,Homagama,14000000,3,2,2000.0,20.9
3996,Dehiwala,18000000,3,2,2000.0,2.45
3997,Malabe,20000000,3,1,4560.0,11.5
3998,Padukka,8500000,2,2,1400.0,12.0
3999,Talawatugoda,42000000,4,3,3500.0,10.0
4000,Battaramulla,45000000,6,3,5000.0,20.0
4001,Athurugiriya,11000000,3,3,1250.0,7.3
4002,Wellampitiya,9000000,3,2,1700.0,3.0
4003,Maharagama,28000000,4,2,3260.0,7.8
4004,Wellampitiya,4600000,2,1,1000.0,3.25
4005,Malabe,24000000,4,4,2660.0,7.0
4006,Pannipitiya,12000000,2,1,1506.34,12.0
4007,Nugegoda,38000000,4,3,3200.0,9.0
4008,Kaduwela,6200000,2,2,1050.0,12.0
4009,Maharagama,8800000,2,1,1200.0,6.0
4010,Piliyandala,28000000,4,3,3332.0,21.0
4011,Piliyandala,25500000,5,4,3850.0,11.0
4012,Malabe,17800000,3,3,1700.0,10.0
4013,Kesbewa,12200000,3,3,1350.0,7.5
4014,Athurugiriya,14200000,3,4,1800.0,7.0
4015,Nugegoda,45000000,3,2,2000.0,11.5
4016,Piliyandala,22500000,5,4,3200.0,9.0
4017,Homagama,16500000,4,2,2400.0,10.0
4018,Athurugiriya,13000000,3,3,1650.0,7.5
4019,Piliyandala,34000000,5,4,3850.0,10.0
4020,Athurugiriya,19500000,4,4,2400.0,10.0
4021,Dehiwala,55000000,10,6,11400.0,12.0
4022,Kaduwela,22500000,3,1,2500.0,36.0
4023,Colombo 15,55000000,4,4,4500.0,15.5
4024,Pannipitiya,29000000,4,2,3500.0,8.5
4025,Homagama,4800000,2,1,1200.0,26.5
4026,Piliyandala,26000000,4,4,3500.0,7.5
4027,Malabe,10500000,3,3,1450.0,10.0
4028,Malabe,17000000,4,4,2400.0,8.0
4029,Talawatugoda,45000000,5,4,4100.0,10.0
4030,Maharagama,35000000,5,2,3000.0,15.0
4031,Dehiwala,15000000,4,2,2000.0,5.0
4032,Kesbewa,8000000,3,1,900.0,7.4
4033,Pannipitiya,29500000,5,3,2350.0,10.0
4034,Piliyandala,14700000,3,3,2001.0,8.6
4035,Dehiwala,46000000,5,4,3000.0,8.0
4036,Colombo 6,100000000,7,5,2800.0,12.5
4037,Piliyandala,19000000,4,3,3500.0,10.0
4038,Kottawa,14800000,3,2,1900.0,8.7
4040,Malabe,13000000,3,2,1200.0,8.5
4041,Piliyandala,17500000,4,4,2300.0,9.0
4042,Kesbewa,13700000,3,3,1425.0,10.0
4043,Kottawa,14700000,3,3,2146.0,8.7
4044,Talawatugoda,42000000,4,4,3500.0,10.0
4045,Battaramulla,36000000,4,4,4000.0,10.75
4046,Piliyandala,22500000,4,3,3600.0,9.0
4047,Piliyandala,15500000,4,3,1700.0,12.77
4048,Kotte,22000000,3,2,1200.0,7.5
4049,Kottawa,14000000,4,4,1800.0,6.0
4050,Kottawa,19000000,4,3,3500.0,10.0
4051,Piliyandala,13700000,3,3,1502.0,10.0
4052,Kotte,22000000,4,4,1600.0,7.0
4053,Homagama,12500000,4,2,2800.0,24.8
4054,Boralesgamuwa,68000000,10,5,6300.0,15.21
4055,Talawatugoda,26500000,4,4,3500.0,6.4
4056,Kottawa,17000000,4,3,2400.0,10.0
4057,Malabe,18000000,4,4,2400.0,8.0
4058,Kottawa,24000000,4,4,2800.0,10.0
4059,Piliyandala,15000000,3,2,2300.0,7.0
4060,Talawatugoda,57500000,4,4,3600.0,10.0
4061,Malabe,24000000,4,4,2700.0,8.0
4062,Malabe,29000000,5,5,3100.0,10.0
4063,Boralesgamuwa,27000000,4,3,2700.0,8.5
4064,Homagama,15000000,4,2,2800.0,28.0
4065,Malabe,27000000,3,2,1500.0,10.0
4066,Malabe,22000000,4,4,2700.0,11.6
4067,Wellampitiya,6800000,3,1,800.0,3.4
4068,Piliyandala,13800000,3,3,2100.0,8.6
4069,Nugegoda,80000000,7,7,5900.0,10.0
4070,Battaramulla,80000000,4,4,5000.0,14.0
4071,Boralesgamuwa,36500000,4,2,1000.0,8.0
4072,Kesbewa,16000000,4,3,2400.0,8.5
4073,Malabe,16000000,3,3,1650.0,10.0
4074,Rajagiriya,4800000,2,1,612.56,2.25
4075,Kottawa,13500000,3,3,1650.0,10.0
4076,Piliyandala,21000000,4,3,2400.0,7.0
4077,Athurugiriya,12000000,3,3,1400.0,10.0
4078,Colombo 4,140000000,6,4,4000.0,12.77
4079,Kesbewa,6000000,3,2,1000.0,9.5
4080,Malabe,31000000,5,4,4100.0,12.65
4081,Malabe,18000000,4,4,1850.0,7.3
4082,Avissawella,10000000,4,2,1200.0,41.0
4083,Moratuwa,8800000,3,1,900.0,6.0
4084,Colombo 6,12000000,3,3,1520.0,8.0
4085,Mount Lavinia,50000000,4,3,3200.0,11.2
4086,Athurugiriya,38250000,3,2,2500.0,34.0
4087,Piliyandala,22500000,5,4,3007.0,9.0
4088,Piliyandala,17500000,4,4,2000.0,9.0
4089,Talawatugoda,23500000,3,2,1300.0,12.5
4090,Talawatugoda,44000000,4,4,3890.0,10.0
4091,Kotte,115000000,4,4,4500.0,32.8
4092,Piliyandala,15000000,4,4,1650.0,13.0
4093,Malabe,28000000,7,3,3650.0,20.0
4094,Kottawa,26000000,3,1,2500.0,22.8
4095,Pannipitiya,14000000,2,1,934.0,12.0
4096,Maharagama,29500000,4,4,3100.0,8.0
4097,Piliyandala,21500000,4,4,2200.0,7.0
4098,Nugegoda,33000000,3,2,2000.0,6.1
4099,Piliyandala,21000000,4,4,3012.0,8.0
4100,Kottawa,12000000,3,2,1200.0,6.5
4101,Ratmalana,77500000,8,6,6000.0,12.0
4102,Battaramulla,28000000,6,3,2000.0,15.4
4103,Nugegoda,60000000,4,4,2500.0,26.85
4104,Malabe,9000000,2,1,1800.0,17.6
4105,Colombo 5,150000000,4,2,2500.0,10.0
4106,Kottawa,19500000,4,4,1900.0,6.5
4107,Piliyandala,15000000,4,3,1589.0,13.0
4108,Pannipitiya,25500000,5,4,3140.0,10.0
4109,Homagama,4900000,3,1,1800.0,11.0
4110,Piliyandala,13800000,3,3,1420.0,10.0
4111,Kesbewa,21500000,5,4,2980.0,8.2
4112,Malabe,27000000,3,2,1500.0,10.0
4113,Battaramulla,180000000,5,5,6600.0,38.0
4114,Malabe,24000000,4,4,2650.0,8.0
4115,Angoda,5000000,3,1,2600.0,10.0
4116,Piliyandala,21500000,5,4,2890.0,8.2
4117,Malabe,18000000,4,4,2150.0,7.3
4118,Piliyandala,34000000,5,4,3785.0,10.0
4119,Piliyandala,25500000,5,4,3750.0,11.0
4120,Homagama,24500000,4,4,3300.0,8.0
4121,Malabe,24000000,4,4,2400.0,8.0
4122,Malabe,105000000,5,5,6600.0,40.0
4123,Malabe,16800000,4,3,2400.0,6.3
4124,Battaramulla,37000000,5,5,3800.0,7.5
4125,Piliyandala,22000000,4,4,3042.0,10.0
4126,Piliyandala,17500000,4,3,2900.0,8.5
4127,Dehiwala,80000000,9,9,4500.0,20.0
4128,Homagama,12500000,2,1,915.0,6.85
4129,Moratuwa,18000000,2,1,1350.0,15.3
4130,Malabe,16500000,3,3,1800.0,10.0
4131,Rajagiriya,43000000,4,5,3000.0,6.0
4132,Battaramulla,6500000,2,1,1497.0,6.0
4133,Kesbewa,12000000,3,3,1500.0,8.0
4134,Battaramulla,39000000,4,3,3200.0,9.0
4135,Piliyandala,22000000,4,4,2750.0,8.0
4136,Malabe,16000000,3,3,1600.0,10.0
4137,Piliyandala,21500000,5,3,2500.0,8.2
4138,Kesbewa,22500000,5,4,3275.0,9.0
4139,Talawatugoda,15000000,4,3,1700.0,8.0
4140,Boralesgamuwa,30000000,4,3,3000.0,6.0
4141,Malabe,22000000,4,4,2650.0,11.7
4142,Malabe,6900000,2,2,1077.0,3.5
4143,Kottawa,27000000,5,3,4000.0,15.0
4144,Kotte,48000000,3,2,2000.0,20.0
4145,Piliyandala,15000000,4,2,2500.0,10.0
4146,Piliyandala,27000000,4,3,3456.0,9.5
4147,Mount Lavinia,33000000,4,4,2200.0,6.6
4148,Kesbewa,14500000,6,2,2695.0,17.0
4149,Piliyandala,34000000,5,4,4500.0,10.0
4150,Homagama,8000000,4,1,2500.0,7.5
4151,Kaduwela,10500000,3,2,1500.0,9.0
4152,Moratuwa,18500000,4,3,2200.0,8.0
4153,Battaramulla,39000000,5,5,4200.0,11.0
4154,Kesbewa,11800000,3,3,1550.0,10.0
4155,Piliyandala,21000000,5,4,3245.0,6.7
4156,Battaramulla,35000000,5,4,3500.0,7.0
4157,Kottawa,22500000,5,4,3600.0,8.5
4158,Nawala,65000000,3,3,2300.0,12.45
4159,Piliyandala,32000000,5,4,4700.0,16.0
4160,Pannipitiya,29500000,4,4,3500.0,7.5
4161,Athurugiriya,19500000,4,4,2450.0,10.0
4162,Homagama,24500000,5,3,3000.0,15.2
4163,Kaduwela,7200000,3,1,1500.0,20.0
4164,Talawatugoda,40000000,4,5,3950.0,13.1
4165,Piliyandala,30000000,5,4,4500.0,16.0
4166,Kottawa,17000000,5,4,2450.0,7.5
4167,Maharagama,36000000,3,2,3000.0,18.0
4168,Battaramulla,185000000,7,7,11000.0,20.0
4169,Battaramulla,20000000,3,2,1300.0,10.0
4170,Boralesgamuwa,17500000,4,2,2722.5,10.0
4171,Kottawa,10000000,2,1,800.0,5.5
4172,Piliyandala,16000000,3,2,1700.0,25.0
4173,Kaduwela,5800000,3,2,12000.0,8.0
4174,Battaramulla,35000000,5,4,3500.0,7.5
4175,Athurugiriya,13000000,3,3,1650.0,7.5
4176,Athurugiriya,23000000,4,4,2650.0,8.0
4177,Padukka,11000000,4,1,1200.0,22.2
4178,Moratuwa,47000000,5,2,4500.0,47.0
4179,Talawatugoda,45000000,5,4,65000.0,15.0
4180,Kaduwela,10800000,3,2,1500.0,8.2
4181,Kottawa,23500000,3,1,2000.0,16.0
4182,Piliyandala,17500000,4,4,2400.0,9.0
4183,Piliyandala,17500000,4,4,2756.0,9.5
4184,Kottawa,21500000,3,3,3000.0,10.5
4185,Malabe,53000000,5,4,4000.0,10.0
4186,Malabe,23500000,3,3,3000.0,7.1
4187,Piliyandala,11500000,3,2,1650.0,6.0
4188,Homagama,29500000,4,3,3800.0,12.5
4189,Nugegoda,32000000,4,2,3000.0,9.7
4190,Dehiwala,50000000,5,4,4000.0,7.9
4191,Nugegoda,7500000,2,1,1200.0,3.0
4192,Talawatugoda,35000000,4,3,3400.0,9.6
4193,Malabe,28000000,7,3,3650.0,20.0
4194,Dehiwala,15000000,4,3,500.0,1.75
4195,Kotte,42000000,3,2,1400.0,20.0
4196,Piliyandala,12000000,3,3,1550.0,8.0
4197,Battaramulla,27000000,4,4,2900.0,10.0
4198,Piliyandala,10500000,3,1,700.0,11.4
4199,Homagama,22000000,4,4,2850.0,24.0
4200,Nawala,60000000,5,2,3000.0,11.0
4201,Piliyandala,34000000,5,4,4500.0,10.0
4202,Battaramulla,48500000,4,4,3500.0,10.5
4203,Malabe,16500000,4,4,2200.0,10.0
4204,Talawatugoda,34000000,4,4,3100.0,8.0
4205,Nugegoda,47500000,4,3,3600.0,15.0
4206,Nugegoda,45000000,5,3,3000.0,10.0
4207,Battaramulla,200000000,5,5,8000.0,23.0
4208,Athurugiriya,19500000,4,4,2400.0,10.2
4209,Kesbewa,23000000,6,2,2900.0,10.0
4210,Kolonnawa,19000000,6,3,2230.0,5.5
4211,Kesbewa,10000000,3,2,1000.0,11.0
4212,Piliyandala,22000000,4,4,3000.0,8.0
4213,Kotte,65000000,6,4,7000.0,18.0
4214,Athurugiriya,17500000,4,3,2350.0,15.0
4215,Athurugiriya,13000000,3,3,1600.0,10.0
4216,Piliyandala,23000000,5,3,2650.0,11.9
4217,Pannipitiya,14000000,3,2,900.0,10.0
4218,Dehiwala,65000000,6,3,3200.0,11.6
4219,Piliyandala,35000000,7,2,4000.0,20.1
4220,Piliyandala,25000000,5,4,3145.0,10.0
4221,Malabe,17800000,3,3,1800.0,10.0
4222,Talawatugoda,35500000,4,4,3400.0,8.0
4223,Pannipitiya,25500000,4,2,3000.0,10.0
4224,Kottawa,26000000,4,4,3200.0,7.5
4225,Kaduwela,15000000,3,2,2300.0,7.1
4226,Boralesgamuwa,22750000,5,2,2500.0,15.5
4227,Piliyandala,21500000,3,2,1800.0,14.5
4228,Boralesgamuwa,31500000,4,5,3223.0,6.2
4229,Homagama,19500000,4,3,2400.0,10.0
4230,Athurugiriya,16800000,4,3,2400.0,6.0
4231,Battaramulla,36000000,5,5,3400.0,10.0
4232,Dehiwala,75000000,3,3,4500.0,10.0
4233,Pannipitiya,37000000,4,3,450.0,8.0
4234,Athurugiriya,11500000,3,3,1500.0,8.0
4235,Talawatugoda,35000000,4,4,3850.0,8.0
4236,Homagama,7800000,2,1,1000.0,10.0
4237,Piliyandala,11500000,3,2,1533.0,6.0
4238,Piliyandala,13800000,3,3,1450.0,10.0
4239,Homagama,4900000,3,1,1800.0,11.0
4240,Kotte,31000000,4,3,3000.0,8.0
4241,Hanwella,3100000,3,1,1100.0,22.0
4242,Piliyandala,22000000,4,4,3145.0,10.0
4243,Boralesgamuwa,27000000,4,3,2700.0,8.5
4244,Dehiwala,9000000,2,1,800.0,5.0
4245,Malabe,20500000,4,3,2450.0,7.0
4246,Talawatugoda,24500000,4,4,2800.0,6.5
4247,Padukka,5900000,3,1,1420.0,11.3
4248,Talawatugoda,25500000,4,3,2800.0,7.5
4249,Talawatugoda,42000000,5,4,4500.0,11.0
4250,Piliyandala,12000000,3,3,1425.0,8.0
4251,Athurugiriya,16500000,4,3,2200.0,8.0
4252,Mount Lavinia,37000000,7,4,4000.0,10.07
4253,Piliyandala,11500000,3,2,1600.0,6.0
4254,Piliyandala,60000000,3,4,4000.0,54.3
4255,Piliyandala,10000000,2,2,1126.0,7.0
4256,Athurugiriya,28000000,4,5,4100.0,10.0
4257,Malabe,25000000,6,5,3500.0,8.5
4258,Homagama,39600000,3,1,1400.0,22.0
4259,Piliyandala,22500000,5,4,3012.0,9.0
4260,Padukka,4700000,2,1,1400.0,10.0
4261,Padukka,8500000,3,3,1500.0,10.0
4262,Kaduwela,10500000,4,2,3600.0,22.0
4263,Kottawa,16500000,3,1,1500.0,10.0
4264,Dehiwala,100000000,6,6,3895.0,24.02
4265,Homagama,11000000,3,1,2100.0,20.0
4266,Athurugiriya,11000000,3,3,1200.0,7.3
4267,Malabe,22000000,4,4,2700.0,11.6
4268,Malabe,10800000,3,3,1250.0,6.5
4269,Piliyandala,21000000,4,3,3000.0,8.0
4270,Kottawa,15500000,3,2,2000.0,14.3
4271,Piliyandala,15000000,4,2,2100.0,6.5
4272,Athurugiriya,16800000,4,3,2350.0,6.31
4273,Kottawa,17000000,4,3,2500.0,17.0
4274,Kesbewa,17500000,4,4,2400.0,9.0
4275,Homagama,16500000,4,2,2800.0,10.0
4276,Piliyandala,29000000,5,4,3145.0,10.0
4277,Piliyandala,7000000,3,1,1230.0,19.0
4278,Piliyandala,34000000,5,4,4500.0,10.0
4279,Piliyandala,21500000,5,4,3140.0,8.2
4280,Talawatugoda,47500000,5,4,4800.0,10.25
4281,Piliyandala,21500000,5,4,3460.0,9.5
4282,Pannipitiya,29500000,4,4,3000.0,7.3
4283,Nugegoda,38000000,4,3,2950.0,9.0
