,0,1,2,3,4,5,6,7,8,9
53,Gorgeous Home for sale in Piliyandala,13 Jul 12:44 pm,"Piliyandala, Colombo","75,000,000",Brand new2 story houseHot water2 living areas2 pantry areasEnsuite roomsLuxury specifications Garage parking for 2 vehiclesSwimming poolCCTV camera systemMaids quartersPrivate balconiesMarble floorsCCTV camerasGymnasiumFront yardBack yardWell lit interiorQuiet residential areaConvenient location15-foot access road3 phase electricity,"10th Mile Post Road, Colombo - Horana Road, Boralesgamuwa",7,6,"6,200.0 sqft",36.4 perches
54,House for Sale Piliyandala - H0722,13 Jul 10:10 am,"Piliyandala, Colombo","22,500,000",BEAUTIFUL TWO STORIED HOUSE AT PILIYANDALA.,4,4,"3,800.0 sqft",5.5 perches,
55,House | for Sale Piliyandala - H0735,13 Jul 10:08 am,"Piliyandala, Colombo","19,000,000",BEAUTIFUL TWO STORIED HOUSE AT PILIYANDALA.,3,3,"2,700.0 sqft",6.5 perches,
56,Brand new Uncommon House Piliyandala,11 Jul 10:26 am,"Piliyandala, Colombo","13,500,000","Piliyandala Kesbewa 120 parata  yabada honnanthara athi sukopabogi thani mahal niwasa kadinamin wikinimata. Loand approved . Clear deed. Loan document completed.Two living Room with Dinning Area, 3 Bed Room ,2 Bathroom , 2 kitchen, 1 Store Room, Court Yard with Budu Pahana. Rollergate,","Wijayanandanarama Para ,Honnanthara ,Piliyandala",3,2,"1,500.0 sqft",7.0 perches
57,Two Storied House for Sale in Kahathuduwa - Piliyandala,19 Jul  7:36 am,"Piliyandala, Colombo","9,950,000","Recently built beautiful house for sale in “Sunray Park” housing scheme with very good neighborhood. An elevated location with undisturbed Paddy field views through to Adams Peak. This two storied specious house covered in over 2500 Sq. Ft. of floor area.5 specious bedrooms with balconies to upper floor 2 bathrooms with modern fittings and hotwater supplyLarge Living and dining area with dual height spaceFamily/ TV room  Kitchen with some pantry cupboardsIndoor garden spaceServant’s accommodationNice white colour terrazzo flooringBurglar alarm system for added securityAir-conditioning to one roomBoundary wall and steel gatesVery calm and quite residential area with plenty of space to breath fresh air and village type surroundings, bushlands, rubber plantations still close to Colombo CBD and easy access to Southern Highway.   10 Perch good size lot with wide access roads. (If required adjoining two 10 perch lots can be purchased separately. This additional land extent planted with may fruit trees and some coconut trees)Suitable for someone with growing family and trying to escape from busy/ congested lifestyle to a more stress-free environment and still wanting to live close to Colombo. Ideal for some looking for a holiday home within short drive from Colombo as well.Looking for offers over Rs. 11 Million for 18 to 20 Million worth this house, priced to sell quickly to finance our new project in Hikkaduwa.visit www.mapleholidayvillas.com/properties-for-sale/ for more details",5,2,"2,500.0 sqft",10.0 perches,
58,House for Sale - Piliyandala,13 Jul  8:39 am,"Piliyandala, Colombo","13,000,000",13 . Million makandanaBrand new house 2 vehikal parking space... Garden ..remote gete.... 100 miters piliyandala makandana bus rd,piliyandala makandana bus rd,4,3,"1,600.0 sqft",11.5 perches
59,House New Two Story For Sale In Piliyandala,13 Jul  8:32 am,"Piliyandala, Colombo","20,000,000",20 .million piliyandala 1 kmBrand new tow story house for sele Ac..... solar hot water.... Balkony.... garden.... remote gete... 500 miters 120 Colombo bus rd,piliyandala,4,3,"2,200.0 sqft",7.0 perches
60,house New tow story for sale piliyandala,12 Jul 11:12 pm,"Piliyandala, Colombo","18,500,000",18.5 million Brend New tow story house Cct camera... garden...remote gete...5 VEHIKAL PARKING space,piliyandala makandana,4,3,"2,000.0 sqft",9.0 perches
61,House for Sale in Piliyandala,12 Jul  7:41 pm,"Piliyandala, Colombo","12,000,000",House for sale in Piliyandala3 bed rooms2 bath rooms,3,2,"1,200.0 sqft",10.0 perches,
62,House for Sale Piliyandala - H0529,12 Jul  1:17 pm,"Piliyandala, Colombo","13,500,000",BEAUTIFUL TWO STORIED HOUSE AT PILIYANDALA.,3,2,"2,100.0 sqft",13.5 perches,
63,House for sale in Piliyandala,12 Jul  1:08 pm,"Piliyandala, Colombo","28,500,000",House for sale in Piliyandala,"Jayanthi mawatha, Piliyandala",3,1,"1,500.0 sqft",9.0 perches
64,"House for Sale in Bokundara, Piliyandala",12 Jul 12:52 pm,"Piliyandala, Colombo","34,000,000","House for sale in Buokundara, Piliyandala",3,4,"3,250.0 sqft",10.3 perches,
65,House for sale in Piliyandala,12 Jul 12:30 pm,"Piliyandala, Colombo","19,000,000",Newly Build House for Sale in Piliyandala - KotagedaraTwo Storied House 03 Bedrooms / 03 Bathrooms Living room / Dining room Kitchen with Modern Wooden PantryTwo Parking Spaces with Remote Roller GateFully Tiled /  Roof Top1.5 km to Piliyandaya  TownLand Size 6.5 perches  /  House 2800 sq ftGood Residential AreaPrice Rs 19 million ( Rs 19000000 )Contact for more details,Kotagedara - Piliyandala,3,3,"2,800.0 sqft",6.5 perches
