,0,1,2,3,4,5,6,7,8,9
56,House for Rent in Kirulapone,15 Jul 12:47 pm,"Colombo 5, Colombo","68,000","Upstairs house with Granite and tiled flooring all around off Wijaya Kumaranathunga Mawatha, Kirulapone with large sitting and dining area, 3 x rooms, large TV room, pantry with wooden cupboards, kitchen, 2 x wash rooms, servant toilet and facility to park 2 - 3 cars. Close to Asian International School, British School, Anula Vidyalaya etc and hospitals such as Lanka Hospital, Asiri Hospital, Ninewells etc, shopping malls and available for immediate occupation. Same advertisement was placed three weeks back and found a tenant within two days. A portion of advance was paid and due to occupy from end of July. As a result of a sudden development the intended tenant is not in a position to move in and this advertisement has been placed once again to find a suitable tenant.","Off Wijaya Kumaranathunge Mawatha, Kirulapone, Colombo 05",3,2,"1,550.0 sqft",7.5 perches
57,Furnished House for Rent - Colombo 05,17 Jul  7:59 pm,"Colombo 5, Colombo","80,000",Colombo 5 - Polhengoda,Polhengoda Road Col 05,3,3,"2,000.0 sqft",11.5 perches
58,House for Rent/lease - Colombo 5, 2 Jul  4:08 pm,"Colombo 5, Colombo","450,000","A beautiful 3 story, independant house with 6 bedrooms (can be used as 2 or 3 units) very close to Havelock Road.Each floor has 2 spacious bedrooms with attached bathrooms, Hot water,Air conditioners, fully tiled floors, spacious living/dining areas with Granite flooring, fitted pantries, visitors bathroom, maids quarters/ store room.Large roof terrece for parties, private pathway for parking upto 4 vehicles, all units with separate entrences (inside stairway as well).3 phase electricity, separate meters for water and electricity.House can be used as an office cum residenceWalking distance to 24 hour super market, International scools, Hospitals, Main roads, parks and grounds.Foreigners and Expats preffered.","Skelton Gardens, Colombo 5",6,8,"4,700.0 sqft",10.0 perches
59,Rent Houses Colombo 5, 3 Jul  8:37 am,"Colombo 5, Colombo","60,000",HOUSES FOR RENT ,High Level Rd Nugegoda,3,2,"1,500.0 sqft",18.0 perches
60,House for Rent in Colombo 5 (618 B/3 ),29 Jun  4:05 pm,"Colombo 5, Colombo","80,000",Ground Floor available with One Bedrooms and One attached Bathroom1500 sqft6 perches ( No Garden ),SKELTON ROAD,1,1,"1,500.0 sqft",6.0 perches
61,House for Rent in Colombo 5 (618 B/5),29 Jun  3:28 pm,"Colombo 5, Colombo","80,000",Second Floor available with One Bedrooms and One attached Bathroom1000 sqft6 perches ( No Garden ),SKELTON ROAD,1,1,"1,000.0 sqft",6.0 perches
62,House for Rent in Collombo 5,29 Jun 11:14 am,"Colombo 5, Colombo","200,000","A two storied house owned by a doctor located at Thimbirigasyaya Road, Colombo 5 with 6 rooms, three toilets, living room, dining room, parking for two vehicles available for rent immediately. Ideal for a software house or a small office with back end operations. Walking distance to railway station and main bus stand.",6,2,"3,000.0 sqft",7.85 perches,
63,4Br-Luxury House In Narahenpitiya,29 Jun  2:05 am,"Colombo 5, Colombo","250,000","The property is currently occupied by a family of Czech Nationals. Ideal for foreign expatriates with kids attending British School, CIS or Elizabith Moir. The property will be available mid August, 2019.",Narahenpita,4,3,"2,000.0 sqft",8.0 perches
64,House for rent in Colombo 5,30 Jun  9:42 am,"Colombo 5, Colombo","225,000",House for rent in Colombo 5==================,8,3,"2,700.0 sqft",20.0 perches,
65,"2B/R House For Rent with Furniture at Colombo 5, Thimbirigasyaya Rd.",25 Jun 12:55 pm,"Colombo 5, Colombo","85,000","2 Bed Rooms House Rent in Colombo 5. With Furniture.(Washing Machine, Oven, Beds,........)","Colombo 5, Thimbirigasyaya Road.",2,1,800.0 sqft,3.0 perches
66,House for Rent in Colombo 5 (1222 B ),25 Jun 12:22 pm,"Colombo 5, Colombo","375,000",Four story building with five hallsNine rooms with seven bathrooms (five common & two attached)5000 sqft   ( 1250 sqft each floor)19 perch land,DABARE MAWATHA,9,7,"5,000.0 sqft",19.0 perches
67,Beautiful Two storied House in Colombo 5,24 Jun 11:25 am,"Colombo 5, Colombo","150,000","Beautiful two storied house with imported marble floors, centrally located in Colombo 5. Available for rent or long-term lease from July 2019.Spacious lounge room and dining area, ideal for entertaining. Indoor garden faces ground floor living area displaying imported marble mosaic wall decor, landscaped with natural stone and high wooden ceilings. Fully furnished home, equipped with modern appliances (fridge, 42"" TV, washing machine, microwave, cooker, oven etc).Ground floor accommodates living area, one bedroom, two bathrooms, and kitchen adjacent to garage.The first floor boasts two bedrooms with ensuite bathrooms, a living area, and one common bathroom. It also has a kitchenette with pantry.The house has two roller gate garages operated by remote control with capacity to park three vehicles (one large car, two small cars).Four CCTV cameras cover house exteriors.Access to neighbouring convenience store.Small pets allowed.Suited for expats, a small family, or working professionals. References welcome. Rent is negotiable based on tenant's suitability to the premises. Long term tenants preferred. Security deposit – 4 months’ rent. To arrange an appointment to view the premises, please contact Wimal Fernando on .",160 Poorwarama Road,3,5,"2,300.0 sqft",9.0 perches
68,Old House with 11 perches land for rent - Colombo 5,23 Jun  3:36 pm,"Colombo 5, Colombo","100,000","Colombo .5 –  Old house in 11perches land Old house with 4 rooms in 11 perches land is available for rent in a very decent residential area. Could be used as residence, staff accommodation or storage. If needed house could be converted to suit the purpose of usage. Situated down off Baseline Road, 21/37 Polhengoda Gardens, a 30ft wide Road and the property is with a frontage of 20ft road. Opposite Thalakotuwa Gardens, near Lanka Hospital (Apollo Hospital). Expected Rent Rs 100,000/Month, contract period 2 years. Deposit negotiable.",Polhengoda Gardens,4,3,"1,000.0 sqft",11.0 perches
69,Modern House for Rent - Colombo 05, 4 Jul 10:12 am,"Colombo 5, Colombo","115,000","Vehicle Parking 2,Large Living room with back yard,Pantry,Servant room with store room,2 separate entrance property covered by pareapert Wall &  Roller gate.The area has multiple outlets for leading International School & both Asiri,Lanka Hospital.","Polhengoda Rd,Kirulapona,Colombo 05",4,2,"2,500.0 sqft",16.0 perches
70,House for Rent in Colombo 05,22 Jun  9:54 am,"Colombo 5, Colombo","85,000","TWO STOREY HOUSE IS AVAILABLE FOR RENT IN A PROMINENT RESIDENTIAL AREA, OFF VIJAYA KUMARATHUNGA MAWATHA, COLOMBO 5. THE PROPERTY IS BUILT ON 6 PERCHES AND OFFERS 2000sqft SPACE SPREAD OVER 2 FLOORS. HOUSE CONSISTS OF 3 BEDROOMS (2 BEDROOMS AIR CONDITIONED), 2 BATHROOMS, LIVING ROOM, DINING ROOM, PANTRY, KITCHEN AND A SERVANTS TOILET.",3,2,"2,000.0 sqft",6.0 perches,
71,Colombo 05 Luxury House For Rent,20 Jun  2:23 pm,"Colombo 5, Colombo","400,000",5 Bedrooms4 BathroomsFully FurnishedFully Air Conditioned4000 Square Feet5 ParkingLiving - 2 large living areasDining - 2 large dining areas Kitchen - 2 kitchens Roller gate with Remote,"Greenland Rd, Colombo 5",5,4,"4,000.0 sqft",16.0 perches
72,"6 Bed roomed Luxury, house for rent – Kirulapona",18 Jun  5:57 pm,"Colombo 5, Colombo","250,000","6 Bed roomed Luxury,  house for rent – Kirulapona",Kirulapona,6,6,"5,000.0 sqft",20.0 perches
73,House for Rent In Colombo 05,30 Jun  9:41 am,"Colombo 5, Colombo","47,000",House for Rent In Colombo 05========================,"Chithra Lane Flats, Colombo 05",3,1,"1,150.0 sqft",3.7 perches
74,Colombo 5 4 Bed Rooms Luxury House For Rent,17 Jun  2:49 pm,"Colombo 5, Colombo","250,000",3 Bedrooms3 Bathrooms2000 Square Feet Fully Air ConditionedServant Room and ToiletSpacious GarageRoof top Terrace with a Beautiful view,Thimbirigasyaya Road,3,2,"2,000.0 sqft",18.0 perches
75,(HR178) House for rent in Colombo 5,17 Jun 10:51 am,"Colombo 5, Colombo","250,000",Ground floor:3 bedrooms (Office/shop space included)2 bathrooms Large balcony terrace3 entrancesPantry and KitchenMaid quartersLarge living area with courtyard and separate entranceSmall courtyard,"Siripa Road, Thimbirigasyaya",6,5,"2,500.0 sqft",12.0 perches
76,House for Rent Colombo 05,28 Jun  2:52 pm,"Colombo 5, Colombo","150,000",Colombo 5 Thimpirigasaya 4 bedrooms house 150000.00 rental,Colombo 5 Thimpirigasaya,4,2,"3,000.0 sqft",10.0 perches
77,House for Rent - Colombo 05,15 Jun 12:15 pm,"Colombo 5, Colombo","85,000","Modern 02 bedroom, kitchen, living area upstairs apartment. Fully Air-conditioned with all Amenities/Comforts. Self-contained & fully furnished with TV, Washing Machine, kitchen equip, etc.In quiet and central location. Close proximity to Lanka hospitals and Asian International School",2,1,"1,500.0 sqft",9.0 perches,
78,Colombo 5 Bed Rooms Luxury House For Rent,15 Jun 10:58 am,"Colombo 5, Colombo","400,000",05 Bedrooms 04 Bathrooms Fully Furnished 3300 Square Feet Garden Fully Air conditioner,"Off De Fonseka, Colombo 5",5,4,"3,300.0 sqft",16.0 perches
79,Colombo 5 2 Storied Luxury House For Rent,15 Jun 10:34 am,"Colombo 5, Colombo","250,000",1st Floor 01 Bedrooms With Attach Bathrooms 2nd Floor 02 Bedrooms With Attach Bathrooms 2000 Square Feet Fully Furnished Roof Top Terrace With a Beautiful Near by 200 Meters Asiri Hospital ,"Off Kirula, Colombo 5",3,2,"2,000.0 sqft",12.0 perches
80,House for Rent - Colombo 05,28 Jun  2:52 pm,"Colombo 5, Colombo","60,000",Car park for residence 60000,kirulapona Avenue,2,2,"1,500.0 sqft",2.0 perches
81,House For Rent - Colombo 5,28 Jun  2:52 pm,"Colombo 5, Colombo","60,000",2 Car park single house decent place.6 month advance.suitable for residence -60000 for office/ware,kirulapona Avenue kirulapona,3,2,"1,500.0 sqft",10.0 perches
82,House for Rent Col 5 Elibank Rd,14 Jun  2:58 am,"Colombo 5, Colombo","200,000",Furnished 4 Bed Room HOUSEFOR RENT IN A COMPOUNDColombo 5      Elibank Road,Elibank Road,4,3,"2,500.0 sqft",6.0 perches
83,House for Rent in Colombo 5 (493 B/1),10 Jul  1:10 pm,"Colombo 5, Colombo","130,000",Ground floor is available with three rooms and two bathrooms (one attached and one common bathroom)1500 square feet 7 perches,FONSEKA ROAD,3,2,"1,500.0 sqft",7.0 perches
