,0,1,2,3,4,5,6,7
144,Land with House for Sale in Panadura, 4 Jun 12:32 pm,"Panadura, Kalutara","7,000,000","පානදුර නගරයට විනාඩි 15 කින්ද කැස්බෑව නගරයට විනාඩි 10 කින්ද ලගාවිය හැකි ඉතා නිස්කලංක පරිසරයක පිහිටි ජල විදුලිය සහිත නිවස ඇතුලත් ඉඩම පර්චස් 20.3 කි. මෙය චතුරස්රාහකාර ඉඩමක් වන අතර අඹ, දෙල්, කොස්, පොල් සහ පළතුරු ඵලදාව ඇති ගස් සමග වේ. බැංකු ණය සදහා වුවද අවශ්යල වසර 40 කට අධික නිරවුල් ඔප්පු ඇත. මිල රු.ලක්ෂ 70 ක් වන අතර ගිවිස ගත හැක.","Hirana, Panadura",Residential,20.3 perches
145,7.3P Land For Sale - Panadura,19 Jul  2:45 pm,"Panadura, Kalutara","1,225,000",Property details ,PANADURA WALANA,"Commercial, Residential, Other",7.3 perches
146,Land for Sale - Panadura,19 Jul  2:45 pm,"Panadura, Kalutara","195,000",Property details ,panadura Hirana,"Commercial, Residential, Other",20.0 perches
147,Land for sale - Panadura,19 Jul  2:45 pm,"Panadura, Kalutara","1,060,000",Property details පානදුර නගරයට 300m දුරින්  අතුරු පාරට මුහුණලා පර්චස් 23ක ඉඩමක් විකිණීමට ඇත,Panadura Town,"Commercial, Residential, Other",23.0 perches
148,Land for Sale Panadura,19 Jul  2:45 pm,"Panadura, Kalutara","525,000",Property details ,panadura  dayas place,"Commercial, Residential, Other",10.0 perches
149,Land Close to City of Panadura, 3 Jun  2:02 pm,"Panadura, Kalutara","1,000,000","Electricity, water every thing ready. Flat land with clear title. You can have everything in just 5 minutes walk. Schools , transport, banks , Cargills in walking distance. Opposite land own by a doctor. Good neighborhood. Few years ago I bought this land for my first dream home. Very sad to give away due to settle in overseas. If you interest please give ring below number to my uncle for every details or meet and see. If You want you can contact me","Commercial, Residential",15.0 perches,
150,Lake Front Land for Sale in Gorakana, 3 Jun  9:41 am,"Panadura, Kalutara","800,000","Lake Front Land for Sale in Gorakana,Panadura.","Gorakana,Panadura.",Residential,25.0 perches
151,Land for Sale in Panadura,23 Jul  9:25 am,"Panadura, Kalutara","950,000",Good Residential  Property in PanaduraLocated on Kumarathunga Munidasa road,Kumarathunga Munidasa Road (Gorakapola Road),"Residential, Other",10.0 perches
152,12 Perches Land for Sale in Panadura, 9 Jul  9:39 am,"Panadura, Kalutara","6,000,000","12 Perches Land for Sale in Wekada, PanaduraRectangular Block of Land20 Ft. Access RoadHighly Respectable Residential AreaClose Proximity to Supermarkets & National SchoolsNear Panadura Town200m to Panadura-Rathnapura HighwayClear DeedUrgent SaleNo BrokersSelling Price: Rs.60 LakhsCall for More Details",Near Panadura Town,Residential,12.0 perches
153,Land For Sale Panadura, 1 Jun  3:16 pm,"Panadura, Kalutara","525,000","1 km from Hospital Junctoin in Hirana Panadura Road.All the water,electricity facilities included.10 minutes to Panadura Town.Land Size can be negotiableFor more details contact Pasan -","Thilaka Mawatha,Thanthirimulla,Panadura",Residential,10.0 perches
154,Land for Sale in Panadura,15 Jun  2:24 pm,"Panadura, Kalutara","6,400,000",More Details Reference No : L - 47,"Kaludewala, Panadura.",Residential,20.25 perches
155,Land for Sale in Wadduwa,15 Jun  2:21 pm,"Panadura, Kalutara","1,000,000",More Details Reference No : L - 48,"Mawala, Galhena Road, Wadduwa",Residential,10.8 perches
156,Residential Land for sale in Panadura,29 Jun  1:12 pm,"Panadura, Kalutara","2,500,000",කඳිම තැනකින් හොඳම ඉඩමක්අනාගතයට සුපිරි ආයෝජනයක්.....සීඝ්රයෙන් දියුණුවෙමින්දිනෙන් දින වටිනාකම් වැඩිවනපානදුර නගරාසන්නයෙන්නගරාසන්නයේම ඔබේ පහසුවට සියළු දෑ අතේ දුරින්ම...සියළු පහසුකම් සහිත සුපිරි බිම්කොටස් ව්යාපෘතිය..මුළු බිම්කොටසම ලක්ශ 26 සිට.පහසු ගෙවීමේ ක්රම රැසක්... පොලී රහිතව වාරික වලින් ගෙවන්න.,200m to Galle Road in Panadura,"Commercial, Residential",8.0 perches
157,Land in Panadura Victory Park | PLOT 8,30 May  5:01 pm,"Panadura, Kalutara","195,000","Valuable plots of land situated near by the heart of town are ideal place for your future house and the business. It is situated close to the Panadura, Niwudawa 451 route. The plots furnish with Electricity, water supply, well constructed drainage facilities, clear deeds and broad road network. This is sold at the rate of Rs. 195,000 onwards.","Panadura, Niwdawa","Commercial, Residential",10.0 perches
158,Wadduwa land for immediate sale,28 Jun  7:52 pm,"Panadura, Kalutara","305,000","Highly Residential 10 perches for sale near to wadduwa molligoda pirivena.(just near the welegedara Road name board)5km to panadura and 2km to wadduwa.Only 2 minutes to Galle road Molligoda junction.Suitable for a business or residence. Don't miss this chance for Ur dream for peaceful and quite environment just 2km away from wadduwa.                 Clear Deeds,                                          All the facilities Available including water.electricity.public transport and schools.                                                 Approved survey Plan.",Near to Welegedra Road Name Board,"Commercial, Residential",10.0 perches
159,Land for Sale - Panadura,28 May  2:09 pm,"Panadura, Kalutara","5,000,000","In front of the new Galle road at Egodauyana,Moratuwa ,suitable for business.",Commercial,6.0 perches,
160,Land for Sale Panadura,10 Jun  5:18 pm,"Panadura, Kalutara","130,000",5km to panadura town8km to bandaragama town9km to kasbawa townAll facilities included Negotiable after the inspectionCall more info,pinkalla rd hirana panadura,Residential,99.0 perches
161,Land for Sale in Panadura Walana,12 Jun  1:24 pm,"Panadura, Kalutara","795,000","# පානදුර වලානෙ අගනා ඉඩමක්# thani kotasak wasayen ho kotas 2k wasayen vikine# ගාලු පාරෙ සිට දෙවෙනි ඉඩම # පානදුර නගරයට කි.මි 1.5# lyceum පාසලට මි 500# අදිවෙගි මාර්ග ප්‍රවේශයට විනඩි 15# නිස්කලංක නෙවාසික පරිසරයක පිහිටි # බොල්ගොඩ ගග පෙනෙන දුරින් # පිරුසිදු ඔප්පු , බැoකු නය# 2nd land from galle rd# 1.5km to panadura town # 500m to lyceum school # 15 mts to  highway entrance # clear deeds, bank loan","Walana junction , Panadura",Residential,19.0 perches
162,Land in Pandura,27 May 12:33 pm,"Panadura, Kalutara","295,000","කිරිබෙරිය ගල්පොත්ත පාරට මුනලා සුන්දර වෙල් යායකට මායිම්ව මාලමුල්ල බස් මාර්ගයට මි100 දුරින් පිහිටි අගනා බිම් කොටස් කිහිපයක්,,",galpoththa road kiriberiya,"Commercial, Residential",10.0 perches
163,Land for Sale in Panadura,23 Jul  9:25 am,"Panadura, Kalutara","440,000",Good Residential Property in PanaduraLocated in Meegahakovila Road,"Meegahakovila Road, Panadura","Agricultural, Commercial, Residential, Other",80.0 perches
164,Land in Panadura - Dibbedda | Plot 2,18 Jun  1:15 pm,"Panadura, Kalutara","280,000",Land in Panadura - Dibbedda Road,"Panadura ,Dibbedda Road,","Commercial, Residential",11.5 perches
165,Land in Panadura Victory Park | PLOT 8,30 May  5:01 pm,"Panadura, Kalutara","195,000","Valuable plots of land situated near by the heart of town are ideal place for your future house and the business. It is situated close to the Panadura, Niwudawa 451 route. The plots furnish with Electricity, water supply, well constructed drainage facilities, clear deeds and broad road network. This is sold at the rate of Rs. 195,000 onwards.","Panadura, Niwdawa","Commercial, Residential",10.0 perches
166,Valuable Land for Sale in Panadura(thalpitiya), 6 Jul  3:50 pm,"Panadura, Kalutara","390,000","9 Perches Highly Residential Land Block available  at Panadura-Talpitiya. About 5 Km to Panadura city & Railway & 2 Km to Wadduwa , 600 meter to Galle  Road.It was developed land. This residential property is ideal for those who admire a peaceful & quiet environment, but still want the conveniences of the city by living 2 Km away from the Wadduwa.",Udugahapatthuwa lane- Talpitiya Panadura,"Commercial, Residential",9.0 perches
