,0,1,2,3,4,5,6,7
10,Land For Sale In Kelaniya,16 Jul  9:28 pm,"Kelaniya, Gampaha","1,350,000",*to waragoda main 100m*good area *this land good for build a house *to colombo nuwara road 1km*to kiribathgoda town 2km*to kelaniya temple 1.2km*we give one perch 1350000*we don't need brokes,"Waragoda stat ,kelaniya",Other,51.0 perches
11,Land for Sale Kelaniya,16 Jul  9:22 pm,"Kelaniya, Gampaha","1,400,000",*Face to main road *this land can use for you business place or build a house*to colombo nuwara road 600m*to kelaniya temple 600m *we give one perch 1400000*we don't need brokes,"waragoda , numgomugoda junction,kelaniya",Other,34.0 perches
12,205p Land with House for Sale - Kelaniya,16 Jul 10:31 am,"Kelaniya, Gampaha","79,000,000","Ideal land for an apartment, warehouse or container yard ",Kiribathgoda,"Commercial, Residential",205.0 perches
13,Land In Kelaniya Maabima,16 Jul 10:08 am,"Kelaniya, Gampaha","3,000,000","maabima heiyanthuduwa  LandJust 2km from the highway300m from the bus rout1km from the kelaniya mabima main roadPer perch 300,000/-10 perch blocksFacilities Available•	 Electricity•	 Pipe-borne Water•	 Drain System•	 Three Phase Electricity•	  WaterPay Rs.100,000/- and reserve a block.Settle the total amount in cash within 7 days to receive the 5% Platinum Discount on the full sale valueConsider a NSB loan through our company at Banks interest rate for 5,10,15 & 20 yrs, This facility is available to those who are permanently employed.7 year Easy payment option",Mabima Heiyanthuduwa,Residential,10.0 perches
14,15.2 Land for Sale in Kelaniya,14 Jul 10:54 pm,"Kelaniya, Gampaha","5,500,000",15.2 LAND FOR SALE IN KELANIYA Kohalvila Road.,"kohalvila Road,Kelaniya.",Residential,15.2 perches
15,Land for Sale in Kelaniya,14 Jul  9:40 pm,"Kelaniya, Gampaha","1,000,000","*තෙලගපාත පාර,කැළණිය.*we give one perch 1000000*face to main road *to fish market 500m*to migamu main road 1km*to colombo nuwara road 1km*very good land for build your business place or build your house etc..*we don't need broeks","wanawasala main road,thelagapatha road,nuwara road,kelaniya",Other,120.0 perches
16,Land For Sale In Kelaniya,14 Jul  5:07 pm,"Kelaniya, Gampaha","800,000",*to colombo nuwara road 300m*very nice and good land for build a your owne business place or parking space for vehicle and big trucks etc..*to kiribathgoda 1.5km*ගොඩ ඉඩමකි *we give one perch 800000*we don't need brokes,"Waragoda ,old nuwara road,kelaniya",Other,850.0 perches
17,Land for Sale Kelaniya,14 Jul  5:04 pm,"Kelaniya, Gampaha","1,000,000",*this land can use for warehouse or build business place*face to biyagama main road *පලල අඩි 120 තිබේ*we have rent for the  cargills food city *we give one perch 1000000*we don't need brokes,"Biyagama main road,rathu palliya,kelaniya",Other,60.0 perches
18,Land For Sale In Kelaniya,14 Jul  4:58 pm,"Kelaniya, Gampaha","1,600,000",*face to biyagama main road*hari hatharas land ekaki*to colombo port 2km*to nuwara road 400m*this land can use for youre business place or build a house *we give one perch 1600000*we don't need brokes,"Biyagama main road,pattiya ,kelaniya",Other,38.0 perches
19,Land in Kelaniya,14 Jul  2:29 pm,"Kelaniya, Gampaha","3,000,000","Kelaniya maabima thai temple road LandJust 2km from the highway300m from the bus rout1km from the main roadPer perch 300,000/-10 perch blocksFacilities Available•	 Electricity•	 Pipe-borne Water•	 Drain System•	 Three Phase Electricity•	  WaterPay Rs.100,000/- and reserve a block.Settle the total amount in cash within 7 days to receive the 5% Platinum Discount on the full sale valueConsider a NSB loan through our company at Banks interest rate for 5,10,15 & 20 yrs, This facility is available to those who are permanently employed.7 year Easy payment option",Kelaniya Mabima,Residential,10.0 perches
20,Land for Sale at Kelaniya,13 Jul 10:16 am,"Kelaniya, Gampaha","1,100,000",Land For Sale at KELANIYA,Commercial,60.0 perches,
21,Land For Sale in Kelaniya,15 Jul 11:07 am,"Kelaniya, Gampaha","280,000",Land for sale in kelaniya===================,Residential,11.5 perches,
22,Land for sale in Peliyagoda, 9 Jul  3:12 pm,"Kelaniya, Gampaha","1,600,000",පෑලියගොඩ දුටුගැමුණු පර් 32 නුවර පාරට 300සියලු පහසුකම් සහිත හිස් ඉඩම වහාම විකිණීමට,Residential,32.0 perches,
