,0,1,2,3,4,5,6,7,8,9
36,House with 18 Perch Land in Thuduwegedara,28 Jun 12:00 pm,"Ragama, Gampaha","6,300,000",Well-build old house with 5 rooms + kitchen + living area + 2 baths.Tile Roof. Nice and Calm environment with plenty of trees around.600m from Horape Railway Station.,Thuduwegedara,5,2,"1,800.0 sqft",18.0 perches
37,රාගම නිවසක් විකිණීමට,28 Jun  1:15 pm,"Ragama, Gampaha","9,500,000",රාගම බටුවත්ත ප්‍රදේශයේ පිහිටි පර්: 10ක සියලු පහසුකම් සහිත නිවාස විකිණීමට. රාගම නගරයට සහ කඳාන නගරවලට ඉතා සමීපයි..,"Batuwatta, Ragama",3,2,"2,700.0 sqft",10.0 perches
38,3 Storey House with Land for Sale - Ragama,12 Jul  3:08 pm,"Ragama, Gampaha","17,000,000","3 storey house is 910sqft & other house is 1040sqft. Location is closer to all facilities (hospitals, supermarkets, gas stations & Ragama Railway station)","No:70, Alapitiwala, Ragama",7,2,"1,040.0 sqft",14.2 perches
39,Luxury House for Sale - Ragama,13 Jul  8:37 am,"Ragama, Gampaha","40,000,000","Whole property consist with two storied house with 49 perches land for sale in tewatta junction, ragama. House consist 5 bedrooms, 4 attached bathrooms, living and dining rooms, pantry, servent room and toilet etc,It has tap line water as wel as wel water , electricity , telephone and other necessery facilities available..Property is close to local aminities such as:",5,4,"8,000.0 sqft",49.0 perches,
40,Ragama House for Sale, 3 Jul 12:20 pm,"Ragama, Gampaha","11,500,000",Ragama - wattala main road (900 Bus road)2Km to Ragama town2Km to Mahara Junction (Kandy Road)3Km to Kadawatha town (Highway entrance)5Km to Wattala town(for rent 34000 per month)Two vehicles parking facilities,"Kurukulawa road, Heenkenda, Ragama",3,1,"1,800.0 sqft",10.0 perches
41,House for sale - Ragama,22 Jun  4:49 pm,"Ragama, Gampaha","7,800,000","* Used House in Living Conditions* Partly Tiled* Water , Electricity Facilities* Parking facility available * Surrounded by private wall & gate* 500 m Ragama Town * 20 Ft Access Road* Clear Deed* 7800000 Laksරාගම නගරයට 500 m දුරින් පර් 7 ක ඉඩමේකාමර 02, සාලය, පැන්ට්‍රිය සහිත කුස්සිය, නාන කාමරය,වාහන  නැවැත්වීමේ පහසුකම් සහිත විදුලිය සහ ජල පහසුකම් දෙකම සහිත ලක්ෂ 78 අංගසම්පූර්ණ නිවස.මිල ගණන් සාකච්ඡා කර ගත හැක","Sarasavi Mawatha, Ragama",2,1,900.0 sqft,7.0 perches
42,House for Sale Ragama,22 Jun  8:51 am,"Ragama, Gampaha","22,500,000","Brand new Modern two stories house for sale in Nawalokagama, Mahabage.5 bedrooms 3 bathrooms 2 living areas 11 perches 2800 sqft. Finishing roof, 2 pantries, floor made with kubuk wooden tiles, veranda, balcony, rooftop, land escaping garden, parapet wall and roller shutter gates.High residential environment.24.5 million.Get your appointment before your visit.Genuine buyers only no brokers.",Ragama,5,3,"2,800.0 sqft",11.0 perches
43,House for Sale Ragama,20 Jun  5:29 pm,"Ragama, Gampaha","8,500,000","Ragama kurukulawa house for sale,3 bed room , 1 bathroom,  living , dining & kitchen,.... 100 meter to Maine road ,  &  3 km to ragama town..   rs: 8500000=","31/2, kurukulawa,ragama",3,1,"1,500.0 sqft",12.0 perches
44,House For Sale (Brand New House) Ragama,20 Jun 11:14 am,"Ragama, Gampaha","8,000,000","Brand New House For Sale In Thewatte Road , Ragama 03 Bed Rooms 02 Bath rooms Complete 02  Pantry with KitchenLiving , Dinning , Vehicle Parking Space (02 Vehicle )Fully Lanka Tile , Fully Ceiling and Finishing Roof Parepot wall with Gate Water , Electricity Facilities Face To Carpet Road Good Residential Area Very Near Church , Ragama Hospital , Leesons , Browns , Railway station All facilities Available","Thewaththa Road , Ragama.",3,2,"1,750.0 sqft",9.0 perches
45,House for Sale in Ragama,20 Jun  7:00 am,"Ragama, Gampaha","8,000,000",11.2 perches. Walking distance to Ragama town and hospital/railway station. Old house with newly built section.,2,1,"1,500.0 sqft",11.2 perches,
46,Architecturally Designed House For Sale Kandana,18 Jul  4:38 am,"Ragama, Gampaha","25,000,000",Architected by Thisara Thanapathy and Structural Engineered by - Vasantha Ratnayake (Vasantha Ratnayake Consultancy Services Pvt Ltd.) Build for perfection with premium quality materials. ,"Linton Road, Nagoda. Kandana",5,4,"2,160.0 sqft",13.43 perches
47,House for Sale - Ragama,18 Jun  2:31 pm,"Ragama, Gampaha","23,000,000","LIVING ROOM TV ROOMDINNING ROOMLARGE BED ROOM/ATTACHED TOILETSOFFICE ROOM SERVANT ROOM/ATTACHED TOILETLARGE PANTRYMINT PANTRYHARD KITCHEN GARAGE FOR TWO VEHICLES[FULLY ENCLOSED]ELECTRICITY WITH 3 PHASE CURRENTWATER COAT,MAIN LINE/DEEPWELL WITH PUMP WALL TO ROOF FULLY SEALED FOR SPLIT ACFRONT GARDEN APPROX S PERCHES WITH GARDEN HOUSE SURROUNDED WITH BRICK WALL AND GATELABD AREA APPROX 21 PERCHES TWO LARGE OVERHEAD WATER TANKSGARGEN STORE ROOM[NEXT TO THE GARAGELAND SLT LINE WITH WIFI  CONNECTIONවිශාල ආලින්දය  සාලය TV  කාමරය කෑම කාමරය නිදන  කාමර 3/යාබද  නාන  කාමර කාර්යාල කාමරය සේවක කාමර/වැසිකිලි පැන්ට්‍ර්ය ,කුඩා පැන්ට්‍ර්යනිවසින් පිට තිබෙන මුළුතැන්ගෙය වාහන  2 නැවැත්විය හැකි ගරාජය  තෙකලා  විදුලිය නල ජලය ,ළිං ජලය වට  තාප්ප විශාල වතුර  ටැංකි 2 ගරාජය  අසල ගබඩා  කාමරය පර්චස් 6 ක පමණ සකසන ලද ගෙවත්ත ගඩොල් වට තාප්පය / ගේට්ටුව පර්චස් 21 ක පමණ ඉඩම වායු සමීකරණ පහසුකම් දුරකථන සැපයුම්  wifi  සමග සියලු  පහසුකම්  නිවස  විකිනීමට",3,3,"2,500.0 sqft",21.0 perches,
48,House for Sale in Ragama Walpola,15 Jun 12:48 pm,"Ragama, Gampaha","32,000,000","Address - no. 392/J, polpitimukalana, abesekara mawatha, walpola, ragama.     *  Bed rooms 2   * bathroom 1. Land size - * 6.7 purches * price - 3,200,000/= more facilities - *water and electricity facility available * parking facility available for car* * near to ragama and kadana.",2,1,"6,938.3 sqft",6.7 perches,
