,0,1,2,3,4,5,6,7,8,9
27,House with A Land for Sale Matale,21 Jun  1:15 pm,"Ukuwela, Matale","4,800,000","ඇල්කඩුව නගරයේ සිට කිලෝමීටරයක දුරින් හිතකර,සාමකාමී,නිස්කලංක පරිසරයක පිහිටා ඇති අගනා නිවස සහ පර්චස් 60ක ඉඩම.","Elkaduwa,Matale",4,1,"2,000.0 sqft",60.0 perches
28,House for Sale in Matale Urgent,14 Jul  9:42 am,"Matale, Matale","5,500,000",Single House for Sale in MataleDriving to matale tawn just 10 minutes,"MATALE,  KUBIYANGODA ROAD ,THANNA JUNCTION",3,2,"2,100.0 sqft",26.0 perches
29,House for Sale in Matale Town,25 Jun  3:33 pm,"Matale, Matale","20,000,000","Valuable Land for Sale in Middle of the Matale Town (Check Google Map 7.472730, 80.623180)Price Can Negotiate After Inspecting the Land.Crystal Clear Deed.All Facilities Available.Please Contact for More Details. NO BROKERS PLEASE.GPS map Location 7.472730, 80.623180Contact Person (Owner) Ravi","No 128, king Street, matale",3,2,"1,600.0 sqft",7.5 perches
30,House for Sale in - Matale,19 Jun  2:31 pm,"Yatawatta, Matale","4,900,000","House For Sale in Yatawatta , MataleClose to Yatawatta Hospital16KM to Matale Town(30Min)Sale only for Land Value.","45 Dungon place ,Yatawatta, Matale",2,2,"2,000.0 sqft",49.0 perches
31,House for Sale in Matale,18 Jun 11:10 am,"Matale, Matale","25,000,000","Well maintained specious house for sale in Matale city.The house is located in a calm area with decent number of neighbors.Easy access to Matale town( 800 M) , closer to children's park , divisional secretariat, 5 major schools , grounds , supermarkets , government, hospital municipal council and leisure center ",5/17 Hulangamuwa Rd Walagamba Place Matale,5,3,"4,000.0 sqft",38.0 perches
32,House with Land for Sale in - Ukuwela,12 Jun  3:24 pm,"Ukuwela, Matale","9,300,000","Electricity,line Water and Overhead Water Tank, Hot WaterTelephone and InternetServant's Toilet,Near to Banks and Petrol Shed and Supper Market","No 27D Dematagoll, Ukuwela",3,1,"2,000.0 sqft",35.0 perches
33,House for Sale in Matale Urgent,14 Jul  9:42 am,"Matale, Matale","5,500,000",Single House for Sale in MataleDriving to matale tawn just 10 minutes,"MATALE,  KUBIYANGODA ROAD ,THANNA JUNCTION",3,2,"2,100.0 sqft",26.0 perches
34,"Two Story House in Matale, Ukuwela",11 Jun 10:15 pm,"Ukuwela, Matale","12,500,000","5 Bed Rooms, 2 Bath Rooms and servant Toilet ,Tile flow, One Office room.100 m to Government Banks, 300 m to Ukuwela town, 300 m to Supermarket  and Fuel station, 300 m to Railway Station.",5,3,"2,300.0 sqft",20.5 perches,
35,House for Sale in Ukuwela, 9 Jun  8:17 pm,"Ukuwela, Matale","2,800,000","Urgent Sale, can discussed after inspection.",Ukuwela,4,1,600.0 sqft,28.0 perches
36,House with Land For Sale - Matale,27 Jun  3:12 pm,"Matale, Matale","11,000,000",1.5km far to matale town,"34, pahalawela, Matale",3,1,"1,500.0 sqft",90.0 perches
37,Lovely House for Sale in Palapthwela Matale, 8 Jun  9:32 pm,"Matale, Matale","35,000,000",Very well maintained lovely house facing Matale - Kurunegala Main road4 bedrooms2 bathroomsLiving areaTwo Dining areasPantry + KitchenStudy roomSeparate Maids room with toiletSeparate drivers quartersSeparate laundry room Covered parking for two vehiclesHouse is equipped with CCTV cameras for a 360 degree view and and burglar alarm system to cover the entire house including all doors and windows. ,4,2,"5,000.0 sqft",118.0 perches,
38,Modern 2 Storey House for Sale Matale, 1 Jun  4:47 pm,"Matale, Matale","29,000,000",Modern 2 Storey House for sale  in kubiyangoda matale ,"kubiyangoda  road Matale ,deke kanuwa.",5,2,"2,300.0 sqft",35.0 perches
39,House and Land for Sale - Ukuwela,31 May  5:15 pm,"Ukuwela, Matale","7,500,000",ඉඩම සහ නිවස පර්චස් 33.2 කි. නිවස පර්චස් 20 ක පමණ ඇත. බාත්රූම් එක සමග කාමර 2කි. මුලු කාමර ගණන 3 කි. මුලුතැන්ගෙවල්  2 කි. සාලයක් ඇත. කාමර 2 හැර ඉතිරි කොටස ටයිල් කර ඇත. ටැප් ජලය සහ විදුලිය ඇත. ඉඩමේ සාදික්කා  සහ දූරියන් ඇත. ප්‍රධාන මාර්ගයට 700m  පමණ ඇත.  දුරකථන පහසුකම් ඇත.,"No. 46/A, Bowatta, Ukuwela, Mathale",3,2,"2,500.0 sqft",33.2 perches
40,Single Storied House for Sale in Matale,29 May  3:20 pm,"Matale, Matale","9,500,000","(01) Newly build house,Land size 15 perches,3 Bedrooms,Living area,Kitchen,Surround wall,700M to Matale Town,Water & Electricity ,Best Residential Area,Clear deed,available town facilitiesPrice95 lakhs (Negotiable) call for more details(02) Newly build house,Land size 30 perches,3 Bedrooms,Living area,Kitchen,Surround wall,attach bathroom,700M to Matale Town,Water & Electricity ,Best Residential Area,Clear deed,available town facilitiesPrice175 lakhs (Negotiable) call for more details","Matale town,MC road.",3,1,"1,500.0 sqft",15.0 perches
41,House for Sale in Matale, 1 Jul  1:13 pm,"Matale, Matale","6,500,000",02 Bedroom House for Sale.,"Matale Town, Mandandawela Junction",2,1,"1,000.0 sqft",8.0 perches
42,Compleate House for Sale - Kubiyangoda Matale,29 May 12:45 pm,"Matale, Matale","7,500,000",Single House for Sale in matale,kubiyangoda  road Matale,3,2,600.0 sqft,10.0 perches
43,House for Sale in Matale,28 May 12:00 pm,"Matale, Matale","2,500,000","BEDROOM 1, KITCHEN 1 , BATHROOM 1, කැම කාමර  1 පර්චස් 17ක ඉඩම සහ නිවස මාතලේ මඩවල ඉදිකරමින් පවතින නිවස  විකිණීම‌ට ඇතමඩවල නගරයට 1km පමණි  ඉතා ඉක්මණින් විකිණීමට  ඉතාමත් අංලංකාර පරිසරයක පිහිටා ඇතඉඩම සහ නිවසේ වටිනාකම 2,500,000/-",Matale Maduwala Ulpatha Adawala Rd Maharajawatta,1,1,"1,900.0 sqft",17.0 perches
44,Luxury House for Sale - Matale,27 May  4:28 pm,"Matale, Matale","50,000,000",140 Perches500m to the main road10 Minutes to Matale Town,Hulangamuwa Matale,6,3,"2,000.0 sqft",140.0 perches
45,House for Sale in Matale City,25 May 12:41 pm,"Matale, Matale","15,700,000","Luxury House in highly Residential area In Matale Malwatha Road for sale urgently Due to Owner Migration  2 Floors are completed and 3 rd floor can be extended, 3 Bed Rooms  one room with AC , 2 Kitchens, Living Room, Garden & Car Parking , Peaceful surrounding decedent neighborhood and Panoramic mountains view , 400 meters  to Matale city St Thomas college  200 Meters, BMS school 75 meters and All other International Schools, Banks , Supermarkets are  walking distance , value for money Don't miss out the opportunity Price 15.7 Million can be Negotiable after inspection of the House",3,2,"2,400.0 sqft",13.0 perches,
