,0,1,2,3,4,5,6,7,8,9
36,House for Sale - Pannipitiya,19 Jul 10:29 pm,"Kottawa, Colombo","11,000,000","Malabe rd ekata lagaii, athurugiriyata lagaii,Nivasee wada sampunayenma nima kara natha...Janel sha tail pamanaii dameemata aththe.. Kamarayaii,kussiyai,toilet ekaii sampurnayenma sada atha...Broker warun anawashyaiibed room 3k thynwa 2k hadala naa uda thattuwe...","131/1/15 horahena rd,rukmale,pannipitiya",1,1,"1,200.0 sqft",8.75 perches
37,Brand New House For Sale Kottawa,15 Jul 10:03 am,"Kottawa, Colombo","11,500,000","Brand New Modern House for sale in Mattegoda. 7.5Perch House. Located in Highly residential area. Very convenience location. Close to Kottawa. Close to Bus Stop, , Food City and Etc.. - 3 Bedrooms- 2 Bathroom with hot water- Large Living Area- Dining Area- Pantry Area- Roller Shutter Gate- 02 Car Parking Space- Modern Lighting- Finishing Roof- Fully Rocell Tiled",3,2,"1,300.0 sqft",7.5 perches,
38,Almost B/N 3 Storied Split Level House Close to Kottawa Town,14 Jul 11:11 pm,"Kottawa, Colombo","32,000,000","Architecturally designed almost brand new 3 storied split level house with Roof terrace This House can be used as 2 or 3 separate unitsSpacious 2 living areas5 bed rooms with 4 bathrooms2 rooms having A/CModern fitted 3 pantries ( one is not completed)TV lobbyRoof terrace2 roller shutter gates with 4 vehicle parking Landscaped garden1.2 km to Kottawa townOwner migrating, expecting quick saleBank Valuation Rs. 40 Mn Selling at Rs. 32 Mn",Kottawa - Piliyandala Road,5,4,"4,000.0 sqft",15.5 perches
39,House for Sale - Kottawa,17 Jul  5:42 pm,"Kottawa, Colombo","70,000,000",*Kottava horana 280 bus parata muhunala.,5,3,"9,000.0 sqft",72.0 perches,
40,New Single Story House for Sale in Kottawa - Horana Road.,14 Jul  4:35 pm,"Kottawa, Colombo","8,500,000",New Single Story House For Sale in kottawa -Horana Road.-------------------------*Its a New Single story house on 6perches and is 940 sq ft.,1km to kottawa town,2,1,940.0 sqft,6.0 perches
41,Brand New II Two Storied House for Sale Kottawa,17 Jul 12:49 pm,"Kottawa, Colombo","19,000,000","Brand New Two Storied House For Sale In Athurugiriya.08 Perches , Landscaped garden area.• - 20 Ft Roads• - 2600 Sq. Ft.","Kottawa Road, Pemananda Mw, Athurugiriya.",4,4,"2,400.0 sqft",8.0 perches
42,Affordable Brand-New House in Kottawa for Sale-House No.8,14 Jul 11:35 am,"Kottawa, Colombo","15,400,000","This brand-new house is located in “WINSOR PARK” housing complex, Siddamulla.The gated community is facing Kottawa-Piliyandala-Mount lavinia main road (255 bus route) with 24 hours security. Nearly 2.5km to both Kottawa ,Piliyandala towns, Quick access to Kottawa expressway interchange, Highlevel road,120 Horana road ,Galle road ,Kandy road,Piliyandala town,Kottawa town,Maharagama town and other amenities. Wide access roads and plenty of extra parking space. Privileged, tranquil, safe living.","Winsor park,siddamulla",3,3,"1,650.0 sqft",7.0 perches
43,House in Kottawa Pinhena Junction,14 Jul  8:46 am,"Kottawa, Colombo","11,700,000","House in Kottawa Pinhena Junction, Kottawa Piliyandala Rd is for sale.Land Extent - 10 p Facing to a paddy field, nice calm and quiet residential area with scenic beauty.3 bedrooms ground floor with two bathrooms ( one with a bathtub/ Fully equipped) kitchen and living/DiningFirst floor with 2 rooms, 1 bathroom and kitchen, living.Used as Two units with two meters and has been rented out for more than Rs 45,000/= for past few years. Only 250 m to Kottawa - Piliyandala Rd and 1 km to Kottawa. Walking distance to Arpico super center.20 feet rd access to 15 feet concrete rd access.2 vehicle parking facility.House can be renovated to its original plan with a SWIMMING POOL ON first floor where the structure is already completed at the moment and second story concrete slabs are being laid.Asking price is more or less the land value. 17m (negotiable)",Kottawa Pinhena Junction,5,3,"2,000.0 sqft",10.0 perches
44,New House at Kottawa for Sale,14 Jul  8:09 am,"Kottawa, Colombo","13,500,000","This brand-new house is located in “WINSOR PARK” housing complex, Siddamulla.The gated community is facing Kottawa-Piliyandala-Mount lavinia main road (255 bus route) with 24 hours security. Nearly 2.5km to both Kottawa ,Piliyandala towns, Quick access to Kottawa expressway interchange, Highlevel road,120 Horana road ,Galle road ,Kandy road,Piliyandala town,Kottawa town,Maharagama town and other amenities. Wide access roads and plenty of extra parking space. Privileged, tranquil, safe living.","Winsor park,siddamulla",3,3,"1,150.0 sqft",9.5 perches
45,Brand New House in Kottawa for Sale,14 Jul  8:07 am,"Kottawa, Colombo","20,000,000","This brand-new house is located in “WINSOR PARK” housing complex, Siddamulla.The gated community is facing Kottawa-Piliyandala-Mount lavinia main road (255 bus route) with 24 hours security. Nearly 2.5km to both Kottawa ,Piliyandala towns, Quick access to Kottawa expressway interchange, Highlevel road,120 Horana road ,Galle road ,Kandy road,Piliyandala town,Kottawa town,Maharagama town and other amenities. Wide access roads and plenty of extra parking space. Privileged, tranquil, safe living.","Winsor park,siddamulla",4,4,"2,100.0 sqft",10.0 perches
46,අතේ ඇති මුදලට කොට්ටාවෙන් නිවසක්,14 Jul  5:49 am,"Kottawa, Colombo","9,295,000",ට්රාන්ස්පෝට් හබ් එකෙන් පස්සේ කොට්ටාවේ මිල ඉහල යන්න ඉස්සෙල්ල දැන්ම ගන්න,2,2,"1,230.0 sqft",7.5 perches,
47,Best House in Kottawa,14 Jul  5:10 am,"Kottawa, Colombo","6,300,000",We have cheapest 3 types of houses in Kottawa with bank loans,"Kudamaduwa road, Kottawa",2,1,652.0 sqft,7.5 perches
48,House for Sale Kottawa,13 Jul  3:00 pm,"Kottawa, Colombo","14,900,000",කොට්ටාව පිලියන්දල 255 බස් මාර්ගයට මී 150 දුරින් සිද්දමුල්ලේ ග්‍රාමයේ - වට පිටාව නිස්කලංක ගැමි පරිසරයකින් යුත්කයබිම් මහල සම්පූර්ණයෙන්ම වැඩ නිම කල (වහලට ස්ලැබ් ඒක දැමූ) නිවස විකිණීමටඉඩමේ බෑවුම් හැඩයට අංකාලරව තට්ටු 3කට නිවස සාදා තිබේ Attached Barth Rooms - 2වාහන 5 පමණ නැවතීමේ හැකියාව තිබේසම්පූර්ණ ඉඩම වටෙටම තාප්ප බැද ගේට්ටු දමා තිබේමුලු නිවසම ටයිල් අල්ලා තිබේගඩොල් බිත්ති,"Siddamulla, Kottawa",3,2,"2,000.0 sqft",20.0 perches
49,Brand New Two Story House in Kottawa,15 Jul  9:43 am,"Kottawa, Colombo","16,000,000",2Storey  new Super Luxury House for Sale in kottawa ,kottawa maththegoda,4,4,"2,200.0 sqft",8.0 perches
50,Two Storied House For Sale in - Kottawa,13 Jul 11:40 am,"Kottawa, Colombo","17,000,000","Two Storied House For Sale, Horahena Road, Vilsan Park, Kottawa.Perches ,6.2  Landscaped garden area.","Vilsan Park , Horahena Kottawa",4,3,"2,100.0 sqft",6.2 perches
51,New Two Storied House For Sale in - Kottawa,13 Jul 11:36 am,"Kottawa, Colombo","22,500,000","Brand New Two storied house @ Kottawa Road, Vidyala Junction.09 Perches with Landscaped garden area.","Kottawa Road, Vidyala Junction",4,3,"2,500.0 sqft",9.0 perches
52,Barnd New Singleh Story House For Sale Kottawa -Malabe Road,13 Jul 12:59 am,"Kottawa, Colombo","9,800,000","Barnd New Singleh Story House For Sale in Kottawa -Malabe Road-------------------------*Its a New Single story house on 8perches and is 1,250 sq ft.03 BedRooms 01 Attach Bathrooms 01Common Bathrooms Servant Bath Roomliving rooms kitchen/Pantrygarage with parking space for 02vehicles.Access Road 15 feet roadClear Titles.","Old Kottawa Road ,2km to kottawa town",3,2,"1,250.0 sqft",8.0 perches
53,House for Sale - Maththegoda,15 Jul 12:53 pm,"Kottawa, Colombo","19,500,000","Bedrooms - 5Bathrooms - 5Land size 10.5 perchesHouse size - 3000 sqftPrice 19,500,000 /= price can be (negotiable)Location in Maththegoda  Army Camp NearFull complete houseA two story houseRoller door GateElectricity AvailableWater AvailableYou can get to Kottawa in fifteen minutes",Maththegoda,5,3,"3,000.0 sqft",10.5 perches
54,Luxury House For Sale - Pannipitiya,12 Jul  2:45 pm,"Kottawa, Colombo","42,000,000",Luxury House For Sale in Kottawa - Pannipitiya ,"Mahawatta Rd, pelenwatta, Pannipitiya .",4,3,"4,500.0 sqft",14.5 perches
55,B/ New Two Story House - Kottawa,12 Jul  2:40 pm,"Kottawa, Colombo","25,000,000","Brand New Two storied  House @ Pannipitiya Road, Vidyala Junction.07 Perches with Landscaped garden area.","Vidyala Junction, Pannipitiya",4,4,"2,700.0 sqft",7.0 perches
56,New House For Sale In Kottawa,15 Jul 12:06 pm,"Kottawa, Colombo","13,000,000",New modern house for sale between three towns Maharagama- kottawa- pilliyandala With all furnitures also can buy IMMEDIATE SALE for migrateNot more than one year oldRoller gate -  Roof topKottawa 4km - Pilliyandala 3km - Maharagama 4kmTotal squar feet’s 2700Kottawa highway 6km - kahathuduwa highway 5kmCan negotiate,2,1,"2,700.0 sqft",7.0 perches,
57,Valuable House for Sale Kottawa,11 Jul  3:12 pm,"Kottawa, Colombo","13,500,000",BRAND NEW SINGLE STORY MORDEN HOUSE FOR SALE KOTTAWA... ,Horana road kottawa,3,3,"2,600.0 sqft",8.5 perches
58,New House For Sale In Kottawa,15 Jul 12:06 pm,"Kottawa, Colombo","13,000,000",New modern house for sale between three towns Maharagama- kottawa- pilliyandala With all furnitures also can buy IMMEDIATE SALE for migrateNot more than one year oldRoller gate -  Roof topKottawa 4km - Pilliyandala 3km - Maharagama 4kmTotal squar feet’s 2700Kottawa highway 6km - kahathuduwa highway 5kmCan negotiate,2,1,"2,700.0 sqft",7.0 perches,
59,Valuable House for Sale Kottawa,11 Jul  3:12 pm,"Kottawa, Colombo","13,500,000",BRAND NEW SINGLE STORY MORDEN HOUSE FOR SALE KOTTAWA... ,Horana road kottawa,3,3,"2,600.0 sqft",8.5 perches
60,Brand New Two Storied 5 BED 4 BAR Terrace House for Sale Kottawa,11 Jul  1:44 pm,"Kottawa, Colombo","27,000,000","Brand New Two Storied House With Terrace Architect Designed,Spacious Modern type  House Situated in Kottawa","Rukmalagama Road, Thaldiyawala.",5,4,"5,408.0 sqft",12.8 perches
61,B / New Two Storied House For Sale in - Kottawa,11 Jul 12:01 pm,"Kottawa, Colombo","19,000,000","Brand New Two Storied House For Sale In Horahena Rd, Kottawa10 Perches , Landscaped garden area","Horahena Rd,Kottawa",3,3,"2,400.0 sqft",10.0 perches
62,Brand New Single Story House for Sale in Kottawa,12 Jul  7:43 pm,"Kottawa, Colombo","14,000,000",🏡Niroshana Construction🏡,3,2,"1,288.0 sqft",8.0 perches,
