,0,1,2,3,4,5,6,7,8
73,Apartment for Rent in Colombo 04,28 Jun  9:35 am,"Colombo 4, Colombo","125,000","Centrally located apartment on the 3rd floor with 3 bedrooms 3 bathrooms fully furnished is available for rent. Two blocks away from Galle road close to many schools, shops and restaurants. All rooms are equipped with AC and kitchen and is fully equipped with stove, fridge and other utilities. Serene location and peaceful neighborhood. 5 months advance and one month security deposit.",3,3,"1,350 sqft",
74,Apartment For Rent in Colombo 4, 8 Jul  1:03 pm,"Colombo 4, Colombo","135,000",- 3 bedrooms and 2 bathrooms- 1300 sqft- Fully furnished- AC- Living and dining area- Rooftop area- Gym- 1 parking slot,3,2,"1,300 sqft",
75,3 Bed Room Apartment (APT00287) - Colombo 04,19 Jul 10:22 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,3,"1,400 sqft"
76,3 Bed Room Apartment (APT00286) Colombo 4,19 Jul 10:22 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,400 sqft"
77,3 Bed Room Apartment (APT00285) Colombo 04,19 Jul 10:23 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,300 sqft"
78,3BR Apartment for Rent | Colombo 4 - Close to Vishaka College, 8 Jul  1:02 pm,"Colombo 4, Colombo","135,000",Close to vishaka College Colombo 4 ,Vishaka Road,3,2,"1,300 sqft"
79,3 Bed Room for Long Stay (APT00258) Colombo 4,19 Jul 10:23 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,400 sqft"
80,3 Bed Room Apartment For Long Stay in Colombo 04 (00257),19 Jul 10:23 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,250 sqft"
81,Brand New fully furnished apartment rent in co4, 8 Jul  5:43 am,"Colombo 4, Colombo","181,000",3 bedroom 3 bathroom large hall modern kitchen 3rd floor fully furnished fully air condition brand new servant room with servant bathroom swimming pool 24 hour security lip service six month advance agent fee half month,Melbourne avaniu Colombo 4,3,3,"1,600 sqft"
82,Furnished Apartment for Rent in - Colombo 04,25 Jun  2:56 pm,"Colombo 4, Colombo","100,000",Fully furnished brand new studio type apartment for rent in Colombo 04De fonseka road2bed rooms 1bathroomClose to all supermarkets ....... Call /smsOmix real estate Agent fee half month,2,1,900 sqft,
83,Apartment for Rent in Bambalapitiya, 1 Jul  1:03 pm,"Colombo 4, Colombo","100,000",Property Type: HouseBedrooms: 02Bathrooms/ WC 2Floor area: 1000 sqft.No. of floors: 01Car parking spaces: 02Area of land: 1 = === RS  100000 PER MONTHAvailability: Available nowBills included ? YesDeposit: 06Min. lease term:Advance payment: 06 monthNearest bus stop: 50 mNearest train station: 500 mProperty details,"Bambalapitiya,Shrubery Garden road.",2,2,"1,200 sqft"
84,New Luxury 3BR Apartment for Rent - Colombo 04,20 Jul  2:17 pm,"Colombo 4, Colombo","200,000","# Address- Castle Skyline Residencies,Colombo 04# Rent- Furnished 240,000/= # Unfurnished 200,000/=# Sqft- 1724# Floor- 6th# Bedrooms- 3# Attached Bathrooms- 3# Servant Bathroom- 1# Property Type- Apartment # Refundable deposit- 1 month Rental# Advance- 1 year# Facilities- 1 parking Slot, Lift, Generator,Fully Air condition,Large Living Space, 5 Sea view balconies, Kitchen with teak pantry & Servant Room with Separate Entrance.# Security- 24 Hrs","Castle Lane,Colombo 04",3,3,"1,724 sqft"
85,3 Bed Room Apartment For Long Stay in Colombo 04 (00203),19 Jul 10:29 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,250 sqft"
86,3 Bed Room for Long Stay (APT00204) Colombo 4,19 Jul 10:29 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,350 sqft"
87,3 Room Apartment for Short and Long Stay Colombo,19 Jul 10:29 am,"Colombo 4, Colombo","185,000","This 3 Room Apartment is located very close to Galle Rd in Colombo 3. It’s just few minutes walking distance to the beach and all the amenities including banks, restaurants and shopping. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment. This Apartment is located in a very Prime Location.■ 3 Rooms, 1 Attached & 1 Common Bathroom.■ Living and Dining Area. ■ Fully Air conditioned & Fully Air Conditioned.■ 24 Hours Security and Parking. ■ Short and Long Stays.■ Daily - Rs 7,500+ Electrcity. ■ Long Term - Rs 185,000/month+Bills.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.",13 th  Kolupitiya Colombo 03,3,2,"1,400 sqft"
88,3 Bed Room Apartment (APT00191) Colombo 04,19 Jul 10:29 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room fully  furnised,17/B Vishaka Road  Colombo 04,3,2,"1,300 sqft"
89,Apartment for Rent in Colombo 4 (1146B ),23 Jun  4:41 pm,"Colombo 4, Colombo","120,000",Ideal for a Couple or Single,CLOSE TO DUPLICATION ROAD,2,2,750 sqft
90,2 B/Room Apartment for Short and Long Stay (00166) - Colombo 04,19 Jul 10:30 am,"Colombo 4, Colombo","155,000",2 B/Room Apartment for Short and Long Stay (00166),44 Lorenz Road Colombo 04,2,2,950 sqft
91,Studio Unit for Short & Long Stay Rent Colombo 04 (00165),19 Jul 10:31 am,"Colombo 4, Colombo","135,000","Studio Unit for Short & Long Stay Rent in Colombo ( 4)AKARA Apartments - Lorenze Rd, Colombo (AS006)This Studio unit come with an attaches bathroom with a kitchenette for basic cooking. It also has its private, nice and spacious balcony.The Unit is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ Studio Unit with attached Bathroom and Spacious Private Balcony.■ Fully Air conditioned and Fully Air-Conditioned.■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit.■Daily Rs 4,500+ Electricity.■Long Term Rs 135,000+Bills■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.",44 Lorenz Road Colombo 04,1,1,450 sqft
92,3 Bed Room for Long Stay (APT00164) Colombo 4,19 Jul 10:31 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,250 sqft"
93,Apartment 3 Bed Room For Long Stay (APT00163),19 Jul 10:31 am,"Colombo 4, Colombo","145,000",FULLY FURNISHED APARTMENT Bed Room -3Barth Room -2,17/B Vishaka Road Colombo 04,3,2,"1,200 sqft"
94,3 Bed Room Apartment (APT00156) Colombo 04,19 Jul 10:31 am,"Colombo 4, Colombo","145,000",Centrally located these compact Apartments are you Home away from Home. Let it be for business or holiday you will feel right at Home. All the Apartments are Fully Furnished including a Fully Equipped Kitchen.These apartment are Centrally located in VISHAKA Rd in Colombo 4 (Bambalapitiya) with easy access to other parts of the city and all the amenities. Most of Colombo’s attractions are all within 15 mins drive from the Apartment. There are many fast food outlets within few minutes walking distance. Public transport is just few meters from the building.,17/b Vishaka Road  Colombo 04,3,2,"1,250 sqft"
95,3 Bed Room Apartment (APT00146) Colombo 4,19 Jul 10:31 am,"Colombo 4, Colombo","175,000",Sea View Apartment Fully Furnished3 Bed Room 2 Barth Room,48 Haig Road  Span Tower,3,2,"1,450 sqft"
96,3 Bed Room Apartment for Long Stay (apt00140) Colombo 04,19 Jul 10:32 am,"Colombo 4, Colombo","145,000",FULLY FURNISHED APARTMENT  Bed Room -3Barth Room -2,17/B Vishaka Road  Colombo 04,3,2,"1,300 sqft"
97,Flat for Rent in Colombo 4.,20 Jun 10:45 am,"Colombo 4, Colombo","80,000","Fully furnished two bed rooms, two bath rooms (with hot water) ground floor flat with parking facilities.Located in a highly residential neighborhood in Colombo 04.  100 Meters to  both Galle Road & Marine Drive, Walking distance to Public and Private Schools (Vishaka, Holy Family ,St Peters)  Banks, super markets and public transportation.Space ready for immediate occupancy (for residential use or back-office use).  Monthly Rent – 80,000 LKR Advance - ONE MONTH RENT","Bambalapitiya Flats, Colombo 04.",2,2,800 sqft
98,2 Room Apartment for Short and Long Stay Rent in Colombo 4(0078),19 Jul 10:48 am,"Colombo 4, Colombo","155,000","AKARA Apartments - Lorenze Road, Colombo 4 (AS008)",44 Lorenz Road Colombo 04,2,2,"1,000 sqft"
99,1 Room Apartment for Short & Long Stay Colombo 04 (0077),19 Jul 10:48 am,"Colombo 4, Colombo","145,000",Room Apartment for Short & Long Stay - Colombo- 4,44 Lorenz Road Colombo 04,1,1,850 sqft
100,Studio Unit for Short & Long Stay Rent Colombo 04 ( 0076),19 Jul 10:48 am,"Colombo 4, Colombo","135,000","Studio Unit for Short & Long Stay Rent in Colombo ( 4)AKARA Apartments - Lorenze Rd, Colombo (AS006)This Studio unit come with an attaches bathroom with a kitchenette for basic cooking. It also has its private, nice and spacious balcony.The Unit is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ Studio Unit with attached Bathroom and Spacious Private Balcony.■ Fully Air conditioned and Fully Air-Conditioned.■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit.■Daily Rs 4,500+ Electricity.■Long Term Rs 135,000+Bills■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.",44 Lorenz Road Colombo 04,1,1,450 sqft
101,3 Room Apartment for Short & Long Stay in Colombo 6 (0054),19 Jul 10:49 am,"Colombo 4, Colombo","150,000",3 Room Apartment for Short & Long Stay in Colombo 6 (0054),09 SuwiSudarma Mawatha Colombo 06,3,2,"1,300 sqft"
102,Studio Unit for Short & Long Stay Rent ( 0042)Colombo 04,19 Jul 10:49 am,"Colombo 4, Colombo","135,000","Studio Unit for Short & Long Stay Rent in Colombo ( 4)AKARA Apartments - Lorenze Rd, Colombo (AS006)This Studio unit come with an attaches bathroom with a kitchenette for basic cooking. It also has its private, nice and spacious balcony.The Unit is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ Studio Unit with attached Bathroom and Spacious Private Balcony.■ Fully Air conditioned and Fully Air-Conditioned.■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit.■Daily Rs 4,500+ Electricity.■Long Term Rs 135,000+Bills■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.w",44 Lorenz Road Colombo 04,1,1,450 sqft
103,2 Room Apartment for Short & Long Stay in Colombo 4(0043),19 Jul 10:49 am,"Colombo 4, Colombo","145,000","AKARA Apartments - Lorenze Road, Colombo 4 (AS008)",44 Lorenz Road Colombo 04,2,2,"1,000 sqft"
104,3 Bed Room Fully Furnished Luxury Apartment for Rent in Colombo 04,18 Jun  4:18 pm,"Colombo 4, Colombo","150,000","3 Bed room fully furnished Luxury apartment for rent in Colombo 04Rent : Rs 150,000 per month including maintenance Advance : NegotiableFully furnished 1550 sqft3 Bed Room1 Attached bath room 1 Common bath roomServant room and & Servant bathroom Lift24 hr securityAir-conditioner High quality furniture & fixtureSea view  Rent : Rs 10150,000 per monthAdvance : Negotiable",Colombo 04,3,3,"1,550 sqft"
105,Apartment for Rent Bambalapitiya,28 Jun  2:52 pm,"Colombo 4, Colombo","75,000",With regular facilities,milagiriya Avenue bambalapitiya,3,2,"1,200 sqft"
106,Fully Furnished Luxury Apartment for Rent col 4,15 Jun  8:09 pm,"Colombo 4, Colombo","180,000","Close to Majestic city Shopping ComplexThree Bed Room Two Barth Room Fully Furnished Luxury Type Apartment for RentHigher Floor Super Sea View Swimming Pool & GYM Fully A/C, Hot-water, Parking, 24 Hrs Security AvailableMonthly Rent Rs 180,000",3,2,"1,600 sqft",
107,2 Room Apartment for Short & Long Stay in Colombo 4,19 Jul 11:32 am,"Colombo 4, Colombo","155,000","This 2 Room beautifully Furnished Apartment is Centrally Located in Lorenze Rd, Colombo 4 with easy access to other parts of the City. The Apartment is Fully Furnished and Fully Air-Conditioned.","Lorensz Road, Colombo 4.",2,2,"1,100 sqft"
108,Two bed room apartment for Rent Colombo 4,12 Jun  6:35 pm,"Colombo 4, Colombo","110,000","Fully furnished with air conditioned two bed room apartment with living room and pantry with two separate bathrooms. Further WIFI, 24hrs security, one car park, easy access to Galle road and marine drive.","No. 7, 3/2 Kinross Avenue Colombo 04",2,2,"1,100 sqft"
109,Studio Unit for Short & Long Stay - Col 4,19 Jul 11:35 am,"Colombo 4, Colombo","125,000","Studio Unit at AKARA Apartments - Lorenze Rd, Colombo (AS006)","Lorensz Road, Colombo 4.",1,1,450 sqft
110,New Luxury 3BR Apartment for Rent - Colombo 04,20 Jul  2:17 pm,"Colombo 4, Colombo","200,000","# Address- Castle Skyline Residencies,Colombo 04# Rent- Furnished 240,000/= # Unfurnished 200,000/=# Sqft- 1724# Floor- 6th# Bedrooms- 3# Attached Bathrooms- 3# Servant Bathroom- 1# Property Type- Apartment # Refundable deposit- 1 month Rental# Advance- 1 year# Facilities- 1 parking Slot, Lift, Generator,Fully Air condition,Large Living Space, 5 Sea view balconies, Kitchen with teak pantry & Servant Room with Separate Entrance.# Security- 24 Hrs","Castle Lane,Colombo 04",3,3,"1,724 sqft"
111,Apartment for Rent in Bambalapitiya, 1 Jul  1:03 pm,"Colombo 4, Colombo","100,000",Property Type: HouseBedrooms: 02Bathrooms/ WC 2Floor area: 1000 sqft.No. of floors: 01Car parking spaces: 02Area of land: 1 = === RS  100000 PER MONTHAvailability: Available nowBills included ? YesDeposit: 06Min. lease term:Advance payment: 06 monthNearest bus stop: 50 mNearest train station: 500 mProperty details,"Bambalapitiya,Shrubery Garden road.",2,2,"1,200 sqft"
112,1Room Apartment for Short & Long Stay - Col 4,19 Jul 11:35 am,"Colombo 4, Colombo","135,000","1 Room Apartment at AKARA Apartments - Lorenze Rd, Colombo (AS006)","Lorensz Road, Colombo 4.",1,1,900 sqft
113,3Room Apartment for Short & Long Stay Colombo 3,19 Jul 11:36 am,"Colombo 4, Colombo","185,000","This 3 Room Apartment is located very close to Galle Rd in Colombo 3. It’s just few minutes walking distance to the beach  and all the amenities including banks, restaurants and shopping. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment. This Apartment is located in a very Prime Location.","13th Lane, Colombo 3",3,2,"1,450 sqft"
114,2 Bed Room Apartment for Short & Long Stay in Col4,19 Jul 11:36 am,"Colombo 4, Colombo","145,000","This 2 Room Beautifully Furnished Apartment is Centrally Located in Lorenze Road, Colombo 4 with easy access to other parts of the city. The Apartment is Fully Furnished and Fully Air Conditioned. ","Lorensz Road, Colombo 4.",2,2,"1,150 sqft"
115,2 Room Apartment for Rent - Colombo 04,19 Jul 11:36 am,"Colombo 4, Colombo","155,000","This 2 Room beautifully Furnished Apartment is Centrally Located in Lorenze Rd, Colombo 4 with easy access to other parts of the City. The Apartment is Fully Furnished and Fully Air-Conditioned.","Lorensz Road, Colombo 4.",2,2,"1,150 sqft"
116,3 BR Fully Furnished Air Conditioned Apartment for Rent in Colombo 4, 5 Jul 10:46 pm,"Colombo 4, Colombo","200,000","Fully Furnished and Air Conditioned (Teak Furniture and Brand Electronics)6th Floor  - Beautiful Sea and City View.3 Bedroom and 2 WashroomsWaiting Lobby, Roof Top Access, Swimming Pool, Gym, Parking, Elevator, Door Phone with Camera, Intercom System, 24/7 Security, etc...Apartment situated in the heart of Colombo with easy access to supermarkets, shopping malls, schools, cinemas, etc...",Haig Road,3,2,"1,160 sqft"
117,2 BR Fully Furnished A/c Apartment for Rent in Colombo 06, 5 Jul 10:37 pm,"Colombo 4, Colombo","150,000","Fully Furnished and Air-conditioned (Teak Furniture and branded electronics)6th Floor - Sea and City View2 Bedroom2 Washrooms + 1 Maids WashroomFully Equipped KitchenRoof Top Access, Gym, Parking, Elevator, Intercom System, 24/7 Security, etc...Ideal for expats/ foreigners.",Vivekananda Road,2,3,930 sqft
118,Colombo 4 Premier Pacific Apartment for Rent,18 Jul  2:43 pm,"Colombo 4, Colombo","175,000",3 Bedrooms2 Bathrooms1600 Square FeetFully FurnishedGym And Roof TopBasement ParkingClose Proximity To Major Shopping Malls,"Duplication Road, Colombo 4",3,2,"1,600 sqft"
119,Fully Furnished and Air Conditioned Apartment for Rent in Colombo 4.,17 Jun  3:11 am,"Colombo 4, Colombo","100,000",STRICTLY NO AGENT OR BROKERS PLS!,"NIMAL ROAD,COLOMBO - 4",2,2,"1,000 sqft"
120,Apartment for Rent in Colombo 04, 5 Jun 10:22 am,"Colombo 4, Colombo","150,000","The apartment is located on Retreat road (opposite HFC) between Galle road and Marin Drive. Its on 1000 sq ft with 2 bedrooms, 2 bathrooms and is fully furnished. Apartment features include Swimming Pool, Gym and 24 hours security. By Blue Ocean.","Retreat road, Colombo 04",2,2,"1,000 sqft"
121,Apartment For Rent In Kingross Avaniu Bambalapity Colombo.04,30 Jun  8:38 pm,"Colombo 4, Colombo","135,000","Apartment For Rent in Bambalapity Kingross Avaniu Colombo.04 @ 3 Bedroom.2Barthroom,Fully Tiled,Carparkings,Dining Hall,Living Room,Kichen,Servent Room $ Toilet & etc...",Bambalapity Kingross Avaniu Colombo.04,3,2,"1,350 sqft"
122,Apartment for Rent - Colombo 4,28 Jun  2:52 pm,"Colombo 4, Colombo","110,000",Colombo 4 bampalapitiya 3 bedrooms apartment 110000.00,Colombo 4,3,2,"1,100 sqft"
123,Furnished Apartment for Rent in Bambalapitiya Colombo 4, 8 Jun 10:40 am,"Colombo 4, Colombo","120,000",- 1200 sqft- Fully Furnished- 3 Bedrooms- 2 Bathrooms- Living and Dining- Kitchen with Pantry- Maids Room- Maids Bathroom- Fully tiled- 1 Allocated Parking Slot,Milagiriya Avenue Colombo 4,3,2,"1,200 sqft"
124,Spacious Apartment with sea view to rent in Bambalapitiya, 1 Jun  8:13 pm,"Colombo 4, Colombo","125,000","The apartment is Fully Furnished including TV, Washing Machine, Fridge, Iron board, and Microwave. Newly fitted kitchen- gas hob,dish washer, oven.  3 bed rooms- AC/furnished, 3 bath rooms , 2 with hot water,Lounge and dinning -AC. Close to all amenities and famous schools. Available now.",3,3,"1,250 sqft",
125,Apartment For Rent Colombo 4,28 Jun  2:52 pm,"Colombo 4, Colombo","100,000",Colombo 4 Bampalapitya 3 bedrooms apartment fully furniture 100000.00,Colombo 4 Bampalapitya,3,3,"1,800 sqft"
126,"Two Bedroom Apartment for Rent in Bambalapitiya, Colombo 4",16 Jun  3:37 pm,"Colombo 4, Colombo","80,000","Two bedroom apartment in Colombo 4, situated off Galle Road. Three minutes walking distance to Majestic City, Marine Drive and the main shopping belt. The apartment is an up-stairs of a two story house in a high-security location with separate entrance. Fully furnished with all electrical appliances, 2 bathrooms, a fitted kitchen and parking for one vehicle. Master bedroom with A/C, hot-water and wifi available. Suitable for even Expats. Monthly rent- Rs 80,000/-Inspection by appointment.",2,2,"1,100 sqft",
127,Apartment for Rent in Bambalapitiya,25 May 12:53 pm,"Colombo 4, Colombo","75,000","Apartment for rent with 3 bedrooms, 3 bathrooms, Kitchen with Pantry cupboard, monthly rental 75,000/- (condo maintenance fee included), Advance 3 months. Peaceful Neighborhood.24 hours Security. Please note that this apartment is NOT furnished.","Castle Lane, Bambalapitiya",3,3,"1,200 sqft"
