,0,1,2,3,4,5,6,7,8
87,Brand New Apartment for Rent -Col.6-Unfurnished (66), 9 Jul 12:18 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36.International Buddhist Center Road, Colombo .6 / SL",3,2,"1,330 sqft"
88,Brand New Apartment for Rent -Colombo.6-Unfurnished (70), 9 Jul  9:49 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36.International Buddhist Center Rd, Colombo 06/  Sl",3,2,"1,330 sqft"
89,Brand New Apartment for Rent -Col.6-Unfurnished (68), 9 Jul  9:37 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","5/C- `36,IBC Road,Colombo 06 - Sri Lanka.",3,2,"1,330 sqft"
90,Brand New Apartment for Rent -Col.6-Unfurnished (67), 9 Jul  9:37 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","3/C- `36,IBC Road,Colombo 06 - Sri Lanka.",3,2,"1,330 sqft"
91,Modern Apartment for Rent -Col.6-Fully furnished (66), 9 Jul  9:35 am,"Colombo 6, Colombo","130,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	5th Floor Apartment•	1,425 sqft•	Fully furnished","`36,IBC Road,Colombo 06 - Sri Lanka.",3,2,"1,425 sqft"
92,3BR Furnished Apartment at Dehiwala,19 Jul  3:56 pm,"Colombo 6, Colombo","130,000","Minniam 6 month this rate COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.",17b attpattu mawatha colombo-6,3,2,"1,450 sqft"
93,3BR Furnished Apartment at Dehiwala,19 Jul  3:57 pm,"Colombo 6, Colombo","130,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.",dehiwala,3,3,"1,350 sqft"
94,2 B/room Apartment for Rent in Colombo 6 (001025),19 Jul  9:36 am,"Colombo 6, Colombo","225,000","Address -19 th Lane colombo 03*Access - High Leval Road *Rent -225000\=*Sqft - 1200*Floor- 15*Bedrooms -2*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Havlock City Colombo 06,2,2,"1,200 sqft"
95,2 Room Apartment for Rent Col 06, 8 Jul 10:01 am,"Colombo 6, Colombo","55,000",Daya road2 room2 bathroomLift24 hr security,2,2,900 sqft,
96,3 Bed Room Apartment with Pool (APT00949) Col - 6,19 Jul  9:42 am,"Colombo 6, Colombo","180,000","*Address -Fonseyka Terrace *Access - high leval road*Rent - 180000\=*Sqft - 1700*Floor- 6*Bedrooms -3*Bathrooms - 2*Servant Room - yes*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 month*Advance - 6 month*Facilities - Parking , Lift , Generator, Hot water,24/h",High Leval Fonseyka Terrace,3,2,"1,700 sqft"
97,3 Bed Room Apartment for Short and Long Rent Colombo 6 (00945),19 Jul  9:42 am,"Colombo 6, Colombo","135,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
98,2 Bed Room Apartment (APT00948) Col 6,19 Jul  9:42 am,"Colombo 6, Colombo","225,000","Address -Havlock City Colombo 06*Access -High Leval Road*Rent - 225000\=*Sqft - 1310*Floor- 15*Bedrooms -2*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,",Havlock City Colombo 06,2,2,"1,200 sqft"
99,3 Bed Room Apartment for Short and Long Term Rent Colombo 4 (00944),19 Jul  9:42 am,"Colombo 6, Colombo","155,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),02 SuwiSudarma Mawatha Colombo 06,3,2,"1,250 sqft"
100,Furnished Appartment for Rent in Colombo-06, 8 Jul  1:02 pm,"Colombo 6, Colombo","150,000",Furnished Appartment For Rent In Colombo-06> 3 Bedrooms.> 2 Bathrooms(One attached 1 common).> Balcony all around the apartment. > Air conditioning for the living area & 2 bedrooms.> Fully equipped kitchen.> Two door fridge / Washing machine installed.> Maids room & bath.>1 parking slot.,Wellawatta,3,2,"1,200 sqft"
101,Apartment for Rent in Wellawatte, 7 Jul 10:32 am,"Colombo 6, Colombo","55,000",apartment for rent in wellawata manning placevery close to galle road2bed 1bathparking available_____________call/smsomix real estateagent fee half month,"manning place ,wellawata",2,1,"1,000 sqft"
102,3Bed Room Apartment For Rent - Colombo 6, 7 Jul  9:31 am,"Colombo 6, Colombo","100,000",Pamangada 3 bedrooms apartment 100000.00 Monthly rental,Pamangada,3,2,"1,200 sqft"
103,3 Rooms New Apartment For Rent - Colombo 6,17 Jul  9:14 pm,"Colombo 6, Colombo","145,000","■ 3 Rooms-1 Attached and 1 Common Bathroom.■ Living and Dining Area.■ Fully Furnished and Fully Air conditioned.■ Free WiFi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.","sSuviSudharama Rd, Colombo 6 - Wellawatte",3,2,"1,250 sqft"
104,Fully Furnished 3 Rooms Apartment For Rent - Colombo 06,17 Jul  9:14 pm,"Colombo 6, Colombo","145,000","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,3,2,"1,250 sqft"
105,3 Rooms Apartment For Rent Colombo 6,17 Jul  9:16 pm,"Colombo 6, Colombo","135,000",This 3 Room Budget Apartment is Conveniently Located in W.A Silva Mw withe easy access to other part of the city.,W a Silwa Mw Colombo 6,3,2,"1,200 sqft"
106,Studio Type Apartment for Rent Col-6,17 Jul  9:16 pm,"Colombo 6, Colombo","90,000",Features:Studio Unit is Fully Equipped including a Kitchenette with basic Cooking Facility. This Compact Studio Unit also a Living and Dining Area.sea Side Sea View Apartment 6 Month Rent In advance and 1 month deposit we Need,Ramakrishna Road Ben Tower Colombo 6,1,1,750 sqft
107,2 B/room Apartment for Rent in Colombo 6 (00789),19 Jul  9:53 am,"Colombo 6, Colombo","225,000","Address -19 th Lane colombo 03*Access - High Leval Road *Rent -225000\=*Sqft - 1200*Floor- 15*Bedrooms -2*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Havlock  City,2,2,"1,200 sqft"
108,3 Rooms Apartment For Rent Colombo 6,17 Jul  9:17 pm,"Colombo 6, Colombo","145,000","■ 3 Rooms-1 Attached and 1 Common Bathroom.■ Living and Dining Area.■ Fully Furnished and Fully Air conditioned.■ Free WiFi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.",Mayura Place Colombo 6,3,2,"1,250 sqft"
109,1 Room Apartment For Rent Colombo 6,17 Jul  9:17 pm,"Colombo 6, Colombo","95,000","This Studio unit is located in Ramakrishna  Place in Colombo 6 (Wellawatte), with easy access to other parts of the city and all the amenities.",Ramakrishna Road Ben Tower Colombo 6,1,1,750 sqft
110,Brand New Apartment for Rent -Colombo.6-Unfurnished (70), 9 Jul  9:49 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36.International Buddhist Center Rd, Colombo 06/  Sl",3,2,"1,330 sqft"
111,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
112,3 Rooms Apartment For Rent Colombo 6,17 Jul  9:17 pm,"Colombo 6, Colombo","140,000",GeneralAKARA Residences – Colombo 6.,Mayura Place Colombo 6,3,2,"1,250 sqft"
113,Apartment for Rent in Colombo-06, 6 Jul 10:21 am,"Colombo 6, Colombo","150,000","*** NO BROKERS*** New Furnished Apartment For Rent.*** 3 Bed Rooms ( Fully air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** Sea view*** 24 hours Security service*** One Vehicle parking*** Swimming pool*** Prefer for Maldivians and locals*** 6-month deposit ( negotiable )*** HALF MONTH AGENT FEE",Wellawatta,3,2,"1,200 sqft"
114,Apatment - Wellawatta, 6 Jul 10:18 am,"Colombo 6, Colombo","55,000",Very close to Galle Road. 6.months advance. 5th floor lift parking available. Maintenance charge. 6000. Posted by agent,wellawatta,3,2,900 sqft
115,Apartment for rent in Colombo-06, 6 Jul  9:56 am,"Colombo 6, Colombo","100,000","*** NO BROKERS*** New Unfurnished Apartment For Rent.*** 3 Bed Rooms ( 2 air conditions )*** 3 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Swimming pool with Sea view*** Nearby Masjid, Supermarkets Schools, etc...*** Prefer to Maldivians and locals*** 6-month deposit*** Maintenance fee 8000*** HALF MONTH AGENT FEE",Boswell place,3,2,"1,290 sqft"
116,Single Bed Room Apartment - Colombo 06 (APT762),19 Jul  9:54 am,"Colombo 6, Colombo","95,000","Address -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000\=*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,600 sqft
117,3 Bed Room Apartment for Short and Long Rent Colombo 4 (00761),19 Jul  9:54 am,"Colombo 6, Colombo","135,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
118,Single Bed Room Apartment - Colombo 06 (APT744),19 Jul  9:58 am,"Colombo 6, Colombo","95,000","Address -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000\=*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,600 sqft
119,Apartment Rent Wellawattha C6, 6 Jul  8:03 am,"Colombo 6, Colombo","60,000","2 Bedrooms 1 Bathrooms Balconies new condition , extra space 60000 rs  , 6 months advance .Half months broker fee charge as service thankyou",Close to galle rd,2,1,810 sqft
120,Apartment for rent - Colombo 6, 5 Jul  4:58 pm,"Colombo 6, Colombo","100,000",Colombo 6 Rohini Road 3 bedrooms apartment  100000.00,Colombo 6 Rohini Road,3,2,"1,200 sqft"
121,Apartment for Rent Colombo 6, 5 Jul  4:58 pm,"Colombo 6, Colombo","65,000",Wellwatta Manning place 3 bedrooms house 2 bathrooms with car parking 5th floor 65000.00 6 months advance,Wellwatta Manning place,3,2,"1,100 sqft"
122,Apartment for Rent at Colombo 6, 5 Jul  4:57 pm,"Colombo 6, Colombo","75,000",Wellwatta Fredrica road 2 bedrooms fully furniture car parki 75000.00,Wellwatta Fredrica road,2,2,"1,200 sqft"
123,Fully Furnished Apartment For Rent - Colombo 6, 5 Jul  3:23 pm,"Colombo 6, Colombo","115,000","Fully Furnished Apartment Rent in Colombo 6, 4 bedrooms, 2 attached bathrooms 2 common bath,  including servant room and bathroom,  security and car park, Rent Rs 115,000/ per month make and earlier appointment",Colombo 6,4,4,"1,450 sqft"
124,Modern Apartment for Rent -Col.6-Unfurnished (65), 5 Jul 12:17 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","6/C- 36 . IBC Road, Colombo 6",3,2,"1,330 sqft"
125,Modern Apartment for Rent -Col.6-Unfurnished (65), 5 Jul 12:15 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","3/C- 36 . IBC Road, Colombo 6",3,2,"1,330 sqft"
126,Single Bed Room Apartment - Colombo 06 (APT722),19 Jul  9:58 am,"Colombo 6, Colombo","95,000","Address -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000\=*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,600 sqft
127,Single Bed Room Apartment - Colombo 06 (APT719),19 Jul  9:58 am,"Colombo 6, Colombo","95,000","Address -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,600 sqft
128,Sea View Single Bed Room Apartment - Colombo 06 (APT700),19 Jul  9:58 am,"Colombo 6, Colombo","95,000","ddress -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,600 sqft
129,3 Bed Room Apartment for Short and Long Rent Colombo 4 (00679),19 Jul  9:58 am,"Colombo 6, Colombo","135,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
130,3 Bed Room Apartment for Short and Long Rent Colombo 4 (00679),19 Jul  9:58 am,"Colombo 6, Colombo","135,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
131,Apartment for long term lease - Colombo 06, 5 Jul  9:03 am,"Colombo 6, Colombo","85,000","Rent Duration-1 year (Preferable)Monthly Rental Rs 85,000Maintenance fee Rs7,000 to be borne by the tenant.Maintenance fee includes water bill as well.Electricity bill to be borne by the tenant.Advance- 6 months on date of signingDamage deposit- 2 month after signing. (To be returned 2 weeks post termination on inspection of damages)","25, 3/1 Anula Road Colombo 6",2,2,807 sqft
132,3 Bedroom Apartment Colombo 06,19 Jul  4:08 pm,"Colombo 6, Colombo","130,000",Fully furnished apartment with A/C. Parking kitchen facilities.  Free water Gas  inter national TV channels. Wedding  party including this apartment. Per month 130000/-  Ele per unit 50/- Now available worry to call,Harmers Avenue col 06,3,3,"1,500 sqft"
133,2 Bed Room Apartment Colombo 06,19 Jul  4:08 pm,"Colombo 6, Colombo","100,000",FULLY FURNISHED APARTMENT WITH A/C. KITCHEN FACILITIES. FREE WATER GAS INTER NATIONAL TV CHANNELS. PARKING. WEDDING PARTY INCLUDING THIS APARTMENT. NOW AVAILABLE. WORRY TO CALL. PER MONTH 100000/- ELE PER UNIT 50/-,HARMERS AVENUE COL 06,2,2,"1,150 sqft"
134,Apartment for Rent - Colombo 06, 4 Jul  7:37 pm,"Colombo 6, Colombo","150,000",advance can talk,col-6 wallawatha,3,3,"2,000 sqft"
135,Studio Type Apartment For Rent Col 6,17 Jul  9:20 pm,"Colombo 6, Colombo","85,000","Studio Room with in-built kitchenette, attached bathroom and private spacious balcony with a nice view. Suitable for single or double occupancy.",Ramakrishna Road Colombo 6,1,1,950 sqft
136,3 Bed 2 Wash Apartment for Rent Colombo 6, 4 Jul  3:26 pm,"Colombo 6, Colombo","70,000","This apartment walking distance to Wellawatta Railway Station, Spaciously build on 1270 sq ft, One car park, One lift, Rooftop Terrace, Party Place with washing facility, Walking distance to Galle road & marine drive. Call us now for the viewing. 70,000 per month with 6 months advance.","Station Road, Colombo 6",3,2,"1,270 sqft"
137,Apartment For Lease In Bosswell Residence Colombo 06,19 Jul 10:02 am,"Colombo 6, Colombo","160,000",A THREE BED ROOMED LUXURY APARTMENT-FOR LEASE =====================================,bosswell place,3,2,"1,160 sqft"
138,"Fully Furnished 2 BHK Apartment in Wellawatta, Colombo 06",17 Jul  9:56 pm,"Colombo 6, Colombo","95,000","City view 10th floor 2 bedrooms & 2 bathrooms with shower cubicles & hot water, fully furnished luxury apartment at Ramakrishna Road, Colombo 06 (Wellawatta), available for long term rent. Minimum rental period 01 year.",2,2,900 sqft,
139,Furnished 2 Bedroom Apartment for Rent Colombo 6, 4 Jul  3:28 pm,"Colombo 6, Colombo","80,000","This 2 bedroom apartment is 950 sq ft with 2bedroom 2bathroom, [one ensuite] on 6th floor, facing road & sea side, walking distance to beach, walking track, 300 meters to bus stand, 100 meters to station road, easily access location to shopping malls, restaurants, grocery shops, looking for long term. This is fully air conditioned apartment.",Lilly Avenue,2,2,950 sqft
140,Single Bed Room Apartment - Colombo 06 (APT510),19 Jul 10:02 am,"Colombo 6, Colombo","95,000","Address -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,600 sqft
141,HSC - Apartment Rent Wellawattha, 4 Jul  9:17 am,"Colombo 6, Colombo","85,000",Apartment for rent Col 6 3 Bedrooms 2 Bathrooms Good house RooftopWith maintinence With 4 door wordrobs for rooms 6 months advance Half months broker fees as service thankyou,Wellawattha,3,2,"1,195 sqft"
142,"3 Bedroom Apartment for Rent/ Lease in Marine Drive, Colombo 6", 3 Jul  5:54 pm,"Colombo 6, Colombo","100,000",Apartment for rent or lease in Colombo 63 Bedrooms2 BathroomsDomestic room1290 sqft100k Per month,3,2,"1,290 sqft",
143,Apartment House for Rent Wellawatte, 8 Jul 12:00 pm,"Colombo 6, Colombo","65,000",5th Floor Apartment House for rent Fully tiledVery Peaceful Living areaRent 69000 (Negotiable) + Maintenance fees,"1st Chapel Lane ,Wellawatta ,Colombo 06.",3,2,"1,100 sqft"
144,Modern Apartment for Rent -Col.6-Unfurnished (64), 3 Jul  4:37 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36 . IBC Road, Colombo 6(SL)",3,2,"1,330 sqft"
145,Modern Apartment for Rent -Col.6-Unfurnished (63), 3 Jul  1:40 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36 . IBC Road, Colombo 6(SL)",3,2,"1,330 sqft"
146,Modern Apartment for Rent -Col.6-Unfurnished (63), 3 Jul  1:39 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36 . IBC Road, Colombo 6(SL)",3,2,"1,330 sqft"
147,Modern Apartment for Rent -Col.6-Unfurnished (63), 3 Jul  1:38 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36 . IBC Road, Colombo 6(SL)",3,2,"1,330 sqft"
148,Modern Apartment for Rent -Colombo 6-Unfurnished (62), 3 Jul  1:16 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","3/C 36.IBC Rd, Colombo 06",3,2,"1,330 sqft"
149,Apartment for Rent in Wellawatte, 3 Jul 10:23 am,"Colombo 6, Colombo","95,000","Spacious three bedroom apartment  for rent in Ramakrishna Terrace, Colombo 6. In a good location with easy access to public transports, shops and supermarkets. Close to Main Road & the beach.  Rent rupees 95,000 per month 6 months advance.  Living & dining room, 3 bedrooms, 2 bathrooms, kitchen, servant room, and car park.","Ramakrishna Road, Wellawatte",3,2,"1,290 sqft"
150,Fully Furnished 2 Bedroom Apartment for Rent. Colombo 6., 3 Jul  8:32 am,"Colombo 6, Colombo","115,000",STRICTLY NO AGENT OR BROKERS PLS!,"STATION ROAD,COLOMBO 6.",2,2,"1,200 sqft"
151,Wellawatta Apartment for Rent, 3 Jul  2:02 am,"Colombo 6, Colombo","75,000","Ramakrishna place 3 rooms, 2 bathrooms Fully furnished apartment for rent per month 70000 rent + 5000 maintenance. Advance months 6",3,2,"1,200 sqft",
152,Brand New 3 Rooms Apartment for Rent in - Wellawatte,12 Jul  3:01 pm,"Colombo 6, Colombo","80,000","3 Bedrooms2 Bathrooms (one Attached with Master Bedroom/hot Water)Kitchen with Pantry 4th Floor/elevator Slot Car Park 1100 SqftUnfurnishedRent for 1 Year and Renewable  Sale - 23mPerera Lane, Wellawatte/close to St Lawrence Church",3,2,"1,100 sqft",
153,Sea View Apartment for rent in Colombo-06, 2 Jul  2:31 pm,"Colombo 6, Colombo","150,000","*** NO BROKERS*** New Furnished Apartment For Rent.*** 3 Bed Rooms ( Fully air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** Sea view*** 24 hours Security service*** One Vehicle parking*** Swimming pool*** Prefer for Maldivians and locals*** 6-month deposit ( negotiable )*** Maintenance fee 8000*** HALF MONTH AGENT FEE",Wellawatta,3,2,"1,200 sqft"
154,Apartment for Rent in Colombo 06 (649 B), 2 Jul  1:41 pm,"Colombo 6, Colombo","125,000",Apartment on 6th floor available with three bedrooms and three bathrooms (two attached and one common bathrooms)1800 square feet ,KIRULAPONE,3,3,"1,800 sqft"
155,Apartment for Rent in Colombo 06 (649 B/1), 2 Jul  1:33 pm,"Colombo 6, Colombo","100,000",Apartment on 6th floor available with three bedrooms and three bathrooms (two attached and one common bathrooms)1800 square feet ,KIRULAPONE,3,3,"1,800 sqft"
156,Apartment for Rent in Colombo 6 (1068 B), 1 Jul 12:04 pm,"Colombo 6, Colombo","250,000",3 Bedrooms with one attached and one common bathrooms1550 square feet,HAVELOCK CITY,3,2,"1,550 sqft"
157,Brand New Unfurnished Apartment for Rent - Colombo 06,19 Jul  8:43 am,"Colombo 6, Colombo","125,000",Brand New Apartment for Rent in Havelock Road,3,2,"1,350 sqft",
158,Apartment for Rent in Colombo 6 (933 B/9),30 Jun  7:14 pm,"Colombo 6, Colombo","180,000",Two bedrooms with two attached bathrooms1300 square feet  7th floor is available,CLOSE TO HIGH LEVEL ROAD,2,2,"1,300 sqft"
159,3 Room Apartment for Short & Long Stay in Colombo 6 (00431),19 Jul 10:08 am,"Colombo 6, Colombo","155,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),02 SuwiSudarma Mawatha Colombo 06,3,2,"1,250 sqft"
160,3 Bed Room Apartment with Pool (APT00385) Col - 6,19 Jul 10:09 am,"Colombo 6, Colombo","180,000","*Address -Fonseyka Terrace *Access - high leval road*Rent - 180000\=*Sqft - 1700*Floor- 6*Bedrooms -3*Bathrooms - 2*Servant Room - yes*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 month*Advance - 6 month*Facilities - Parking , Lift , Generator, Hot water,24/h",High Leval  Fonseyka  Terrace,3,2,"1,700 sqft"
161,1 Bed Room Apartment - Colombo 06 (APT389),19 Jul 10:09 am,"Colombo 6, Colombo","95,000","*Address -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - *Advance - *Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,450 sqft
162,3 Bed Room Apartment with Pool (apt00385) Col - 6,19 Jul 10:09 am,"Colombo 6, Colombo","180,000","*Address -Fonseyka  Terrace *Access - high leval road*Rent - 180000\=*Sqft - 1700*Floor- 6*Bedrooms -3*Bathrooms - 2*Servant Room - yes*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 month*Advance - 6 month*Facilities - Parking , Lift , Generator, Hot water,24/h",Highleval Road Fonseyka  Terrace,3,3,"1,700 sqft"
