,0,1,2,3,4,5,6,7
28,ඉඩමක් විකිණීමට තිබේ - ඇඹිලිපිටිය,13 Jun  7:48 pm,"Embilipitiya, Ratnapura","8,500,000",ගනුම්කරුවන් පමණි,49 අත්තම් නිවාස නව නගරය,Residential,17.0 perches
29,Land for Sale - Embilipitiya,25 Jul  2:08 pm,"Embilipitiya, Ratnapura","30,000","කාමර 4ක් සමග නිවස, අක්කර 1 ක පොල් වගාව, ජලය විදුලිය ඇත.වගා කටයුතු සදහා ඵහසුයි",Agricultural,4.0 acres,
30,10P Land for Sale - Embilipitiya,23 Jul  6:09 pm,"Embilipitiya, Ratnapura","1,200,000",Rohala Pare 9weni Patu Mage P 10 Vikinimta Niraul Aithiyak Damahal Niwasakta Aththi Warama Da a Etha,Rohala Para 9wana Patu Maga New Town Embilipitiya,Residential,10.0 perches
31,"80 Perches Land for Sale in Embilipitiya, facing main Road.",23 Jul 10:05 am,"Embilipitiya, Ratnapura","425,000","Flat and Square Shape 80 Perches Land for Sale near by Embilipitiya Town area board, facing Panamura – Embilipitiya main Road (over 100 Feet road frontage). Ideal for Hotel, Warehouse, Factory, Yard or any other commercial purpose.",facing Panamura main Road,"Commercial, Residential",80.0 perches
32,ඇඹිලිපිටිය අගනා බිම් කොටස්,13 Jun 12:32 pm,"Embilipitiya, Ratnapura","2,000,000",ඇඹිලිපිටිය රත්නපුර ප්‍රධාන මාර්ගයේ ඇඹිලිපිටිය උඩවලව අතර ප්‍රධාන මාර්ගයට මුහුණලා හා ආසන්නව අගනා බිම් කොටස් කිහිපයක් විකිණීමට ඇත.👉 විදුලිය 👉ජලය ඇතුළු සියලු පහසුකම් ..,"Agricultural, Commercial, Residential",2.5 acres,
33,Land in Thorakolayaya lot 06,11 Jun  4:15 pm,"Embilipitiya, Ratnapura","307,800",කොටස් කිහිපයකින් සමන්විත් සුන්දර මනරම් පරිසරයක්... සියලු පහසුකම් සහිතව...,Embilipitiya- Middeniya,Residential,10.8 perches
34,Land for Sale in Embilipitiya,10 Jun  1:59 pm,"Embilipitiya, Ratnapura","600,000",Main Road 200m. Pol Edamak 20 Purches,Embilipiya.kubukoga ara.balagara para.3patumaga,Agricultural,20.0 perches
35,Land with House for Sale in Thunkama,25 Jul  2:08 pm,"Embilipitiya, Ratnapura","2,900,000","land and house sale There are some expensive treeLike Kubuk,Thekka,Kos etc.","219, wirakkutigama,Thunkama",Commercial,194.0 perches
36,Land for Sale Embilipitiya, 9 Jun  3:51 pm,"Embilipitiya, Ratnapura","150,000","පනාමුර පාර කෙත්සිරි වත්ත උඩගම ඇඹිලිපිටිය.පනාමුර ප්‍රධාන පාරට නුදුරෙන් (20m) නල ජලය, විදුලිය සහිත පර්චස් 29 ක සින්නක්කර ඔප්පු සහිත ඉඩම පූර්ණ වශයෙන් හො කොටස් වශයෙන් විකිණීමට ඇත.වැඩි විස්තර සඳහා අමතන්න.පර්චසයක් ලක්ෂ 150,000 යි.",පනාමුර පාර කෙත්සිරි වත්ත උඩගම ඇඹිලිපිටිය.,"Agricultural, Commercial, Residential, Other",29.0 perches
37,Land for Sale in Embilipitiya - 100 Mile Post, 6 Jun  1:27 pm,"Embilipitiya, Ratnapura","360,000",Land for quick saleFace to Rathnapura - Embilipitiya main road100 post Junction - Embilipitiya,"Commercial, Residential",41.0 perches,
38,Land for Sale Embilipitiya(udagama), 5 Jun  4:16 pm,"Embilipitiya, Ratnapura","9,000,000","අැඔිලිපිටිය උඩගම හංදියේපර්චස් 18 ක පිරිසිදු සින්නක්කර ඔප්පු සහිත ඉතා වටිනා ඉඩමක් විකිණිමට තිබේ.සියලු පහසුකම් සහිතයි.ව්‍යාපාරයකට හෝ පදිංචියට වඩාත් සුදුසු වේ.ම්ළ ගණන් සාකච්ජා කර ගත හැක.අමතන්න. This land is located in Embilipitiya (Udagama juntion)Perches 18,Clear deed (Sinnakkara)All facilities are available,Suitable for Commercial or Residential,Call for more information.","Udagama Juntion,Embilipitiya.","Commercial, Residential",18.0 perches
39,Land for sale Embilipitiya-Kolonna ( Omalpe), 2 Jun  3:22 pm,"Embilipitiya, Ratnapura","6,000,000","අැඔිලිපිටිය, කොලොන්න ප්‍රධාන මාර්ගයට නුදුරින්ඔිමල්පේ ඉතා වටිනා ඉඩමක් විකීණිමට තිබේ.අක්කර 03 ක පිරිසිදු සින්නක්කර ඔප්පු සහිත හොදම ඉඩමක් සොයන්නෙකුට කදිම ස්ථානයකි.ජලය, විදුලිය මාර්ග සියලු පහසුකම් තිබේ.තේ, කුරුදු,පොල්, ගම්මිරිස් ද තිබේ.පදිංචියට හෝ ව්‍යාපාරයකට වඩාත් සුදුසු වේ.මිළ ගණන් සාකච්ජා කර ගත හැක.අමතන්න.This land is located in Omalpe,Which is prime location  in Embilipitiya- Kolonna,03 Acre Clear deed (Sinnakkara)All facilities are available (Water,Electricity & Road)Suitable Commercial or Residential.Call for more information.","මැදවතුගොඩ, ඔිමල්පේ","Agricultural, Commercial, Residential",3.0 acres
40,Land for Sale in Udawalawa, 1 Jun  4:32 pm,"Embilipitiya, Ratnapura","4,000,000","සංචාරක හෝටලයක් හෝ අවන්හලක් සඳහා වඩාත් සුදුසුයි.ජයභූමි ඔප්පු ඇත.ණය පහසුකම් ලබා ගත හැක.නල ජලය, විදුලිය ඇත.උඩවලව ජාතික වනෝද්‍යානයට / ඇත්අතුරු සෙවනට ඉතා කෙටි දුරකි.කොළඹ, මොණරාගල ප්‍රධාන පාරට මුහුණලා ඇත.උඩවලව ව⁣නෝද්‍යාන පිවිසුමේ සිට තණමල්විල දෙසට වන්නට (8 කණුව)  ඉක්මනින් විකිණීම සඳහා.Better for a tourist hotel or a restaurant.Udawalawa National Park / Elephant Transit Home are very shlort distances.There is a deed. (Jayaboomi)Loans can be obtained.There is water and electricity.It face the main road in Colombo, Monaragala.There are teak plants.From Udawalawa National Park entrance to Thanamalwila.","No.841, Waweyayagama, Sevanagala.",Commercial,40.0 perches
41,Land for sale in Embilipitiya,31 May  4:12 pm,"Embilipitiya, Ratnapura","150,000",ඇඹිලිපිටිය පනාමුර පාරේ 4 කනුවේ ප්‍රධාන මාර්ගයට මුහුණලා පර්චස් 20 ක බිම් කොටසක් විකිනීමට ඇත.,"Embilipitiya, Panamura Road, 4 Kanuwa","Commercial, Residential, Other",20.0 perches
42,පොල් ඉඩමක් විකිනීමට - ඇඹිලිපිටිය,31 May  4:08 pm,"Embilipitiya, Ratnapura","1,500,000",ඇඹිලිපිටිය හිගුර වැවට මාහිමිව සින්නක්කර ඔප්පු                   සහිත පොල් ඉඩමක් .විකිනීමට ඇත  වැඩිම ගැනුම් කරගැට වහාම විකිනීම,Agricultural,1.0 acres,
