,0,1,2,3,4,5,6,7
97,13.4P Land with House for Sale at Navina,28 Jun  9:51 am,"Maharagama, Colombo","1,828,358",Rs 1828358.00 LAKHS PER PERCH ( PRICE TOTAL Rs 24500000.00)NegotiableSINGLE  STORY HOUSE & 13.4 P SALE AT Wata Mawatha Sri Devananda Mawatha Nawina Maharagama ,Wata Mawatha Sri Devananda Mawatha Nawina Maharagama,"Commercial, Residential",13.4 perches
98,Residential 17 P Land for Sale in Maharagama,16 Jun 10:15 pm,"Maharagama, Colombo","19,500,000","MAHARAGAMA 17LAND & GAMMANA ROAD  FOR SALE.Rs 19,500,000 /Negotiable1.5Km to Maharagama Twon ","700meters to Higle lavel Road,Gammana Road, Maharagama",Residential,17.0 perches
99,Residential - Land for Sale in Maharagama Piliyandala Road.,15 Jun  9:55 pm,"Maharagama, Colombo","7,900,000","MAHARAGAMA 10 LAND & MEDAWALA ROAD FOR SALE.Rs 8,500,000/NegotiableWith 20 Feet Road--------------------------Ideal For:---- / Office/Wearhouse/ Bulding/Residence etc...Close by Keels Super, Cargils Food City, Health Guard Pharmacy, Dispensary,GOOD INVESTMENT",500m for Erawwala Junction to 341 mahargama piliyandala bus rout,Residential,10.0 perches
100,"Residential 7P Land For Sale in Maharagama -Jayagath Road,Navinna",15 Jun  9:30 pm,"Maharagama, Colombo","10,500,000","Residential 7P Land For Sale in Maharagama Jayagath Road,Navinna -Maharagama------------With 15 feet Road800 meteres to maharagama -Nugegoda bus round ","800 meteres to maharagama -Nugegoda bus round  Jayagath Road,Navinna -Maharagama",Residential,7.0 perches
101,Residential 14.35P Land For Sale in Maharagama -Wattegedara,15 Jun  9:25 pm,"Maharagama, Colombo","19,400,000","Residential 14.35P  Land For Sale in Maharagama -Wattegedara------------With 20 feet Road700 meters to high level Road, Maharagama Wattegedara1 KM to Navinna, junIdeal for Office / Wearhouse / Bulding / Residence etc.......","700 meters to high level Road, Maharagama Wattegedara",Residential,14.35 perches
102,"Land for Sale in Maharagama, Wanatha Rd",14 Jun 10:20 pm,"Maharagama, Colombo","5,900,000","Maharagama, Pamunuwa  Rd, 19.2perch Land for sale.Price is negotiable.1km to Maharagama town and 20meters to CIB big city pamunuwa.Ideal for super market, warehouse, Factory, Apartment.Please contact for more info.","Commercial, Residential",19.2 perches,
103,Land with House for Sale - Maharagama (Navinna),30 Jun  9:41 am,"Maharagama, Colombo","1,800,000",Land with House for Sale in Navinna - Maharagama==============================,"No.46, Ispathana road, Navinna, Maharagama",Residential,9.5 perches
104,Residential 6P Land For Sale in Maharagama,12 Jun  8:07 pm,"Maharagama, Colombo","5,500,000",Residential 6P Land For Sale in Maharagama   ------------With  20 feet Road,"Bokunadara Road,Makuluduwa -piliyandala",Residential,6.0 perches
105,Land for sale in Maharagama, 1 Jul  3:25 pm,"Maharagama, Colombo","12,500,000","This block of land purchased through one of the Ceylinco development, only 09 housing units in the project.•	Gated community with Respectable Neighborhoods•	Very closer to all convenient.   schools, Hospitals, Shopping malls…….ect•	Green environment with fresh air•	Carpeted road up to the premises•	Rectangular block with parapet wall around•	All relevant documents available to obtain banking loan facility.•	Closer to meager cities Thalawathugoda, Borelasgamuwa, Piliyandala, Kottawa, Pannipitiya, Nugegoda","Gammana Road, Maharagama",Residential,8.5 perches
106,Super Land for Sale Maharagama,10 Jun  8:05 pm,"Maharagama, Colombo","11,500,000",75 m to Maharagama piliyandala Rd near Arawwala junction 2.5 km to. Maharagama town 10perches Square block high land facing 20 ft Rd highly residential area very close maharagama Boralasgamuwa pannipitiya price 1150000. Per perch genuine buyers well come after appointments,Maharagama Arawwala,Residential,10.0 perches
107,Land For Sale in Maharagama, 7 Jun  2:17 pm,"Maharagama, Colombo","1,275,000","මහරගම, නාවින්න Toyota Company ඉදිරිපිටහයිලෙවල් පාරට 100mපර්චස් 7.5අගනා ඉඩම විකිණීමටපර්චසයක් ලක්ෂ 12/75 මුදල් හදිසියකට විකිණේ.මිල සාකච්ඡා කලහැක.",Maharagama,"Commercial, Residential",7.5 perches
