,0,1,2,3,4,5,6,7
155,Business Offices for Rent - Ragama, 6 Jun  4:02 pm,"Ragama, Gampaha","160,000","රාගම 979 බස් මාර්ගයට මුහුණලා පිහිටා ඇති මෙම ගොඩනැගිල්ල සියලු පහසුකම් සහිත (ත්‍රීපේස් 60 විදුලිය) පර්:17 යි. වාහන නැවතීමේ පහසුකම් සහිත ගොඩනැගිල්ල. ඇඟලුම් කර්මාන්තයකට හෝ පංති පැවැත්වීම සඳහා හෝ , Wedding Hall අතුලු ඕනෑම ව්‍යාපාරික කටයුත්තක් සඳහා ඉතාමත් සුදුසුයි. (රු 20000 සිට අංගසම්පූර්ණ නිවාස 04ක් ද ඇත)",Building,Ragama,"6,000 sqft"
156,Rent a shop - Negombo, 6 Jun  5:13 pm,"Negombo, Gampaha","40,000","Near Negombo - Chilaw main road (25m)Shops for rent in 1st floor (1000sqft) 40000LKR per month.Electricity, water, toilet facilities are provided",Shop,"KMC Building, Daluwakotuva, kochchikade, Negombo","1,000 sqft"
157,Commercial Building Space for Rent - Ganemulla, 4 Jun 11:57 pm,"Kadawatha, Gampaha","100,000","Commercial Building for Rent ===========================* Location – Kadawatha Ganemulla Road , Pokuna Junction* Property Type - Building* Property Size - 2000 sqft per floor (Ground floor)* Price - 100,000/= per month (Price can be Negotiable)More Facilities:==========* Structure was build and can be customized based on the need. * 5 kms for Kadawatha ,Ragama and Ganemulla Towns* Parking space for 6-8 vehicles * Water & Electricity facility available* Separate bathrooms* Right in front of the bus stop and T junction",Building,"385, Pokuna Juntion, Ganemulla Road,","2,000 sqft"
158,Four Storied Commercial Building for Rent in Minuwngoda Near Air Port,25 Jun  9:51 am,"Minuwangoda, Gampaha","185,000","Commercial cum Residential Property with well running business facing Colombo Kurunegala main road available for rent in heart of the Minuwangoda town, one of the rapidly developing town in Sri Lanka close to International Airport also centrally located with many towns close by Divulapitiya, Veyangoda, Naiwala, Ekala, Ja-Ela, Gampaha etc. Road frontage about 25 feet wide and ample parking. Very solid 4 storied building approx. 6,000 Sq.Ft floor area.",Building,colombo road,"6,000 sqft"
159,Shop For Rent In Negombo-Kurana, 4 Jun 11:28 am,"Negombo, Gampaha","60,000",කොළඹ මීගමුව ප්‍රධාන පාරට මුහුණලා වර්ග අඩි 800 ක් වූ කඩ කාමර 2ක් කුලියට දීමට ඇත මාසික කුලිය 60 ක් වන අතර මාස 3ක ඇඩ්වාන්ස් මුදලක් අවශ්‍යයි සියලු පහසුකම් සහිතයි,Shop,"Negombo,Kurana",800 sqft
160,Newly Built Commercial Building for Rent - Uswetakeiyawa,24 Jun  5:43 pm,"Wattala, Gampaha","45,000",2 story Commercial building Located near the Uswetakeiyawa Church,Shop,Uswetakeiyawa,"1,400 sqft"
161,Warehouse for Rent Kelaniya, 7 Jun  3:49 pm,"Kelaniya, Gampaha","2,000,000",*to colombo port 4km*to colombo kandy  road 2km*වර්ග අඩියක මිල-50*we don't need brokes,Warehouse / Storage,"Biyagama,pethiyagoda ,kelaniya","30,000 sqft"
162,Business Premises for Rent Gampaha, 6 Jun  4:11 pm,"Gampaha, Gampaha","95,000",ගම්පහ කොළඹ ප්‍රධාන පාර ගම්පහ මහර රෝහල හ ආරෝග්‍යා රෝහල අසල වර්ග අඩි 980 ක ගොඩනැගිල්ල පළමු මහල බදු දීමට ඇත. ව්‍යාපාරික ස්ථානයකට හෝ කාර්යාලයකට වඩාත් සුදුසුයි,Office,980 sqft,
163,Business Place Building For Rent In Kelaniya, 3 Jun  2:20 pm,"Kelaniya, Gampaha","95,000",Business Place Building For Rent In Kelaniya,Building,Kelaniya,"7,300 sqft"
164,Factory Building for Rent in Delgoda,18 Jul 10:12 am,"Delgoda, Gampaha","350,000","close to BIyagama EPZ, 9000 sqft Factory building for long term Rent Or Lease for any industry/store or any other purposes with office and old other facilities, nice environment.",Factory / Workshop,"9,000 sqft",
165,Warehouse Space For Rent Pethiyagoda,20 Jul 11:07 am,"Gampaha, Gampaha","2,000,000","Pethiyagoda 40,500 sqft Warehouse•	6.5km to port gate•	40 feet container access facing Biyagama main road•	Guaranteed flood free•	Office toilets and worker toilets•	Security rooms and quarters •	CCTV•	Ample parking•	Work gangs•	Office Spaces",Warehouse / Storage,Pethiyagoda,"40,000 sqft"
166,Office Space Building For Rent in Kelaniya, 3 Jun  1:09 pm,"Kelaniya, Gampaha","27,000",Office Space Building For Rent in Kelaniya,Office,Kelaniya,506 sqft
167,Building for Rent Kiribathgoda, 3 Jun 12:09 pm,"Kiribathgoda, Gampaha","80,000",කිරිබත්ගොඩ මාකොළ නගරයට ආසන්න ප්‍රධාන පාරට මුහුණලා ඇති දෙමහල් ගොඩනැගිල්ල විකීනීමට හෝ බදු දීමට.,Building,කිරිබත්ගොඩ මාකොළ,"2,100 sqft"
168,Commercial Building For Rent In Kandana Nagoda, 3 Jun 12:00 pm,"Kandana, Gampaha","130,000",The building is located between Santana restaurant and Sun Lanka Facing Colombo Negombo main road. This property is ideal for any type of business. Currently building is occupied by Mc Curry pvt ltd.,Building,"392, Colombo Negombo Road. Nagoda.","3,000 sqft"
169,Shop for Rent in Negombo, 3 Jun 11:33 am,"Negombo, Gampaha","20,000",Shop For Rent In Negombo-Telwatta JunctionCall for more information,Shop,Negombo,"1,000 sqft"
170,Warehouse / Storage for Rent Wattala, 3 Jun 10:12 am,"Wattala, Gampaha","60,000","warehouse / storage for rent in wattalathis property for rent with office room / attach bathroom 01.size 300 sqftwalking distance from negambo road 300 mmonthly rent 60,000 and for six month advance payment required.",Warehouse / Storage,"wattala,mabole tawn","1,300 sqft"
171,Building for Rent - Katunayake, 3 Jun  9:48 am,"Katunayake, Gampaha","300,000","There is a building for rent in Katunayake, Amandoluwa area. Most valuable place for showroom,  garment factory or any other business. 3 pase electricity supply. Frontside full glass. Per month 300,000/=",Building,"5,800 sqft",
172,Commercial Building for Rent in Gampaha, 2 Jun  7:13 pm,"Gampaha, Gampaha","60,000","නව නුවර පාර බැලුම්මහරට අාසන්නව වර්ග අඩි 1500ක් පමණ ෆැමිලි රෙස්ටුරන්ට් , බියර් ගාර්ඩර්, කාර්යාලයකට සුදුසු ගොඩනැගිල්ලක් බද්දට",Building,"1,500 sqft",
173,Cool Room & Dry Warehouse Complex - Ja Ela, 2 Jun  5:00 pm,"Ja-Ela, Gampaha","250,000",Different sizes of cool rooms and dry warehouses available for long term lease.40 feet container access. Back up generator supply. Container plugging facility.Office facilities.General security.,Warehouse / Storage,Ja ela,"10,000 sqft"
174,Warehouse with Factory Building for Rent in - Katunayake, 2 Jun  1:35 pm,"Katunayake, Gampaha","70,000","Between Minuwangoda Airport Main Road. 2 Kms Away from Katunayake Airport. Parking Facilities, 3 Phase  Electricity , Early Run as A Factory/ Warehose. for Further Details Contact Mr. Nolan",Warehouse / Storage,"4,000 sqft",
175,Office Space for Rent - Gampaha,18 Jun  5:09 am,"Gampaha, Gampaha","60,000","House situated very near to Gampaha, Miriswatte is available for 2 year lease. This is ideal for a small office. Convenient commercial location. The space is situated near the Gampaha/Colombo main road and provides easy access. Fully functional water and electricity facilities are available. This space has 5 rooms ( 2 rooms on the first floor and 3 on the second) with 2 bathrooms on each floor.",Office,"Miriswatte, Gampaha","3,000 sqft"
176,Restaurant for Rent in Ja Ela, 1 Jun 12:04 pm,"Ja-Ela, Gampaha","40,000",15 covers fast food restaurant in ja Ela dadugama for rent facing negombo Colombo road 350000.00 non refundable deposit for goods  40000.00 and 25000.00 should be paid monthly rent and equipment cost please contact,Restaurant,400 sqft,
177,Building for Rent - Delgoda, 1 Jun  3:55 pm,"Delgoda, Gampaha","110,000",ගම්පහ දෙකටන ප්‍රදේශයේ සම්පූර්ණයෙන් සාදා නිමකරන ලද අංගසම්පූර්ණ කාමර 8කින් යුත් ( එක් එක් කාමරයට යාබදව වැසිකිලිය නාන කාමරය හා මුළුතැන්ගෙයක් පවතී) දෙමහල් ගොඩනැගිල්ල කුලියට දීමට ඇත. ,Building,"136/1A Rajahena, Dekatana","3,078 sqft"
178,Shop for Rent in Kandana,30 Jun  9:41 am,"Kandana, Gampaha","60,000",Shop for Rent in Kandana===============,Shop,520 sqft,
179,Warehouse Space For Rent in Sapugaskanda,31 May  2:30 pm,"Gampaha, Gampaha","450,000","•	Warehouses for rent 15,000sqft45,000sqft9,500sqft11,000sqft20,000sqft",Warehouse / Storage,Pethiyagoda,"10,000 sqft"
180,Commercial Property for Rent - Welisara,31 May  2:23 pm,"Wattala, Gampaha","45,000",Colombo-Negombo Main Road Faced House for Rent.,Office,"323 Colombo Road,Welisara","2,000 sqft"
181,Warehouse for rent in Uswattakeiyawa,27 Jun  9:15 pm,"Gampaha, Gampaha","3,600,000","•	20 feet and 40 feet container access with ample open parking space•	3phase lighting/Transformer•	Guaranteed flood free•	Office toilets and worker toilets•	Forklift charging points, ventilators•	Security rooms and quarters •	CCTV•	Boundary walls with 4 feet walking paths•	8 gates and 4 Loading bays",Warehouse / Storage,Uswattakeiyawa,"80,000 sqft"
182,Warehouse Space For Rent Pethiyagoda,20 Jul 11:07 am,"Gampaha, Gampaha","2,000,000","Pethiyagoda 40,500 sqft Warehouse•	6.5km to port gate•	40 feet container access facing Biyagama main road•	Guaranteed flood free•	Office toilets and worker toilets•	Security rooms and quarters •	CCTV•	Ample parking•	Work gangs•	Office Spaces",Warehouse / Storage,Pethiyagoda,"40,000 sqft"
183,Warehouse for rent - Kelaniya,30 May  2:42 pm,"Kelaniya, Gampaha","500,000",loading bays ample parking available office space with staff washroom  lunch roomtea room40 feet container access,Warehouse / Storage,kelaniya,"10,000 sqft"
184,Two Story Building for Rent Kadawatha,30 May 11:54 am,"Kadawatha, Gampaha","55,000",Upper floor Fully tiled with attach Bathroom and Glass Front.Ground Floor with rolling doors .In Front of Eldeniya Highway Sub  Entrance.,Building,"Kadawatha,Eldeniya",600 sqft
185,Shop for Rent in Gampaha, 4 Jun 12:08 pm,"Gampaha, Gampaha","50,000","A Shop (Gampaha Corel City Shopping Complex)with 350sqft Located in Bandiyamulle, GampahaFacing Colombo - Gampaha Main Road is available for Rent / leaseEntire Shop Comprised of Two Shop Space Ideal For Restaurant or any other BusinessAC Facility (Free of Cost)Location Very Close in Holy Cross / Rathnavalee Girls SchoolAttached Bathroom, Electricity, Water  available .Monthly Rent / Lease: 50,000/= (Negotiable)",Shop,"Gampaha, Bandiyamulle",350 sqft
186,Commerical Property for Rent Negombo,29 May  3:51 pm,"Negombo, Gampaha","350,000","Total Square Feet - 2,500 sq.ft, Preferable for office premises of Insurance, Finance Companies and Banks, Premises will be available from August, 2019, Parking Available.",Building,"No.88, Greens Road, Negombo","2,500 sqft"
187,Office Space Building for Rent - Kadawatha,29 May  4:46 pm,"Kadawatha, Gampaha","25,000",Office Space Building for Rent in Kadawatha,Office,Kadawatha,260 sqft
188,Shop for Rent in Kiribathgoda,29 May 11:05 am,"Kiribathgoda, Gampaha","75,000","- Diposit 1,200,000- Opposite Nimali textile - Barth room / Water Supply",Shop,"Kandy Road, Kiribathgoda.",600 sqft
189,Gampaha Mega Supermarket for Lease,28 May  3:06 pm,"Gampaha, Gampaha","480,000","Ground floor mega supermarket space facing Gampaha- Yakkala main road available for lease at Metro Mall, newest venue in Gampaha to be open in December 2019.",Building,"Yakkala-Gampaha Main Road, Gampaha","5,000 sqft"
190,දෙවන මහල කුලියට දිමට අැත වැලිසර, 2 Jun  9:49 pm,"Kandana, Gampaha","30,000",වැලිසර නගරයට අාසන්නව මිගමුව කොළඹ ප්‍රධාන මාරගය පිහිටි ජල විදුලිය අැතුලු නාගරික පහසුකම වලින්‍ සමන්‍විත වරග අඩි 1300 ක්‍ සහිත ෙදවන මහල කාරයාලයක්‍ සදහා කුලියට දිමට අැත.,Office,"No. 444/2 මිගමුව පාර, වැලිසර","1,300 sqft"
191,"Super AC Office at Mabola, Wattala",17 Jul  9:56 pm,"Wattala, Gampaha","65,000",SHOWROOM AND OFFICE SPACE AVAILABLE FOR RENT.,Office,"1,200 sqft",
