,0,1,2,3,4,5,6,7,8,9
40,House for Rent in Katuwawala,25 Jun  1:24 pm,"Boralesgamuwa, Colombo","30,000","Upstair House *Fully Tiled*Separate Entrance*Separate Water & Electricity*3 Bed Rooms,Living Room,Kitchen & a BathroomMonthly Rent Rs 25,000/- (Need 5 Month Advance)","Katuwawala,Boralesgamuwa",3,1,"1,232.0 sqft",6.5 perches
41,House For Rent In Boralesgamuwa,10 Jul  4:39 pm,"Boralesgamuwa, Colombo","37,000",- Upper floor for rent - Friendly neighborhood - Peaceful environment - 2.5km to Maharagama junction - 2 km to Boralesgamuwa Junction - 200 M to Dehiwala Maharagama main Road- One year advance required (Negotiable),3,2,"1,600.0 sqft",7.5 perches,
42,House for Rent in Maharagama,22 Jun  1:57 pm,"Boralesgamuwa, Colombo","25,000","මහරගම අවට්න් (2.8km from Maharagama,2 minutes to 120 Road; near to Katuwawala junction ) නිවසක් බදු දීමටකාමර 02,කුස්සිය,නාන කාමරයක් සහ සාලයක් සමග",2,1,"1,100.0 sqft",12.0 perches,
43,House for Rent - Boralessgamuwa, 8 Jul  1:02 pm,"Boralesgamuwa, Colombo","110,000","Highly residential area.5min to main road and 120 bus root,5 rooms,3 bathrooms,Ample car parking",5,3,"5,000.0 sqft",59.0 perches,
44,House for rent in Boralesgamuwa, 7 Jul  2:33 pm,"Boralesgamuwa, Colombo","32,000",1st floor of a New house is available for rent .,"Govikam pedesa,Rathanapitya, Boralesgamuwa",2,1,"1,100.0 sqft",6.0 perches
45,House for Rent - Boralesgamuwa,19 Jun  2:32 pm,"Boralesgamuwa, Colombo","60,000",2 MINUTES TO BORALESGAMUWA TOWN2 BED ROOMS2 ATTACHED BATHROOMS WITH HOT WATER IN ONEA/C CAN BE PROVIDED UPON REQUEST (PRICE CAN BE NEGOTIATED)1 KITCHEN WITH PANTRY CUPBOARDS1 LIVING ROOMPARKING SPACE AVAILABLE FOR 2 VEHICLES,2,2,"2,500.0 sqft",10.0 perches,
46,House for Rent Boralesgamuwa,15 Jun  2:09 pm,"Boralesgamuwa, Colombo","120,000",දෙමහල් නිවාස කුලියට හෝ බද්දට දෙනු ලැබේ .බිම් මහලේ කාමර 4 ක් සහ නාන කාමර 2 ක් සහ කුස්සියක් ද  ඉහල මහලේ කාමර 3 ක් සහ නාන කාමර 1 ක් සහ කුස්සියක්ද පිහිට ඇත පඩිපෙළ එළියෙන් පිහිට ඇත .වහනයක් නැවැත්වීමේ පහසුකම් ඇත .**** මිලගණන් කතා කරගත හැක.***,"508/7 , Paropakara Mawatha , Boralasgamuwa",7,3,"2,500.0 sqft",6.0 perches
47,House for Rent in Borelasgamuwa,15 Jun  1:49 pm,"Boralesgamuwa, Colombo","33,000","Upstairs   Bedroom 2, Bathroom 1, parking available, separately electricity, water free of charge  Six month key money","Vihara Mawatha, Bellanvila",2,1,650.0 sqft,8.0 perches
48,House for rent Rathtanapitiya,15 Jun  1:17 pm,"Boralesgamuwa, Colombo","50,000",Near the  Rathtanapitiya keells super.,"227/3 govikam place, Rathtanapitiya",2,2,"1,850.0 sqft",6.7 perches
49,House for Rent - Boralesgamuwa,15 Jul  8:41 am,"Boralesgamuwa, Colombo","28,500",House with large living Areaspacious land area Living area and rooms have fans600m from 119 bus route along ambillawatta road1.5km to boralesgamuwa1.9am to maharagama Ample parking space. Can park upto 4or 5 vehicles.4months key money  (negotiable) Another small annex also available .,2,1,"1,000.0 sqft",14.0 perches,
