,0,1,2,3,4,5,6,7
33,Commercial Land for Rent Colombo 6 45 Perches, 8 Jul  9:14 am,"Colombo 6, Colombo","500,000","Land for Rent Location W A Silwa Mawatha Wellawatta Colombo 6Frontage 50 feet L shape Land Commercial purpose landGood place Road facing50 meters to Galle RoadSuitable For Show rooms, Vehicles Sale Show Room,  Equipment Show Rooms, Vehicles Parking and any kind of purposeRates 500000.00 monthly RentalNegotiable ratesPlease call for more details",Commercial,45.0 Perches,
34,Land for Rent in Mabola, 4 Jul  5:28 pm,"Wattala, Gampaha","20,000",Land for Rent in Mabola====================,"Fatima Road, Mabola, Wattala",Commercial,20.0 Perches
35,JA ELA 250 Perch Bare Land for Rent Warehouse or Yard, 3 Jul  3:56 pm,"Ja-Ela, Gampaha","3,600,000",The total land extent is 392 perches but usable space is 250 perches. The rest of the land is a pond.  1 KM from the highway exit. 30 ft road access.,"Suduwella , Ja-ela","Commercial, Other",250.0 Perches
36,Land for rent in Panadura, 3 Jul  2:52 pm,"Panadura, Kalutara","60,000",facing horana road near eluwila town,"eluwila, panadura",Commercial,12.5 Perches
37,Land for rent in Malabe, 3 Jul  2:30 pm,"Malabe, Colombo","2,400,000",Land for rent in Malabe=================,"Commercial, Residential",45.0 Perches,
38,Land for Rent in - Kilinochchi, 3 Jul  3:55 pm,"Kilinochchi, Kilinochchi","60,000",நல்ல வளமான மண்ணுடன் தோட்டக் காணி வாடகைக்கு உண்டு ஆடு மாடு கோழி வளர்ப்பதற்கான கொட்டிலும் இரண்டு அறையுடன் கூடிய வீடு இரண்டு கிணறு ஒரு ஆழ்துளை கிணறு கரண்ட் வசதி மேலதிக விவரங்களுக்கு அழைப்பை ஏற்படுத்தவும். தோட்டம் செய்வதென்றாலும் பரவாயில்லை,Visuvamadu,Agricultural,15.0 Acres
39,Land for Rent in - Colombo 06, 2 Jul  7:31 pm,"Colombo 6, Colombo","50,000","FOR RENTFOR RENT OR LEASEByrde Place, Kirulapona, Colombo 5. Prime property ideal for car sale or parking lot. Please call for details. Price negotiable.","No. 31, Byrde Place,Kirulapone,Colombo 06.",Commercial,11.0 Perches
40,Valuable Land For Rent or Lease in Panadura, 1 Jul  2:29 pm,"Panadura, Kalutara","420,000",8.65 perch land available  for Rent or Lease for businessfacing the Galle road in Pandura,"No.653,Galle road,Nalluruwa,Panadura",Commercial,8.65 Perches
41,Land for Long Term Lease in Moratuwa,30 Jun  6:25 pm,"Moratuwa, Colombo","200,000",105 Perches Available for Lease or Business Investment. Access to Galle Road and rear borders Bolgoda Lake.,"535 Galle Road, Horethuduwa, Moratuwa","Agricultural, Commercial, Residential",105.0 Perches
42,Land For Long Term Lease Close To Katunayake Free Trade Zone,14 Jul 10:25 pm,"Katunayake, Gampaha","3,000,000","At very close proximity to Katunayake Free Trade Zone (less than 1km)Adjacent to Wesley College, Thempola, KatunayakeFacing the Kuswala-Muthuwadiya main road","Thempola, Muthuwadiya",Agricultural,2.5 Acres
