,0,1,2,3,4,5,6,7,8,9
35,House for Sale Moratuwa, 5 Jul  2:32 pm,"Moratuwa, Colombo","15,000,000","Moratuwa HorethuduwaBed room 3Bath rooms 2dining room TV lobbyKitchen Balcony 3Fully completed house10 perch landBoundary wall with 2 gatesWater and electricity available Best residential area Price:-15,000,000","Horethuduwa, Moratuwa",3,2,"3,000.0 sqft",10.0 perches
36,House for Sale in Moratuwa,10 Jul  4:13 pm,"Moratuwa, Colombo","4,800,000",House for sale  in Moratuwa====================,2,1,"1,080.0 sqft",4.19 perches,
37,House for sale In Katubadda, 4 Jul  5:04 pm,"Moratuwa, Colombo","3,800,000",House for sale in Katubedda with two bed rooms.1Km from Moratuwa university,2,1,"1,750.0 sqft",6.0 perches,
38,House for Sale in Moratuwa, 4 Jul  9:32 am,"Moratuwa, Colombo","15,500,000",House for sale in Moratuwa==================,4,2,"2,000.0 sqft",110.0 perches,
39,House in sale moratuwa katubedda, 3 Jul  2:35 pm,"Moratuwa, Colombo","22,000,000",*500m  galle  road   katubadda  junction *  500m  katubadda   university *  100m  main   road *5  bedrooms *3  bathrooms * living   room * fully   tiled *  ceiling   (timber )* surrounding   wall  and   gate * 3 vehicle   parking,5,3,"38,000.0 sqft",13.75 perches,
40,House for Sale in Moratuwa, 3 Jul  2:12 pm,"Moratuwa, Colombo","32,000,000","New House For Sale In Koralawalla Moratuwa*1.5 km Moratuwa Railway Station* Location - Riverside Garden, Koralawalla,Moratuwa* 5 Bed Rooms * 2  and half bathrooms* Large Living area & dinning area* Large roof terrace* balcony* one Room A/C* 3 Room Ceiling fan* Sorrounding wall and roller gate*8 Perched* No Brokers Please* Only genuine buyers*Price 32,000,000/-* House Size 2850sqft*",Koralawalla Moratuwa,5,2,"2,850.0 sqft",8.0 perches
41,Brand New Bolgoda Lake Front House,21 Jul  2:48 pm,"Moratuwa, Colombo","47,500,000","Two storied1 k.m.to moratuwa town.20 feat access road18 perchesTiled floors6 bed rooms with balconies,over looking the lake4 bath rooms with hot waterMaiden quarters with service entranceMahogany pantry with granite top,,,and wet kitchenStore room,,,ample car porchRoof top gardenBack garden facing the lakeParapet walls and remote roller gatesC.CT.V.camarasThis house has good lightening and ventilation..Main and inner doors finished with mahogany wood,    ample 6  bed rooms,4 bath rooms with hot water and standard fittings    ...very calm and quiet place..but it is highly residential ..Bird watching fishing,water sports are..popular activities in bolgoda lake...very close to K.F.C...banks. super markets,,schools,,e.t.c....This is not a flooding area.....",6,4,"3,800.0 sqft",18.0 perches,
42,House for Sale in Moratuwa, 3 Jul 10:39 am,"Moratuwa, Colombo","75,000,000",House for sale in Katubedda - MoratuwaAddress - Bandaranayake Mawatha ( Campus Road ) - Katubedda200 m to Galle Road ( Katubedda Junction ) - Walking Distance 20 feet Private  Access RoadTwo Story HouseLand Size 21.5 PerchesBedrooms - 08 / Bathroom 04Fully TiledGround Floor Large  House First Floor Two Separate House 03 Separate Water & ElectricityLarge Parking Area with GardenParapet Wall with Security SystemGood Residential AreaPrice Rs 75 millionContact for more details,Bandaranayake Mawatha - Katubedda,8,5,"3,500.0 sqft",21.5 perches
43,House for Sale Moratuwa, 2 Jul  1:23 pm,"Moratuwa, Colombo","8,000,000","මොරටුව කඩලාන පර්චස් 16.5 ක ඉඩම සහිත නිදන කාමර 5ක තනි මහල් නිවසක් විකිනීමට. Solar Power , Hot water , වටේට තාප්පය සහිතයි. නිස්කලංක වැදගත් පරිසරය. ","Kadalana, Moratuwa",5,2,"3,000.0 sqft",16.5 perches
44,Two Storied Luxury House for Sale in Earnest Place Moratuwa, 2 Jul  8:00 pm,"Moratuwa, Colombo","36,500,000",Two storied luxury house for sale in earnest place moratuwa. Good residential area. Land size 10.25 perches. Fully tiled. Six spacious bed rooms.,6,2,"3,900.0 sqft",10.25 perches,
