,0,1,2,3,4,5,6,7,8,9
36,House for Sale in - Kotikawatta, 9 Jul  4:40 pm,"Angoda, Colombo","11,000,000","New single Story House at weeramal mw, Kotikawatta,Landscaped garden area with 6 perches1100 Sw.FT20 Ft Road3 Bed rooms (1 Attached Bath Room & AC)Living, Dining, Pantry AreaOver water tank with pipe born water02 Vehicle can be park2 Bath roomsLiving, Dining, Pantry AreaOver water tank with pipe born water02 Vehicle can be parkRoller Gate (three singha) ","Weeramal Mw,3rd lane, Kotikawatta",3,2,"1,100.0 sqft",6.0 perches
37,(HS180) House for Sale in Angoda, 7 Jul  9:59 am,"Angoda, Colombo","28,000,000",Key Features22 perchesLarge garden2 living areasPantry and Kitchen2 stories tallOpen airy environmentGreat ventilationGreat access pointsHighly residential areaGood neighborhood,"Rahula Road, Hospital Road, Angoda",4,3,"3,050.0 sqft",22.0 perches
38,House for Sale in - Angoda, 6 Jul  2:16 pm,"Angoda, Colombo","15,000,000",House for Sale in Kelanimulla Angoda.Suitable for Commercial and Residential Cear Deed100m to Main Road( Sri Sumana Mw.)300m to Kelanimulla Junction 500m to Angoda Junction 5km to Highway Entrance Kaduwela,"Kelanimulla, Angoda",3,1,"1,550.0 sqft",17.0 perches
39,House for sale in mulleriyawa, 5 Jul  7:02 pm,"Angoda, Colombo","5,700,000",House for sale in mulleriyawa====================,3,1,"1,226.0 sqft",15.0 perches,
40,House for Sale - Angoda, 5 Jul  1:52 pm,"Angoda, Colombo","33,500,000",300m to Angoda Junction100m to Colombo - Avissawella Main RoadKaduwela Junction 5kmKaduwela Highway entrance 3 kmFully Tiled2 AC RoomsGardenParking for 2 vehiclesRoof top  Party Hall,"Awissawella Road, Mulleriyawa.",4,2,"3,200.0 sqft",10.0 perches
41,නිවසක් සහිත ඉඩම - අංගොඩ, 4 Jul  5:21 pm,"Angoda, Colombo","13,000,000",garej and pack tow gate stro room water and powerwalljanuary rata yana bavin wahama vikinimata,195/4 G Kalanimulla Angoda,3,2,"2,000.0 sqft",16.0 perches
42,House for sale in Mulleriyawa Angoda,23 Jul  9:25 am,"Angoda, Colombo","35,000,000",Three story house situated at Ranabima Mawatha - MulleriyawaGood Neighborhood & Calm & quiet area,"Ranabima Mawatha, Mulleriyawa",5,3,"3,500.0 sqft",34.0 perches
43,Luxury House for Sale - Kotikawatta, 4 Jul 11:40 am,"Angoda, Colombo","65,000,000",03 Rome AC02 GateFully Granite02 Entrees10 Vehicle ParkingFully Completed GardenSecurity RoomServer Room02 Kitchen20Ft Road,"126/a/A Koratuwa rd, Kotikawatta Angoda",7,3,"2,000.0 sqft",32.0 perches
44,මුල්ලේරියාව අගනා දෙමහල් නිවසක් විකිණීමට, 5 Jul  2:28 pm,"Angoda, Colombo","8,500,000","කඩුවෙල කොළඹ ප්‍රධාන පාරට මී.150 යි. සියලු පහසුකම් සහිත දෙමහල් නිවස කඩිනමින් විකිණීමට ඇත.පිරිසිදු ඔප්පු.නිවසට පැමිණෙන පාර ගල් අතුරා සකස් කර ඇත. විදුලිය, නල ජලයගැනුම් කරුවන් පමණක් කථා කරන්න ...","598/D/16 සිරි පැරකුම් මාවත දහම් පෙදෙස, මුල්ලේරියාව නව නගරය",4,3,"1,800.0 sqft",7.8 perches
45,House for Sale (3 Story) - Angoda, 1 Jul  7:54 pm,"Angoda, Colombo","39,000,000",only 500m to Angoda Townonly 10m to Colombo Avissawella (low level) Main Road House is visible to the main roadFully tiled just behind the Petrol Shed (Mallimarachchi)All the 3 floors designed as 3 separate housesSeparate Light & Water to each floorsParking Space availableකොළඹ අවස්සාවේල්ල ප්‍රධාන පාරට පේන දුරින්අංගොඩ හන්දියට මී500යිතට්ටු 3ම වෙනම ගෙවල් 3ක් ලෙස සාදා ඇතකුලියට දීමටද හැකිය.වෙනම විදුලිය සහ ජලය සැපයුම් ලබා දී ඇත.සම්පූර්ණයෙන් ටයිල් කර ඇත.,"Mulleriyawa North, Mulleriyawa",6,3,"4,000.0 sqft",7.1 perches
46,New House for Sale - Angoda,28 Jun  5:48 pm,"Angoda, Colombo","9,200,000",Angoda hibutana patumaga 164.166.150..bus parata m.600 duren.ganwatura tarjena nomati nawa niwasa.,Hibutana patumaga,3,2,"1,200.0 sqft",7.1 perches
47,House for Sale at Kotikawatta,27 Jun  2:52 pm,"Angoda, Colombo","6,000,000","කොටිකාවත්ත මහවත්ත පාරේ නිවසක් විකිනීමට තිබේ.කොටිකාවත්ත හන්දියට (ලෝ ලෙවල් පාරට) 1KM. 175 බස් පාරට 300M. පර්චස් 6.කාමර 2. බාත්රූම් 1 (උණු ජලය සහිත). තාප්ප සහිතය. වහනයක් නැවැත්විය හැක.කුඩා ගෙවත්තක් පලතුරු ගස් සහිතයි.නිසංසල පරිසරය.ගං වතුර තර්ජන නොමැත.පිරිසිදු ඔප්පු.ලක්ෂ 60 (මිල ගණන් සාකච්චා කල හැක)දුරකථන ඇමතුමක් දී බැලීමට පැමිණෙන්න.House for sale at Kotikawatta Mahawattha Road1KM to Kotikawatta Junction (Low Level Road). 300M to 175 but route6 perches2 Rooms, 1 bathroom with hot waterParapet WallParking AreaSmall Garden in front and back with fruit treesCalm environmentFree from floodClear deeds60 Lahks (negotiable)Can see after making an appointment",Kotikawatta,2,1,"1,900.0 sqft",6.0 perches
48,4 Bedroom House for Sale in - Kotikawatta,27 Jun 12:40 pm,"Angoda, Colombo","17,500,000",For More Details Please Contact Us on,Kotikawatta,4,2,"1,795.0 sqft",15.37 perches
49,2 Story House Available for Sale in Kotikawatta,23 Jul 10:06 am,"Angoda, Colombo","8,500,000","2 Story House available for Sale in Veeramal mawatha, Kotikawatta. Built on 3.1 Perches Square Shape Land area with Right round Boundary wall. Very convenient location close to Town, Just 1 Km to kotikawatta junction. This fully tiled house consists with 2 bed rooms with a large master bed room, 1 bathroom, servant toilet, Ceiling, kitchen and pantry cupboards.- Telephone, Electricity, Waterline facilities are available. Clear deeds.","Veeramal mawatha, Kotikawatta",2,2,"1,500.0 sqft",3.1 perches
50,House for Sale in Kotikawatta, 8 Aug  8:00 am,"Angoda, Colombo","8,000,000",Two story houses Car parking available Quite place All the facilities near by 900 m100 m far for 175 busGround floor not complete only floor area  (mean completely no tile)(First floor left for tile) kitchen and 2 room First floor hall and bathroom complete Price 8.M last price,122 / 8 kotikawatta angoda,4,2,"1,100.0 sqft",7.0 perches
51,Large House with 17 P Land for Sale in Idh Angoda,23 Jul 10:28 pm,"Angoda, Colombo","37,500,000","රාජගිරියට කිලෝමීටර් 3 ක් ද ,දෙමටගොඩට කිලෝමීටර් 4ක් ද  වන  IDH  KEELS SUPER ඉදිරියේ ප්‍රධාන පාරේ සිට මීටර් 20ක් පමණ දුරින් අඩි 30ක පාරට මුහුනත ඇති පර්චස් 17ක ඉඩමේ කාමර 5 නාන කාමර 3ක ද වාහන 5කට පමණ නැවතීමේ ඉඩකඩද සහිත අංගසම්පූර්ණ විශාල නිවස ලක්ෂ 375 කට විකිනීමට ඇත .කරුණාකර තැරව්කරුවන් කථා කරන්න එපා .සත්‍ය ගැනුම්කරුවන් සදහා පමණයි .නිවස පරීක්ෂා කිරීමෙන් පසුව මිල සාකච්ඡා කල හැක .නිවස පරීක්ෂා කිරීම සදහා සාකච්ඡා කර කලින් වෙලාවක් වෙන්කර ගන්න .ස්තූතියි ...",KAJUGAHAWATHTHA  1ST LANE  IDH .,5,3,"1,800.0 sqft",17.0 perches
52,House with land for sale in kotikawatha,19 Jun  3:35 pm,"Angoda, Colombo","9,500,000",10 purchase land with home,3,1,"1,500.0 sqft",10.0 perches,
