,0,1,2,3,4,5,6,7
36,Land for Sale Peradeniya,10 Jun  2:28 pm,"Peradeniya, Kandy","160,000","මහකන්ද  නගරයේ  සිට  2 1/2 km  ගලහා  පාරේ 50m  ආසන්නව  පර් 10 ඉඩම  විකිනීමට . නල ජලය , විදුලි පහසුකම්  ඇත .නිස්කලංක  පරිසරයක්  හා  දර්ශනීය  වටපිටාවක  පිහිටා  ඇත .",Other,10.0 perches,
37,Peradeniya land for sale, 8 Jun  4:35 pm,"Peradeniya, Kandy","500,000",15 perch land for sale.walking distance to peradeniya university. Easy access to Peradeniya and Kandy towns.Electricity and pipe born water available.Respectable neighborhood. 15 feet access road to land.,Residential,15.0 perches,
38,Land for Sale in Peradeniya, 7 Jun 10:10 am,"Peradeniya, Kandy","500,000","මහනුවර ප්‍රධාන මාර්ගයට ගැටඹේ හංදියේ සිට මීටර් 100 ක් දුරින් බෝවලවත්ත පාරේ පිහිටි නල ජලය, විදුලිය දුරකථන පහසුකම් සහිත පර්චස් 17.5 සහිත නගර සභා සීමාව තුළ (පරණ ඩෙන්ටල් එක අසල) සමතලා ඉඩම විකිණීමට ඇත. මිල ගණන් සාකච්ඡා කරගත හැක.","Bowala Waththa Road, Peradeniya","Agricultural, Commercial, Residential, Other",17.5 perches
39,Land for Sale in - Peradeniya, 6 Jun  5:20 pm,"Peradeniya, Kandy","4,700,000",පේරාදෙනිය පොල්ගහමුල හංදියේ සිට 500m දුරින් මුරුතලාව පාරට මුහුණලා පිහිටි පර්චස් 17.8 ක අගනා ඉඩම වහා විකිණීමට.*නල ජලය*තෙකලා විදුලිය*නිරවුල් ඔප්පු*NBRO සහිතයි,"Iriyagama,Peradeniya",Residential,17.8 perches
40,Prime Land for Sale near Peradeniya University, 2 Jun  7:43 pm,"Peradeniya, Kandy","700,000",11P rectangular flat land for sale.,Residential,11.0 perches,
41,10 perch land for sale in Peradeniya, 1 Jun 12:40 pm,"Peradeniya, Kandy","4,750,000",10 perchesSuitable for any purpose15 foot access roadAccess to all amenitiesAccess to water and electricityWalking distance to the Gampola-Kandy main road15 minutes to Peradeniya by bus,"Karamada Sri Weluwanaramaya, Peradeniya-Badulla-Chenkaladi Hwy, Peradeniya","Commercial, Residential",10.0 perches
42,Land for sale in Peradeniya Road, 8 Jul  1:02 pm,"Peradeniya, Kandy","135,000,000","Kandy - Close to Kandy Convent &  land is facing to the Peredeniya Road, 19.8 perches land with old house, Most Suitable for commercial purpose. Asking price is Rs.135m negotiable.",Facing Peredeniya road,"Commercial, Residential",19.8 perches
43,Land for Sale at Peradeniya,29 May 12:01 pm,"Peradeniya, Kandy","170,000",Clear deed. It’s a flat land situated at near to Mampitya Hospital and 3.5 Km to Peradeniya town. Calm environment. Electricity and pipe born water available.,"Tea Research Institute, Pelgahathenna, Passara",Residential,17.05 perches
44,Kandy Primrose Gardens Land for Sale, 5 Jun  3:37 pm,"Peradeniya, Kandy","6,800,000","Valuable 34 perches land for immediate sale in primrose garden, upul mawatha, kandy.","No.32, Upul Mawatha, Primrose Gardens, Kandy","Commercial, Residential",17.0 perches
45,Land For Sale in Kandy - Panideniya,26 May  6:34 pm,"Peradeniya, Kandy","150,000","Kandy - panideniyaDawulagala road, AlpalawaPerches 12Electricity , water all facilities available 10 ft concrete road to the landClear deedsRecedencial area",Residential,12.0 perches,
46,Land For Sale - Peradeniya,25 May  2:37 pm,"Peradeniya, Kandy","350,000","පේරාදෙණිය සිට කිලෝමීටර් 2ක් දුරින් (පොල්ගහමුල හන්දිය හරහා) මුරුතලාව - අලදෙණිය මාර්ගයේ, 5 කණුවේ පිහිටි පර්චස් 18ක හතරැස් තැනිතලා ඉඩම වහාම විකිණීමට.",Peradeniya,"Residential, Other",18.0 perches
