,0,1,2,3,4,5,6,7,8
56,Brand New Apartment for Rent in Mount Lavinia, 1 Jul 10:37 am,"Mount Lavinia, Colombo","45,000","Fully Furnished sea view and 2 bedroom apartment for short term or long term rent, close to shops/supermarket walking distance the beach/ beach restaurants. Hot water, washing machine, Ac and TV facility  . Rs 45000.00 per month. Please note you have to pay for the Electricity charge and water charge separately.     Location -  No 373/5, Galle Road, Mt Lavinia                     (Behind the shanthi plastic building) Contact name - Mr Sisira Silva       Contact -",No 373/5 Galle Road Mount Lavinia,2,1,"2,100 sqft"
57,3 Bed Room Fully Furnished Luxury Apartment for Rent in Mount Lavinia,22 Jun 10:21 am,"Mount Lavinia, Colombo","125,000","3 Bed room fully furnished Luxury apartment for rent in  Mount LaviniaRent : Rs 125,000 per monthAdvance : NegotiableBrand new conditionFully furnished1800sq feet3 Bed Room1 attached bath room1 common bath roomServant room & bathroomTwo lifts24 hr securitySwimming poolGymHighest floorFully equipped kitchen Washing machine fridge freezer oven and hob with cutlery and crockery tooAC and Sea view to all the rooms including living roomsHigh quality furniture & fixturesClose to beach Rent : Rs 125,000 per monthAdvance : Negotiable","Sripala Road, Mount Lavinia",3,3,"1,800 sqft"
58,F/F Apartment - Mount Lavinia,21 Jun 12:01 pm,"Mount Lavinia, Colombo","65,000",Fulli Furnished Apartment for rent 3 bedrooms 3 bathroomssea view walking distance to beachBalconies 6 months advance Halfmonths broker fees,200m to St Thomas College,3,3,"1,200 sqft"
59,An Apartment for Rent - Mount Lavinia Beach Road,20 Jun 11:07 am,"Mount Lavinia, Colombo","55,000","03 Bedroom Specious Apartment on the 01st floor 03 attached bathroom with hot waterlarge hall , large pantry with 02 large balconyelevator service and 24 hour security and CCTV camera 02 minutes walk to galle road also very closed to st Thomas college",mount Lavinia Beach Road,3,3,"1,500 sqft"
60,Fully Furnished Luxury Apartment for Rent - Mt Lavinia,15 Jun  3:55 pm,"Mount Lavinia, Colombo","120,000",Fully furnished 2 Bed roomed luxury apartment for RENT- Mt Lavinia,Mount Lavinia,2,2,"1,290 sqft"
61,3BR Fully Furnished Apartment in Mt. Lavinia,15 Jun  5:10 am,"Mount Lavinia, Colombo","150,000",• Our Reference No - LA 270(Please quote this reference number when inquiring),Mt. Lavinia,3,2,"1,367 sqft"
62,Apartment for Rent - Mount Lavinia,14 Jun 10:31 am,"Mount Lavinia, Colombo","65,000",Luxury two bed room fully furnished & fully air conditioned apartment located in much sought after Collage Avenue @ Mount Lavinia.,2,2,"1,100 sqft",
63,Furnished 2 Br Apartment Mount Lavinia,13 Jun  5:54 pm,"Mount Lavinia, Colombo","75,000",Fully furnished 2 BR Apartment  for rent in heart of mount lavinia. Fully AC Hot Water Cable TV Wifi 24 Hours security. Elevator. Roof terrece with fabulous view. 100 m to Mt. Lavinia junction. Prime location.,30 Station Road Mount Lavinia,2,2,"1,000 sqft"
64,3 Bed Room Fully Furnished Luxury Apartment for Rent in Mount Lavinia,13 Jun 11:55 am,"Mount Lavinia, Colombo","125,000","3 Bed room fully furnished Luxury apartment for rent in  Mount LaviniaRent : Rs 125,000 per monthAdvance : NegotiableBrand new conditionFully furnished1800sq feet3 Bed Room1 attached bath room1 common bath roomServant room & bathroomTwo lifts24 hr securitySwimming poolGymHighest floorFully equipped kitchen Washing machine fridge freezer oven and hob with cutlery and crockery tooAC and Sea view to all the rooms including living roomsHigh quality furniture & fixturesClose to beach Rent : Rs 125,000 per monthAdvance : Negotiable",Mount Lavinia,3,4,"1,800 sqft"
65,Apartments for Rent in Colonial Type House Mount-Lavinia, 5 Jun  5:52 pm,"Mount Lavinia, Colombo","110,000","03 - Bedroom fully furnished apartment with all facilities available for long term in beach road, mountlavinia, - Monthly rent LKR 110000 with 03 months advance",37/2 Beach Road Mount-Lavinia,4,2,"1,450 sqft"
66,Apartment for rent in Mount lavinia, 3 Jun  6:13 pm,"Mount Lavinia, Colombo","25,000",Apartment for rent in Mount lavinia ,Mount lavinia,1,1,500 sqft
67,Fully Furnished Apartment with A Panoramic Sea View in Mt Lavinia,30 May  2:18 am,"Mount Lavinia, Colombo","95,000","Fully furnished apartment with a panoramic sea view for rent.Consist 3 bedrooms, master bed room with AC, and two bathrooms with hot water,, 3 Balconies.",Mount Lavinia,3,2,"1,100 sqft"
68,2BR Furnished Apartment Rent - Mount Lavinia,28 May  1:02 pm,"Mount Lavinia, Colombo","65,000","* - This is 2 Rooms Apartment with attached Toilets in the Mount View Apartment, Dehiwala-Mount Lavinia","Silvester Road, Dehiwala-Mount Lavinia",2,2,900 sqft
69,Dehiwala - Mount Lavinia 2 Bed Apartment for Rent,27 May  6:59 pm,"Mount Lavinia, Colombo","75,000","DEHIWALA - MOUNT LAVINIA ,TWO BED ROOM, FULLY FURNISHED APARTMENT WITH PANORAMIC SEA VIEW, FULLY AIR CONDITION,BACK UP POWER, LIFT ACCESS,FOR LONG TERM RENT.","174 GALLE ROAD, MOUNT LAVINIA",2,2,800 sqft
70,2BR Apartment Rent - Mount lavinia,27 May  5:59 pm,"Mount Lavinia, Colombo","80,000","* - This is 2 Rooms Apartment with attached Toilets in the Mount View Apartment, Dehiwala-Mount Lavinia",2,2,900 sqft,
71,2 Room Luxury Apartment for Rent - Mount Lavinia,26 May  9:13 pm,"Mount Lavinia, Colombo","115,000",Off Deseram road2 room 2 bathroomFurnishedPool gym24 hr security,2,2,"1,100 sqft",
72,Luxury Apartment for Rent in Mount Lavinia,20 Jun  5:31 pm,"Mount Lavinia, Colombo","60,000","Luxury, spacious apartment for rent near Mount Lavinia Junction. ",Mount Lavinia,3,2,"1,800 sqft"
73,Apartment for Rent in Mt. Lavinia (1108 B ),24 May  4:54 pm,"Mount Lavinia, Colombo","100,000",Second Floor available with Two Bedrooms with Two attached Bathrooms900 sqft,BLUE OCEAN APARTMENT,2,2,900 sqft
74,Apartment For Rent In Mount Lavinia,30 Jun  9:40 am,"Mount Lavinia, Colombo","130,000",Apartment for rent in Mount Lavinia============================,"Station Road, Liliyan Avenue, Mount Lavinia",4,3,"1,800 sqft"
