,0,1,2,3,4,5,6,7
258,Piliyandala Madapatha Land Lot No.20,25 Jun  4:27 pm,"Piliyandala, Colombo","535,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,6.5 perches
259,Piliyandala Madapatha Land Lot No.17,25 Jun  4:27 pm,"Piliyandala, Colombo","550,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,6.15 perches
260,Piliyandala Madapatha Land Lot No.05,25 Jun  4:27 pm,"Piliyandala, Colombo","540,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,6.6 perches
261,Piliyandala Madapatha Land Lot No.03,25 Jun  4:27 pm,"Piliyandala, Colombo","550,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,Piliyandala Madapatha Road,Residential,6.0 perches
262,පිළියන්දලින් පදිංචියට සුදුසු අගනා බිම් කොටස්,10 Jul 11:22 am,"Piliyandala, Colombo","660,000",සියලු නාගරික පහසුකම් නළ ජලය තෙකලා විදුලිය බැංකු ණය පහසුකම් පුළුල් පිවිසුම් මාර්ග පිරිසිදු ඔප්පු පදිංචියට වඩාත් සුදුසු පරිසරය ඔබට ලැබෙන අගනාම අවස්ථාව මග හැර නොගන්න.    ,piliyandala,"Commercial, Residential, Other",7.5 perches
263,Land for Sale in Piliyandala,10 Jul 11:22 am,"Piliyandala, Colombo","685,000","දිනෙන් දින වටිනාකම් වැඩිවෙමින් සීඝ්‍රයෙන් දියුණු වන පිළියන්දල නගරයට නුදුරින් සුපිරි නේවාසික බිම් කොටසක් ...- ගාලු - කොළඹ ප්‍රධාන මාර්ගය- කහතුඩුව, ගැලනිගම අධිවේගී පිවිසුම්- මොරටුව විශ්වවිද්‍යාලය- NAITA / German Technical Training center- රාජ්‍යය හා පෞද්ගලික පාසල්,බැංකු/ සාප්පු සංකීර්ණ, සුපිරි වෙළඳසැල් අතේ දුරින්සියලු නාගරික පහසුකම් නළ ජලය තෙකලා විදුලිය බැංකු ණය පහසුකම් පුළුල් පිවිසුම් මාර්ග පිරිසිදු ඔප්පු පදිංචියට වඩාත් සුදුසු පරිසරය ඔබට ලැබෙන අගනාම අවස්ථාව මග හැර නොගන්න.    විශේෂ දීමනා පර්චසයක් සදහා රැපියල් 25,000.00 ක මිල අඩු කිරිමක්එකවර මුදල් ගෙවීමේදී සුවිශේෂී වට්ටම්",piliyandala,"Commercial, Residential, Other",6.6 perches
264,Land for Sale in Piliyandala,19 Jun  3:23 pm,"Piliyandala, Colombo","375,000",අනුමත වූ දෙමහල් නිවාස සැලසුම්ජල සම්බන්ධතාවගෙපැල කපා ඇතවැසිකිලි වලවල් දෙක සහ ජලය බැහැර කිරීමට වලවල් දෙක බැගින් කපා කොන්ක්‍රීට් බට දමා ඇතඉක්මන් විකිණීමට,සැනසුම් සෙවන රිලාවල පොල්ගස්ඕවිට,Residential,10.95 perches
265,Land for sale in Piliyandala,29 May  5:12 pm,"Piliyandala, Colombo","385,000",Land for sale in Piliyandala,Piliyandala,"Commercial, Residential",9.8 perches
266,VIP Land in Piliyandala,10 Jul 11:22 am,"Piliyandala, Colombo","600,000","පර්චසයක් රු 575,000 සිට. බිම් කොටස් පර්චස්  6 සිට ඉහළට සියලු නාගරික පහසුකම් නළ ජලය තෙකලා විදුලිය බැංකු ණය පහසුකම් පුළුල් පිවිසුම් මාර්ග පිරිසිදු ඔප්පු පදිංචියට වඩාත් සුදුසු පරිසරය ඔබට ලැබෙන අගනාම අවස්ථාව මග හැර නොගන්න ",piliyandala,"Commercial, Residential, Other",6.0 perches
267,Land for Sale in Piliyandala,10 Jul 11:22 am,"Piliyandala, Colombo","600,000","දිනෙන් දින වටිනාකම් වැඩිවෙමින් සීඝ්‍රයෙන් දියුණු වන පිළියන්දල නගරයට නුදුරින් සුපිරි නේවාසික බිම් කොටසක් ...සියලු නාගරික පහසුකම් නළ ජලය තෙකලා විදුලිය බැංකු ණය පහසුකම් පුළුල් පිවිසුම් මාර්ග පිරිසිදු ඔප්පු පදිංචියට වඩාත් සුදුසු පරිසරය ඔබට ලැබෙන අගනාම අවස්ථාව මග හැර නොගන්න.    මෙම මස 31 පෙර ඔබගේ බිම් කොටස වෙන්කරවාගෙන මුදලින් රැපියල් 2,5000.00 ක (පර්චසයක් සදහා) සුවිශේෂි දීමනාව ලබා ගැනීම සදහා අමතන්නඑකවර මුදල් ගෙවීමේදී සුවිශේෂී වට්ටම්","Gonamadiththa Road, Piliyandala","Commercial, Residential, Other",6.0 perches
268,Land for sale in Piliyandala, 6 Jul  4:50 am,"Piliyandala, Colombo","975,000",Land for sale in Piliyandala Land Size 15.4 perchesHigh Class Residential Area  -  24 Hours Security  -   Swimming Pool  -  Sport Complex  -   Gym  -  Super MarketContact for More DetailsPrice  Rs 975000 Pre Perchපිළියන්දල   C  T  ගාර්ඩන්  හි  පර්චස් 15.4 ක  අගනා  ඉඩමක් ඉක්මනින්  විකිණීමට  පැය  24 ආරක්ෂාව  /  පිහිනුම් තටාක  / ක්‍රීඩා සහ  කායවර්දන  සංකීර්ණය  /  සුපිරි  වෙළදසැල් වැඩි විස්තර සදහා අමතන්න,C.T. Gardens - Piliyandala,Residential,15.4 perches
269,Land for Sale in Piliyandala,10 Jul 11:21 am,"Piliyandala, Colombo","600,000","බිම් කොටස් පර්චස්  6 සිට ඉහළට සියලු නාගරික පහසුකම් නළ ජලය තෙකලා විදුලිය බැංකු ණය පහසුකම් පුළුල් පිවිසුම් මාර්ග පිරිසිදු ඔප්පු පදිංචියට වඩාත් සුදුසු පරිසරය ඔබට ලැබෙන අගනාම අවස්ථාව මග හැර නොගන්න.    මෙම මස 31 පෙර ඔබගේ බිම් කොටස වෙන්කරවාගෙන මුදලින් රැපියල් 2,5000.00 ක (පර්චසයක් සදහා) සුවිශේෂි දීමනාව ලබා ගැනීම සදහා අමතන්නඑකවර මුදල් ගෙවීමේදී සුවිශේෂී වට්ටම්","Gonamadiththa Road, Piliyandala","Commercial, Residential, Other",6.0 perches
270,Land for Sale in Kahathuduwa,28 May  2:20 pm,"Piliyandala, Colombo","4,500,000","අඩක් නිම කළ නිවසක් සහිත පර්. 8ක ඉඩම විකිිණිමට ඇත. නළ ජලය, විදුලිය සහිතයි. කහතුඩුවඅධිවේගී පිවිසුමට 1 ½ km. මුදල් හදිසියකට, ඉක්මනින් විකිණිමට.","414/K,9/1, හිමගිරි උයන‍,ප්‍රගති මාවත,කහතුඩුව,පොල්ගස්ඕවිට,",Residential,8.0 perches
271,Land for Sale at Piliyandala,28 May  2:06 pm,"Piliyandala, Colombo","1,475,000",Land For Sale at PiliyandalaNEAR COMMERCIAL LEASING9.7 PERCHES  💠 Very Use Full for Resident Highly residential area and very calm surrounding.   For Quickly Sell☎ Call for More Details...,L-PILIYANDALA-02,Residential,9.7 perches
272,Land for Sale - Piliyandala,13 Jul  5:16 pm,"Piliyandala, Colombo","1,350,000","300m to piliyandala town 4 perch land plots Electricity , water facilities available","Commercial, Residential",12.0 perches,
